,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,class
1201,0.5332039,0.13843721,0.5100408,-0.43371153,1.1995466,-0.4582283,0.33917952,-1.0914437,0.70429885,-0.7100544,-0.53970516,True
1202,-0.6863617,-1.3422158,-0.7805871,0.38138026,-0.63683164,0.7848187,1.3027911,0.16790153,0.4968006,0.72791904,0.147892,True
1203,0.31176513,-0.6378814,0.30894423,-0.855289,1.242027,1.1796184,-0.2571208,0.32278007,1.0387492,-0.64103395,-1.3173445,False
1204,-1.5849533,-1.3690822,1.3115357,-0.5832737,0.44049966,-1.2262543,-0.0043946505,1.2130976,1.9987112,-1.2752501,0.31259918,True
1205,0.23619609,0.46550792,0.18289094,-0.6365396,-0.18154351,0.17545241,0.7740072,0.5416646,-0.20795679,0.19737253,-0.38967723,False
1206,-0.5648428,-0.34094977,0.07155019,-1.3341726,-1.017129,-0.36610067,0.10749823,1.0894144,1.2972792,0.7365632,2.4674842,True
1207,0.5598531,-0.93773043,-0.6755197,-0.9962831,-0.52841246,0.08754435,-0.19975552,-0.19080675,-2.4962127,0.69829893,0.5296893,True
1208,0.5492089,-0.66575253,0.5905737,-1.3001337,0.049327582,1.3679398,0.34553352,-1.5395287,0.63462555,1.0839893,-0.2142508,False
1209,0.051159516,-0.042314783,-0.3282792,0.2535516,-0.6766751,1.9047419,-0.18887526,0.74905956,0.25849333,-0.10589108,-0.53247464,True
1210,0.28113025,-0.25363445,-0.08955482,-0.31771234,-0.28899354,-0.103684634,-0.30961305,-1.7925861,-0.46861112,0.048935503,-1.6341113,True
1211,0.5091132,-0.42889428,-0.249638,0.92123383,-0.036526352,0.9626081,0.2916084,2.1502712,-0.2126219,0.30535683,0.91589046,True
1212,0.8302373,-1.2442325,0.33530742,-0.23500176,2.0680969,-0.14410922,0.78058684,-0.5609187,-0.008078977,-1.5674471,-0.70309305,True
1213,-0.1357279,0.24959582,0.56024677,-1.0824069,-0.22709559,-2.4240973,-0.91287667,1.8147982,-0.6043031,2.0369558,0.45727175,False
1214,0.704977,-0.8039012,0.43931776,-0.5096748,0.8174327,-0.26512843,0.18262196,0.5043787,0.39354622,-1.2017114,0.2715181,True
1215,-0.18260191,-0.093545735,-0.17389706,1.0039215,-1.79553,-0.5355719,1.3430169,1.0920663,0.5130557,-0.30186325,-0.037185192,False
1216,-1.3265299,-0.63778734,1.0680287,1.3853847,-0.2823478,-1.6407871,0.3809635,-0.26809102,-1.4649724,0.0068101287,1.789351,True
1217,0.69071877,0.23742306,0.03422205,0.743647,1.2562828,0.39146763,0.3557095,-0.54722846,-0.3456281,0.7794348,1.2140975,True
1218,-0.39178488,0.93800586,0.44222927,0.5113677,-0.5334959,0.51872087,1.238586,-0.629789,-0.92669696,0.463378,0.857983,False
1219,0.38857523,-0.5743426,1.7978065,0.6398767,-0.36561453,1.3661424,0.32533595,0.06348851,-0.30932993,-0.37618414,-0.072557926,False
1220,-0.009704158,0.06699008,-0.7383394,0.52475333,-0.7435718,0.55849683,0.015304744,1.7538289,-0.030742472,0.8287232,-1.2929533,True
1221,-0.59525055,-0.03441325,0.6107029,-0.09179136,-0.09606551,-1.5499126,-0.6451947,-0.5416102,1.0662603,1.78563,0.97274315,True
1222,-0.1466815,-0.16662556,0.20363423,-0.4705776,1.0392554,1.8496728,-0.086428106,-0.14994246,-0.6606907,-0.09850833,-0.33114204,True
1223,0.5381274,-0.27031857,-0.6427125,0.73713344,-2.3291752,-0.5681327,0.2810231,1.01755,-0.17580622,0.3460964,-1.6685286,False
1224,-0.07808311,-0.9678715,-1.1756033,-0.45841902,0.5538873,-0.59862816,0.30096465,1.2253942,-1.0661215,-3.215755,-0.42967376,False
1225,0.6473747,2.76086,-0.028392553,0.40625346,0.35687417,-0.9302025,-0.8388815,-0.34715277,-0.03431269,0.92161065,1.1129308,True
1226,-1.8646836,-0.20303443,-0.10264656,-0.447841,1.0568469,0.07505241,-0.8489668,-0.3613351,-1.3130668,-0.731141,0.21586424,True
1227,-1.258185,1.2551137,-1.5165889,-1.5848768,-0.19017151,-1.1107693,-1.0934999,-0.1939773,0.56985486,0.25291896,0.1944874,False
1228,0.018956982,-1.7096472,1.4132166,-3.5130546,-0.3165352,0.4083261,1.3193512,-0.24384806,1.5349836,0.88540006,0.4048319,True
1229,-1.3794141,0.16501896,-1.4042573,0.45869616,-0.049182512,-0.37384832,-0.6152118,-1.0892835,-1.4748894,-0.8113975,0.44928223,True
1230,1.5216141,-0.64352745,-0.15411349,-0.6288077,-0.71809936,0.49689695,-0.33130407,-1.0002959,-1.5658754,0.5523359,0.7299064,True
1231,-0.30707777,-0.21594666,-1.4712507,0.24860276,2.1115105,0.007815748,-0.034004897,-1.8273585,-2.3764646,-0.4431797,-1.5467522,False
1232,0.5998484,0.8226949,0.1264157,-0.5039332,-0.28260034,-1.6284684,-0.040121675,-0.61224186,0.86440915,2.8422928,0.26895374,True
1233,-1.031189,0.13122787,0.307607,-0.3081193,0.43379903,1.5627563,-0.012456298,0.90866387,0.42573938,-0.06606522,0.08273709,False
1234,-1.1219747,-0.07747807,0.5441916,0.34989607,0.6388074,0.19358157,0.055497706,-0.66187215,0.41837272,0.34863022,0.93477196,True
1235,-0.2215015,-0.12092012,0.44774383,0.17458609,-2.1698153,0.24481735,0.8714609,1.2601025,0.5007383,-1.4491558,-0.77462846,False
1236,0.35605568,-1.5174881,0.4039228,-1.3029865,0.021918207,-0.5881382,0.94753516,-0.3081092,-0.6775677,-0.4965907,0.24622631,False
1237,-1.3581277,-0.44493532,0.004025385,1.5332165,-0.68353605,-1.0062152,-0.82444715,-1.6705015,0.44206357,1.7615085,-0.8580681,True
1238,0.2262913,-0.42592707,0.8004144,-0.66961086,-0.6935514,0.9239184,1.1358185,-1.1469471,0.244339,0.7758523,0.7374922,False
1239,-0.59063137,1.1108136,1.1755418,0.020075008,0.012929559,-0.9319563,0.13882175,-1.3231359,2.4587972,0.2578265,-1.484693,False
1240,-0.6898835,1.5299835,-0.35791004,-0.33256078,-0.07204205,-1.7396683,0.124724865,0.3277316,0.008644567,-1.2753894,1.6131532,True
1241,1.1364278,1.0009446,-0.3672454,0.59664536,-0.32816148,0.014898561,1.262261,-0.9994473,-0.7804828,-0.12998396,-2.5704381,False
1242,1.2981625,1.2547671,-0.5524149,-0.28657913,-0.18466362,-0.38792744,-1.549107,-0.68736136,-0.5054849,2.457058,1.5066006,True
1243,-0.3150139,-0.14415056,-1.1500089,-1.1646947,-0.34795636,-0.06745237,-0.25087655,-0.024106354,-2.0148993,-0.5537359,0.06610268,True
1244,0.07037847,0.035824165,-0.5768923,0.16406885,0.10820435,0.49009174,-0.696067,0.7022848,-0.38804522,0.48711538,-1.379074,False
1245,1.134441,0.0016866028,-0.58298206,-0.86260617,-0.46478614,0.70355034,0.27157086,0.9889676,0.040119722,0.17021793,-0.36875543,False
1246,0.65524364,0.2803456,-0.23151231,0.7772483,-1.1338181,-0.8036789,0.10712585,-1.5249698,1.3419558,-2.4503212,-0.15773398,True
1247,0.46407187,0.55129254,0.958433,-0.21102396,0.12980199,-1.2721808,-1.6755608,1.0572248,-0.13557488,-2.0045362,-0.99369776,False
1248,-0.42903748,-0.022657186,0.34976804,0.51839995,-0.4074908,-0.9492553,-0.87693805,-0.2591678,-0.2467179,0.03943017,-1.5271521,False
1249,-0.3383966,0.30309522,-1.596318,0.8886916,-0.0048753098,-2.062998,0.21583018,0.3721442,-0.91689783,-0.6005446,0.06793451,True
1250,2.2153625,0.5284437,-0.5299217,-2.0710936,0.706972,0.15516067,-0.5901531,1.8755634,1.6002148,-1.7662486,0.41171986,True
1251,-0.9082325,0.4562815,-0.4966073,0.6270113,0.7030715,0.19920035,0.44084078,0.059580207,0.39468104,-0.26129803,-0.69471765,False
1252,0.13457312,-1.6825501,0.32085097,0.9783792,0.33221394,0.5974544,1.0836735,-0.11318314,-1.62186,-1.9019787,1.16279,True
1253,1.7757174,0.5980416,-0.6322454,-0.3589431,0.42155161,0.6563751,-0.22294724,-1.3723528,0.9043927,-0.030071586,1.4798054,False
1254,-0.846361,1.2076467,-2.6430805,1.0775471,-0.4163016,-1.3239177,0.2319183,0.22542797,1.4566853,0.46459216,0.75377023,False
1255,-1.7112294,0.98955876,-0.08620007,-0.35544124,1.531011,0.7004405,-0.06915641,0.105646014,-0.9290581,1.0826546,2.271758,False
1256,0.89736336,-1.6752189,-0.94406396,2.6768076,-1.1263762,-1.088466,0.3663438,-0.009831339,-1.5100731,-1.6920706,-1.212594,True
1257,-0.6873966,0.924877,-2.073123,-0.8530128,0.2705199,-0.656116,0.51801574,-0.22315657,0.40847683,-0.29869252,-0.10705465,False
1258,-0.07254204,0.18117741,-0.017484605,-1.7082185,0.52419424,0.22577286,-1.1255152,0.6451653,0.091174066,-0.19225663,1.4275558,True
1259,-0.49740285,-1.3328981,0.036833204,0.97739434,-0.72216,0.08178526,0.63555795,1.4367111,-0.26522142,-0.29174438,0.095493734,True
1260,0.55771863,0.9136882,-0.16335383,-0.48157004,-1.1351222,-0.9733105,-1.6429507,-0.45112336,0.6303911,-0.034490168,1.6836617,True
1261,-4.019276,0.2791808,-0.3092895,-1.0072205,-1.2043036,-1.0649078,-0.712082,0.12481442,-1.5557901,-1.264901,-0.3382288,False
1262,2.9477596,0.7782472,-1.0548459,-0.35131788,1.7195152,0.9095771,-0.36134392,0.53466064,0.28614646,0.25916678,-1.0809325,False
1263,0.98949975,2.404315,-0.20494182,-0.06427901,1.7206101,-1.7156061,-0.8548813,-0.86705005,-0.29989833,1.625692,-0.4741127,False
1264,1.3447626,1.2751454,-0.65369177,1.93386,-0.0646531,-2.568778,-0.028766215,0.17162849,-0.2528731,1.4533424,-0.45984024,False
1265,1.3044903,0.20402285,0.38038623,-1.1951042,0.8409492,0.0048674084,0.94147384,-0.7902007,0.038004216,0.94520646,0.010635495,False
1266,-1.1088617,-0.55182016,-0.3071792,0.44028375,0.22552557,1.7322347,0.19385192,-1.5755622,0.17049211,1.36719,1.1115392,False
1267,0.12130988,0.005420327,1.4595126,0.24779478,1.233607,2.3432295,0.589879,0.7990006,0.4450513,0.9927739,0.39853114,True
1268,-0.72486264,-0.95444214,0.44572714,0.45627594,-0.67456913,-0.5294153,-0.2545997,0.27278364,0.8041334,-0.19488104,-1.19765,False
1269,-0.013447754,0.9849505,-1.3505012,-0.8440829,0.52508616,-0.70329916,-2.2489588,1.316977,-0.06461011,0.39349937,0.9236157,False
1270,0.656523,-0.78025115,0.67236364,0.6700293,0.9576633,2.6465445,0.6653036,1.5384303,-1.8532544,-1.0128987,0.081531584,False
1271,0.2616778,-0.75504106,-0.08603662,-0.4212677,0.42715693,-0.7652869,-1.8744413,0.8916038,1.1503055,-1.0701413,1.2890633,False
1272,1.7673851,2.215909,-0.18866101,0.74568194,1.6426983,-0.9866595,-1.5943569,-1.6241692,-0.8353718,-0.010758966,-0.8222485,True
1273,0.6339527,-0.30092275,-0.2769407,0.11503427,1.2074724,-0.7570207,-0.46017468,1.9649591,-1.8841676,0.7882704,-0.46801353,True
1274,-0.64269954,0.40992963,-0.9139567,1.3355184,0.95554996,-0.98753905,0.30576873,-0.59721947,-0.2535803,2.1697843,0.74986476,True
1275,0.057587557,-1.0702349,1.5853977,-0.38412753,-2.0069656,-0.46355528,0.3097736,0.55210125,1.0280306,0.79502106,-1.6208494,False
1276,-0.65562236,0.16615576,-0.53187174,0.14989018,-0.64521766,-1.2546134,-0.7322284,-0.7005799,1.0183393,-0.24653155,1.902838,True
1277,0.91916764,0.9726646,-0.27781764,-1.9332298,-0.43557724,-0.2347975,0.09164986,-0.23926514,-0.7489039,1.4401047,1.3774028,False
1278,0.15420409,-1.181709,1.4111813,0.3224746,-0.374748,-0.12729129,1.3387837,0.45691547,0.28780043,-0.76812154,-0.19732529,True
1279,1.1851187,-0.65777296,0.434613,-1.2514008,2.1810994,-1.2600619,-0.22953746,-0.46286258,0.98528004,-2.150523,0.7566829,True
1280,0.5679246,1.3918253,0.60036004,0.093817964,-0.13906252,-0.42292184,-1.9590639,-1.8636252,0.92242396,0.9537533,0.37722868,False
1281,2.5703664,0.59223086,0.1961299,-1.0795456,0.06448661,-0.995804,-1.2666599,0.85018104,-0.18436712,-0.20999408,1.0681465,True
1282,-1.0103631,-0.18155067,1.2611535,0.6732469,-0.049215093,-0.61403483,0.38687354,0.64970523,-0.020055553,-0.31778738,0.33154023,True
1283,1.8118198,-0.5263989,1.5285085,-0.60797894,-0.46999344,-1.0162404,-0.53524387,0.7301396,-0.8147775,1.7636216,0.4488433,False
1284,-0.9444101,0.9017494,-0.44928348,1.3697069,0.5110979,-0.35913894,1.2801361,0.26258087,-0.6182655,-0.6466774,0.40971953,True
1285,0.67975783,-0.1181647,0.33159265,-1.6305743,-1.14165,-0.80304736,-0.93458986,0.24659723,-0.89376855,0.58597696,0.53539276,False
1286,0.9997475,1.2606436,-1.9624412,-0.66035026,0.97292393,-0.36715585,-0.7917519,-0.25193277,0.40006652,0.121498674,-0.46299312,True
1287,-1.1216207,0.13027552,-0.47515887,-1.0570705,2.3460026,-0.8736802,-0.035984397,0.631769,1.2365891,0.3615018,0.94548446,True
1288,-0.7927779,0.82935345,-1.4494466,0.37497532,0.59970576,-0.7130149,-0.54405683,0.36012024,1.5207404,-0.567896,-1.2525845,False
1289,-0.6270937,-0.33285117,0.09919451,-0.7826087,0.36286992,-0.48409027,-0.27023512,0.374197,1.2932409,-1.0389248,2.257256,True
1290,-0.24087015,-0.6007125,0.75681365,-0.48252437,-1.016731,1.8361143,0.24897657,0.86707795,-0.93960917,1.0724005,-0.18275034,False
1291,0.25956526,-0.720848,1.2483596,1.1680411,-1.0252901,-0.025280587,0.52029294,-0.6783416,-1.1051918,0.23996077,-0.8230492,True
1292,-0.28949296,-1.0065696,1.886943,1.6899915,-0.025111794,0.054356363,0.2919427,-0.42692447,0.9010278,1.1010246,-1.4806205,True
1293,0.96775144,0.29382882,1.36078,-0.115544826,0.42903528,-1.1348108,-1.6374401,-0.35721445,0.37026092,-0.9059682,1.9752526,True
1294,0.4391871,0.005792942,0.43700317,0.5581883,-0.46083564,-0.3458569,-0.49632108,-1.4249651,-0.68279934,0.25276032,-1.2429545,True
1295,1.1244185,1.1662107,-2.4586053,0.37769684,-2.097086,-1.1854622,0.12570919,1.1294568,-0.39505196,-0.21057376,-0.4835298,False
1296,-0.9974207,-0.011868954,0.25069204,-1.0110762,-0.3672039,0.8640677,0.20463794,-0.96465814,0.9660658,1.1570749,-0.34592098,True
1297,-0.291277,-0.86495256,0.17756827,-1.4601614,1.6832278,1.239028,1.1344271,-2.5417218,1.5646241,-0.9824221,-0.9047816,True
1298,-0.9314066,-0.40532523,0.90815175,-0.27334034,0.47249305,1.5454985,0.7126548,2.4435596,-1.3911289,0.17142798,0.48350853,False
1299,0.37879255,0.931551,-0.42350122,-0.19108666,0.14452122,-0.13726684,1.1677527,0.8781961,-0.45342183,-1.0620575,0.72309893,False
1300,1.0483135,0.6876286,-1.0744166,-0.20485683,-0.3529307,-0.92348266,-0.4639755,-1.4656299,-0.794944,-0.10328579,-1.3060043,False
1301,-2.0650923,0.35656777,0.5330956,0.2049444,-0.81410563,0.9739255,0.82233703,-0.51065254,0.08849192,-1.2268806,-0.5566542,True
1302,0.48975918,-0.60983074,1.3879622,-0.037456788,0.5770806,0.96698564,0.7145504,0.17807832,0.2092503,-0.46983695,0.31453174,True
1303,-2.4198492,0.95370984,-2.58381,-1.7204176,-0.7280056,0.06600034,-1.1896241,-1.7613852,-0.35331953,-0.15216641,-0.012916148,False
1304,-1.2826513,0.28798836,-0.89965796,-0.05741979,0.8873644,0.5575718,-1.3257539,0.2963273,-0.9542205,-1.134499,2.1539133,True
1305,-1.8655603,-1.1639916,0.359923,-0.68385047,-0.36577994,1.3433366,0.83487856,0.6595857,-1.0668006,1.2826968,-0.43121082,False
1306,-0.48353463,-0.756598,1.8435625,-0.56008947,-0.73765206,1.0489213,-0.35185432,-0.2720526,-0.7929281,-0.95155287,-0.23833936,True
1307,0.51574546,-0.1676204,0.32614836,0.5183656,0.18248884,0.13076375,-0.3058352,1.9221604,-1.3141605,-0.7651401,-0.4437654,False
1308,0.641536,-1.6839277,0.6342042,1.0783203,0.39332289,1.2201302,-0.099211276,-1.0476985,1.5196841,2.1270552,-0.34451762,False
1309,1.0194373,1.3432773,-0.5040039,0.06337255,-0.8465843,-0.25149637,0.56922776,-0.1161893,-0.58379614,1.6735908,0.71565443,True
1310,0.67517763,0.49682146,0.4249915,-1.5309927,1.1594057,-0.29922348,0.38024884,-0.32830614,-0.57626724,-0.16417933,-0.31117097,False
1311,-0.30570495,-0.15353309,0.47352284,1.5656621,-1.2142322,1.8089904,1.1180589,1.3422327,2.0267925,-0.84579194,-1.0289352,False
1312,-0.20278586,-1.8978187,1.3297698,1.6293199,-0.7062161,0.83062834,0.54121405,0.852482,-0.4188343,0.9822415,0.13945007,True
1313,0.058100104,0.2825879,0.56656265,-0.8055662,0.618039,-0.7859953,-1.2729954,0.854892,0.5178489,1.038995,0.6459519,True
1314,-0.16397391,-1.2570518,-0.4262749,0.51674795,-0.37784907,0.7059414,0.6097788,-0.5254934,-1.8676639,-1.0709643,-0.7423622,False
1315,-0.5488175,-1.7097048,-1.5158135,-1.1642513,0.71098197,0.56183565,0.80040985,2.0392883,0.010822266,-1.2747964,-0.39243233,True
1316,-0.48417076,1.1653165,0.10733998,-0.9975701,0.7334006,-0.9817241,-1.7792794,1.5090861,-0.7821403,-0.65719473,0.855635,True
1317,0.26581925,0.609645,-0.25729296,-0.3877907,0.614203,0.31320468,0.3552422,0.36433777,-0.34787259,0.24985299,0.28781605,True
1318,0.29964447,-0.88852763,-0.28752834,-1.0999343,-0.118989825,0.24966598,1.0042957,-0.41178605,1.3443819,0.7849792,-0.38960838,True
1319,0.5627882,-1.1702993,0.062159657,-1.8775344,0.6491105,-0.24453448,0.14678684,0.5089454,-0.23952782,-0.7063397,0.40337002,True
1320,-0.36143124,0.79176706,-1.505365,0.79528356,-1.767153,1.0030746,0.05582428,-0.40371203,1.3108884,-0.3527157,0.4342925,False
1321,-0.9923978,-0.30909476,0.28424597,-0.6958824,0.086453706,0.4910976,-0.68517256,0.14761364,-0.8660073,-1.8266009,2.1824718,True
1322,-1.4825143,-0.40834296,0.7256804,-1.3066517,0.119038254,-0.8647207,-1.477825,-1.253932,1.1419239,-0.16203144,0.38784367,False
1323,-1.0491117,0.4575954,0.08006014,0.0983071,1.5154812,2.2724953,0.048399,-1.4154041,-0.11150217,0.94222844,-0.1483014,False
1324,1.0784966,1.5805892,-0.5342605,-0.978371,-0.5002728,-2.250115,-1.1554811,0.60562843,-0.5134582,1.2452571,-1.025069,False
1325,-0.4669185,-0.21339262,-1.5760368,-1.3345761,-0.7481952,0.15068206,0.92186356,2.7636342,-0.6310503,-0.44498637,-0.6354957,False
1326,-0.81181455,0.20505606,0.06336371,1.1409749,-0.50626266,1.0600439,1.743185,0.08390656,0.61531526,0.3483498,0.21540552,True
1327,0.45333493,-0.88235974,0.4253835,1.4278506,-1.7677802,-0.4930831,0.9849168,0.015494913,0.71426284,0.99178624,0.35174924,True
1328,0.08717933,-1.4144115,0.93317324,-1.562936,-1.0189201,1.6243175,0.3412014,-0.08664924,0.40425035,-0.72563004,-1.5432988,False
1329,0.34137225,1.0675725,0.3481813,0.061418757,-0.03558983,0.017570399,0.27275628,-0.06519866,-1.1124729,1.0239127,-0.16553244,False
1330,1.0451609,-0.8254496,0.90844035,1.3145674,-0.66260886,-0.004151553,0.06518003,-0.651476,0.2005976,-0.54761076,0.5264475,False
1331,1.1487106,1.4469382,-1.5390183,-0.0860288,0.79258716,-0.47665697,0.41162777,0.90568745,0.6459661,0.8647809,0.8199417,False
1332,1.1015084,-0.8288381,-1.174486,-1.245651,-0.34404033,-0.637293,-1.389326,0.051820517,1.8059058,-0.8181094,0.4327882,False
1333,0.49990433,-0.10264252,0.14867681,0.91204315,-0.57746804,0.51329875,0.5959781,2.2400537,1.5052806,1.3181045,1.1935661,True
1334,-1.1774712,0.7505194,1.3935738,-1.0691029,-0.22680615,0.2374289,-1.1197623,2.4447432,-1.7340349,1.0040853,0.17613924,True
1335,0.10152435,-1.3648593,1.3798785,0.5213959,-1.2449763,-0.75188965,-1.2091532,0.38780946,-1.1193756,2.2541692,-1.406044,False
1336,2.7860978,0.15861292,-0.45763272,-3.8187363,-0.5297902,0.6630864,0.9539566,1.1964349,-0.8486586,-1.2626052,-0.65706426,True
1337,0.40552473,0.42081618,0.34079033,-0.36422643,-0.2632608,1.4838259,0.9273304,-1.5872786,-0.57834905,0.4718135,-1.0378339,True
1338,-0.870317,0.8103139,-0.43296334,-2.2640224,0.09659302,0.6216592,-0.085858196,0.5563988,-0.013557556,0.56842625,-0.7059954,False
1339,1.6197268,1.0696654,-0.926819,0.5603528,0.5963351,-1.2494009,-0.6610497,-1.2228303,0.68904465,-0.8661325,0.28074306,False
1340,0.06354414,1.3446946,-3.263881,-0.7841688,0.17709848,-0.18245605,1.2597983,1.0922925,-1.9303752,-0.0049987864,-0.36590856,False
1341,0.89658,1.9443222,-1.4302126,-0.7832846,0.65189797,-0.42963648,-0.049628586,-1.3266044,2.1401713,0.82812685,-0.77915996,False
1342,-0.4964063,-0.23373751,-2.065417,0.9227669,-0.48828965,0.7096536,0.802994,-0.6847815,-0.33909535,0.2257415,0.02619356,False
1343,-0.26250067,-1.5270318,0.89966273,0.42663026,-0.043883353,0.267346,1.4014006,-0.14732125,-0.08567199,-1.2378128,0.80552435,True
1344,1.0274167,0.32910228,0.35943836,0.25700697,0.12830532,0.4340003,0.16909397,0.4116494,-1.1605004,0.32229623,-0.3260977,False
1345,-1.4447423,1.9108067,0.30507377,-1.3427395,1.4054646,-1.4965205,-1.4421885,-1.835086,-1.2096024,2.4609897,1.1174023,True
1346,-0.17952158,-0.8169776,-0.3933426,0.86112785,0.9520246,0.93036586,0.7185339,1.0539229,-0.75241506,-2.412424,0.98840135,False
1347,0.19962436,-0.1645215,-0.17439331,0.9873891,0.09864758,-0.19279265,0.81665146,-0.006599903,0.08753308,-0.64817667,1.1549809,False
1348,-0.6882174,-0.29580098,-0.76283264,0.4750138,-1.6479338,-0.71578985,0.67625344,-1.2781187,-0.024985652,-0.30513155,-0.17218184,False
1349,0.32809252,0.07610236,1.5192856,-0.30040446,-0.90897477,-0.5332027,0.35620987,-0.0126056075,0.522004,0.32693464,0.0504905,True
1350,-0.47426176,-2.747245,0.6441035,-1.0424691,0.4656437,-0.13353407,1.0635467,0.26027888,-1.5050389,0.20526204,0.3469664,True
1351,0.25816846,1.2252007,-0.33442473,-1.7840064,-0.39180678,0.30163985,-0.5064135,-0.53866374,-0.93640083,1.2373903,-0.87994176,False
1352,-1.5173938,0.7607856,-1.429138,-1.1520202,1.1159987,-0.32124266,0.011006147,0.24823545,-0.19796017,0.51631355,1.0878634,True
1353,-0.276255,0.8820033,-1.5114974,-0.2686326,-1.0606083,0.6522155,0.0195764,-0.6706493,0.041274726,0.19320752,-0.1473223,True
1354,-0.8096144,0.15991277,0.08097553,-0.6569721,-0.18078804,1.3616819,0.33372533,1.0088099,0.6052212,0.31345895,-0.34323186,True
1355,-0.3537775,1.0510924,0.42902184,0.48742878,1.3780411,-0.15362571,-0.051573396,0.06496346,0.9040186,0.8376411,0.36991394,True
1356,1.8882554,-0.47081047,0.9813149,-0.28375512,-0.68289137,-1.6504508,0.13647142,1.2013202,1.4267229,-1.5245938,-1.1817671,True
1357,1.3216807,1.2028155,0.15645967,-0.11595225,-0.9020659,-1.75167,-2.077735,-0.3225932,-1.0020194,-0.2508605,0.97238773,False
1358,-0.15477876,0.5180953,-0.5903019,-0.6409683,0.0035275966,-0.13388015,0.065755755,1.4095693,-0.21746807,-0.9129285,0.12505662,False
1359,-0.33981168,-0.5978986,0.7593451,-0.024982959,-1.0539796,-1.8933053,-1.2463901,0.50144166,-1.4416665,-1.8771124,0.4474091,True
1360,0.45273995,0.20305857,0.5943036,-2.3613691,0.11030081,-0.15334034,0.60837114,-0.6552677,0.5427797,-0.25473493,-0.62749636,False
1361,1.5079381,-0.42806298,-0.45698857,-0.030496925,-1.7900496,1.388211,0.24352258,0.6748607,0.024860926,-0.49765438,0.68658465,True
1362,-0.46875986,-1.4562627,0.5339761,0.4102691,-0.76185834,0.8497362,0.5787672,0.84719586,-0.89185107,-0.6393324,-0.2008704,False
1363,-2.3734295,-0.33494526,-0.48763216,-0.66543245,-2.4437792,-0.8438208,-1.9800472,-0.9499197,0.5691073,-0.6995715,-0.4855186,False
1364,-0.9068074,0.09038277,1.0745282,-0.25611594,0.84519136,1.3284303,0.7670723,-0.46399102,-2.048361,0.25533783,0.80071783,False
1365,-1.0190331,-0.11374156,-0.4880163,-2.1588533,0.48890117,1.9257573,1.9430945,0.45115063,-1.1837893,0.10783273,1.2261882,False
1366,-1.9888428,0.5988446,-0.27730653,-0.7343029,-0.16470414,0.3830578,0.8412125,-0.8186734,0.0065906285,-0.728734,0.27656776,True
1367,0.16704693,0.58538496,-2.2493317,0.714046,0.12196013,0.07641059,-0.015765607,0.1375008,-1.0677557,-0.0671989,1.1005685,False
1368,-0.6672468,0.033459663,1.1571046,1.0618373,0.70871013,0.0291584,0.3785887,1.3200414,-0.09356769,-0.6773573,0.8005933,False
1369,0.08153689,-0.019008458,0.1827254,-0.24998647,0.34046674,-0.08175323,0.9939444,-0.20916253,0.5660008,0.13731459,-0.71830386,False
1370,-0.80709076,0.27329308,0.16618429,0.49956042,0.16060251,-0.09828474,-1.2177733,0.40695968,1.0074546,-0.3407554,-0.71576947,True
1371,0.03806056,1.3393784,-1.0794998,1.7993414,0.04945769,0.0665523,0.01707989,-0.40167224,-0.54530466,0.8825879,-0.7208346,False
1372,0.61820704,-0.40212476,-0.56705344,-0.51265293,0.34065348,-0.4717859,-0.97812605,-0.035794526,0.13911909,-0.8164335,-1.9307587,False
1373,0.2561079,-1.6382076,-1.3882482,-1.1465443,0.019905165,-0.27703354,-0.57237357,0.9189689,1.4593709,-0.753386,1.5855373,True
1374,0.10401133,-0.37652487,0.2162631,0.48959753,1.5077574,0.67069423,1.0100635,-0.085107684,-0.3661399,-1.1148295,-0.8234559,False
1375,-0.826911,0.718748,-0.54780394,0.90828705,0.23766485,-0.40316918,0.8287129,1.5994402,-0.61202943,0.63517106,-0.64955527,True
1376,1.5944469,0.08249396,0.56490064,-0.021552965,-1.3572822,0.56066906,-0.717201,0.4258309,-1.4805714,0.2418952,-1.4667783,True
1377,0.7643601,0.70702124,-1.7017453,0.82684624,-0.42907798,0.03042315,-0.67040765,0.50091064,-0.122163236,1.0021781,1.0217371,False
1378,0.8726747,-0.23927926,0.79238516,-0.77734846,0.16166736,-0.11551884,0.4996155,0.16434827,0.82210124,0.40432543,1.4514291,True
1379,-0.5172602,0.61487854,-1.6361239,-0.453166,-2.9851682e-05,-0.1101586,1.23635,1.1167629,0.8225152,-0.20802192,1.4403839,False
1380,0.7024896,-0.28826097,0.33564213,0.82268596,-0.46450505,0.6945156,1.557555,1.8773663,1.0786963,0.17384568,0.34611648,True
1381,1.1862702,0.32876253,-1.617037,0.27045912,-0.024364121,-1.5821297,-1.1061424,-1.457334,-1.2570349,0.52850264,-1.0235035,False
1382,-0.68298763,-1.7670964,0.25927177,-1.6405818,0.4630266,0.48135644,0.19942176,-0.9086714,-0.040431395,-2.2045667,0.04864955,True
1383,-0.79249626,1.4341046,1.6514964,2.1532102,0.7494344,-0.5540315,-0.01519075,-1.4882932,0.83880866,0.5762387,-0.2803212,True
