,P1,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,class
4055,-1.0976893,0.46188465,0.5098427,0.20400026,-0.35209012,-0.25599918,-0.11029411,-0.25719798,0.43880242,-0.6484722,1.0698309,-1.4355636,-0.46445906,1.8131385,0.46987385,-1.8465537,P
4056,-1.3510503,-0.27566677,-0.20025614,0.14473863,-1.1818208,0.6166594,-0.62138766,1.3518919,0.9655796,-1.4346086,-1.5619404,0.060268596,-1.7694706,0.18681291,-0.42031106,1.1505373,N
4057,-1.0425102,-0.8171889,0.1304596,0.44099912,0.8025164,-1.3179437,-0.23291217,-0.5273818,1.2123876,0.6888246,0.16306672,1.0820152,0.4327352,-0.29264933,0.8311803,1.2501279,N
4058,-0.31854892,-0.75426567,-0.38021252,0.40934068,-0.05062408,-0.6465657,-1.4448948,-0.7085277,-0.46806115,-0.4838767,0.73226565,-1.4076076,-0.17471108,-0.7560333,1.6695391,-1.0127649,N
4059,0.7897154,0.14108813,0.05241251,0.009004593,-0.18212274,0.35319784,1.0202343,0.016748622,-0.2507106,0.2490303,0.06617588,0.9021132,-2.1022992,0.5118648,-0.5808886,0.8194536,P
4060,-0.98262763,-0.956931,0.30627924,-1.204512,0.0047790706,0.36227754,-3.4645414,-0.26451066,-0.8012606,1.2019933,0.20207125,0.61372817,1.8281746,-0.5544934,-0.23671204,0.63045955,N
4061,-0.36666048,1.0743891,-0.08242899,-0.05165252,0.4704597,-0.026674485,2.5557766,-0.29154262,-1.6554828,-1.4267375,0.45606056,-0.3689906,0.70374715,-0.7333894,0.91100836,-2.1194577,P
4062,-1.5280643,0.09666255,0.8791977,0.020943485,1.1731174,-0.16256337,0.65213615,-0.72990215,1.6455742,1.0075531,-1.5691594,0.20283811,0.91460407,-0.19712213,-0.9624286,-0.26711625,P
4063,-0.46435106,-0.8267689,-0.056684338,-0.2069492,-1.1831216,-0.2551887,-0.4274036,0.66169876,2.9296799,-0.6417865,-2.028043,-0.2503531,0.23488626,-1.994062,0.7516277,2.3484318,N
4064,-0.24698824,1.8102096,-0.74843246,-0.88475025,-0.7212798,-0.36836934,-1.0905927,0.036855876,-0.05884087,-1.4110291,1.1999038,-0.22830085,0.32561716,-0.9069824,0.15292528,0.46166027,N
4065,-0.07233015,0.09783211,-0.4250721,0.4484038,0.07496552,-0.5774534,0.20868984,-0.7776958,-0.28609785,-0.107086435,-1.5033941,0.014093687,1.1025803,0.3575619,0.16302642,1.8375835,N
4066,-0.7537786,-0.34328857,0.15933198,-0.5678121,-1.2084537,0.40869084,1.2591727,0.46292302,1.5102656,-0.88820535,-1.1560487,0.022813637,0.5212826,-0.34064853,0.882867,0.23945533,P
4067,-0.18694249,0.6779004,-0.7055894,-1.7422806,-0.60167253,2.1837926,0.5938243,0.92567825,-1.3705437,-0.518186,-0.97792125,-0.73364425,-0.002968207,-0.5460584,-1.5735213,-1.5760046,P
4068,1.0173542,-0.106407315,-0.76289314,-0.9614456,1.1932384,0.19166113,-2.3956108,-0.07200411,-0.06766713,-0.41333812,0.69572514,-0.8159155,0.7050167,0.23835075,0.1978606,2.1217246,P
4069,0.5250532,0.4262873,0.3649515,-0.6039835,-0.2897672,1.1609114,-0.7381274,0.8552572,0.2578804,0.09121186,-1.3005009,0.28659168,1.0216163,1.2412744,0.33383712,0.7337616,P
4070,0.53020006,0.41423452,-0.55789167,-1.6047931,-0.34842855,-1.4359202,-1.2072817,-0.8812929,-1.4009491,0.26584774,1.5520841,-1.5996563,-0.09186045,0.7890741,-1.5209799,-1.2929659,P
4071,-1.1580566,-1.2998514,-0.8672863,0.7999569,0.7987847,-0.90390533,0.19959536,-0.37414742,0.6163721,0.96494806,-0.59462595,0.7806527,0.5146586,0.39392108,-0.20848703,-1.5299742,N
4072,-1.1441466,-0.0634011,0.4006417,-1.0287881,-1.900075,2.2577505,-0.11432719,1.9052517,-0.7128767,-2.4459734,-2.8465283,-0.9353671,0.2686581,-0.84709406,-0.041934967,-0.323399,N
4073,0.914366,-0.21890771,2.0283844,-0.48480284,1.2826711,-0.37289208,1.8629155,0.47345316,0.056859076,-0.92535365,0.14937773,1.2709017,0.92411435,0.7416467,0.9025804,0.6716423,P
4074,-0.94886583,-0.5409482,-0.277757,-1.4727571,0.747244,-1.7957292,1.0429442,-0.65042514,0.012646735,-0.1324217,-1.2503562,-1.0813756,-0.22016826,-0.3132349,-0.3398301,1.7574171,N
4075,0.7869048,-0.8895791,0.32579643,0.8117743,0.97836185,0.81051344,0.22709112,0.45030347,-0.36543465,-1.0385705,0.26403737,-0.47196463,0.0070451386,-0.659594,2.4395509,0.02298633,P
4076,-0.6220412,-0.11922094,-0.74208045,-0.9592658,0.8272252,-0.32696903,0.7157679,-0.6761975,0.14847544,0.21570182,-0.8878457,-1.5499423,-0.014020614,1.4479653,-1.6805437,0.015473764,P
4077,-0.04334352,1.2167008,-0.12440658,-0.42375678,-1.7861359,-0.87826747,1.6857555,-0.5521321,1.3765863,-0.9747664,0.98597145,0.3026188,0.64897096,-0.41624808,-1.8152232,0.7660649,P
4078,0.44952846,-0.25734133,-1.1738353,0.19805557,-0.11976305,0.7176751,1.5249404,0.4742287,0.0109708905,-0.04128315,1.2843432,-0.14043254,-2.1936004,1.8385134,-0.51135576,-1.4018183,P
4079,-0.28161266,1.0145705,-0.3274635,0.80113953,-1.3478378,0.16355182,0.6789355,0.16242935,1.0115013,0.90625066,-1.1709744,-0.36372223,0.41462672,-0.7888117,-0.44408333,1.0434335,P
4080,0.40836293,-0.3434242,0.08344153,-1.8104159,-0.9246,1.1495578,0.5413607,1.9380097,0.084234536,0.59702486,0.2480441,0.51730686,0.43624538,-1.9630936,-0.9707096,0.8598138,N
4081,2.1752944,-0.3443814,1.1701782,-0.66512567,0.88003373,-1.92234,0.28183275,-1.3807712,0.28902408,0.14282018,0.007581882,0.9649584,1.4144492,2.1674905,0.18445063,0.40779957,P
4082,1.0015429,0.2834953,-0.34810936,-1.1380612,-0.20450264,0.024180347,-0.9824913,-0.8392793,-2.96628,-0.58485335,0.9750901,1.2970192,0.57684326,1.13468,-0.36149448,-0.94124854,N
4083,-0.008487411,0.019518703,-0.36769482,0.08833593,1.4369887,0.14870816,-3.1448185,-0.39040428,0.7158668,-0.29678822,1.2181236,-1.310268,0.37216866,0.36713302,-0.015048504,0.37630856,P
4084,-1.3631186,-0.3656825,-0.07643442,-1.0075288,0.21170317,-1.5497401,0.2979188,-0.5380525,-1.9340026,-0.08941863,-0.042720854,-0.52989596,0.31984532,0.20776212,0.28834236,-1.5779011,N
4085,-0.09366983,0.8275869,-1.4867005,1.990147,-0.9831344,0.78009135,-0.5922202,-2.669544,0.098789215,-1.6032054,0.19322865,0.1477117,0.2362464,0.03473407,-0.24311948,2.4901245,N
4086,-0.82949823,-1.9370704,0.53460073,0.38901776,1.1077768,1.2253184,0.29295632,-0.6926595,-2.074298,-0.730131,-1.0228019,1.488012,0.55379,0.06900874,-0.3730915,-0.1746171,P
4087,-0.58761775,-1.6572846,-0.6256031,-1.9910895,-0.16251555,0.9624956,-1.6974714,0.74950254,-0.46107948,-0.64010334,-0.75792813,1.0655882,0.24455538,0.43671918,0.41395125,1.6418787,P
4088,-0.068693794,-0.019098788,-1.1084265,0.09446408,0.23232289,-0.20897423,0.6287362,-0.67885935,-0.28285587,0.52314115,0.28730804,-0.3095615,0.6967046,1.330161,-0.34181774,-0.67643535,P
4089,-2.1420226,-0.78763604,-1.8881465,-1.4331335,-0.2929082,-0.92073,1.3489796,1.489808,0.5397156,0.047139697,-1.3545952,-1.9995251,1.1584965,-0.97873974,-1.8438486,-0.6595245,P
4090,0.57883286,1.1116912,0.17203707,-0.36364067,-1.8358667,0.16095501,-0.8703783,1.4219601,-0.10140619,0.8141954,-1.4128909,-0.25146484,0.079497516,-1.3311455,2.9232717,-0.61479425,N
4091,0.5929409,0.63846546,1.922602,-0.2374902,-1.2982019,-0.5468132,-0.5682257,-0.2874916,1.9236466,-0.46499276,0.76698595,1.5564113,-2.0340846,0.3019169,-0.21936671,-0.68577206,N
4092,1.2370392,-0.4611944,-2.9490404,-0.06482166,-0.694276,-0.97549254,0.09012958,-2.055375,-1.5975161,0.24897341,0.56548625,-0.8845624,-0.36360165,1.5988939,-0.5934877,0.6605016,N
4093,0.84090924,0.38025135,-0.38195887,0.06667392,1.4587705,0.9979367,0.3536372,-0.2665176,-0.799093,0.52581537,0.58022225,-0.2592252,1.282437,0.04874555,0.040230453,0.9642415,N
4094,0.30301368,-1.7721337,-0.045420572,0.31201106,1.251116,-1.3251616,-0.38076815,-0.41481707,-1.091935,0.49629408,-0.8492373,-0.055230327,0.9553145,-0.14853734,0.3999208,1.1621203,N
4095,-0.23819542,-0.23096529,-0.43859437,-1.316288,1.5255665,-0.14252724,0.9059075,-0.49746072,0.6299732,-0.7165668,-0.47719586,-1.2372011,0.6219632,0.2420228,-0.06666368,0.114395544,P
4096,0.94608086,1.4081604,0.12041098,0.22169112,0.7527926,0.0318716,2.0293906,0.24466854,0.9946692,-0.80833673,-0.27154577,0.060218763,-2.832539,0.53475684,-0.17197312,-0.5535916,P
4097,-0.6605349,-0.96838176,0.29200855,0.6657153,1.2722732,-0.95869875,0.21305512,-0.011619568,0.6266506,-0.33057317,0.0660048,-0.041231453,2.22976,1.7350259,-1.5998678,0.4054959,P
4098,0.715086,-0.038100183,-0.85267925,-0.20351198,-2.5576735,-0.59854895,-0.36132306,1.2408665,-2.3513865,1.4172156,-1.3402026,-0.01833599,-0.083663225,-1.5571363,-0.050226994,-0.58226496,P
4099,-1.0587487,-0.55021304,0.13504192,-0.94869447,0.697166,-1.2521142,0.09079524,-1.8541434,-1.1737404,-0.16383985,-0.32720026,-0.9213163,-0.2063191,0.4639009,1.2176268,-0.03031616,N
4100,0.080015615,1.6904925,0.5308541,1.476954,2.2765079,-1.7200092,-0.69907254,-0.60900855,-0.98926944,0.24601772,0.6064836,1.1659594,0.21250144,1.0856681,-0.5233352,-1.0681837,N
4101,0.4092282,0.25493118,-1.8532768,0.40662554,-1.4605726,0.2845501,1.2480899,0.8791662,-0.32730293,-0.56820905,-1.3160074,-0.621825,0.7233746,0.5064939,0.96714413,0.15895525,N
4102,0.10127846,1.3449712,-0.80396223,0.33038163,-1.4013213,2.025582,-0.17495541,-0.34903502,0.8447554,0.90696603,0.85202086,0.26713574,-1.2533889,0.86350954,0.45670715,0.47064263,N
4103,-0.9807289,0.06940335,0.035927474,0.7352941,-1.2331494,1.4249302,-0.65893435,-0.2670124,-1.3403909,0.2891359,-0.27704406,0.054982528,-0.4402461,-0.3612882,-1.090734,0.110325694,N
4104,-0.5361097,0.8735213,-0.9352071,1.2562757,-0.9969151,0.35484597,-1.4959526,1.218804,0.33025837,-0.41703343,-0.62637657,-1.5795248,0.27632883,-1.3793304,0.0008968413,0.15082927,P
4105,0.31724593,-1.3494889,0.00032184273,0.81708574,0.7771276,0.19815022,0.12883219,-0.87403524,1.0549796,-0.28710324,-1.3401738,-0.2759959,-0.3044722,-0.0060080886,-0.69598216,-1.6309919,N
4106,0.9171707,1.3880863,0.15220179,0.15803693,3.0357342,0.8048017,-0.6538072,-0.3171203,0.8025841,-1.2892885,-0.74944305,-1.4783322,0.14156334,1.534085,1.7390674,-0.26826167,P
4107,0.68257844,-0.08683178,-1.6771249,-0.30808192,-0.76597244,2.2191818,-0.6893801,-0.80956787,0.92447317,-0.73278075,0.6609,-0.11618076,0.64662045,-1.3747525,-0.21269739,-0.14331529,N
4108,-1.0002669,0.69383967,0.48037046,-0.3645292,-0.9016477,-1.8855187,-1.4382238,-0.26628613,0.53752196,1.549763,-0.0038879514,0.42764515,0.3804375,0.18679851,-1.250298,0.22342145,P
4109,2.5075815,-0.80735433,-1.2888324,-1.3454812,-1.2473333,0.03264344,0.83590853,0.6981147,-0.94988555,1.1179695,-0.24807543,0.99871063,-1.2558413,1.279526,-0.7665592,-0.0335422,N
4110,-0.3702026,-2.5000057,0.63041544,1.145549,0.65240145,-0.037804887,-0.56245756,-1.5725257,-0.20815414,-2.281083,-0.39296395,-0.36128283,0.4361065,-0.39617738,-0.8189767,1.0141997,N
4111,0.4051102,-0.5614146,-3.691953,0.43742424,0.7073995,-0.22976263,2.5012581,-0.54378635,-0.6457409,0.6211137,0.6640915,1.1664296,-0.07356906,-0.72400177,1.2803086,1.8392105,P
4112,-1.5978495,-0.32049602,-0.3847198,-1.1317612,0.21452947,1.895174,0.123671085,1.5296686,-0.95026356,0.22162926,-0.7028612,0.050904278,-0.33486104,-0.9697403,0.53667474,-0.9087589,P
4113,0.8675542,1.3451004,-0.27659175,0.6164296,0.98978317,-0.8689866,-0.4243723,-1.379376,0.06940937,-1.2018439,-0.7951392,0.015391749,0.47469836,0.09321159,-0.13269106,0.7759086,N
4114,-0.531981,-0.4628249,1.0896273,-0.9143347,1.080158,-0.9077211,-0.16397335,-0.24481644,0.7479916,-0.1555689,0.5463857,0.790202,1.459797,-0.6106355,0.90671164,-0.18002823,N
4115,0.3563832,-1.4523658,-1.0762407,-1.1562057,1.4426235,-0.64695525,-1.8010713,0.119773746,2.0551932,0.80921817,-0.58594835,0.81193066,-0.97067827,0.08905285,0.63618135,1.1016663,N
4116,0.4284563,-0.81210613,-1.6101279,-0.15203458,0.1295606,1.7438962,-0.682478,-0.56489086,1.3134882,-0.30447042,-0.08128931,0.7084634,0.35856074,-1.5570307,1.306431,1.0492637,N
4117,1.7153614,-1.0734029,-0.08498523,0.06475345,-0.71037185,0.04075714,-0.7469593,1.0682409,-2.1085765,1.3456768,-0.058403447,0.16750064,1.245813,-1.4100924,0.57285714,0.91505647,N
4118,-0.68028414,-0.7303376,0.021258615,1.0951618,-1.5887733,-0.29909202,-0.23769514,0.2424742,0.013406128,-0.20503616,-0.4204833,0.05695328,-0.12228714,0.9313929,0.9634284,-1.3033923,N
4119,0.048844762,-0.4080847,0.17603964,0.28281802,-0.10446747,-0.24677382,0.5596016,-0.44964752,0.18938875,0.81997675,0.43301302,1.746755,-1.8134414,0.019906983,-1.0792001,-0.3441689,P
4120,0.5346234,0.11301416,-0.25523278,-1.5016197,0.35158527,-0.6752964,0.35605735,-0.27415922,0.2054106,0.49299565,-1.2457913,-0.5327644,-1.2873718,-1.6040062,-1.1732165,-0.30784565,P
4121,1.5410622,-0.3179852,1.6169547,1.4473656,-0.32076365,-0.42299867,-1.1478739,-1.4640357,0.40680718,-0.09261456,0.001242578,3.1060047,0.36682242,0.9450399,0.4555145,-1.6543647,N
4122,-0.8528473,0.47672525,1.0111966,0.79056597,0.59959304,0.48967466,-0.034226142,-1.2793229,-0.28588825,-0.5599298,-0.3097102,-0.369271,0.7520067,0.73713195,-0.9374176,-0.7389948,P
4123,0.7214787,-1.7364377,-0.8649883,-0.022884756,-0.3812357,-2.4954948,0.243606,-1.0871418,-0.06985395,0.9147072,-0.78558147,-0.44759822,0.49306494,2.4298239,-0.6417154,-1.730138,P
4124,-0.9100842,2.5146468,0.9520159,-1.4075178,-1.0104914,2.1687422,0.50982696,3.2481008,0.64132,-0.1494001,0.1940504,-0.7914162,-1.212059,-0.15106702,0.058671266,-0.6293266,P
4125,1.558297,0.4475124,-0.80321485,1.6081958,-0.46747488,-0.9610399,0.5169514,-0.2756049,-2.6974766,1.0578239,-0.18611953,1.9883895,-0.4484858,-0.7615372,-1.5741994,-0.39599234,P
4126,-0.7567201,0.5659268,-0.2639538,-1.4074001,0.096419945,0.46680596,1.5499693,0.46948117,0.00034821033,-1.3073426,1.8477316,-1.5033625,-0.2659935,0.38461754,-0.5032319,0.5242786,P
4127,-0.649242,-1.2999618,0.2653247,-0.23847485,2.459354,-0.6703003,-1.3514014,0.013323218,0.9783394,0.8320308,0.51937795,0.3826611,0.5785601,0.7885189,-0.87527883,-1.0099075,N
4128,-1.2146902,-0.37722072,2.0420132,-0.63504475,-0.38202086,-1.4319239,0.89061576,0.32902154,-0.25764,-0.1648499,-1.378145,-0.117093526,-0.035827667,1.6488211,0.19056168,-0.4663113,N
4129,0.2737993,0.1896106,-1.044723,0.20635945,-0.2778825,1.2146759,2.418033,-0.05765775,0.7157044,1.6607417,-0.1966429,0.9846269,-0.17680141,0.47584993,-0.69727933,1.0915266,N
4130,-0.5270775,-0.7047838,1.9067044,0.35950607,0.21152346,-0.2531187,0.70120794,-0.510017,0.022954285,-1.0800594,-0.85164416,1.0751643,0.037231814,0.42932773,0.4094555,-0.6314793,P
4131,-0.06981796,0.50249684,-0.644367,0.30985367,-0.21867885,0.7927831,-1.7295549,-0.7308836,-1.5551741,-0.46226132,0.49252644,-0.61346066,0.21950841,0.10974753,0.29422647,-1.7409968,N
4132,-0.22361934,-0.51499164,2.5453405,-0.7964313,1.3140324,0.34424564,0.014817341,-1.3644857,1.0363554,-1.3595877,-0.30643463,1.2098776,0.7619337,0.18287475,1.0968685,-1.4742151,P
4133,-2.393008,-0.65184397,1.2771839,0.9610113,1.4089032,-1.8848606,-0.110989295,-1.0971806,-0.15247282,0.17597279,-0.3143309,0.1995564,-0.024858847,0.72201586,-1.924141,-0.1891177,P
4134,0.51958877,1.261581,0.39054537,-0.9424867,-1.491417,1.3385912,1.4344643,2.1164005,-0.31555873,0.43080756,-0.21862355,0.17897029,1.5513971,-0.12549934,-0.24578747,0.63338125,N
4135,0.08368456,0.012601912,-0.5223911,-0.10402396,0.3018059,0.5867531,-1.4730867,-0.91769934,-0.8895873,-1.3656126,-0.11528301,0.09321138,0.13110094,-0.56036973,1.9039003,1.1771894,P
4136,0.90424806,-0.3194732,-0.67069393,0.10956301,0.041365616,0.9121074,-0.5461185,-1.5046893,0.219841,0.542447,-0.122930035,-0.8193943,1.095968,0.6166427,-0.4150335,0.40952784,P
4137,-0.20541267,0.44730425,-1.9834344,1.2826762,1.4475856,-2.031439,-0.3479159,-1.4125988,-1.0226235,-0.8879221,-3.718217,0.17507511,0.8744621,1.466833,-0.5586723,0.8415066,N
4138,-1.2793174,2.5535836,-0.9438022,1.4284425,0.0067402273,0.90131164,-0.9400018,0.33176807,0.78008175,-0.7059243,-0.7502773,0.40820128,0.10885167,0.40114838,0.57864463,0.43963474,N
4139,-1.9690675,0.11004844,-0.1621865,-1.634012,-1.1878909,1.0544263,0.020260094,0.25746015,-0.42589337,2.6936257,0.74729955,-0.060723756,2.4568787,-0.45516604,-0.24967614,-0.75759447,P
4140,1.6089885,0.1342566,0.53759027,-0.89005107,-1.0122992,-2.235264,0.33866462,-0.8289899,1.1204655,1.6009555,-1.0941377,0.0872435,0.109809175,-2.085611,-0.63743806,-0.00930059,P
4141,-0.27395284,-0.20859818,0.5969361,-0.35711652,-0.7617009,2.2880948,0.4523128,-0.44215178,0.19525158,-1.3250558,-0.8044253,0.5250216,0.17679496,-0.5829882,0.2769636,-1.5876427,P
4142,-0.62725556,-0.38303614,-0.62767595,0.58721536,-0.55246437,-0.36226767,0.16297016,-0.7795715,-1.1217809,-0.77204186,1.009746,-0.9028447,-0.9112898,0.2820809,0.42394185,0.8587272,N
4143,-0.46148655,0.32840908,-0.83610404,-0.34954792,0.7224854,2.1600177,0.4302503,0.36139435,-0.6113309,0.6293858,-0.9609762,0.23765834,-2.353097,0.6675513,0.5251646,-0.49439654,P
4144,-0.09618136,-2.2376614,0.6359201,-0.7321711,0.97828496,0.19209564,-0.98623353,-0.0744383,0.9213079,-1.4821826,-0.5828015,0.873326,0.9308476,0.5232717,-0.99185866,-1.8528035,N
4145,-0.61052614,0.04556805,-0.18182199,-0.92240024,0.41508973,-1.080211,-0.12854639,-0.3946653,-1.4456329,-0.88450825,2.06517,1.0150223,0.19043994,0.99696195,1.7778492,1.4472219,N
4146,-1.0744352,-0.67999315,0.49422246,-0.72806835,1.7733086,-1.8835961,-1.1275887,-0.12411499,-0.24837166,-1.0034971,0.6868097,-0.7253705,0.8044555,1.3445437,-2.692994,0.32957637,P
4147,0.69496125,-2.059168,0.10510682,-1.3740361,-0.1646199,-0.14238808,1.5637792,-1.3469464,-0.07707918,1.1081738,-0.21999563,-0.2262685,-0.6159874,1.0239717,0.92976975,0.5241202,N
4148,-1.1145436,0.2947936,-0.7526624,-0.2623254,0.96547353,0.42482683,-0.15917437,-0.14501026,0.18392175,0.41186997,1.3615801,0.55226356,-1.3898034,0.5396406,-2.0818684,2.6752324,P
4149,-0.41079608,-0.46039206,-0.7072687,-0.70389414,0.5042994,0.18411693,-1.6757997,0.5427847,1.6345198,1.0311393,-1.636776,0.99075127,-0.2922096,1.3344972,-1.222489,-1.4158151,P
4150,-1.2122233,-0.15506758,-0.48473775,-0.22862539,0.26902646,0.9306516,1.039404,0.89767396,1.3855846,-0.81101674,-0.4306734,0.5556729,-1.0269948,-0.9563209,0.5221796,-1.4040322,P
4151,-0.8365555,-0.32033968,0.14781234,0.8358215,-0.18112206,-0.36207098,0.03227187,-0.19962142,-1.0268853,1.2315328,-1.9352015,-0.35603565,-1.5817657,0.4848196,-0.40711728,0.50064147,P
4152,-0.27316213,0.16505843,0.08722199,0.5666586,0.18541893,0.8999552,-1.6118163,-1.4376302,-0.23459822,1.1646429,-1.220526,-1.4601748,-1.2409105,0.6245885,-1.2586209,0.04619907,N
4153,0.7537632,-0.83242327,1.9572272,1.8066994,3.0815027,-0.23410365,1.5127456,-0.14303988,1.1421763,-0.68314683,1.4194098,0.6113446,-0.75009114,0.48945275,1.0159707,0.2670608,N
4154,-0.58511436,-0.13546924,1.2992735,0.08629115,0.52425075,0.3051558,-0.29039183,0.3286897,1.2341706,-1.0909693,-0.725352,1.0048236,-0.20385681,-0.0559548,0.46920347,0.55242157,N
4155,-0.5046453,-0.6191989,0.23544145,-0.08281012,1.4006102,-0.30731678,0.6745782,-0.95647794,-0.7632398,0.9764312,1.2704037,1.4531566,0.97305894,-0.28807434,-1.0989505,0.8182519,P
4156,-0.3178958,-1.7668681,-0.27289897,0.24494089,-1.2603188,0.18131115,-0.60377014,-0.50217664,-0.85716283,-0.41792804,0.7237828,-0.7650943,-0.01314728,0.28371826,-0.8182092,-0.6507285,N
4157,-0.6314676,0.7471583,0.8099485,-0.55536586,-0.2437176,0.18718435,1.4670637,-0.7123301,-0.32971406,2.2456586,1.0162925,-0.019362986,0.6906062,-0.39141482,-0.51089084,-1.134211,P
4158,-0.2694755,1.4525805,-0.5743034,-0.8132318,-0.059975836,-0.7190781,-1.2467519,0.17645815,1.5700693,-1.3412473,-0.6844387,-0.790051,0.5831408,-1.3183131,0.62058365,-2.00203,N
4159,-0.2245015,-0.7457317,0.418945,-1.6169395,-0.3083616,-1.3823828,1.5502329,-0.4692613,2.0888343,-0.22523475,-1.4207046,0.005946465,-0.51349485,-1.5432642,-0.23815241,0.3829803,N
4160,-0.66988593,-0.15965512,1.2678573,1.9128631,-0.6880443,-0.50710094,1.3097552,-0.65118384,1.0959307,-1.0577487,0.1937069,-0.13533801,1.3623505,0.80791026,-0.20668094,0.7016177,N
4161,-0.34765923,2.0858493,-0.9219345,-0.2321499,2.276646,0.3023788,-0.6931079,-1.1088477,0.39425993,-1.1043708,1.7814083,0.3176185,0.9098568,0.3215034,-0.41289905,0.7910617,N
4162,-0.035719603,-0.7806392,-1.2775987,-0.34666592,-0.0038455725,-0.99480635,-1.7823099,0.13458261,0.17750657,0.11409265,-0.7419336,0.2631244,0.71064043,-1.5012096,-1.0100962,1.4196835,P
4163,-1.3424186,-0.17989555,-0.8324399,-0.6523552,-2.4072437,-1.3955072,0.6466984,0.7246381,-0.8668588,1.0770998,3.7457275,0.051273175,-0.22592203,-0.85779536,1.3220029,-0.23678873,P
4164,1.8755369,-0.17917934,0.34906092,-0.21651132,-0.6211896,0.5029792,-0.40983984,-0.7138935,-0.8363696,0.47275543,-0.64570403,1.3675215,-1.5869843,0.6282971,0.102122046,-0.1743788,P
4165,0.8876689,-0.8786823,-1.1402527,-1.1390846,-0.7963338,-0.49047583,-0.8871737,0.29026616,1.495385,0.22401513,-0.50863755,-0.30362839,0.3050235,-1.843636,0.06752727,-0.11379254,N
4166,-0.26061594,0.2702868,-1.5044184,0.27101383,0.16782925,-1.8358128,-0.31165105,-1.2366128,0.24738985,-0.910864,-0.8798699,0.25940496,0.0041798204,-0.9376913,-0.16329099,0.5488622,P
4167,0.55850846,-0.28581914,1.3895242,-0.0016986821,0.13091603,0.9990655,0.5037667,0.45095488,-0.9452205,-0.49248174,0.4677966,1.4897403,-0.5948053,-0.09148961,1.6833894,0.47923636,N
4168,-0.28493324,1.5248109,-1.6634791,2.183554,-1.6535876,-1.4358519,-2.0630393,0.86314106,-2.9402661,-1.2500399,-1.6833198,-0.9798613,-0.13146053,0.24605101,-0.06044638,-0.6780429,P
4169,1.0325396,1.8672111,-0.5045489,-1.2286408,-1.1695254,-0.0048781233,1.0482577,-0.51785195,0.46374452,1.6411693,-1.6546422,1.1300931,0.53630346,0.8538163,0.5754825,0.39025578,P
4170,0.687786,0.5556669,0.6943008,0.057296395,0.2606612,-0.7923683,-0.39004508,-1.4743781,1.0004976,-0.5003287,0.9788223,0.045391485,-0.043661736,1.1300962,0.83690554,-0.4482854,N
4171,-0.98749685,-0.592043,1.6460878,1.7884505,-0.74285203,-1.4886218,0.2669013,-0.3244555,0.789796,0.84007025,-1.2476814,2.4686096,-0.060880233,-0.57922333,-0.44039106,0.4015807,N
4172,-1.3349886,0.48756325,-0.3796442,0.0554538,-0.94970787,0.6069902,-0.9430727,0.8909013,-2.2644536,0.6134371,-1.2342819,-0.43004787,0.6648602,-0.6797384,0.33639333,-0.6870836,N
4173,-0.3347133,-0.6148301,-1.057371,0.07375747,-1.4195367,-0.20486705,0.2906369,-1.1781592,0.92699736,0.8641139,-1.9705985,-0.11276716,0.31380984,0.46527565,0.123769194,0.16885887,N
4174,-0.44283447,-1.1808243,0.9946463,-0.13160071,1.0686288,-0.093191385,0.7259393,-1.2116671,-0.75219506,-0.7886666,-0.21419899,1.5055357,0.42110285,0.21903738,0.7999335,-1.3048644,P
4175,0.27476895,1.3262835,-0.46203345,-0.5308859,0.59239614,1.4022597,0.57602453,0.7353798,0.9435915,-0.26894045,-0.66619456,0.20789202,-0.64033216,-0.8505933,0.7164612,0.27742702,P
4176,-0.8362984,0.9678533,-0.7334399,1.1792207,-1.11186,-0.10242728,0.41805774,-0.23162262,0.08795631,-0.36025685,-0.42640683,-1.3059037,0.23899677,-0.18134435,0.30197132,-1.366196,N
4177,-0.14548486,1.7591534,0.89928603,0.5180145,1.9752208,0.69234854,-1.4786748,0.9258169,-0.8893392,0.8135174,-0.20542619,0.88912094,-1.4039738,0.68024856,-0.22880238,1.5722524,N
4178,0.81594974,0.29647076,-0.13234496,0.42078018,0.8244353,0.8445652,-0.54148835,0.86549115,-2.0289965,0.053587094,-0.09826204,-0.145668,0.5505196,-0.66692305,1.8642386,-1.4751561,N
4179,-1.6113181,0.5296024,-0.30548874,-0.6862112,-0.11764471,-0.042959746,0.8281626,-0.5571599,0.6777117,-0.09988819,0.56787884,1.0463514,0.5800421,-0.41294917,-0.22232646,-0.08633606,P
4180,-0.13316043,0.24980718,1.1792293,1.1773568,-0.46441293,0.7153935,0.8019581,-1.6376085,0.38726282,-0.75806725,0.794411,0.5003955,0.25369155,-0.25590122,0.6370614,2.4064167,N
4181,-0.7677375,0.7854494,-0.07083896,-0.6549867,0.2924922,-0.26342058,-1.4066476,0.50911534,-2.894484,1.7989918,0.24543747,0.20456597,-0.45927966,1.5151225,0.6803298,-0.8865842,N
4182,0.15492554,1.4732163,0.6443994,0.615029,-0.5017234,-0.12822534,-0.14262603,0.8717676,0.2194258,0.10669227,1.733259,-0.058179155,3.2632475,2.0591555,1.5464972,0.30090675,N
