,age,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberRealEstateLoansOrLines,SeriousDlqin2yrs
8046,1.3749390268021922,0.6063054616083994,-0.5218999990698915,0.5583180301694998,0
10211,-1.2901095696357225,-0.257814719835018,-0.7937499581594554,0.6439494049384772,1
12517,-1.2083303510535797,-0.31568394737061445,-0.4643169305647495,-1.2011413861934663,1
3297,1.9801810980083356,-0.8154202457100004,-1.1024103450830804,-0.8099912113580306,0
4566,1.5808272082976038,-0.37366722987445156,-0.1645284269101578,0.9215659831266279,0
4216,1.9602520541386932,-0.25153839786687,-0.7377517688658167,-0.513375813859849,0
3100,0.023815758476717568,-0.07102004287861677,-0.2417091894839481,-1.1060081465128584,0
3611,-0.7619681572129509,-0.5363047183439589,-0.5062322894015654,-0.6137410943441396,0
6832,-0.4439399653455532,0.3040791248218051,-0.2790148298311963,0.6485441266871615,0
16281,-0.518355325111823,-0.5608707738945479,-1.769239934096345,-0.9088352673566776,1
5458,0.17611815449564924,0.12435479778911304,-1.0747869998172943,-0.0620040906057482,0
7556,-0.11115311526492713,-0.735031599590438,-1.0045255924013763,0.18305590335963645,0
7785,1.991887676903913,-0.962289571412402,-1.0573885317862324,-0.7374708191557559,0
15091,-0.9303258538782625,0.07320177540037581,-0.1527579148445506,-0.797657634459059,1
10866,-1.2592933794456034,-0.6726737530982759,-1.0563117338138812,-0.7028447429910211,1
5040,1.1358959263025161,1.5613118720445727,0.45953101017142206,0.20694253270019,0
472,-0.03828837406178842,-0.2304620087300457,-0.29512687199221294,-0.29544817630138914,0
6879,0.10251431288801527,0.10929808101541733,-0.7523986343616327,-0.11535276615239903,0
14869,-0.584696873303824,-0.4191558544494786,2.319470268893278,0.6021944646598778,1
3977,0.8577148433617154,-0.05884030788276037,-0.19256760560763758,0.06731976277438559,0
9548,0.6825739065645372,1.0425570248362857,1.3511604877336945,1.681143643526306,1
6628,-0.9070837957374065,-0.7423154395881864,-0.6147262372095276,-0.7835241349665579,0
14483,-0.3848308684503049,-0.7731447742304396,-1.0001760120153422,-0.6036211409079714,1
1763,1.2973286805956556,0.2006512307949485,-0.12859786981310317,0.11465421813969381,0
1755,0.4951261856963234,0.7794538841800771,1.0883415428047356,1.6039089237484825,0
13366,-1.2097967354722148,0.4054766601904026,-0.26905545215380106,0.707433617199341,1
2218,-0.5159041181625685,0.9268840221881258,-0.6316028986661315,-0.0326160494334806,0
15899,-1.5291695618785295,-0.4513619168723781,-0.2686177765702104,-0.7848462557661768,1
7048,-0.8037323324405733,0.05173504199925498,-0.3586786848909398,-0.1360669872053654,0
1661,0.37303077165321746,-0.0783284084082694,2.2953399073622442,-0.5882789356871373,0
2100,1.8727729927570342,-0.44984287773520626,1.3150795073908852,0.9501707154367056,0
9762,0.5651928096699538,0.910957915698689,-0.9010037582217346,0.7387216192872013,1
11427,-0.5062389507198182,-0.8915168891252547,0.2256499981063868,-0.18433950361776236,1
6896,-1.823900641171334,-0.9456036478719353,-0.5160082039372533,-0.7453944223552339,0
1815,-0.8379562604527906,1.7758698513021682,-0.783467999722081,0.7458479179826325,0
2758,-1.2622193558284274,-0.5650121159399528,-1.246994193694771,-0.9226328032604834,0
6357,0.39122381846526927,-0.9096046370755289,-0.6362071216727755,-0.08901096642622912,0
5140,0.13442617317331462,-0.6911643593541854,-0.4083193284773999,0.014728414240471714,0
13861,1.9766490020168428,0.0647663416542344,0.8268224717747532,0.5927939924297374,1
15324,-1.7334435095750702,-0.6224009543368305,-0.13243304732916894,-0.7827597600950476,1
1888,1.2084240300840803,0.47248981499389836,0.40316325158793215,0.06726888105986997,0
11896,-0.5357974923402669,-0.640594379201015,-0.7069647969112899,-0.8282015804795799,1
5159,2.097585491131548,-0.5207532024942875,-0.765722494829723,-0.8328211908888414,0
4577,1.89012016399179,1.3007267530408737,0.8787102449636492,-0.09086987839411924,0
3000,2.2531491436721116,-1.2576873224135268,-1.249042473619244,-0.7825825201845272,0
3953,0.9160027114623784,-0.3857584183032877,1.863474332629668,0.6379792563557067,0
4757,-0.02243680433345946,-0.5194637860708251,0.26201249398736914,0.7095773724111127,0
6539,0.6749261291073312,-1.1849840454188252,-0.9133480387742632,-0.3994873245676609,0
8761,0.20999482285728044,0.8407932834692783,0.3140895999941557,1.5861950989926188,1
4463,-0.07735571053111069,-0.06665412833499801,1.2737050067688356,0.9847543973795995,0
4237,-1.0125075269190005,-0.39504927600818474,1.4231765762101538,-0.531296295860725,0
5767,-0.3203335078896525,-0.19138882400752527,0.6473357258618555,-0.8004720147017556,0
2991,0.7463130740158135,0.7413218462313365,0.01271209208380307,0.17524694802989607,0
2501,-0.686953954477807,0.4677430544628935,1.19124757870495,1.7161945544716337,0
5075,2.2502444542342785,-0.24797355102968974,2.5747626049830536,0.8381515202087126,0
8348,1.744849698366765,-0.6597326814731945,1.7476165168781834,0.09545833823822886,1
3643,-1.057576961184186,-0.5626172589453239,-0.05001593449517468,-0.5939076049645864,0
12884,-0.5067738710493551,0.12042933743279333,0.3124630156409034,-1.2770114717158756,1
15864,0.08337111753156115,-0.023344767002453595,-0.9300393912910667,-0.9039018577649303,1
1127,1.620382338237295,-0.16029654231353774,1.48884427463799,1.3082504077810762,0
8580,-0.8004818707694044,-0.41995551970580297,0.1319074563750396,-0.9596991140730751,1
1395,0.9988081149305147,-0.8744998736228878,-0.12977784436046252,-0.19190068572913893,0
13847,0.051678840141072296,-0.15723254316169905,-0.20957467239407135,-0.811583065372284,1
1633,-0.3547820264396784,0.6771750363486302,-0.05337527127331143,0.8623887189880977,0
2237,1.904158019871166,-0.6961634928232011,-0.08514654956792217,-0.842640368217402,0
12009,-1.750732244865333,-0.03698009504981509,-0.9731453435152491,-0.8737925207802664,1
407,1.3386869710861506,0.19841447537461426,0.1828062817098513,0.15989031810536242,0
3315,-0.7574655595548718,0.08955522916025385,0.20234600082660747,0.9152305285463624,0
10780,-0.4963252685337261,0.06568368426735788,0.665341366609254,-0.02707858928255546,1
1314,-1.6568492197974636,0.33151297857650186,-0.3220689063986829,0.21568054955095015,0
1538,1.449227805357377,-0.5553396414273802,0.4238200449033146,-0.9143446946189427,0
14599,-0.43294468523366547,-1.0526292380965798,-1.0672014601959474,-1.0140673993130738,1
13547,-0.8302635296144834,-0.503402936147182,-1.5171121548224398,-0.5984815323064567,1
6228,1.2977750595536661,0.9005411357789361,0.5768412424748752,-0.8050671827215483,0
11046,-0.6837270354634614,0.04538626457203787,0.2976087729553948,1.863616020008053,1
13910,2.1385085706143947,-0.4307770178118092,-0.9540646203968962,-0.7748954386335818,1
6010,-0.419760945967949,0.13153071571192443,-0.3928541506795712,1.0150675424878914,0
5135,-0.7854522622554909,0.10525319317871248,-0.8467256095204505,1.4898274522495538,0
10515,0.04946303040226204,-0.2851223832922909,-0.9013914750863954,-0.7186635984277585,1
6360,0.25247051295168244,-0.797219790165884,-0.651723343744945,0.36166041926210607,0
2770,-0.26421810472640755,0.5468663974316238,1.1875237883510144,2.1516414971165654,0
16188,-0.7654513287430272,-0.016309914053961372,-1.4506504821106485,-0.9158877104975893,1
16138,-1.3586429837575453,-0.241548302925486,-0.9421980852472003,-0.8107268474938717,1
11205,-1.4231745097247774,-0.4623485425403211,0.2074356528251704,-0.4908644983108172,1
9823,-0.3732011584302427,-0.526312406883461,0.8244437096158768,-0.017484025712827467,1
1808,-0.5519268315930984,-0.17671698173705952,0.2739687807579867,0.8496690438939452,0
9568,-1.2442657564639028,-0.8535206145770772,-1.062013425961003,0.6324194716856254,1
15261,-0.9970553552830259,-0.08573876136146072,0.03439714336609946,-0.30000802375836,1
3787,0.7440139853420551,2.923033115694107,1.5511741430330364,0.6553381426584526,0
3854,-0.834252595718067,0.08307826536046321,-0.8314470336593902,-0.8237666881419826,0
7570,-0.8116203446415798,-0.2850641999555961,1.1364791741564517,-0.05550471182253854,0
1675,-0.9480939067676167,-0.7650161368349326,-1.355879315602305,0.08303772444270272,0
4060,0.980828218645146,0.5953671679289906,2.5497645977355567,0.26581638387562545,0
5267,2.424660611271443,0.5146670489509182,-0.8135014574981704,-0.6494614831585614,0
283,-0.2637346919001622,0.8813396759512103,0.0816406533585997,0.9536830381803978,0
14597,0.4266265033961588,-0.6289287498719606,-0.2674513056718974,-0.44353606500486653,1
4130,-0.31026510254514117,0.1281090610824584,-0.22740564164174643,-0.10896664794399064,0
484,0.8886059451742181,0.018815686709912655,-0.016388028689051412,-0.7500515656728131,0
3247,-0.05650817423450144,2.0418011942058625,4.128884681992204,0.526988863580603,0
14186,1.4641233811364565,-0.1696631790240723,-1.0549894057471536,-0.15042552533820797,1
162,0.9860017993916228,2.7300133845071106,-0.7815190013886184,-1.2293480578238065,0
1589,-1.6209045347707987,-0.7954648857554208,-0.1705423017950817,-0.6531660537981736,0
8057,1.933727990602979,-0.27792358988783894,-0.6885854009390894,-0.8200128353926767,0
12123,-0.16334843738942936,-0.607545581558218,0.7835869487020444,-1.0340375674050057,1
15519,-0.5737596584847073,0.3120348053055919,-0.572381207818637,0.691113690494713,1
10685,0.26085476695101295,0.07767630954627723,1.0288376440130067,0.13130615313591276,1
14532,-1.1040107032871243,-0.1366179374068199,0.3011044877238022,0.7057827708791354,1
6760,0.08964054166212604,1.042451420213067,-0.7922327745644073,1.1383809568266594,0
14862,0.1307786321790642,-0.8619088071108024,-1.4095838387227118,-0.9776302684655687,1
13059,1.4866138969644478,-0.12290439322812004,-1.39599690942232,-0.7341542308190422,1
5553,-0.14138919238904551,0.2712751362784742,0.0385552399360824,-0.3552853213149888,0
11661,-0.6450099495346341,-0.2760862127029992,1.5065633532674958,-0.13978675055355558,1
1525,-0.29608730613314427,-0.14331835278709038,0.1764646259559564,1.0209804547748687,0
1837,0.1850660341133314,0.24648285853412746,0.7151858681768078,0.011548695750246356,0
11135,0.9669538920383147,0.6554429139695483,0.558634260407901,0.8878355680064284,1
2126,1.4070972207697083,-0.8180577024049966,0.12750439575356898,-0.6068959316539969,0
3224,0.6693910774438774,-0.30825249888430506,-0.2003937019358924,0.9388789375105715,0
13850,-0.07792455301489637,0.36497866087099645,-0.48824198816924813,-0.49156646005920557,1
7328,0.083084241221488,0.23341185395843625,0.3608511397449666,0.12972024587829115,0
16170,0.0580823658688371,0.5407417244359005,-0.21672887318678852,-0.7039039961718503,1
11862,0.4419097929024467,0.7794982643824339,-0.4113856088358919,-0.11453657045753238,1
3036,-0.8574855035396749,-0.3776722172077301,-0.32553382634127603,0.9333605634051082,0
12971,-1.3971519156420504,-0.25640305404907054,-0.7269253716495787,-0.8630448445513406,1
5229,1.0543210910731307,0.7634990297692925,1.8507850546285558,0.40224857443165085,0
6519,1.5288955986248403,-0.01801788098466367,-0.9453252589030622,-1.08715216518774,0
2161,0.5901280421699403,-0.3501034245646708,1.3638300199242175,-0.13757016941129815,0
2909,0.0629209933702147,0.3950066857065838,-0.6109310705269907,0.16792096744838092,0
25,0.8022093827934162,-0.26249322062146296,0.1299810035615343,0.1757938092766042,0
11316,-0.28071648208921784,-0.05595161065485446,-0.477081134074018,-0.48663500873385174,1
3716,-0.2953416730043493,-0.22106508116925758,-0.2510020254458083,0.03072172475039437,0
2178,-0.3189813785330289,-0.5664521657561741,-0.12677309827072875,-0.8231980476952545,0
182,0.3343012284466212,0.7236496216900807,0.6503982638892654,0.6898404951678885,0
12516,-0.16911784032784952,0.03357686965295123,0.1521194583262392,-0.08167293470023247,1
7534,-0.08096266287185257,-0.48823125238230364,1.111222001863766,-0.682120234018988,0
8212,0.0932772989505998,-0.6753431539833199,-0.19265511842017347,-0.6394976486903308,0
15785,-0.9360912380740837,-0.25979372149351476,-0.4771399208988224,-0.2401898250186818,1
14198,0.43258517227161675,-0.6612515234651042,-0.2744857418218571,-0.20878110284331167,1
3063,0.7956590103400055,-0.8113275892433045,0.22834854147972783,0.9252861800061205,0
1020,0.6091449218518454,0.031606622793580286,0.3134906145467487,0.7658139974221323,0
14003,0.2079301675813497,0.5390950082264334,0.0757257103796724,-0.1786145390700834,1
2104,-1.2576842010474887,-0.5630081892708222,-1.0083783575874057,-0.669873695395231,0
15228,-0.19598340018949983,-0.3773623169328053,1.3681314669610969,1.5304030956342678,1
15047,-1.0517952861704665,-0.8947443060388192,-0.09137064598975134,-0.6091035665956455,1
3119,1.4874670286138332,0.5138080162238786,2.331828938733895,-0.17637924324366522,0
10779,-1.031809243296566,0.7652379869497544,-0.614247671480188,2.3222761678078343,1
14960,0.8120607512613222,-0.05335390613134039,-0.5978276492575103,0.2534754818457318,1
2210,0.15857257593343452,0.40508648284956983,-0.4179043649013951,-0.87473640147817,0
5384,1.1212399171169836,0.8677214140307417,0.1305918475353986,-0.06226098146620185,0
3888,-1.49515373116849,-0.4175577947846692,-1.0568584507180894,-0.8722065698261827,0
12756,-0.05832354167328148,-0.547223128739032,-0.23076697100891452,-0.6027010304342075,1
10953,1.605188686468133,0.06729814267073542,-1.398095340598948,-0.5423917794237534,1
14669,-1.541260422524563,-0.43313708452701577,-1.5610793485889642,-0.7147576339930781,1
12480,-0.5808707443063825,-0.6099358534413063,-0.5246103003316477,0.28279832165451935,1
10708,-0.07378811033135137,0.24755802436066876,0.7423177494227622,-0.23224252583137023,1
9591,-0.5162010034101514,-0.4878520719853601,-1.1986658827000205,-0.7690864608526732,1
16375,-0.028247172234984737,-0.06853298091490347,-0.79591345561471,-1.0649879546574992,1
11816,-0.8419014454644387,-0.6831544212156714,-1.5445181627263114,-0.8469730563725317,1
778,-0.29859851711809376,0.21125971889508188,0.2579400160561687,0.15686763973989484,0
12567,-1.4905218104334217,-0.6172717238985438,-1.2673992092284037,-0.37913401317595624,1
7344,0.14383507869754167,-0.5552946085009532,0.8298452520562134,-0.10760938148054028,0
12815,0.8491967930816501,-0.6872718918310905,-1.7438413340928034,-0.7097169978597533,1
2577,-1.09335014978172,0.6076117201128229,-0.01281398030738043,0.44903597147687624,0
2752,-0.19009948852877406,-0.7845048661596979,0.5069193869066628,-0.08221123249799084,0
14974,-0.053638193961424135,-0.17747930006082085,-0.5704685371833513,-0.05406222897485541,1
6578,1.022962373566692,-0.6661415352456022,-0.48624937664846746,-0.7065597856778814,0
16681,-1.693546315871031,-0.621531490342411,-1.3629115366857243,-1.0196694613633264,1
15694,-0.6705186467875713,-0.07388230262437134,-1.1354423331917465,-0.010442521977825917,1
6466,-1.3454942673540196,-0.7225437571326605,-1.4002894356464384,-0.8256421026306401,0
543,1.5303516564236035,0.07487851376793628,-0.11804496967977518,-0.220314436496564,0
6980,0.9326229843763247,0.11179054159495855,0.7060827039018794,0.44692969635627233,0
5742,-0.4359498002374941,0.7554987007624427,1.6111924020782304,4.992872783253322,0
15882,0.901078964930831,0.1453769033479893,0.48581040928693503,-0.004635728626806335,1
15082,-0.3496513649686339,-0.5730563116633207,0.08570939459213786,-0.682509724931955,1
15099,-0.5732541705272738,-0.5599107474828201,-1.989469442484613,-0.4231866782780135,1
8433,-0.47759482788544655,-0.40289317712433814,1.7350251381745652,0.8523746304990107,1
11701,-0.9016276216141024,0.4925053144997587,0.2432088929597096,-0.14256630308350351,1
10979,-0.7410655908256166,-0.7124963862579057,-0.983467355080138,-1.2373502016402171,1
1502,-0.42959209317202657,0.1483394487532803,-0.6389865962977824,-0.4878276682922434,0
12903,-1.0944850033785696,-0.21453041314683063,0.06783777229583698,0.5262407591079288,1
6379,-0.848811553572879,1.5071407017558958,-0.47936147045148236,0.42801115754886,0
685,-1.210850004857374,-0.3118166007491186,-1.5030055447808608,-0.8632585816644034,0
13206,-1.9233033088897775,-0.9730249826093788,-1.584740306825325,-0.9036285539041219,1
475,1.3180636677401762,1.0954291980396167,-0.4983210538186984,1.8648080012989976,0
16251,-0.07615538077539302,-0.15442489041116697,0.0729995124063917,0.008136467440010613,1
7074,0.20217895338815003,0.3718557591918032,0.9032494868088519,0.23853813655466471,0
11398,-0.42148968306010504,-0.035379616310077674,-0.9389374134235465,0.7238021685820845,1
15533,0.36330779441840255,-0.27550643761979776,0.9613812052914918,1.978865079123454,1
4982,1.0129903162451253,-0.01642307278977778,0.8251236356723888,0.7288194495365719,0
3809,-0.3322046115429259,-0.4603163880268414,-0.6873662702495487,-0.18232630341320546,0
13369,-0.5844187084764096,-0.6784757866349502,-1.035735783118635,-0.7563773634734184,1
6812,-0.7047938712717883,-0.9842334487834846,1.3910632937364222,-0.033981278308493464,0
803,0.9836719944886001,0.010097027875229536,1.4470162730672582,-0.20854826895063477,0
8503,0.5106771457053123,-0.7886746327253454,0.0022770187461264024,-0.5954120480063103,1
12992,-0.14153833488283626,-0.1955510493572424,0.17671707292229977,-0.4938577444204035,1
11211,0.23863467743009392,-0.24118633909628526,-0.06146524046382725,-0.7956329036783442,1
6638,-0.7231371548031982,-0.4833787815347605,-0.03689798769013791,-0.7550150576678885,0
842,0.1700648462099102,-0.7141005316415656,-0.4945693934939991,-0.6588256185221077,0
1939,2.1666912830188227,0.14397596340001145,1.3812610586543679,-0.6967911168421166,0
10667,0.1908772900716112,-0.7831166085855031,0.2755766711360759,0.40398376517603307,1
3826,0.6730940649823813,0.8027320010848707,2.869564568946848,-0.16637751002502782,0
14166,1.1970082800490487,-0.8017968829503032,-0.640529134878399,0.33135070242336695,1
9256,0.3334218805410109,0.825732674517977,-0.14285160573379385,1.594148506021252,1
13758,0.30520610853973845,-0.14320296153797335,-0.11830055332000484,0.2074864939471117,1
12147,0.29268349250226944,-0.868650965301687,-0.32381876088316114,0.10574119305684937,1
326,-1.7732492510631492,0.06770430648545919,-1.0634272623674792,-1.1374144385161264,0
11331,-0.47380059018567783,-0.5589724103743791,0.41827791791042507,-0.4364157615513468,1
11161,0.40956015616440145,0.4527346153212554,-0.39231339485565986,0.9432561107937014,1
1722,0.6652163720676654,0.20033803982647466,-0.2606558206625742,0.6001996092562688,0
3175,-1.7747079049982286,-0.8427427629800185,-0.746495043679731,-0.8888798893961949,0
2204,0.8033657419627666,-0.3991292524286068,0.1313916674422403,-0.6996014724256516,0
14912,-0.6597004925907355,-0.9066316354223176,-0.16774932337588078,-0.8381721148698087,1
12378,-0.5351481114690004,-0.8871640161747945,-0.26119130417189385,-0.6675430966851696,1
16003,0.730247545464991,-0.521649827625483,-1.5193472673796797,-0.9447614070555272,1
9807,-0.37209363496487957,0.51250304779219,-0.5659994574433698,-1.0325204780244244,1
5790,-0.8564970225604932,-0.7134861854303262,-1.5092489164450402,-0.6785236657604728,0
4941,-0.8123149260590692,0.10482017090851348,0.031734790592629514,-0.8977235832147547,0
9211,0.5227349612511375,-0.13596817955393334,0.1345681492299844,1.0350488029091602,1
15953,-0.007301788020324296,-0.8293973591745487,0.40077134392529085,0.030166916672778717,1
16568,-0.15416927257045637,-0.5728697441315705,1.1211975328269894,0.7171052156626958,1
8474,-0.34939044559203725,-0.5183206195431493,-0.4056082718836843,0.0327631023955284,1
151,-1.5843587202143783,-0.6553221343227614,-0.08616953225163829,-0.8165640876239642,0
6191,-1.1604892903969746,1.4065678566360056,0.2862879889884356,-0.7723391778087805,0
15922,-1.0317336693126697,0.25657764672439737,0.2865023997158035,0.06425625629763476,1
9679,-1.5092467979728459,-0.6902719936478745,-1.3736261831587677,-0.7450741266409641,1
15399,0.3851086435187816,0.2971256249527912,0.27261899812695944,-0.26957943980179755,1
4393,1.0292165652676184,-0.917719953875637,0.6332711385325344,-0.3554330183965752,0
5279,-0.1083378261812743,-0.6808283070310911,-0.5447388863505406,-0.7101060627131534,0
10492,-0.729773297855206,-0.01710381828473509,-1.210405431017266,-0.8330019554161023,1
14465,0.03207068367840776,-0.23188362197299167,-0.9797094155580214,-0.18257884678821784,1
8734,0.015332641150986537,-0.46157255788758955,-1.4163288628046389,-0.8964277633275091,1
3209,1.0180179175621276,0.30614756311357755,0.12059684822898555,-0.19928363881261144,0
12872,-0.509315566813114,-0.0014973821763255013,-1.0373800781309,0.07675458990518208,1
796,0.5417423151943049,0.075688789287602,0.3803689421886037,1.092145997183977,0
4821,0.7745619854587179,2.258467593376156,0.3299207977906896,1.3890373053958789,0
10482,1.863665458580765,0.3282916032993281,1.1154604481134318,-0.7265027473839409,1
1019,-1.7048755015540302,-0.15118923875768397,0.40061071568624373,0.5191509886250714,0
14509,0.38673011689801196,2.4946239329295046,-1.5429696269813187,-0.7706447343857719,1
15085,-1.681204160875687,-0.6459111179792277,-1.2294857954236527,-0.7460183001743036,1
8364,-1.677371218260885,-0.516474981878943,-1.2149570741775602,-0.7482296433162082,1
858,1.0137997486684072,-0.43688823278522615,-0.5352201099535785,-0.9001003068774254,0
15537,-0.6677678570047926,-0.2510699989157076,-1.6904021402613174,-1.2429368898322495,1
14200,-1.6804254666947966,-1.1717633428591183,-0.833991464309958,-1.0887247362190942,1
10672,0.8254653037850401,-0.1835288841043778,-0.6250888223578454,0.8027039979140528,1
16543,-1.4488066869939893,-0.504853804958822,-0.7551986450270367,-0.7221622442894972,1
10850,-0.93855833847188,0.18128159544879427,-0.3633932010374439,0.15723529659873373,1
9751,0.38176687061408326,0.3378689801232816,-0.6153600648286286,0.2377123400808723,1
10723,-1.25508596059063,2.627006506734972,0.6124791631201248,1.556892769734049,1
22,-0.4429358349919161,-0.2821344986894225,-0.12914484505037022,-0.008460625715044023,0
8302,-0.24163627014112388,0.5477508621500475,1.3048097238881948,-0.5187593141046701,0
10104,-1.3270101436891193,-0.8754578746050349,-1.432672545893687,-0.8414414351565623,1
559,0.8111983653208543,-0.3074906789576059,-0.10017166102930455,-0.5552925132802593,0
912,0.9850547250341869,0.18888010313223563,0.9433827692237461,0.5408595622625119,0
10460,-0.3956414744672149,-0.33956275153962057,0.6045246031255742,3.585549532557989,1
16056,-0.9475260244772257,0.7007532997270156,0.16016724405675564,-0.011041106496749654,1
10569,0.860007676822075,-0.18296811076534963,0.5722167086807068,-0.4798225089451896,1
15049,0.11807423670799819,-0.05217899088699425,-0.36386443193945867,-0.5045037526781264,1
1168,-1.611793577333387,-0.3300067154339263,0.48405063624902966,-0.7941140372330339,0
3138,0.38737413922481995,0.8046888682361992,-0.649400848399406,-0.8106676381506164,0
9631,0.03957723614922387,-0.36150700405458097,-1.2088013565866709,-0.3637588976291376,1
15424,-0.7553810794104031,-1.127341585243403,-0.7792153172175907,0.43746013835540576,1
6311,-2.3003607872011793,-0.8727113786074784,-0.8367328192949167,-1.0912251439758642,0
15825,-0.143435612887491,0.5912075524463823,-0.24200141385389098,0.023980394378662936,1
12782,-1.3135525728603867,-1.05624469607175,0.40383279514257575,-0.5264865491705475,1
4905,1.0383153300501442,0.19408331992024763,-0.43876708085127514,0.13282469582046444,0
13607,-0.7850897958466496,-0.10951903826275111,1.3824028561829578,-0.0524843333648507,1
3498,0.0815018762469986,10.25438869967108,-0.2232962806360181,-0.04576122682794898,0
786,0.08904600145864866,-0.0018476745989041976,1.7869202951135446,0.0877369454995019,0
6579,1.8254084328503875,0.039331570806219865,-0.11678517376102214,-0.6349766087546258,0
12100,0.8731348570675705,0.5650715400850108,1.353158598028212,-0.7584605744175899,1
3900,1.9660158383490396,0.2408055104460326,0.3355242282311467,0.20875585375844533,0
6551,-0.2898599035135833,-0.3348730798751324,-0.10121889428961972,-0.019616353175734805,0
6840,-1.406450680812564,1.556517896770982,-1.467679648741048,-0.9701861395733923,0
4418,0.8115170526589421,4.348140033264459,-0.276644356475403,-0.6676220923714051,0
7443,0.41413329837263535,0.006790590667625107,-1.2772532442638416,-0.9559340815644357,0
5669,1.9484956870425796,0.09997702643593276,-0.8795815620137598,-0.8387603409156832,0
10315,0.2423571768193321,-0.177184161544516,-0.02163647647645575,1.4885403052744126,1
14493,-1.060816877909623,-0.7370492064761207,-0.58576489675992,-0.5824154346285961,1
10365,0.34533372612852437,-0.5448728618081249,-0.6029303136311798,-0.014295360799869847,1
1904,-0.8200690735430867,0.3351636238289285,0.28605873332661286,-0.6696090775775453,0
12864,0.6449234880234594,0.37160539917013236,0.17106238284282377,1.7264297396437358,1
13872,-0.489575270045755,-0.23968444202251282,-0.5122879687031373,-0.15011336932327363,1
8478,-1.8089397972831653,-1.0830489427405738,-0.6930661038497187,-0.880481957244639,1
642,0.3376373439996735,-0.6558042103948866,0.8928977390596737,0.6863842235460618,0
9036,0.37842146110753694,-0.04387876464642049,-0.1358448993715511,0.04214424187886066,1
152,-0.4522065318415712,-0.2808071954622577,0.45703873912003706,-0.1161972988340283,0
9092,0.3171354217477081,0.35682554429529256,1.205990484408217,0.06335427742278843,1
14248,0.6314651050334074,-0.5389535797044308,-0.17578481511733618,0.10443516693702187,1
15578,1.100178512305744,0.43707218157339456,1.8065255995578255,0.13688253384622018,1
7504,0.68465302118998,-0.6370679187882945,-1.0925223935739616,0.3532960106626852,0
15753,0.5564372770791665,1.4338502869197223,0.5227017143399029,-0.6006269197682781,1
9914,2.856708318752911,-0.5204865087049199,-0.6838857562896591,-0.012531378216035973,1
6646,0.8017996774550352,0.08213213942138638,0.2586760144364777,0.7561469426003964,0
8868,1.0567318472756764,-0.5778404506246215,-1.2965273099136938,-1.3101641184248152,1
10035,0.7138113349811578,-0.2275097206766474,-0.5437832425227906,-0.8609827563009519,1
15279,-0.03457376125341989,-0.11199658499451903,-1.4755501373831512,-0.05103459968821025,1
4766,2.2913472423856414,0.8870335640560806,0.8153952064080581,1.8284340320356067,0
15813,-0.3907517956191717,0.36944651854843646,1.602122160252434,0.3147127932291791,1
1371,-1.0712854874494604,-0.8622057808529942,-0.05437789755748518,-0.1637449210325089,0
13142,-1.3621466481485602,-0.5977502289685823,-1.21665880977278,-0.9422238698658001,1
6087,-1.1784813075835778,0.2592338392615568,0.1697268332594734,0.8121566196908384,0
8066,0.44815316806231364,0.24046689050008396,0.5709115562675353,0.2279725349781336,0
2088,-0.41701743697131705,-0.2940785985720366,-0.023175147155256592,0.838820276858393,0
8099,1.702990814657492,0.6008495368961262,1.0836324879935546,0.1357787399291065,0
8468,-0.20363386057634705,0.19784276704149298,0.4214833345577335,0.8125440389564241,1
3853,0.9072386013960247,3.443581606011654,2.0677071566594067,1.7198597543916005,0
9118,0.4334024335285227,0.8173628378942039,0.894441532228321,5.437603706476821,1
3162,0.7619151512778692,1.9507989091476445,-0.5589417907134716,1.8655029346817433,0
318,0.4450871269754512,0.6205399325698219,-0.5362484334844833,0.6406105855134276,0
709,-0.30818109076980277,-0.3372342014564137,-0.8935881031847186,-0.8495191469345317,0
13838,0.7251896464864689,0.04451442579687241,0.9599236146548885,0.6171902131890156,1
10676,-0.1533514593863748,-0.46288242530708035,1.0709405430616168,-0.1010794754031418,1
15526,1.3070130773386306,-0.18160451388151533,-1.0321091084699099,-0.1830224268422391,1
10154,-0.5262160060507899,0.04461201341926574,-1.766913794170356,-0.8527598582574079,1
15314,0.5163916124609683,0.7600898892046033,1.2221586324794986,0.03555215636266521,1
6635,0.11751018642227876,0.1381418530807495,2.353281738558251,-0.17375182437915887,0
13147,-0.1370451101826497,-0.8996020198224515,0.46444107518424416,-0.1541911015620591,1
2796,0.004021491515733,-0.020722434634355302,-0.483392129836077,0.7388557771665949,0
506,0.34734329712857603,-0.07162636931976182,0.29140122594918133,0.8179595725835317,0
15211,-0.722935680977565,-0.5371077337618084,0.5306952090778064,3.837446947766419,1
16423,0.30510393175585226,-0.9577019148431232,-1.0212632041410812,-0.805458594494276,1
11179,1.2956744130965743,0.08179848910920932,-1.4045165726291595,-0.9003137078621182,1
14249,1.0009955193506588,2.464028924589294,4.467018899380501,5.729098161753713,1
840,1.3993109693917378,-0.3407127616279551,-0.33661832143407666,-0.30142249123889087,0
8260,-1.1228597181125324,0.8374248097041671,-1.31533317677513,-0.9584885979692326,0
11721,-1.5100105703590585,-0.5030762003976135,-0.9335304476186481,-0.792514090021749,1
10946,0.6806274791434009,-0.16378487306715034,0.44640845561603015,-0.0718983629330088,1
