fLength:,fWidth:,fSize:,fConc:,fConc1:,fAsym:,fM3Long:,fM3Trans:,fAlpha:,fDist:,class
0.6278098,0.089070916,1.397746,-1.019978,-1.2336402,-1.2869105,0.9558898,0.82882273,0.38083416,-1.252866,h
0.14537254,0.21145172,-0.5480255,-0.61462295,-0.19580719,-0.509404,-0.75803417,-0.76982206,1.8828851,-1.7356411,h
-0.57494205,-0.42393023,-0.50757456,0.03900756,0.29734907,0.28747404,0.7066551,-0.5057031,1.2573378,0.5637975,h
-0.11828126,-0.559284,-1.4977942,1.0573943,0.62534857,0.37862247,0.27718797,-0.19546956,-1.2247038,0.6154596,g
-0.9388964,-0.26571906,-0.5819044,0.6568821,1.163945,0.7052901,-0.07659045,0.4325009,-0.5566408,-0.98409754,g
0.64478034,2.6409912,0.59870124,-1.1363314,-1.3738467,-2.451789,1.1096756,2.2232764,0.27920708,-0.43927562,h
0.0923446,0.37656784,0.8837769,-0.949266,-0.8498762,0.0878377,0.08164571,1.1208842,-0.08203694,1.0258422,h
0.4730879,-0.5167292,0.13972765,-0.7422725,-0.16784385,0.79960686,1.9722543,0.15158679,-0.8355795,0.4811686,g
-0.52372134,-0.067276575,0.73215854,-1.0108837,-1.187354,0.4445773,0.32668716,-0.08699429,0.54607695,-1.2325429,h
2.8843715,4.645207,3.3974452,-1.6393301,-1.9896289,-2.378611,-3.35102,-4.3555493,0.46240908,0.20544755,h
-0.6258327,-0.64755625,-0.43732482,2.1408696,1.8586206,0.11358994,0.2775007,0.5613109,1.1168562,-0.4771909,h
-0.50927854,-0.06860992,-0.15491986,0.411574,1.2593396,0.08981927,-0.7217901,0.4888355,-0.7793227,-0.41703016,h
0.44060582,0.6029897,1.0188828,-1.4936928,-1.0131716,-0.8117715,1.3139119,1.281667,-1.6869321,0.9436954,g
1.089743,1.2526429,0.34061098,-0.6834359,-1.2014729,-1.4232044,-1.2108998,2.2848814,0.7641946,1.3207752,h
-0.6280825,-0.15026295,-1.7358003,1.7772939,1.4431379,0.5391439,-0.10409442,-1.1368496,-0.11962533,-2.4138896,g
-0.43142042,-0.8063357,-0.5412534,0.5614852,0.35977474,-0.4335162,0.29999378,-0.38724875,-0.5084487,-0.3671854,h
-1.0677842,-0.09723805,-0.7992489,0.6392698,-0.19385907,0.66886234,0.06874946,0.3971052,-1.1742511,-1.3946193,g
0.37116197,0.49597526,1.5572696,-1.4769773,-1.4089836,1.756884,1.114561,0.36243135,-0.9776146,0.47892195,g
-0.35478246,-0.73044634,-1.4014438,2.6370027,2.3430138,0.17003712,-0.052356698,-0.7179781,-0.7130927,0.33928514,h
-1.0921042,-0.43588465,-0.25099054,0.7813013,0.6642226,-0.45880002,-0.1248842,-0.24389875,0.27009612,-0.33577806,g
1.1643559,4.1678853,0.50444764,-0.87791425,-0.8498702,-2.0848784,1.5075927,4.4254184,1.7239486,-1.5609621,h
0.06219223,0.404221,1.715104,-1.3954664,-1.0952896,-0.69753146,0.39571768,-0.8687445,-1.3411347,1.128651,g
0.49736056,0.7091787,0.17880225,-0.41884828,-0.40709934,0.64266574,0.25099704,-0.3603367,-0.4808877,0.5864992,h
-0.98685694,-0.6226243,-0.8113671,0.122072704,0.8805409,0.13212836,0.2505439,-0.12634611,1.4026397,-0.10090949,h
-0.24914081,-0.22220162,-0.4197576,-0.62654805,0.19839497,0.32756957,0.79225504,0.09018954,-1.0016984,-0.47250313,h
3.178597,1.3256872,1.4071718,-0.6247188,-0.61183196,-3.0433273,-1.7294362,2.4248478,-0.2101554,-0.31661606,h
-0.3316435,-0.74163824,-1.3203579,1.3599002,0.6295757,0.24708232,0.08022928,-0.41232717,-0.9585767,-0.4802903,g
-0.79126644,-0.117432654,-1.1659458,1.4040657,1.8160672,0.10149993,-0.34512043,0.3618182,1.3901129,-0.24867703,h
1.1457005,0.4740804,2.8945427,-1.7838947,-1.588163,0.7401132,1.6256853,0.7404094,-0.9377109,1.0419323,g
0.13644022,-0.44249266,-1.1502926,1.061328,0.71328306,-0.5480454,0.30942932,-0.04515639,-0.63299364,-0.5945286,g
-0.70301914,-0.49623844,-2.0089188,2.1952114,2.3705378,0.59065145,0.0070474446,-0.7377684,-1.5644355,-1.6401393,g
-0.70842,-0.51597774,-0.45174718,1.259676,0.6702109,0.30874217,0.31669098,-0.064138174,-0.5361905,-1.0099667,g
-0.17973195,-0.1324409,-1.2089808,1.1363037,1.2862422,0.24001282,0.028869465,-0.108026385,-0.3188173,-0.6426249,h
0.7744559,0.2944539,0.53490275,-0.6409582,-0.377014,-0.51726896,1.07406,0.8624368,-0.7021525,1.7296784,g
-0.21564509,0.3423064,-0.32938015,-0.0038846135,-0.40176508,0.6236483,0.30218518,-0.8936292,0.73372626,-1.5530398,h
-0.15390468,0.013959229,1.0851712,-1.3551048,-1.1003926,0.40420258,-0.20514372,-1.0740709,-1.442906,0.42340043,g
1.919354,0.73526675,1.1133957,-1.3675425,-0.93392426,-1.7024368,-2.6657927,-1.795912,0.078561544,1.60186,h
-0.1791139,-0.5256161,-0.41405103,-0.04165516,-0.3579439,-0.5179528,-0.06482881,-0.77630657,0.85678965,-2.5948594,h
-0.7516167,-0.20279127,-0.34541532,0.5314698,-0.21516466,-0.1597977,-0.4842592,0.41990948,-0.695024,-1.0321784,h
-0.3577623,-0.6634954,-1.0749882,0.2367237,0.72884846,-0.18762863,-0.84754527,-0.17263632,1.050742,-0.43674552,g
-0.5379543,-0.4554722,-0.7664614,0.22062227,0.47396016,0.92518497,0.45684195,-0.32603884,0.5116488,0.6485641,g
-0.42049634,-0.9007103,-0.92414045,2.4049337,1.860885,-0.06869236,0.15081018,-0.5088169,1.2283574,0.025165439,h
2.5613606,3.154961,2.5198936,-1.0390781,-1.6633184,-2.741773,-2.8642805,1.9094675,0.42932838,1.5326778,h
-0.9453126,-1.0304285,-0.45200002,-0.15756272,0.13079575,-0.10588741,-0.066535175,0.7578281,-1.265629,-0.8221048,g
0.13717574,-0.37042356,0.58272487,0.080783814,-0.26174188,-0.4392047,0.93133855,0.38550633,-0.6927078,2.3663673,h
0.33417767,-0.4755509,0.38784853,-1.0717671,0.012624383,0.4218267,0.3953487,-0.32551703,2.0756702,0.31661892,h
-0.8475716,-0.6021129,-0.726573,0.95357424,0.65647197,0.3227877,-0.3199217,-0.55722314,-1.6808333,-0.7323978,h
-0.6287229,-0.2113466,-1.174887,1.1825249,1.2045207,0.26191384,0.33060244,-0.40342286,1.715204,-0.07280931,h
-0.32626036,0.008735403,-0.13762897,-0.947686,-0.37670714,-0.8405806,-0.80314326,0.29037774,-0.30236787,-0.6396204,g
-0.515223,-0.3660477,-0.77363265,1.1578346,1.0187743,-0.14455421,0.003905028,-0.49850705,-0.7454431,-1.0482923,g
0.09142519,-0.22129709,-0.69467676,0.12535977,-0.1137308,1.1197349,0.6364464,-0.40464106,-1.1016046,0.40703568,g
-0.8229581,-0.83992314,-0.56217784,0.8590299,0.9342879,0.48320675,0.6086219,0.16860265,0.7089179,-1.0297166,h
-0.13891158,-0.47697905,-1.2091596,0.4496978,0.6114372,-0.51681477,0.27107278,0.114557534,-1.015392,1.2168213,h
0.13228643,-0.5047753,0.55338275,0.10926461,-0.5374867,-1.110998,-0.51499766,-1.1688142,-0.6262238,0.581552,g
-0.83310074,-0.051933914,-0.9627666,1.1311368,1.07461,-0.31818646,0.028476834,0.5794146,1.8310843,-0.0169269,h
0.8241501,0.7691362,1.6938417,-0.06172937,-0.45857024,0.6710713,0.9629336,-1.2110753,-0.5469204,2.6382236,g
-1.0240602,-0.94757247,-0.92905164,0.36201113,0.47162238,-0.33910972,-0.18172616,-0.14607571,0.036614344,-0.56046474,g
0.054018665,-0.6105368,0.023240387,0.30375472,-0.042946197,0.28793472,-0.8485943,-0.92500097,2.228443,0.2698028,h
1.8049592,0.48003256,1.4607109,-0.6321862,-0.83147025,-2.6866484,1.5734478,-1.9715843,-0.40825883,1.074717,h
-1.1801624,-0.4287337,-0.49499863,0.9610529,0.3209132,0.16022134,-0.53236884,0.2664608,-0.86430967,-0.5757075,g
-0.38220167,-0.44710425,-0.46432593,0.6313708,0.9355085,0.83222616,0.622506,-0.43523604,-0.80633223,-0.2945276,g
-0.576909,-0.13647471,-0.43071738,0.21893525,-0.42032868,0.6555346,-0.09778339,0.3337342,-0.17978016,-0.045469046,h
-0.5121087,-0.44652137,-0.9598469,1.4070355,1.2973815,-0.124917336,-0.62157416,0.2516163,1.7714937,0.2815008,h
-0.12351371,1.7360368,1.2609618,-1.5434078,-1.2474092,-0.16609891,-0.9130095,1.1059574,-0.41528508,-0.7245982,h
-0.5096836,-0.35453793,-0.7792226,-0.08445606,0.010479435,-0.007113129,-0.96184886,0.8277037,-0.8044508,0.17513572,g
-0.88081676,-0.67560875,-0.11922991,0.8700879,1.0246916,0.9606873,-0.36796343,0.19526696,-0.67777497,0.64061844,g
-0.87071663,-0.53946745,-1.5270727,2.1777055,2.6215243,0.34147012,0.41665792,0.47098768,-0.24459206,-1.1505232,h
-1.1758113,-0.63142836,-0.6476385,0.9163014,0.676789,0.17035483,0.0017352998,-0.5758046,0.8536191,-0.381602,g
0.4439764,-0.027556151,0.11512321,-0.36150426,-0.5041918,1.2278917,0.75242114,1.0234507,-0.9667504,0.56875324,h
1.7955596,0.50938135,1.1727419,-1.3236343,-1.0333114,1.3137598,0.73114353,-1.3673279,0.07956624,-1.1307784,h
3.3865533,5.5876,1.77363,-1.015968,-0.9454485,-2.7906103,-2.1172357,-5.7414494,-0.18574077,-0.9188607,h
-1.0234697,-0.50139296,-0.19914213,0.071300045,0.25975296,0.26380074,0.03818232,0.43153393,0.8749908,-0.8812223,g
-0.3303594,-0.5045045,-0.41939163,0.39757764,0.15313205,-0.22570422,-0.015311271,0.9692528,-0.7060735,-0.5469327,g
3.3103251,3.7108078,1.5685734,-1.8280357,-1.2747333,-0.120951846,2.8562834,-4.731006,2.2567883,-0.79181427,h
-0.75236535,-0.65260684,-0.5968089,0.68507075,-0.109243736,0.9111647,-0.30771065,0.6697153,0.78380615,-0.5130808,h
-0.83332735,-1.0311241,-0.7739111,1.6624573,1.1666902,0.99181974,0.43417558,0.2385074,-1.4330319,-0.10726775,g
-0.33578247,-0.46848634,-0.9961889,0.33396548,-0.09760533,0.53187746,0.4046753,0.6996269,-0.769198,0.3164585,g
0.8208017,-0.22027385,0.0025157705,-0.82278,-0.6219843,0.07778245,0.89177847,1.3907595,-0.18783644,-2.1032617,h
0.061218232,-0.9256617,0.023268076,0.1982804,0.42695847,1.6707695,0.5500183,-0.33052146,-0.31147146,-0.15648942,h
-1.1813418,-0.17350164,-0.032702364,-0.19874693,-0.07147831,0.70020425,-0.18009932,-0.42407855,-0.5246846,0.69657695,h
3.3132267,1.9527448,2.6803856,-1.6282604,-1.6220436,-2.5375278,1.8320848,0.84417975,-1.0677366,0.111551166,h
-0.61299044,-0.503552,-0.08483189,0.610413,0.20657977,0.52741635,-0.03434716,0.06690214,-1.138436,0.039693702,h
-0.68665886,-0.9597796,-0.0040906966,0.08747442,0.22426455,0.24354461,-1.0331237,0.044682574,0.0084426105,0.528615,h
-0.54911065,-0.41009164,0.029244602,-0.45443416,-0.4335323,-0.5788916,-0.42124128,-0.8150563,-1.2309797,0.010645449,g
-0.32443047,-0.7681595,-1.6682166,2.2811942,3.7021632,0.5989872,-0.19483694,-0.67898476,-0.2271339,-2.136039,h
-0.9082441,-0.9744003,-1.309916,2.2350662,2.2004623,0.10323511,-0.3546203,0.4504962,-0.44962093,-0.6162956,h
-0.3449117,-0.36304846,-0.21358362,-0.17033732,0.071825385,0.9133386,-0.60658383,-1.0116026,1.3323816,-0.60303855,h
-0.7758678,-1.1780303,-2.1164508,1.6773502,1.1525171,0.0567166,0.24163987,-0.6607038,-1.4772999,-0.73512477,h
-0.9242611,-0.5223064,-0.4793121,0.6470333,0.7089852,0.2308734,0.22244152,-0.4573403,0.49170107,-0.84741414,h
1.3773693,3.6873143,1.8474336,-1.6726778,-1.4526954,-1.9239314,-1.0125691,-1.3132772,0.136311,2.3528612,h
-0.59934986,-0.8950585,-0.7988386,0.2018721,1.0433965,0.14648412,-0.5143796,-0.40085092,-1.2141174,0.30789623,g
-0.06707817,-0.43465284,-0.8361253,1.2236613,0.6148615,0.29288477,0.26534757,0.09919238,1.3202066,-0.32029256,h
-0.9386138,-0.874558,-1.272492,0.33329183,0.66852754,1.1353287,0.03737837,-0.28921032,-0.4615525,-0.005402848,g
0.69248194,-0.8768359,0.2870114,-1.3275386,-0.61929184,-1.0734861,0.9214518,-0.771435,-0.11128563,0.4588071,h
-0.74914837,-0.6549374,-0.22187561,-0.33197376,-0.12863837,1.2086409,0.40720063,-0.32740948,0.40498638,0.083197854,h
-1.0460911,-0.59074616,-1.0719075,0.9351481,1.0471482,-0.5124302,-0.50157964,0.5655393,1.1665828,0.9105829,h
0.34524208,-0.01756072,0.25919425,-0.4081989,0.2086762,-0.671834,-0.72726446,-0.8654305,-0.10193643,1.7201483,h
-0.2888606,-0.49194768,-0.73401636,0.58177006,1.3437438,0.17082648,-0.10353482,-0.48734677,-0.51447284,-0.9576281,h
-0.029274676,0.6588522,0.027820557,0.10444522,-0.62355745,1.0611832,1.0165198,1.2895132,0.9051302,0.28911132,h
-0.8629325,-0.59800917,-0.6059758,0.5331884,0.6241256,0.49506694,0.5525064,0.6547614,-0.85897744,-1.0978339,g
2.292318,1.2591935,0.055405974,-0.59065986,-0.44770253,-3.8732917,2.7344127,1.2143673,1.4556,0.36680526,h
0.046227068,-0.54946387,0.09655753,-0.6680653,-0.4723571,0.9378329,1.15034,-0.44715303,-1.4183774,0.6680393,g
-0.786504,-0.49109808,-0.65149105,0.79584825,0.9308876,-0.20913178,-0.18793762,-0.64718115,-0.65670776,0.20082068,g
-0.7701537,-0.30064687,-0.84337354,0.0042179096,0.17621002,0.19526047,-0.48389977,-0.17751718,0.053251833,-0.655496,g
-0.70272464,0.10671127,-0.897347,0.5717621,0.5214568,0.32467222,-0.28534573,0.84612834,1.4237282,-0.25823078,h
2.9937758,1.029108,1.4472574,-1.155568,-1.0524257,-3.8264408,1.5984691,-1.855595,-0.8228241,0.0908303,h
-0.93963957,-1.2036457,-1.3654025,1.0765352,0.48305297,-0.2460312,0.060440548,0.5858788,0.15750802,-2.0713658,h
-0.54377806,-0.5881471,-0.9643403,0.31805357,0.25759926,-0.49276063,-0.40306586,0.64517033,-0.91715825,-0.34418094,g
0.7916569,-0.43695754,0.24201797,-0.6969384,-0.6975485,1.0156641,1.3318073,0.20842873,-0.59915024,0.6508769,g
-0.2566967,-0.61220306,-0.39129645,0.3458513,-0.087540075,0.056657106,-0.27639115,0.03990581,-0.7345137,-0.5270612,g
-0.7252452,-0.33096772,-0.3297754,-0.783541,0.021015644,0.7842078,-0.41900015,0.41207588,-1.1493988,0.64000916,g
-0.59711224,-0.37863392,-0.29845503,-0.34452522,-0.051004417,0.30489367,0.5667915,0.047308385,-1.5933217,-0.37375498,g
-0.5766257,-0.9544444,-0.30127764,0.47943723,0.3607406,0.019388646,0.16616197,0.15195489,-0.086188644,0.5934008,h
0.17711183,-0.3647257,-0.8725804,1.7607663,1.9622402,-0.14344046,-0.59796655,-0.28446335,-0.91458297,-0.50104195,h
0.25325146,0.047608547,1.3324764,-0.878894,-0.7588561,-0.4328423,0.54063696,-0.5182939,-0.72614914,0.9710334,g
2.0506346,1.4754833,1.483364,-1.4856026,-1.3727324,-2.9466345,-0.9970742,1.4810323,-1.0503192,0.6837361,h
0.7994178,-0.18107161,0.18553708,-0.7187863,-0.2079401,0.98388755,0.4192443,0.32587242,-0.36278588,-1.0609286,h
-0.10095459,1.2306346,2.2709236,-1.9706237,-1.0933528,-1.9293172,0.7025428,-1.7736447,-0.073755324,0.639153,h
0.45432132,0.5451092,0.42307675,-0.4392048,-0.71156514,-0.023327827,-1.0827757,-0.5446038,-0.43146154,2.569259,h
-0.53290135,-0.7498251,-0.56593174,0.10292679,-0.005109057,0.8570961,-0.2561375,-0.57420194,0.076169014,0.42265713,g
0.569003,0.22989672,2.3340235,-1.0133803,-0.7990626,-1.4164383,0.7994752,0.7215897,-1.4029142,1.9439949,g
2.2603514,4.2243185,1.4761162,-1.0963508,-1.3544127,-1.4300934,1.019845,-3.473676,2.2498565,2.1210728,h
-0.29978532,-0.50974023,-0.6270174,-0.12561497,-0.038184255,0.50781417,-0.39725414,0.24313775,1.0924865,-0.7142598,g
4.623864,9.198719,1.3391471,-1.6178255,-1.3710874,5.089355,2.2587433,-4.0915656,0.8033367,-0.09479913,h
0.42920768,-0.06541629,0.14585544,-0.43815288,-0.8258459,-0.40068585,-0.5074172,-0.72169816,-1.389765,0.8412677,g
1.4750496,1.8767599,0.051803887,-1.1898301,-0.7092005,0.5140595,2.3788838,-1.8498701,0.26792914,0.9066241,h
-0.8655063,-0.17678547,-1.3692827,1.3605611,1.2631646,0.4154855,0.0068642646,0.0435718,0.42506567,-0.90565175,h
0.12660433,0.07553686,-0.37996936,-0.8685325,-0.80159366,-0.43354064,0.731343,-1.0092436,-1.1895379,1.0109038,g
1.0409297,2.5367866,1.8273216,-0.55389196,-0.58336616,-1.6853864,-1.844752,-0.30207497,0.7889303,1.6193856,h
-0.62373483,-0.25665602,-0.60155326,0.92042524,1.5154619,0.43344596,-0.026439972,-0.2968235,1.6453934,0.094709635,h
0.1610012,0.20639929,0.00058346987,-1.0498214,-1.2948833,0.98079294,-0.63531184,0.79312956,-0.85955,-0.6123406,g
-0.8032813,-0.34313858,-1.17389,0.42618278,0.13215117,0.6108881,-0.13179526,0.20666356,0.22707422,-0.6674668,g
0.28797436,-0.2670443,-0.5394653,-0.7447747,-0.3420893,0.8775357,0.7458593,-0.5681309,-0.66459274,-0.5976095,g
-0.20100008,0.19564281,0.05624105,-0.95675945,-0.6649435,-0.06740317,0.562733,-0.8611578,-0.64616865,0.6530603,g
0.79881334,-0.5094572,0.5466815,-1.0649644,-0.7076216,0.94951487,-0.46265543,0.69966274,1.0731201,-0.22505385,h
-0.91957337,-0.6307503,-0.75432163,1.1969348,0.9941823,-0.55094755,0.032670856,-0.36242864,-0.7733722,-0.2785265,g
-0.8178968,-0.60603523,-0.51460797,1.3935567,1.9941292,0.26148304,-0.6829792,0.088675156,-0.7787091,-0.10280799,g
1.4310176,0.60323024,0.66608787,-1.2242814,-0.88706255,0.96775514,1.0158179,1.024502,-1.1068915,1.2280842,g
-0.61157966,-0.08566913,0.2247718,-0.0726279,-0.06307688,-0.35437295,0.11949295,-0.264727,-0.38170606,0.11689907,g
1.813784,0.42571157,0.13312006,1.6689787,1.0325879,-1.3140355,-2.4390564,0.23305458,-0.5326636,0.3285651,h
-0.71502,-0.11918209,-1.0202374,-0.65141064,-0.5759338,0.07150982,0.2643429,-0.9667365,-0.7066475,-1.6059221,g
1.1729575,-0.4561677,-0.88317335,0.018100187,-0.22192827,-0.100791976,-1.7123811,0.5402282,1.7805696,0.3477195,h
0.3073093,-0.8631619,0.88153,-0.077527106,-0.58731616,1.3365036,0.96982884,1.1518327,-1.2169818,0.22031468,g
-0.37041086,-0.29727745,0.6831917,-0.711296,-1.5118847,0.7204642,0.20060283,0.020502716,-1.0837814,0.21025442,g
1.4575225,1.3859322,1.540969,-1.4763826,-1.2575482,0.24200161,-2.8281078,0.607241,-0.06405688,2.0060663,h
-0.3390855,0.5087345,0.020100713,-0.34777555,-0.033052873,-1.1709882,-1.1316774,-0.7605906,-0.054290935,1.2758465,h
0.13649227,0.4454759,0.32151502,-0.81663394,-0.7826813,0.08833714,-0.5312227,1.5150088,-0.82720494,1.2975768,h
-0.73925406,-0.9277437,-1.3645444,0.1693488,-0.04442373,0.6819348,0.039183006,-0.14549772,0.037877053,-0.21734048,g
1.1494046,1.3408298,1.4634218,-0.33528048,-0.5584185,-0.1706362,-1.3184036,1.6607935,0.12340164,3.0593238,h
0.4221905,0.38309422,1.2695218,-1.1063066,-0.69873255,-0.13603175,1.4459388,-1.0967916,-0.74165195,-2.8471577,h
-0.6905462,-0.09266716,-0.48373318,-0.1331474,-0.24428315,0.06385061,-0.074988194,-0.78274834,-1.2511535,0.8481125,h
2.1901066,-0.71687555,-0.050881192,-0.7263673,-0.3315555,1.6819263,1.9580699,-0.042960584,0.59898484,-1.7081244,g
-1.3988093,-0.5293039,-1.0811658,1.8940783,1.1586486,0.053373322,0.3338489,0.3727786,-0.3837685,-0.55864114,g
-0.70761526,-0.50700366,-0.9656981,1.4317076,1.0248952,0.45065907,0.027300268,0.31385037,-0.0032892823,0.10379511,h
-0.63494635,-0.4333348,-0.2378676,0.5520396,0.49283785,0.97917974,-0.08926049,-0.070367694,0.20746893,-2.2070165,h
-0.9001902,-0.954311,-1.4700298,1.2639567,1.210819,0.3624332,0.24699152,-0.38043964,0.29156792,-1.0468473,g
1.9659922,1.9094877,1.5218872,-1.4788251,-1.9111083,-0.9221797,-1.9456415,3.2990298,-0.40576613,-1.7258152,h
1.2891302,2.3212748,2.2135446,-1.1703614,-1.2084087,0.06417367,0.79806036,2.3349793,1.5629389,2.0862255,h
-0.48043302,-0.2586641,-0.057066604,0.41015923,-0.37455055,0.24857819,0.8811222,-0.13771616,1.579166,0.43582228,h
-0.6232925,-0.4097642,-1.4779506,1.0781342,0.80503917,-0.24710299,-0.14647049,0.08565205,0.8517589,-0.77216554,g
-0.9180441,-0.3272549,-0.92933446,0.6270384,0.7963551,0.28644386,-0.3869013,-0.11161779,0.36168623,-1.3298929,g
-0.40660614,-0.7358533,-0.97420704,0.20368508,0.012749314,-0.1435419,-0.435186,-0.35949022,-0.23475623,-0.74551606,g
0.94750726,0.108910605,1.7553833,-0.51901287,-0.5071857,0.44775614,0.77906746,-0.511587,-0.9059668,2.1805418,g
-0.99414164,-0.12944315,-0.51807487,0.3677642,0.19917081,0.333886,-0.0117049515,0.590322,0.96511424,-0.46981168,g
-0.009459734,0.063044064,-0.17980388,-1.2698846,-0.49268574,0.10630849,0.25599065,-0.6830658,-0.42486453,-0.5850904,g
0.14886975,-0.5086594,0.07480664,0.22446936,-0.98598605,-0.043134376,-0.15311599,-0.25809908,1.1518679,-0.8076137,h
0.35188797,0.20410004,0.39343312,-0.7534149,-0.8971616,0.3617732,1.4909772,-0.5433782,-0.609356,1.3615724,g
-0.940136,-0.6626315,-1.1434237,1.1724875,1.4329929,-0.34385234,-0.6106226,0.6842749,-0.59416556,-0.8920527,g
0.07676347,-0.68854874,-0.12130311,-0.11778529,-0.013064414,0.8846543,1.3331404,0.30308074,-0.94300836,0.6327196,g
-0.32651895,-0.29277545,-0.40321824,1.5181911,2.1030304,0.42443523,0.034750044,0.48038512,1.4185282,-1.8135791,h
0.26625225,1.4065493,1.80035,-1.1779058,-1.1053126,0.099167824,-0.5036965,-1.7707696,-1.2241488,-1.2316658,h
-0.7029786,-0.9478724,-1.4545537,1.0854428,0.3049106,0.3754364,0.4084664,-0.5077539,-0.59989715,-1.0792611,h
-0.908553,-0.15765913,0.10431513,0.23844674,0.23913315,0.5091535,-0.2982682,0.13662097,1.4607322,0.08048728,h
-0.5697083,-0.32355815,-0.8735759,0.91934025,0.8968034,-0.87898386,-0.15590887,-0.69372547,-1.0345719,0.5461672,g
0.09309691,0.3018882,1.9859121,-0.30755398,-0.61441684,-0.8279538,-1.3423686,-0.83045614,-1.3835515,2.809101,g
0.40821606,-0.5727602,0.41995007,-1.0432384,-1.1435331,0.919569,1.4072137,1.0267982,-1.3332567,0.2243835,g
-0.96749395,-0.6870669,-1.0003521,-0.03096179,-0.6571769,-0.0989116,0.38827115,-0.43698013,-0.23151816,-0.50636804,g
-0.33182785,0.12775381,1.6703203,-0.7547039,-0.68753254,0.46071196,0.7117375,-1.4251673,0.42404646,-1.4882545,g
0.69259113,0.7974989,1.6051975,-1.49719,-1.942318,1.6134603,1.3126727,-0.9817537,-0.7063683,1.02491,g
-0.032835007,-0.7444864,-1.0287929,1.5016412,1.4398676,-0.065680265,0.23280428,0.04951109,-0.19550297,0.36308622,g
0.3967739,-0.31256482,0.98873514,-0.6638097,-1.023979,0.69906235,0.90949,0.24283445,-0.6550443,-0.13583896,g
-0.6134773,-0.039295554,-0.53526497,0.6883454,0.47652474,-0.029747158,-0.2570982,0.55211806,-1.0721252,0.9858592,g
-0.45917222,0.40013984,0.110697225,-0.88107204,-0.5713159,0.8778882,0.7020517,0.46215343,-0.8413487,-0.2579201,g
-1.1324418,-0.36161858,-1.0444381,0.7213157,1.0066476,-0.55020523,-0.35004905,-0.031276822,1.6365436,-1.4363701,g
1.0546262,1.2037388,1.5857453,-1.0790137,-0.84084314,-0.30681926,0.07088119,0.13506746,-0.94139695,2.4485126,g
-1.1228573,-0.23135763,-0.33052728,0.010954525,0.070572294,0.19216806,-0.2140943,-0.16953608,0.55049765,-1.0632873,h
-0.7116503,-0.32048434,-0.5030169,1.3382245,1.4578923,-0.3502404,-0.8519262,0.01791352,0.7767673,-0.23541048,h
-0.14862737,-0.5140906,-0.4880191,0.23792395,1.1664294,-0.20253025,0.32697356,-0.14387472,0.39420635,-2.1947334,h
-1.0237924,-0.7114173,0.06905213,1.1252764,1.2799823,0.08150685,-0.3975806,0.121778816,0.86763304,0.72295475,h
0.88135916,0.45777208,1.0406858,-1.2731403,-1.0822328,-1.3855658,-1.5420557,-1.2998893,-0.6465441,1.1881851,h
-0.54789174,-1.0598838,-0.6205884,0.24844176,0.09940243,0.13557325,0.5188918,0.15885301,-0.68618554,-0.25361088,g
0.09579983,0.21537788,0.620167,-0.62144643,-0.6729507,0.24853042,0.08788431,0.8641499,-0.99649477,-0.21105,g
-0.1582371,0.2834634,0.9265936,-1.2657361,-1.0113424,1.0495576,1.3223559,0.83808255,-1.1772492,2.4066746,g
-0.57489777,-0.97134817,-0.26369417,-0.123064995,-0.46571755,0.37349412,0.50168735,0.12031469,0.05591795,-1.2217233,h
-0.40839472,0.648129,-0.024360657,-0.5728586,-0.38901663,0.55303264,0.4344774,-0.4511285,-0.14686173,-0.67033184,g
0.026879773,0.11548673,0.6984594,0.585712,0.47971752,0.74982345,0.60057276,-0.5192961,-1.0096366,1.920634,g
3.2318532,1.2629675,0.6164084,-1.0624467,-1.5142282,-1.6897111,-4.612721,2.1958647,-0.2094965,0.82067835,h
-0.054940797,0.41604453,0.9790736,-0.8165505,-0.5896517,-0.6950432,0.57554674,-0.33078957,-1.1154644,1.6135966,g
-0.8756104,-0.8684522,-1.4796712,1.1609831,1.5424544,0.55072314,-0.16186163,1.104312,0.4478258,-0.42206877,h
-0.81089264,-0.22640747,-0.5978742,0.76856434,1.0629373,0.10583038,-0.22389615,0.049568832,-0.84357536,-0.2179444,g
1.4376522,3.2817652,2.0360377,-1.3640125,-1.4735754,0.31375632,-0.6581917,2.7245939,0.35355705,-1.3666971,h
0.15380508,0.05692567,0.98754203,-1.1460046,-1.3772249,0.76940167,1.5826765,0.79080045,-1.1353366,0.9923902,g
1.5852519,4.8660893,2.5804646,-1.2863187,-1.6969378,2.086198,-1.0888777,3.7803042,0.51906073,1.6272433,h
1.2932715,-0.35448906,-0.55564255,0.59871197,0.60761523,-2.2678933,1.6844282,-0.73579067,0.7965455,0.60541236,h
-0.9084573,-0.58547825,-0.7699077,0.69798464,1.169805,0.22677374,0.09353922,0.38304213,-0.80049074,1.0229876,h
-0.5456815,-0.5078228,-1.1845608,1.0596269,1.0717386,0.7237642,0.047957093,-0.20230368,1.1627334,-0.44474503,g
2.2411468,1.0852373,1.5978453,-1.0394645,-1.6821723,-0.77356184,1.7444724,1.3379253,0.8968772,1.5566713,h
-0.40435243,-1.0601652,-0.32308444,0.49601963,0.7268713,-0.09197962,0.12724014,-0.82302505,-0.29430807,-0.45766753,h
