V1,V6,V10,V12,V13,V14,V15,Class
-0.42270774,-0.4352573,-0.7401232,-0.84627175,0.73706096,-0.44921008,-0.43814707,1
-0.9692228,-0.49449664,1.5711296,-0.6310784,-0.16313943,-1.0754306,-0.5085591,1
0.20498672,-0.51128507,1.1563027,-1.1169145,8.02347,-0.621721,-0.123039395,1
1.5018996,-0.3459239,-0.43150437,0.23220055,-0.33329195,1.1763072,1.0187609,2
0.9630251,-0.22872043,1.8950025,-0.6998774,2.3273985,-0.8924701,-0.34397402,1
1.8048519,-0.6123219,0.8890953,-0.92335105,0.22415087,-0.49614373,-0.33145067,1
0.19738188,-0.13204215,0.45765036,-1.1974866,0.29529226,2.6668606,0.32516786,1
1.3551837,-0.14947988,-0.41589844,-0.34668612,0.2960203,-0.45467898,0.13478407,1
-0.8808248,-0.3657673,-1.1150819,3.7843227,-0.061749764,1.6681967,1.340512,2
-0.82763267,-0.7712889,-1.0166758,3.0690255,-0.42280293,-0.14366081,-0.5765275,2
0.0765377,0.53088063,1.5828097,-0.46154147,-0.30598998,0.8521475,1.6844,1
-0.45948857,-0.6543803,1.1235445,-1.3804551,0.109887645,-0.40579107,-0.37643752,1
0.28691703,-0.27622795,1.798085,-0.47753757,0.3194751,-0.023314387,-0.5752895,1
-0.5394391,-0.5873227,-0.6943121,0.26110804,-0.33589616,1.4361324,0.19837311,2
-1.3795433,-0.24190114,-1.6664653,-0.46981093,-0.5278002,0.104981765,0.7365469,1
0.19218718,0.88331974,-0.35231146,1.1681728,-0.29441997,-0.14156401,-0.3384993,2
2.186532,-0.16703789,0.11395135,-0.5502788,-0.109277934,1.3474587,2.6007533,2
1.019233,-0.42014375,0.42787257,-1.3560582,-0.33394298,-0.6270889,-0.37792534,2
0.03355517,-0.22149378,-0.45801532,0.7760012,0.28351906,-1.0398786,-0.29877147,2
0.97278476,0.030459478,1.1339872,3.1528485,1.3336043,0.13867542,0.056788653,2
-2.0081027,0.16535303,0.0342789,-0.71147466,-0.57436204,-0.5285612,-0.18923673,2
-1.113656,-0.40129495,1.6740797,-0.8686789,-0.46563148,0.84832114,0.3711899,2
-0.47313553,0.21019258,0.8514324,-0.46960354,-0.21550745,0.8385333,-0.12320658,2
-1.8468691,0.4311908,0.87633854,1.1171517,0.08385135,-0.2520715,1.3449085,2
0.90927494,-0.074261904,-0.77401954,-0.9153894,-0.38548997,-0.36858273,-0.16005987,1
0.32549134,0.6152141,0.4625001,-0.17171133,-0.93770635,1.4180415,0.3167085,2
1.5785135,-0.24223047,0.32725585,-0.96867466,0.25052968,-0.4797008,-0.7778445,1
-1.1309166,-0.44096974,0.50775474,-0.71739256,-0.2723534,-0.35690302,-0.15898421,2
1.3594524,3.3706279,0.702247,-0.71008915,-0.64312404,-0.49646327,-0.14853276,2
-0.7075257,-0.27565148,0.7925586,-0.77574474,-0.18659429,-0.6575629,-0.21609318,1
0.65975595,0.021592379,-1.602281,-0.5352546,1.4985881,-0.7525567,-0.10171586,1
-1.2090102,0.49609283,0.86163235,-0.2525103,1.0413759,-0.5442463,-0.7618008,1
-0.73857987,-0.21142338,0.1664291,-1.0002806,0.004644096,-0.5326462,-0.6005732,1
0.67260903,-0.34221688,0.23030126,-0.2390798,-0.041873515,-0.5928107,-0.81219065,1
-0.33563715,-0.3517007,-0.26935777,-0.3794917,-0.7688455,-0.53677607,-0.20659833,1
0.84353113,-0.5907457,-0.29784384,-0.6557442,0.88157487,-0.6864573,-0.13583317,1
-1.4503446,0.10985982,0.94215506,0.18873674,-0.5978425,0.92250013,0.6584432,2
-0.9065316,-0.9022695,-0.1751604,-0.20578414,-1.2949684,-0.41383797,-0.0033965334,2
0.322955,0.7332585,-0.54033595,-1.21598,-0.21731791,0.59234667,1.0698664,2
1.2552855,-0.008858023,-1.0492927,2.4564111,0.5918956,-0.79042196,-0.17373696,2
0.73541963,-0.6042907,0.84804016,-0.6955502,-0.26953062,-0.29965997,-0.41620132,1
-0.13638265,-0.1697779,-0.83011246,1.9739051,0.4212585,2.7150111,1.0887369,2
-0.10747342,0.16704836,-0.14538985,-0.8599167,-0.5491226,1.069698,0.58935386,2
-1.1843897,0.6222945,-0.09954147,-0.4500086,-0.7090112,0.25365114,1.3114355,2
-0.64922786,0.34656352,1.8162609,-0.559115,0.1813889,-0.59165984,-0.6245983,1
-0.40687984,-1.0210891,0.31439698,-0.4000795,-0.35367426,-0.8657321,-0.70427454,1
-0.5763412,-0.25641716,0.90046966,-0.86936474,-0.26731414,-0.08568749,-0.052918494,1
0.56436366,-1.0194241,-1.6243674,-0.7709031,-0.67865914,0.78753644,1.754925,2
-0.29347456,-0.32618526,-1.5955836,-1.0181675,0.032380566,-0.45939174,-0.121863544,1
0.8648711,1.3011955,-1.6265144,-0.48352313,-0.36066687,-0.37580416,-0.48448867,2
0.60992026,-0.7101371,-0.33128393,1.3448246,-0.40930265,-0.42816764,-0.52172756,2
0.706792,-0.498948,0.66352487,-0.8161868,1.9300907,-0.45741618,-0.50754815,1
-0.8420406,-0.3935713,0.8842415,-0.36328343,-0.895948,-0.5321044,-0.3685053,1
-0.27182963,-0.025692195,0.44827902,-1.1542677,-0.46061283,2.3657498,0.13044074,1
-0.2985578,-0.32838473,-0.009309273,0.31725028,1.885302,-0.19301459,-0.6015502,1
-0.24858165,5.0928335,-0.12307255,1.5986247,-0.63744986,0.89848644,1.5345063,2
0.14719948,-0.45182425,-1.1852049,-0.32838064,-0.08165999,-0.040696323,-0.14519942,2
0.86832035,-0.05173199,0.099813685,1.0807315,0.03005308,-0.7333258,-0.48771307,2
-1.5830714,0.13093859,1.0347667,-0.5320161,0.038017243,0.04515621,-0.7593361,1
-0.503417,-0.07151154,1.6001893,1.2261065,-0.20519552,-0.8090035,-0.38259494,2
0.5033774,-0.008572102,0.20043465,2.2875683,-0.028559208,-0.49345267,-0.47082216,2
-0.4397171,-0.44150454,0.104019016,-0.35513467,-0.71539736,2.6420205,-0.11809365,1
-0.14494576,-0.30186874,-0.52070963,2.1202729,0.44836348,-0.3451333,-0.35529625,2
-0.7983679,-0.32976818,0.037859652,0.114012316,0.18194687,-0.34647268,-0.016915351,1
-0.6369791,-0.4863852,-0.06375334,-1.0943879,-0.43343368,0.62255394,0.016270664,2
0.47691482,-0.0009967089,0.87657845,0.9120285,-0.8184892,-0.86425817,-0.65799016,2
0.29800585,-0.26640812,0.34097403,-0.58840275,2.3473232,-1.1470275,-0.50871813,1
-0.20160773,-0.3163207,0.9911158,2.4764478,-0.116506964,-0.61192775,-0.40440336,2
0.9987129,-0.68555236,-1.0951374,0.03494808,-0.0769576,-0.8806261,0.36607873,1
0.21420488,-0.14638673,1.3426898,-0.25054508,-0.7498963,-0.6714697,-0.015458465,1
1.0594591,-0.15511039,0.5130491,-0.68358487,-0.49360666,-0.53859544,-0.24072842,1
0.6608509,-0.7776421,-0.90323347,-0.82617843,0.57853544,2.8103411,6.1758895,1
0.54585886,-0.28474405,1.6064276,-0.48459014,-0.30069017,-0.013255954,-0.3982305,1
1.2500962,-0.99555606,-0.04361337,2.1360557,-0.70451516,-0.112927675,3.2091444,1
0.29206622,0.5992031,-1.1411096,-0.44044665,1.5898459,-0.54236686,0.0005618632,1
-0.9994978,-0.075930856,1.6138821,0.023980487,-0.4540046,0.5013217,0.5701951,2
-0.8947554,0.2380721,-0.57556003,-0.44121483,-0.14727458,0.53305006,1.0145155,2
0.4995857,-0.42594013,-1.8738242,2.1137962,1.9664568,-0.60432434,-0.8923024,2
0.043133754,-0.53303534,-0.7534303,0.729822,-0.39072007,-1.0492842,-0.6486285,2
0.5688156,1.5411612,0.09126091,-0.7726718,-0.13232665,-0.4984526,-0.3516526,1
0.11133393,0.33283648,-1.0717546,1.7236933,1.1982293,-0.83492404,-0.6578994,2
-0.65586275,0.40222177,-0.69905066,-0.7584285,-0.106972665,0.13471916,1.1230842,2
0.6521338,-0.18218924,0.5624904,1.1096826,-0.24943312,-0.926082,-0.32517576,2
-0.89376765,0.51347536,0.5427319,-0.6354549,-0.1574535,-0.7967302,-0.24945399,2
-0.5558119,-0.23064609,1.3959632,-0.5141486,-0.13914007,0.66935897,0.47608793,1
-0.7332442,-0.602741,1.0311286,-0.73027086,0.7421734,-0.41561764,-0.5445521,1
-0.30985278,-0.403423,-1.4585867,0.2783991,0.16105749,1.9108099,3.4147532,2
1.1792133,0.3017526,0.5019221,-0.7690825,-0.36882997,-0.70008,-0.35844004,2
0.8538977,1.0651417,1.9236664,0.52759945,0.65866315,-0.29794934,-0.11190474,2
-0.7445003,-0.32572144,-1.0874617,0.5233281,-0.1177653,-0.61736715,-0.20378944,1
-1.1844382,-0.5254428,1.2576624,-0.21523386,-0.73241955,6.73847,1.4150164,2
1.8838878,-0.13567321,-0.21527529,1.1254148,-0.6422432,-0.4692703,0.0020967424,2
0.8805631,0.6323797,0.23926467,2.5510917,-0.25591278,-0.08173916,-0.2247937,2
-0.9730057,-0.24515915,0.8768692,-1.5493913,1.6147902,0.8431981,3.330552,1
-0.7409792,-0.35245162,-1.5699096,-0.12879401,-0.4272993,-0.29248515,-0.22322185,2
-1.329811,0.44764888,0.5128391,1.0107273,0.17259242,0.39227653,1.8019351,1
-0.57221913,-0.43426186,-1.5316799,-0.6063494,-0.36110264,0.35141033,0.604686,2
-1.217802,-0.14001226,-1.6684167,-0.49460325,-0.11391568,2.2034733,0.7931961,1
-0.41928387,-0.21606709,-0.02386415,-0.88902193,0.16796902,-0.72415584,-0.42185223,1
2.707691,-0.092998594,-1.3407574,0.5081968,-0.6565595,1.2667263,-0.32676038,2
0.2926967,0.14971238,-0.64621323,-1.1476649,-1.1530066,0.27492484,1.8365186,2
-0.8164903,-0.385973,0.42928374,2.618637,-0.81442904,-0.4178785,-0.55088115,2
-0.9593411,-0.40224832,1.7404543,0.068846434,-0.5617713,-0.85453606,-0.41564724,2
0.3522702,-0.78175443,0.8883072,-0.6921356,0.49305987,-0.6464868,-0.51111895,1
-1.1358413,0.64249295,1.5179629,-0.8220551,-0.55352396,-0.7197821,-0.23874924,1
-0.91235286,-0.24591361,-0.9282112,-1.1206541,0.7352298,-0.7967165,-0.9710449,2
-0.26189113,-0.4558881,-0.4502762,-0.72004116,-0.13102874,2.449689,3.796393,1
0.7779118,1.1309934,-0.66942763,1.0642169,-0.40846583,-0.29946858,-0.49279666,2
1.2728465,-0.62599206,-1.5228975,0.54983795,-0.4146825,-0.6532372,-0.14292067,2
-0.10953598,-0.21630366,1.7462089,-0.2760828,0.040165246,-0.41742277,-0.1848957,1
0.44349858,-0.41218314,-1.0134338,-0.84950346,1.1713006,-0.27992952,-0.42531916,1
-1.2889892,-0.188955,1.1403062,-0.18153012,-0.78978634,0.22491173,0.35793746,2
-0.74699914,-0.13733797,1.9425663,-0.022895545,-0.5703856,-0.86548483,0.09655312,2
-0.7033415,-0.0059586763,-0.5172899,-0.6259061,1.017223,1.0619366,0.6076354,1
1.5206752,0.41267464,1.1179744,2.0216217,3.0237255,-0.6285683,0.10882127,2
-0.24420407,-0.4576184,0.14685014,-0.58620733,-0.22184095,-0.71241796,-0.5466635,1
-0.36304912,-0.54035413,1.6636062,-0.8807318,3.6394057,-0.6988866,0.09040484,1
2.7592995,-0.5850016,1.9406316,0.020686094,-0.22810891,-0.8872467,-0.20827444,1
-0.4491229,-0.15187493,-1.6151284,-0.15760899,2.2061906,-0.5312496,-0.53435713,2
-0.14913176,-1.0032209,-0.9415214,2.4436994,-0.59332705,-0.31547886,-0.73944056,2
0.033034824,-0.6529727,-0.9750577,0.73758537,-0.14298922,-0.3145289,-1.0601616,2
0.08689992,-0.04316455,0.76180655,0.9907831,-0.571888,0.9591744,-0.34814534,2
-0.38484135,-0.610356,0.65887165,-0.78617173,-0.42653733,1.0726279,0.002731666,1
0.024287552,-0.6914737,-1.0519584,0.32285395,-0.50242305,0.8462789,2.762697,2
2.3673596,-0.17399217,-0.4941159,0.0867245,-0.016034901,0.29054397,0.91391194,1
-0.26685387,-0.27905104,0.054734185,-0.047111034,-0.67158985,-0.68008757,-0.24570031,2
2.7504072,0.5816387,0.63367283,-0.26675084,-0.6628498,-1.0114006,-0.6679918,2
-0.078640625,-0.3652983,1.0842718,-0.57815814,-0.6353269,-0.4231826,-0.33939302,1
0.32391837,-0.1716831,-1.307971,0.115037054,0.15292212,-0.6368986,-0.30725145,1
-0.48868352,-0.6016137,-1.0258552,0.3902183,-0.3905065,-0.45414016,0.1716862,1
0.8292945,-0.2980742,1.2041317,-0.95674795,-0.12037651,-0.42315435,-0.08842212,1
1.5001003,1.2294083,0.83316064,-0.32148626,-0.8581741,-0.30013376,-0.35243893,1
0.59061134,4.373972,-1.2427822,-0.16692597,0.57251173,-0.6247577,0.0029936433,1
-0.24888334,0.7940474,-0.23228763,-0.47692788,-0.28450114,-0.20402357,0.04865864,1
1.5125564,-0.58939075,-0.63493705,-0.583238,-0.6558647,-0.34150642,-0.23239744,1
1.0618466,-0.16618419,1.9342113,-0.5045594,0.0331614,0.38368616,0.7129284,2
-0.6939982,1.0303447,-0.85841495,-0.8016344,-0.05520712,-0.58383274,-0.56623745,1
1.4208279,-0.642363,-1.1098233,-0.73609257,-0.12276253,-0.34689337,-0.18105695,1
-0.68183064,-0.34986833,-0.21264708,-0.1446003,-0.87544954,-0.58806485,-0.065850586,1
-0.91476345,-1.1142746,-1.6795238,0.8279901,-0.5002531,-0.94793755,0.0150913,2
2.0932424,-0.08328071,0.85355216,-0.41984117,0.0409604,-0.30305764,-0.4199657,2
0.35664734,-0.64638555,-1.2756686,-0.27469817,-0.83603275,-0.25183377,-0.78287286,1
0.20361638,-0.41318887,2.215452,-0.44653618,0.65281385,-0.4712647,0.023141146,1
-0.71480346,2.0778542,0.41221872,-0.38664082,-0.60303885,-0.8017963,-0.29737902,1
0.0065221786,0.6620616,0.48042887,-0.5910424,-0.36511746,-0.57550144,-0.4772613,1
-0.7818237,0.2393516,-0.3244162,1.9097548,-0.13196868,-0.48404488,-0.86197007,1
-0.024416447,0.16390657,0.03882745,0.030840172,1.5092518,-0.3700937,-0.65724844,2
0.9822087,-1.1023407,2.5722718,-0.4458001,-0.31947887,-0.89893633,-0.023457706,1
-0.6113666,0.23260792,0.8555465,-0.47190398,0.12094344,-0.45647264,-0.19686395,1
0.52397263,-0.09621343,-1.0680662,-0.2658021,-0.7533858,-0.015301108,-0.3851731,1
-1.556408,-0.10368195,-0.9901509,-1.0156707,-0.3633556,-0.39307743,-0.875424,1
-1.9953635,-0.40326455,0.24302079,2.8920922,-0.6702469,-0.013976514,-0.04353574,2
0.048078597,-0.032981142,0.1895653,-0.6057686,-0.009974241,2.6464214,0.42380127,1
-0.08915642,-0.0027575046,-1.7461177,-0.47313052,-0.63536227,-0.23185006,0.104937315,1
-1.527426,-0.09229131,0.041395336,0.10915057,-0.021007568,-0.4938924,-0.49706954,2
0.7372157,-1.1630056,1.1703469,-0.752733,0.75273657,-0.4174071,-0.50841266,1
1.1188762,-0.15380327,-1.4916892,-1.1041472,0.20997292,-0.7900811,-0.66711617,1
-1.1605126,0.59767675,0.6765707,-0.9146825,0.40082768,-0.2704726,0.011160523,1
1.8064629,0.40270194,0.44261637,-0.34034738,-0.993553,0.026838094,-0.16640703,1
-1.9765465,1.5997515,-0.14618728,-0.66631883,-0.13242847,-0.41602635,-0.07780665,2
1.9322792,0.5172913,-1.5368035,-0.5327517,-0.5792204,0.6741767,0.8431509,2
0.17102155,0.05717127,0.56162316,1.7236717,0.30476668,-0.29412222,0.1100446,2
1.3199925,3.7088134,-0.11253236,0.46118504,0.18993092,-0.45639873,0.015108347,2
-1.2908998,-0.4810759,1.512011,-0.13758759,-0.1751597,0.09976253,0.6219007,2
-1.2360578,-0.07619208,0.038475715,1.8924041,-0.27673498,-0.351826,-0.5081985,1
-0.67840254,-0.4894815,-1.1202674,-0.17937882,0.19273193,0.8374263,1.9009119,2
-0.8900666,-0.28325436,0.6737718,-0.30916938,-0.4339981,0.17458043,-0.2450283,2
-0.8617029,-0.15981892,-1.8916938,2.042207,-0.6354352,-0.8403827,-0.3647845,2
1.4944617,0.3968211,-0.4603355,-0.7116121,0.09437652,-0.5523636,-0.27871445,1
-1.4850545,-0.365506,1.6033041,0.32281682,-0.9182294,-0.20353073,-0.16752796,2
1.7524326,-0.099382356,-0.109904945,9.575284,0.2353326,-0.7527185,-0.38581294,2
-0.83367854,-0.6744923,0.8236831,-0.67757046,-0.13253942,-0.41132972,-0.5816894,1
0.97740036,-0.4209097,-1.0251033,1.3377671,-0.35370743,-0.5795088,-0.81861675,2
-1.0014019,-0.3316101,1.0738245,-1.5439422,-0.097370386,-0.05856043,-0.52295613,1
-0.5743613,-0.6551191,-0.63683414,-0.7973455,-0.46995288,-0.3555409,-0.7863733,1
-0.45500472,-0.20349778,-0.7884658,-0.78376794,2.3499727,-0.36862135,-0.27746192,1
1.0491183,-0.15211152,-1.9431092,0.9332422,-0.4372306,-0.63806546,-0.41755798,2
-0.5313456,0.21315879,-0.8244776,-0.8310081,2.1444097,0.4651092,0.3454128,1
0.438262,0.51054645,1.342484,-0.13358451,-0.010630608,-0.5741408,-0.2840275,2
0.4875662,-0.78508353,-1.5576804,2.2152708,-0.33022124,3.0261679,0.3842613,2
-1.0810146,-0.0024645627,0.032386154,0.83582145,0.37420338,-0.63696945,-0.87517715,2
-0.29276747,0.48794413,0.96372354,-0.35512185,0.7725016,-0.51139563,-0.073905885,1
-1.3281262,-0.49268666,1.6999183,-0.47896358,0.5315649,-0.08112204,0.021702379,1
0.29950488,0.218916,0.8445332,1.649255,-0.19937304,0.41108856,1.920824,2
-0.76665264,-0.38213834,-1.090236,-0.72147876,-0.52078825,-0.6517411,-0.14666282,2
-0.86071664,-0.009708777,-0.54394376,-0.060904793,0.57758373,-0.3600172,-0.5878127,2
0.042496108,-0.60015535,-1.0430127,-1.0128286,0.658408,3.1264288,0.19275367,1
0.44612846,-0.30315572,-0.8222382,1.8906744,0.49557054,0.3058376,-0.10181427,2
-1.2734634,-0.12652048,-2.076518,1.2873849,-0.44344717,-0.5671762,0.63081163,2
-0.37707344,-0.7420691,0.6848599,-0.4301018,0.2275885,-0.6881572,-0.31402314,1
-1.3522685,4.4368997,0.41782323,-0.5816337,0.60986125,-0.48416808,-0.28355968,2
-0.6203414,-0.20161271,0.084524006,-1.1360985,-0.46763843,-0.815389,-0.35592383,1
1.311496,-0.3637048,1.8896117,-0.8752125,0.51177174,-0.180973,-0.67520607,1
-1.2293053,1.0911024,-0.5653228,1.4736962,0.9024868,-0.019330919,-1.1207554,2
0.983482,-0.30842644,0.8166189,-0.8021485,0.09439233,-0.13718274,-0.6202195,1
-0.62827206,-0.42951182,1.1510037,-0.44873485,-0.5759037,1.4227781,0.6097832,1
-0.11620498,-0.36018807,1.1821342,-0.7244241,-0.47919178,-0.47822544,-0.41749632,1
0.44441217,-0.12260838,-0.43830955,-0.4527706,-0.67607236,-0.30000567,-0.36959976,1
0.23574555,-0.86697876,0.8332634,-0.29360992,-0.29685676,-0.327783,-0.5479946,1
-0.11440524,0.46961722,1.6283945,-0.5433671,-0.8438344,-0.61890626,-0.36214176,2
2.192562,0.0733554,0.81720614,0.15563248,-0.47057128,-0.10711175,-0.21965767,1
-0.9724957,-0.9211376,-0.32386088,-1.1046042,0.78898704,-0.46717066,-0.74086475,1
-0.8237233,-0.20655102,-0.43220428,-0.33870038,0.43397307,-0.24083862,-0.38599068,1
-0.296775,-0.14478269,-0.5391344,0.20322487,-0.25170887,6.2072744,0.9244421,2
-0.91210014,-0.23925743,0.76279366,-0.24396528,-0.71136355,0.50355333,1.3497056,2
-0.52906847,1.5603917,0.12658513,-0.8705802,-0.51479566,-0.072511464,-0.38814333,1
-1.4325169,-0.8226677,-0.06549935,1.5638827,-0.3536179,-0.35438964,-0.2978143,2
-0.42594734,0.81533253,-1.4613038,1.5048655,-0.79937315,-0.58117735,-0.6745504,1
-0.39014867,-0.6615837,-0.23387705,1.8631548,-0.36160752,-0.8987113,0.0046994984,2
0.2911551,-0.3131674,0.37834525,-0.85983735,-0.37109712,0.6187643,0.031493068,1
-1.6421497,0.33738747,0.81316125,-0.74973893,-0.5144222,-0.22155946,-0.79452944,1
1.0866947,-0.4825773,0.11058876,-0.60226536,-0.04781139,0.6576438,0.47118363,1
-1.8067269,-0.2024156,-0.16664061,-0.7100023,-0.97191006,-0.50051415,-0.44276053,2
1.6048558,-0.2424372,-0.6826039,-0.49294025,1.0205901,-0.32460183,-0.08574501,1
0.073708974,-0.21055606,-1.1672598,-0.037897162,-0.34547192,-0.11804736,-0.63551486,2
0.7455257,-0.8513639,0.15443131,2.7264223,0.21823472,-0.5280579,-0.088079035,2
-0.44984925,-0.042175174,-1.5995944,-0.5947994,-0.72408,-0.15642416,-0.15402736,1
1.3959715,1.0469487,1.5249763,0.01835797,-0.8632384,0.36252287,-0.24919754,2
0.3160236,0.6162497,-0.2761602,0.4350346,-0.29411352,3.7602153,0.06858238,2
-1.4179378,-0.68544555,-1.6823986,-0.5789963,-0.43468958,-0.9741087,-0.7585835,1
0.2954402,-0.14405826,-0.2826646,-0.45124057,1.6597636,-0.14432356,-0.13417901,1
0.26549354,-0.22982922,-1.7215562,-0.56357706,0.32924628,2.8084273,-0.5253751,2
0.5109831,-0.7453195,1.4791939,0.2947353,-0.39042735,-0.29590738,-0.26250154,2
-0.5026409,0.36296383,-1.3427525,0.6415285,-0.5384298,-0.49338317,-0.5296552,2
0.9901578,0.7595065,1.342275,-0.42463708,-0.51359224,-0.31643116,-0.53457505,1
-0.71419334,0.9628131,0.559898,0.1888864,-0.8861684,-0.6094805,-0.3063711,1
0.21842016,-0.80422384,1.6414359,-0.36058387,-0.115511164,-0.38553524,0.21590164,1
1.5169921,-1.2482867,-0.64098775,0.19639623,-0.7183662,-0.50389284,0.15723065,2
-0.6032185,1.1948524,-0.16351153,-0.35353136,-0.21328935,0.98875135,0.7842341,1
-0.6075195,-0.48709235,-1.679548,-0.41766334,-0.5420241,-0.35282707,-0.48235697,1
-0.6277884,-0.93528175,0.059050735,-0.355436,0.28306755,-0.09367865,-0.14356233,1
-0.1047578,0.00065536797,0.687667,-1.1924918,-0.0018116236,-0.3845828,-0.5067586,1
0.7381875,-0.55823404,0.38525325,0.9388931,-0.17391853,-0.8074283,-0.2552982,1
-0.97878623,0.31990582,0.083671845,3.4323404,-0.9800819,-0.45399645,-0.5255847,2
0.71541864,-0.8189092,0.49897492,-1.0374655,-0.3810814,-0.7207787,-0.39102155,2
-0.447478,-0.07763478,0.07726623,0.020515144,-0.59695214,-0.5102556,-0.32708055,1
-1.1997803,2.4973245,-1.6775573,-0.9814816,0.26223993,-0.38233477,-0.27260262,2
-0.8125397,-0.39575422,-1.0607159,4.8166986,0.26267475,1.5190101,12.042288,2
-0.570696,0.3729302,0.27665246,4.8620577,-0.9738951,-0.3401087,-0.5357353,2
-0.5324998,-0.2801601,-1.0939746,-0.46085292,-0.2380957,1.4439101,2.314495,2
0.12087852,-0.91682017,0.09887955,0.49407843,-0.34808874,-0.5244773,-0.40250355,1
-0.30565554,-0.621765,0.5594394,0.13125873,0.20126317,-0.30887282,-0.6866587,1
-0.93834025,-0.33495754,-1.2142477,0.753359,-0.37392706,2.4222438,-0.26962405,1
-0.41341823,-0.53525627,-1.5780742,-0.26422897,0.37279192,1.4261696,1.010384,2
-1.7370136,0.05584923,-1.5574393,-0.72200596,-0.24047863,-0.75138927,-0.5597231,1
-0.49746823,-0.19113748,-0.26218015,-0.054081574,-0.84702146,0.16455418,1.4592232,2
-0.23450732,-1.1515095,0.5472539,-0.6009233,1.7052784,2.835406,0.34861773,1
-0.76624376,-0.5233367,-0.15046193,0.3927924,-0.28850305,-0.3101624,-0.11630651,1
0.53707695,0.5643185,-0.22075999,0.3187937,-1.044726,-0.3207113,-0.19496982,2
0.20070778,-0.3877325,-1.0777181,-1.1601039,-0.47825813,-0.709285,-0.8848908,1
-1.0359433,-0.3707164,0.273586,-0.033923,0.2819895,-0.654392,-0.49549863,1
0.04069394,2.714192,1.025204,-0.6639422,0.3239586,-0.8626814,-0.32660985,2
-1.8403056,-0.06831592,1.8735132,1.0358869,-0.83276534,-0.44647458,0.18404177,2
-1.466101,-0.02101183,1.7420632,-1.025388,-0.54363716,-0.9595548,-0.2932105,2
-0.44698116,0.014268875,-1.4820603,-0.26309708,-0.46452174,-0.47404176,-0.53573376,2
-0.668624,-0.20751476,1.4077039,-0.4472576,-0.7610131,0.047244936,-0.37582514,1
1.2449672,0.1697301,0.4667806,-0.73687243,2.869789,-0.75804144,-0.19029017,2
1.7969962,-0.56363314,0.9061228,-0.7209658,-0.1758871,-0.50367016,-0.8311157,2
1.0240278,0.92030257,0.17442057,-0.58360285,-0.5116151,1.7032667,-0.025635168,2
0.39083248,-0.20386614,-1.6668556,0.17870018,0.18445267,3.3281791,0.08652791,2
0.59924006,-0.28460068,-0.9539137,-0.11785218,-0.2111279,-0.6973363,-0.3290269,1
-1.6388817,-0.36322623,2.0813012,-0.22041078,-0.4916858,-0.63917524,-0.5156102,1
0.7159436,-0.56115377,-0.17597514,-0.24364069,-0.7360417,0.5591692,1.7227587,1
-0.2603026,0.47875032,-0.68162596,-0.8752242,-1.13207,-0.52897835,-0.4326812,1
0.29662105,-0.023510218,0.48905307,-1.5005873,-1.4479803,1.1283782,0.46363795,1
-0.33148688,0.119843446,0.27289906,1.4642329,-0.58839995,-1.079052,0.32831302,2
0.41065475,-0.5184943,0.8060494,-0.79170614,0.8044565,-0.2977765,-0.80012405,1
1.112583,-0.6656416,-0.014061093,-0.2640335,-0.2641405,-0.6585522,0.12735417,1
-0.41599897,-0.47824657,-0.34428328,3.0791829,0.50723886,2.513029,0.2975856,2
-0.92079973,-0.8070527,0.22824189,-0.4089134,0.24490911,-0.64773035,-0.6060109,1
1.8865758,2.790343,1.6834155,0.33628878,-0.009844229,0.297232,0.641253,2
-1.5919614,-0.17958255,-1.2599722,-0.84002733,-0.35249692,-0.74596506,-0.1616256,2
-0.18125674,1.1776117,0.8708277,-0.8821906,-0.704339,-0.4367485,-0.06326994,1
0.12622082,-0.28020838,-0.1784808,-0.35735562,0.5551166,0.21451464,-0.22476777,1
-1.5482483,-0.24191073,0.07993007,1.4936845,0.1289923,-0.3386677,-0.55093724,2
0.20190287,-0.33014455,0.7938117,-0.89819604,-0.5744239,-0.79590285,-0.6380335,1
-0.44506976,-1.1446719,1.6660537,-0.36029735,-0.9790411,-0.83955467,-0.17078725,1
1.3341206,0.26131347,-0.6178995,0.46089518,-0.61559874,1.4868711,0.4897538,2
-0.56575525,-0.51281625,0.71095407,-0.41386166,-0.7925963,-0.31555343,-0.72240233,1
-0.21344301,0.28774047,1.2169803,-0.3542034,0.046147972,-0.21798426,-0.31048995,2
-1.5085597,-0.4817163,1.3055649,-0.88855976,-0.33357972,0.39323822,3.0305452,2
0.29366705,-0.4214929,-1.7266995,-0.53885865,-0.20248656,-0.08154431,0.44291085,2
-1.8138468,-0.5278962,-1.6280614,0.12832728,-0.032197416,-0.99988043,0.041407377,2
0.42192438,-0.30366606,1.3685222,1.4790404,0.27913272,0.5035582,0.33951145,2
-0.3574285,-0.768767,-0.12993404,0.76250756,1.3536459,-1.1357183,-0.3374294,2
0.39638948,-0.3577527,-1.4009284,-0.61206,-0.4431606,-0.68700284,-0.40542737,1
-0.099687465,-0.3103478,-0.02817607,2.0531046,-0.50326115,-0.7459538,-0.3204273,2
1.0104518,-0.04934314,0.5138809,-0.9200423,0.55785906,-0.41412446,-0.84319514,1
-1.5179027,-0.12288275,1.0543451,1.0879827,-0.2960358,-0.24819435,-0.82736766,2
0.15542653,0.24123357,-1.3171993,0.8004542,-0.16336565,-0.22872221,-0.13703762,2
