f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,binaryClass
0.040410697,1.0420616,-0.36574057,-0.28780994,-0.4323246,-0.28465506,1.244396,1.2423475,-0.80996,-0.68457717,-0.39378515,-0.54531527,2.7641048,1.5762686,-0.36035275,-0.10113841,-0.03986077,0.060588434,P
3.1360095,-0.0033264868,-0.9759412,-0.63122827,-0.5996673,0.033696517,3.5509822,1.4466848,-0.52772623,-0.37544894,2.7968898,-0.18882978,-0.16760199,-0.4692586,-0.21405426,-0.5017405,-0.23337899,-0.45588365,N
0.086932406,0.2619354,-0.52325344,-0.18169697,-0.46566308,-0.6307345,-0.5079711,-0.6663276,-1.0831467,0.724553,2.3323333,0.73029655,-0.45096126,-0.25796664,-0.37302697,0.018152177,-0.052156776,0.05546902,N
-0.59566724,-0.9590941,-0.7354337,-0.20429197,-0.7002403,-0.5835019,1.7767032,-0.9082067,-0.522447,-0.4813758,-0.03641641,-0.7556221,-0.6570063,-0.251529,-0.23328741,-0.18819565,-0.6100597,-0.008943498,P
1.7865127,-0.12532863,-0.3592174,0.024112403,-0.2805457,0.2806225,-1.0410092,0.35517803,1.9432882,0.305939,1.6073987,-0.39981017,-0.24788544,-0.28073424,-0.20894104,-0.45319426,-0.30592456,-0.6508064,N
-0.47019207,2.9554243,0.082093105,-0.1562583,0.0678509,-0.26076344,-0.641594,-0.3884091,-0.4554002,-0.42640954,0.34570155,1.181623,0.045744747,3.6597703,1.8643854,-0.10581969,-0.28577134,-0.11179647,N
0.9125875,-0.03697568,-0.29026413,-0.13343608,-0.12797503,-0.39940992,-0.6428986,-1.0798143,-0.62793875,4.094073,-0.10612835,-0.09668994,1.1004939,-0.23568939,-0.7804712,-0.21415806,-0.14975369,-0.13757312,N
-0.49249014,-0.9354286,-0.07609758,-0.407738,-0.31470674,-0.07093346,-0.43932426,-0.26827338,-0.2023822,1.9930387,-0.6047188,-0.033575863,-0.48159376,-0.35677382,-0.35001078,-0.5866698,-0.00033430755,-0.2876127,P
-0.83161664,0.25181574,-0.40707487,0.024864912,-0.3687821,-0.25634772,-0.5127416,-0.6696765,-0.45716894,-0.63096434,0.7230175,0.91798854,-0.45702815,-0.42213082,-0.36337382,-0.28670675,-0.38027632,-0.1413405,P
0.28983566,0.034425706,-0.084468275,0.38983092,-0.28663218,-0.192741,2.2923856,0.1602367,-0.37226373,-0.75161195,-0.8223822,-0.5461433,-0.26851442,-0.045478255,0.118477665,1.3660742,-0.3177341,-0.078439176,P
-0.63209397,-0.88205147,0.49304006,-0.2000551,-0.3615043,-0.136636,1.6836562,-0.17634109,-0.46032158,-0.6880374,-0.5381738,-0.15535486,-0.27283734,-0.2850911,0.17786169,0.29361847,-0.1896233,-0.33744624,P
-0.12150338,-0.039303236,-0.5890989,-0.17508617,-0.09696588,-0.52585185,-0.7731255,-0.34199467,-0.64284235,-0.19443297,2.8530936,-0.3063386,-0.5789593,0.12970886,-0.08437398,-0.3103355,0.14634657,0.018031538,P
1.396201,1.2848699,-0.58846545,-0.40175503,-0.019176155,-0.35228387,-0.49700457,1.7579054,0.24206787,-0.64738584,-0.15530261,3.2328992,1.438494,-0.1319253,-0.009697169,-0.24679287,0.15885079,-0.1403634,N
0.25545973,-0.6332872,-0.38995844,-0.43393862,-0.33348885,-0.23529273,-0.1721645,1.3432554,0.7609723,-0.6161435,-0.5828266,-0.13569364,-0.2291905,-0.15667021,-0.43471903,-0.22189203,0.049246818,0.07546568,P
-0.0034210817,-0.5236596,-0.42889494,-0.2580987,-0.249559,0.10082936,-0.006719053,-0.54723275,0.30430242,1.4200588,-0.016479254,-0.8753222,-0.5817243,-0.21969216,-0.4386167,-0.11581926,0.2076371,0.017896444,P
-0.9238018,-0.49799442,-0.061448343,-0.63189363,-0.10781584,-0.5855822,-0.74938184,-0.23975152,1.4854239,-1.1405058,-0.75952715,-0.23532769,-0.23896241,0.2768476,-0.14855234,-0.48436826,1.131576,0.13939783,P
-0.46941885,0.18627872,-0.2055546,-0.506598,-0.19100706,-0.16036656,-0.3944169,-0.39126617,-0.92501235,0.69151205,0.86981595,-0.68389577,-0.23770633,0.6841462,-0.14128456,0.15256453,-0.39928734,0.084594764,P
0.15062435,-0.77548283,-0.56112766,-0.04573772,-0.015720189,-0.3545817,0.5464914,1.2466629,-0.17238802,-0.28942585,-0.3834815,-0.4324777,-0.25467494,-0.28756496,-0.21493594,-0.42168307,-0.22178742,-0.39000893,P
0.5792074,-0.74420166,-0.45353606,0.1440855,-0.2264346,-0.7513269,-1.1846383,0.899067,1.2986073,-0.350551,-0.4138355,-0.73053205,-0.07215594,-0.16749601,-0.49950463,-0.17222935,-0.5586982,0.13266292,P
-0.26271522,0.87791127,-0.3384756,-0.27964008,-0.55126804,-0.32191986,-0.6305824,-0.6247409,-0.88985854,-0.66754246,1.5914404,1.5963497,-0.096368074,-0.53333753,-0.28623074,-0.18268321,-0.03190382,-0.36096546,N
-0.0984022,-0.94383,-0.71485925,-0.35940528,-0.22826809,-0.31562433,-0.535888,-0.87193453,-0.028629184,2.3622437,-0.45643497,-0.66001165,-0.3439312,-0.36256725,-0.6303006,-0.1720022,-0.33503526,-0.32710108,P
-0.078041166,-0.794031,-0.8146018,-0.45893747,-0.15025024,-0.41876268,-0.7538147,-0.6104286,0.64386016,0.78060895,-1.0521078,-0.46096465,-0.43440568,-0.7104008,-0.5915953,-0.24897148,-0.44105676,-0.08746701,P
-0.61890066,-0.1376846,3.3009615,-0.24313025,-0.17357178,-0.4826422,-0.9107841,-0.5075439,0.19461064,1.9850042,-0.474572,-0.17565674,-0.267427,-0.16346794,-0.21343137,-0.28921145,3.9998524,4.2612176,N
-0.73714423,2.7684503,0.35025102,-0.31267485,0.32750398,-0.17796406,-0.62228245,-0.98894024,-0.95619357,-0.6797309,0.7986071,1.9730022,-0.27991712,0.70324,3.3285558,-0.32279173,-0.51999855,-0.43182677,N
2.4026196,-0.44790256,-0.7212675,-0.40369374,-0.13543096,-0.5135675,-0.9998103,-0.46072435,1.0798918,4.240839,0.17213048,-0.2427354,-0.21813302,-0.31209078,-0.115311354,0.05510944,-0.061624274,-0.32455352,N
1.962065,-0.65166825,-0.48277953,-0.65876734,0.058046564,-0.24280733,3.0713851,-0.8532344,0.22181082,2.2711782,-0.6070554,-0.722983,-0.8808305,0.050405532,-0.2056426,-0.6751996,0.16781262,-0.41589195,N
0.8013018,0.013838142,0.05805847,-0.22905749,-0.31499717,-0.8037026,-0.4808373,-0.037418947,1.5244709,-1.0353595,1.9651977,0.16870043,-0.42079076,-0.0929241,0.24723285,-0.16658399,-0.07314414,-0.20072487,N
-0.8082209,2.1458015,0.24758995,-0.2644015,-0.35066405,-0.31972528,-0.5939127,-0.5765569,-0.83637357,-0.46867254,-0.55517876,2.7496684,0.8432018,0.29159087,1.9828157,1.8526613,-0.120864786,-0.20368284,N
-0.1508474,-0.64855635,-0.35198817,-0.3261639,-0.33645883,0.7589632,0.57915664,-0.7467972,-0.7155251,-0.47763687,-1.0079523,-0.3314523,-0.3413081,-0.042373657,-0.326351,-0.25366765,0.053942353,-0.33875415,P
-0.8428532,0.6448461,-0.32100657,-0.4850974,-0.267069,-0.42330033,-0.7496033,-0.1656495,-0.46688974,-0.68326277,-0.46219704,3.5367131,-0.41893536,-0.13223004,-0.24990542,-0.11156362,-0.09999792,-0.34833384,N
1.6036348,-0.64642256,-0.71131337,-0.004480481,-0.09594874,-0.14605948,-0.3252221,1.7274945,2.7656646,0.28100592,-0.4970426,-0.47350666,-0.34256193,0.01273939,-0.35917473,-0.10316688,-0.24763972,-0.21081185,N
-0.20397657,0.32671466,0.59632933,-0.3038901,-0.04060179,-0.4456334,-0.10660648,0.46628702,0.9431729,-0.47383973,-0.50871235,-0.21592681,-0.15942252,-0.3021962,2.2504642,1.3192995,-0.35177398,0.096582204,P
2.5457678,0.02638083,-0.5138386,-0.51843256,-0.28875664,-0.23740414,0.62636864,1.5836647,0.7961424,-0.25436786,2.5893168,-0.44375727,-0.0606471,0.09464416,-0.32554293,-0.11487855,0.25922826,-0.14010331,N
0.13895753,-0.68831235,-0.17174721,-0.25746244,0.013574615,-0.45085308,0.39458075,2.2871346,-0.9274286,-0.73555875,-0.24722922,-0.038951337,0.34416574,-0.59301007,0.050669402,-0.18568248,-0.27032343,-0.28321496,P
-0.5839123,-0.8205272,-0.24601723,-0.38888574,-0.37767857,-0.425396,-0.27762705,1.661293,-0.53414845,-0.49727863,-0.70188874,-0.18901265,-0.20192806,-0.42926502,-0.092751056,-0.1688466,-0.0960311,-0.3038336,P
-0.061701015,-0.7461568,-0.13292706,-0.5222982,-0.29846832,2.2073574,0.96121013,-0.63078177,-0.681225,-0.72236717,-1.0504483,-0.41191742,-0.24286878,-0.6616241,0.17948213,-0.059091777,0.29493344,-0.061780713,P
0.049565163,-0.7093083,-0.54510033,-0.64134115,-0.021385863,-0.13516109,-0.62700665,1.5670645,0.85460997,-0.77054745,-0.2685578,-0.98714733,-0.28813037,-0.052279785,-0.40669182,-0.27888533,-0.45648974,-0.23729035,P
-1.9631671,1.2885649,4.0489373,1.1525741,-0.56951034,-0.56475365,-0.5517238,-1.3073651,-0.25208816,-0.5562263,-0.8354851,-0.75255394,-0.13721341,-0.36296797,1.9662774,3.7952342,-0.13733596,-0.4697669,N
0.9585247,0.22847748,-0.589414,-0.61317253,-0.31843892,-0.358007,1.9995211,-0.14705475,-0.61774296,-1.1057343,0.7540377,1.42112,-0.11434658,-0.31327716,-0.2558632,0.086049765,0.1728648,0.13259226,N
0.721863,-0.29706842,-0.5227928,-0.51798236,-0.542994,-0.8271582,-0.06455702,1.1745479,-0.3919731,0.70817125,0.68569106,-0.5745558,-0.2953704,-0.08142519,-0.26944277,-0.11244936,-0.06400058,-0.167569,N
-1.2742299,-0.016055837,-0.5094947,-0.3627561,-0.6653548,-0.13197267,-0.1790027,-0.262527,-0.6928783,-0.18225592,0.7212111,1.1416974,-0.2727391,-0.38621306,-0.37682402,-0.62408555,-0.050419733,-0.41599128,P
1.0369079,-0.6552268,-0.60298496,-0.60179627,-0.28830943,1.98444,1.3191366,-0.5862595,-0.74970263,1.4591206,-0.47549823,-0.08486393,-0.17465432,-0.075553775,-0.25598985,0.085092664,0.18801138,0.30141196,N
-0.6654166,-0.2601603,-0.6714945,-0.05407703,0.5233544,-0.563914,-0.5584245,-0.9030316,-0.85115355,0.12545705,1.4485483,-0.46213272,-0.35944083,0.124078214,-0.2623222,-0.28955883,-0.016418919,-0.03677644,P
-0.22357646,-0.2931539,-0.38743523,-0.5451177,-0.23723438,-0.40196759,-0.53020597,2.1203666,0.20299569,-0.6417337,-0.61042744,-0.49494445,-0.15952243,-0.17224897,0.01680234,-0.18476892,0.03529744,0.15913168,P
0.38182786,-1.2403255,-0.55038965,-0.12679347,0.3874508,-0.18319698,-0.28179723,-0.33037773,0.35964167,1.761297,-0.9025957,-0.63354343,-0.464424,-0.5007383,-0.103945,-0.028171897,0.011510804,-0.3775459,P
0.017738417,-0.77372015,-0.5858442,-0.27906922,-0.32713476,1.3690319,1.5225698,-0.09292796,-0.6565576,-0.78311944,-0.93393016,-0.67259943,-0.6839647,-0.39611876,-0.4294563,-0.4066667,0.054454744,-0.17993501,P
0.07209873,-0.7498794,-0.8214271,-0.12037115,-0.54291904,-0.3981596,-0.21087457,-0.18737914,1.3561826,-0.45472467,-0.53386366,-0.74970675,-0.29703373,-0.27824584,0.08810824,-0.16190979,0.0060673207,-0.08193552,P
-0.16316113,-0.45421365,-0.3129009,-0.2817669,-0.1258549,-0.5985571,-0.61861736,1.8637984,-0.167457,-0.3390721,-0.8147635,-0.6428814,-0.3320742,-0.8048898,-0.15038967,-0.111607745,-0.07494937,-0.23009813,P
0.77972376,-0.67481714,-0.04880652,-0.5402808,-0.14681289,0.876057,0.11546769,-0.3212202,0.44603187,2.120544,-0.5058594,-0.7431452,-0.21393636,-0.27112716,-0.48322576,-0.056990832,0.2921047,-0.48863608,P
-0.32883906,-0.78887886,-0.6253989,-0.6543179,-0.35655612,-0.4845732,-0.5233643,-0.634258,1.0561138,0.69465125,-1.089658,-0.83880067,-0.3964842,-0.29691288,-0.37167343,-0.46614483,-0.410509,-0.42984682,P
-1.6435746,-0.8658178,-0.5713147,7.0720267,0.101475134,-0.33592898,-0.5137275,-0.41832703,-0.87036467,-0.10644433,-0.6133464,-0.6564526,-0.15065794,-0.11136864,-0.25903696,-0.18215731,-0.7297996,-0.10204167,N
-1.1052923,1.8618293,0.03583494,1.11004,-0.29615456,-0.13377467,-0.45686454,-0.32722622,0.075882375,-0.420156,-0.50516146,-0.7734959,6.9179993,-0.25836962,-0.6480708,-0.6038513,-0.049424887,-0.35331863,N
0.23007713,-0.74978715,0.09441191,-0.3667459,-0.27301773,0.9520528,1.636197,-0.7546722,-0.6879755,-0.32018894,-0.7017781,0.27529454,-0.462407,0.07942304,-0.30785343,0.23741174,-0.41028962,-0.27439052,P
-1.8477829,-1.1101854,0.31114018,3.4290156,-0.21088876,-0.012338579,-0.58105004,-0.34056264,-0.5869872,-0.7101292,-0.35730326,-0.33522433,-0.21260902,-0.4523658,-0.1687445,-0.08397591,-0.6253853,-0.48687145,N
0.39446566,-0.85739535,-0.5992202,-0.5959491,-0.11348164,-0.42781755,-0.3691096,-0.4574948,2.5008066,-0.5249861,-0.7588257,-0.6794057,-0.16003911,-0.055790454,-0.058666825,-0.1187371,-0.3320662,-0.24407864,P
0.5972168,-0.7401078,-0.9405265,-0.4352522,-0.3067929,-0.22469276,1.7957915,1.3970318,-0.16033703,-0.41101724,-0.18180838,-0.5504348,-0.12704042,-0.55653965,-0.13969386,-0.12534209,-0.18321382,-0.7167195,N
-0.6377124,2.6572363,0.33734366,-0.40547124,0.04907985,-0.34410125,-0.97838265,0.10852374,1.0960227,-0.750353,-0.6904242,-0.44382372,0.062179953,4.364444,2.6245193,-0.15459472,0.08036059,0.31238198,N
-0.82941175,-1.0254102,-0.315414,-0.03670446,0.15443298,-0.16758636,-0.10288882,0.5361453,0.4056062,-0.5834391,-0.91205955,-0.73345256,-0.006213695,0.024101496,-0.25248852,-0.08036165,0.12743968,-0.21436363,P
1.1862814,-0.057559967,-0.48332438,-0.69802237,0.016542122,-0.84529054,-0.6228513,-1.0050949,-0.5300533,1.7844784,4.1383886,-0.5244833,-0.47959548,-0.35173512,-0.11118856,0.14756158,0.05545816,-0.27205497,N
-0.4036206,-0.7806839,-0.71328956,-0.5201916,-0.3002104,-0.73233706,1.9001888,0.1817,-0.64120436,-0.44186,-0.36403888,-0.33806893,-0.69482934,-0.69304264,-0.3590271,-0.46449596,0.07508919,-0.31349087,P
2.8927238,-0.24806511,-0.9194456,-0.40796846,-0.12967077,0.13982117,3.811199,1.7054961,-0.8911561,-0.54435754,2.1886544,-0.54905015,-0.3442812,-0.87726635,-0.065149635,-0.23932658,0.06313476,-0.3172649,N
0.01205302,-0.5912658,2.943635,-0.39258796,0.082310215,-0.8326187,-0.8759364,-0.4820191,0.80705637,1.4539877,-0.56879526,-0.10460913,-0.14915664,-0.33517772,-0.5611859,0.21845058,-0.012929097,6.6169124,N
-1.0576633,-0.55763555,-0.063280575,-0.003108602,-0.16605382,-0.61134547,-0.4080656,-0.43302846,-0.8007541,-0.9569733,1.4944862,-0.32779753,-0.11290774,-0.3317661,-0.3113033,-0.12157641,-0.13883805,0.1394043,P
0.1343722,-0.66187394,-0.4817797,-0.11478953,-0.28166035,0.2633979,1.2957225,0.6559091,-0.80401134,-0.124369085,-0.556845,-0.4730299,-0.54728127,0.19646141,-0.16619046,-0.28602743,0.17118719,0.17852488,P
-0.40750563,-1.016981,0.17589739,-0.23452991,-0.76169497,-0.35083804,-0.41428092,-0.8277143,0.5657418,0.2275132,-1.0175776,-0.5527779,-0.5865848,-0.39447287,-0.2093756,-0.1984772,-0.2711147,0.12541647,P
-0.4947769,-0.6977192,-0.83864987,-0.25599137,-0.08411418,-0.058884412,-0.47661036,-0.68305355,-0.73300344,1.0841874,0.3392937,-0.41072255,-0.33547643,-0.091842085,-0.42493024,-0.4302878,-0.71166456,-0.45032096,P
0.24096374,2.0976741,0.4083411,-0.5590886,-0.13190192,-0.5392315,-0.514346,-0.5646943,2.230865,-0.3738444,-0.7522391,-0.2271989,-0.3975372,3.5224583,1.9508759,-0.27140057,-0.37099016,0.13701409,N
-1.3780695,0.93074465,-0.3520494,-0.7583914,-0.34190056,-0.35341135,-0.18551508,-0.37589702,-0.81124425,-0.6585143,-0.7328306,-0.26965076,3.6131916,0.337218,-0.26994005,-0.38364783,0.25842535,-0.042191416,N
0.3049867,0.3053963,-0.24453443,0.008984745,0.03753139,-0.20414357,-0.23639965,1.2037822,-0.8706217,-0.6495031,-0.0751856,2.6181886,-0.15398073,-0.098719984,0.11298883,0.081199944,-0.49126893,-0.08618058,P
-0.48317185,-0.6728585,4.0461807,-0.17611358,-0.4140305,-0.24952132,-0.8420623,-0.65068495,0.9617928,-0.08660378,-0.7943946,-0.29994357,-0.14117159,-0.63681465,-0.34556767,0.00996846,2.0796757,7.046625,N
-0.024025977,-0.9123246,-0.70111436,-0.31025946,-0.26192844,-0.61542284,-0.63181615,-0.48683554,0.9034984,0.09230922,0.027880937,-0.15921971,-0.30395767,-0.23143016,-0.57006216,-0.07046202,-0.26474166,-0.56258714,P
0.46732482,-0.7542699,-0.47950134,-0.19410977,0.28545168,-0.75402766,-0.5965738,1.1280594,1.8171842,-0.56823117,-0.44239363,-0.35036793,-0.7642075,-0.6595926,-0.54143506,-0.059004903,-0.30349094,-0.28868666,P
-0.34981507,1.0078979,-0.5082658,-0.4160518,-0.3264737,-0.5207174,-0.16500369,-0.43871918,-0.9421495,-0.6905285,0.95901227,3.970759,-0.06568088,-0.114828035,0.076049894,-0.12742451,-0.52932787,-0.7648547,N
-0.43670106,-0.11552717,-0.5571412,2.8549778,3.5248904,-0.4249963,-0.45742548,-0.50954425,-0.38842094,-0.09407762,1.6137593,-0.5560111,-0.6025572,-0.16325824,-0.5988165,-0.07936564,-0.1791555,-0.44007915,N
1.9418026,-0.031493925,-0.40804625,-0.06950645,0.09184533,-0.52820647,-0.45685467,2.6762252,0.0304365,-1.2597909,2.1778653,-0.28355026,-0.3404306,-0.10427955,-0.2211163,-0.55797887,-0.17009531,-0.3145514,N
0.3318435,-0.76083374,-0.7422677,-0.23330054,0.008323967,-0.35111386,-0.2159442,-0.35851946,2.7725394,0.32506552,-0.5198284,-0.84972286,-0.18421689,-0.56909764,-0.93928254,-0.04227057,-0.26504996,-0.29123995,P
0.0037347376,-0.9111235,-0.23962565,-0.15232767,-0.310618,-0.48113924,1.8556466,0.3699246,-0.20041901,-0.6068635,-0.4535551,-0.5293524,-0.68831366,-0.48518115,-0.39463705,-0.16202399,-0.5847688,-0.793855,P
-1.3839483,-1.0327837,-0.38495916,-0.4341067,0.32191762,-0.34044737,-0.65837073,-0.13394852,0.46798128,-0.698296,-0.6135667,-0.15755358,0.13099381,-0.07308692,0.037971646,0.02959919,-0.077553414,-0.045472845,P
1.0959995,1.0755291,-0.1417184,-0.8079122,-0.3501758,-0.6271219,-0.5247427,0.24974637,1.0961219,1.5758029,-0.46669716,-0.56012625,-0.54107845,2.385769,1.5771313,-0.32961333,-0.030961484,-0.16099529,N
-0.07026453,0.94871897,-0.16215396,7.364455,-0.22226119,-0.32686445,-0.37158775,-0.5285416,-0.2654272,0.88281006,-0.54434794,0.3758122,1.5852466,-0.029765874,-0.17741674,-0.32436863,-0.47773314,-0.110173024,N
0.7602669,-0.6248786,-0.06777868,0.34237388,0.05146788,-0.5407787,-0.7551143,-0.63018805,0.9050349,2.114783,-0.4415931,0.029528499,-0.20681089,-0.5913371,-0.26707143,-0.14418875,-0.057112858,-0.54069495,N
-0.96313965,0.66901577,1.9298794,-0.6086389,0.036760032,2.563398,-0.17852159,-0.6932351,-0.67619514,-0.5952684,-0.7082329,-0.6674958,-0.26661438,-0.21930438,-0.4504377,5.0867233,1.8873441,-0.38229686,N
0.15737508,-0.7617315,-0.48024812,-0.23812681,-0.19231644,-0.6291884,-0.83842087,-0.35682616,0.5947301,1.9853473,-0.5348079,-0.5551897,-0.41039032,-0.19562432,-0.13856247,-0.35377917,-0.15667793,0.050140828,P
-1.8784767,1.118552,0.9533967,-0.23977149,0.66527146,-0.26658636,-0.9887903,-0.60229445,-0.3314175,-0.7730131,-0.64865947,-0.63781893,-0.60734737,-0.029067725,4.080108,1.055847,-0.39403555,-0.36197525,N
-0.31126338,-0.2698636,-0.36996377,0.25803134,-0.517194,0.054525178,-0.53663373,-1.0773737,-0.80970436,1.3670816,-0.1782249,-0.3269564,-0.18457662,-0.41188374,-0.36032343,0.16845182,-0.3410887,-0.14406437,P
-0.3533463,-0.89132124,-0.18107222,-0.16994849,-0.01444535,-0.2332262,2.5945125,-0.1624827,-1.1026006,-0.8145851,-0.68089926,-0.20469582,-0.23514526,-0.26953274,-0.52398455,-0.5912676,-0.14428008,-0.10636796,P
-0.28234947,-1.0293791,-0.5893601,-0.69751126,-0.37185046,-0.33511317,2.0874338,-0.3274963,-0.76759714,-0.59993666,-0.24328342,-0.538455,-0.5770447,-0.7800875,-0.27336758,-0.090594605,-0.15543044,-0.31622964,P
0.72319007,-0.0582778,-0.47841716,-0.13230075,0.11335389,-0.31949797,-0.53467435,-0.6898777,-0.14516605,1.8979878,2.028057,-0.10530254,-0.2644027,-0.16153854,-0.5089234,-0.36284807,-0.2634372,-0.25620604,N
1.5660324,0.1687335,-0.40722823,-0.048948333,-0.61070657,-0.46000746,2.0773919,1.2260013,-0.60805243,-0.736943,1.8798201,0.7824635,-0.30616605,0.15460193,-0.38155493,-0.39101854,-0.39124662,-0.14778066,N
-0.21847638,-0.5575428,-0.3889536,-0.426462,-0.11987068,-0.39318746,-0.5121172,-0.20307902,1.2064403,-0.42308697,-1.01454,-0.06403372,-0.35645372,-0.10501361,-0.21612778,-0.35390157,-0.13562942,-0.36331815,P
-0.19961922,-0.80463445,-0.59164894,-0.3748795,-0.007852554,-0.29624072,-0.33145803,1.7546134,0.6785677,-0.71720403,-0.5999947,-0.49897292,-0.23340213,-0.52128255,-0.17630118,-0.19894922,0.15414122,-0.333795,P
-0.5054425,-0.016635507,-0.4889329,-0.15851173,-0.44217765,-0.32176995,-0.44764382,-0.05388707,-0.6279091,-0.5950236,0.8318309,0.71023494,-0.3075748,-0.16499849,-0.22773889,-0.38186172,-0.20422237,0.04609631,P
-0.20604622,-0.44995514,-0.5517615,-0.12923054,-0.28988275,-0.31666118,-0.19763872,1.3233093,-0.39051175,-0.46353602,-0.4438439,-0.4318195,-0.16343673,-0.031105995,-0.80496997,-0.25731954,-0.38655373,0.042913467,P
-0.7709728,-0.49004328,-0.38894302,8.0276785,-0.09929154,-0.24357553,-0.3571131,-0.75982475,-0.33272287,0.94730854,0.5972765,-0.60422665,-0.40358114,-0.19353992,-0.258169,-0.18186629,-0.4755618,0.06349619,N
-1.8981901,-0.066126764,1.4130955,-0.2562862,-0.20033287,-0.33862254,-0.5836531,-0.2155742,-0.3060317,-1.0830127,-0.32935774,-0.62737274,-0.49861372,-0.23892315,-0.4789325,4.5404596,-0.37201768,-0.49195382,N
-1.9615836,0.36874372,1.8057152,1.0899596,3.349807,-0.4385467,-0.5718375,-0.28563863,-1.0106981,-0.52534306,-0.61286974,-0.19714376,-0.041255683,-0.047697604,0.3616089,4.254758,-0.06397295,0.02429314,N
-1.8871901,-0.5450927,0.9839583,2.8984795,-0.2799398,-0.15916175,-0.628091,-0.18295783,-0.37358207,-0.41233736,-0.18595201,-0.33212316,-0.016679347,0.037347436,-0.06915736,0.6171553,-0.031894773,0.25347644,N
-0.58485097,-0.22105287,-0.27448362,-0.7093965,0.057242677,-0.2977214,-0.65891904,-0.5562527,-0.7046846,0.013735302,1.7918363,-0.26186466,0.019621462,-0.25223243,-0.49271718,0.012470871,-0.1317349,-0.130079,P
0.27807924,-0.8880298,-0.21437226,-0.5752679,-0.2567108,-0.08416551,-0.4843501,-0.49844307,2.5681334,-0.3143788,-0.63668716,-0.549988,-0.33936954,-0.45212513,-0.56732106,-0.42078918,-0.16463959,-0.29391304,P
1.4698243,-0.2372342,-0.5169986,-0.41068047,-0.016679808,-0.23513655,-0.5849915,2.1125762,-0.14286242,-0.31459993,2.7248054,-0.28789875,-0.46258777,-0.6229811,-0.081741005,-0.08877288,-0.38664287,-0.6536199,N
-0.9687446,-0.7115233,2.5043473,8.789888,-0.15323845,-0.5883937,-0.8056176,-0.50929457,1.3267192,-0.07838255,-0.9615185,-0.29393017,-0.39013943,-0.5817957,-0.3531949,0.08529717,-0.29446846,-0.21397209,N
-1.0969989,0.8163914,-0.6959001,-0.42855918,0.06001933,-0.36788115,-0.6915709,-0.7450458,-0.69135785,-0.72458756,-0.50102586,3.0567608,-0.2759216,-0.29840025,-0.3557852,-0.40740478,-0.46035224,-0.34934378,N
0.045252718,-0.5795549,-0.9993288,-0.48530993,-0.35021204,-0.28217158,-0.46862984,1.0450704,1.2247295,-0.5271995,-0.6233941,-0.79780096,-0.5420561,-0.18425192,-0.36268738,-0.20038465,0.22118792,0.13279766,P
1.8518798,-0.59339,-0.40407673,0.21075065,2.6702096,-0.20445724,1.4358401,4.148281,-0.38234097,-0.7586882,-0.39089096,-0.28028694,-0.39197496,-0.24870408,0.104965836,-0.25864896,-0.48520726,-0.16615035,N
-0.39567277,-0.51382816,-0.22007185,0.16043614,1.335691,-0.24640909,-0.24153247,-0.35589418,-0.5685634,1.7736583,-0.8048453,-0.7060175,-0.48579168,-0.13900691,0.21052288,-0.14702314,0.05348909,-0.41270837,P
0.47076428,-1.1380056,-0.14974535,0.05565563,-0.19223294,-0.59373367,-0.15664811,-0.582621,0.83462685,1.1489785,-0.7635627,-0.32492107,-0.22868729,0.021861762,-0.31944996,-0.72615564,-0.5508232,-0.25807983,P
-0.820848,0.8438747,-0.7105028,-0.48042953,-0.07412982,-0.26129788,-0.6437578,-0.9434047,-0.30060533,-0.6260842,-0.7366444,3.915949,-0.5359953,-0.022024065,-0.072582334,0.18821046,0.08414933,-0.016610354,N
-0.3517338,1.7651647,-0.37261868,-0.012408018,-0.23579195,-0.30608645,-0.07945016,0.9758135,-0.75402224,-0.7541314,-0.53476727,-0.30901212,-0.43884915,3.7837129,-0.22659162,-0.59447324,-0.26900768,-0.032103017,N
1.9055238,-0.31413007,-0.16443804,-0.26584995,-0.1764127,-0.22102736,1.0244524,1.3254178,1.9680978,-0.77755874,-0.6094553,-0.6016395,-0.22835389,-0.23136485,-0.2497874,-0.3885923,-0.25268376,-0.15306814,N
-0.3745638,0.17018737,0.4303634,-0.018932521,-0.19988304,-0.32759368,-0.49408275,-0.4133247,-0.59637123,-0.49899924,2.6129684,0.17149995,-0.3932447,-0.45165476,-0.22620672,-0.30387372,-0.44321167,-0.14010425,P
0.63175166,0.34671205,-0.14045933,-0.13419391,-0.39982095,0.045238644,-0.5091554,-0.8389539,1.4369614,0.014805138,0.647097,1.7929312,-0.6039449,0.10951519,-0.40467328,-0.17480081,-0.5577451,0.013934866,N
-0.53469115,-0.42575955,-0.30226249,-0.6327168,-0.31139484,-0.10425016,-0.8340266,1.4661254,-0.56226176,-0.41092473,-0.04124996,0.33658707,-0.6041679,-0.12038618,-0.09699719,-0.09996924,-0.085543424,-0.05370654,P
-2.0126824,1.4041297,-0.34347025,-0.4925631,-0.18724427,-0.32625538,-0.4036491,-0.63301444,-0.73229796,-0.492984,-0.5194652,-0.67099845,1.7504976,1.5304598,0.40354812,-0.39140478,-0.31544524,-0.20735642,N
