,f5,f6,f7,f8,f9,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,class
6320,0.46072358,-0.8066275,0.32424194,-0.6617458,0.124994665,-0.8682603,1.2056745,0.22880715,0.373671,-1.0715938,-0.1440559,1.9033371,0.117226884,-1.0022092,1.4627125,-0.21236387,2.045416,0.049558103,-0.6221647,0.1602875,0.027685493,-0.24349715,1.2239461,-0.39406872,0.55365026,0.6588928,P
6321,-1.2339604,-0.05090171,1.2266456,0.16330613,1.0951979,-0.27213413,-1.7541691,-1.9002749,-0.5401936,-0.83846885,0.30378893,0.4688341,-0.24419793,0.33291703,0.69219697,-0.57388103,-0.3317436,-0.32301822,-1.4519444,1.3395329,0.12130642,-0.8184149,-0.05908422,-0.33821055,-0.825961,0.25204217,N
6322,-0.36805514,-0.049531907,1.6556633,-2.1059847,0.9130784,0.026713848,0.51173425,0.05142099,-1.6478839,1.694149,-0.8816514,-2.2481866,0.8237274,1.455669,1.3268138,0.4064,1.6312406,-0.55348,1.6049742,1.4142036,1.024276,0.8756778,1.2764466,0.65590775,-0.23692894,-0.8621891,N
6323,-0.27374464,1.3606663,0.7449813,-1.6763532,0.1710732,1.1577523,0.5378012,0.62082565,-1.7732029,0.23229499,0.29543498,-3.4802165,0.77047104,0.24301937,-0.03515902,-0.2386252,1.345801,-0.87431645,0.43948245,0.99636036,-1.0924054,2.0797403,-0.3679204,-0.539421,-0.6238246,0.94693786,P
6324,-0.54633176,-0.40106493,0.19122413,1.320053,0.8615626,1.7651732,0.2210073,-0.7757013,-0.094265774,3.0459225,-0.19583595,-0.083093196,1.3896966,0.17735167,-0.3710483,-0.11016026,-0.61273444,-0.8400215,0.2858653,-1.9308138,0.55500126,-0.034662634,-0.23525397,-0.09497896,-0.75948894,0.2474375,N
6325,0.91664827,0.1944887,-3.0184724,0.43007386,-0.09743142,-0.8632074,1.4002367,-0.7550099,-0.9955863,0.50145435,-0.10891098,-0.18868083,0.7092225,-0.25965595,-0.9697063,0.34105727,-1.013366,-0.8146934,0.36752188,0.11951041,-0.7812828,1.0399802,0.41373876,0.26426437,-0.47149694,-1.8097997,N
6326,0.38316977,0.105178535,-0.8534977,-0.54681814,0.95964295,-0.055465102,-0.9023036,1.1418056,0.44462907,-0.1498102,-0.36899817,-2.7520442,-0.062425826,0.7263527,2.4861495,-0.41798547,0.34336525,-0.30292705,-5.009742,0.52514297,-0.81863105,1.2549559,0.3271959,0.027070941,0.88040423,1.2772373,N
6327,1.0939707,1.9419467,-0.11370483,1.2921221,0.29671463,1.6479151,-3.6579032,-0.6193967,-2.5817454,-2.1056583,-0.20420933,-0.9131078,-1.2147826,-1.1272014,2.6626604,-0.5209141,0.075540364,-0.068436205,-2.3162038,-0.4797204,0.82713175,1.4458905,-0.64371055,-0.99469876,-0.48024726,2.1235843,P
6328,0.2894721,-0.87511456,0.3437209,-3.9967108,0.37739217,-0.26506865,-0.19411391,0.059778996,-2.7649295,-1.0548129,1.6010144,1.5084007,-0.8701344,-2.0193,2.6403599,-0.03974008,1.5049548,0.6337636,-0.46278644,-0.22143775,0.39158624,-0.011396676,-1.8401322,-0.04231392,0.5393274,-0.29443073,P
6329,-1.7299588,-0.48830557,1.4958823,-2.0292418,-0.053049922,1.5426941,-0.60525554,2.7417672,-1.3432926,-1.1576228,-1.2300593,0.7909837,-0.06863488,-0.1944125,1.2244563,0.4804256,-1.1175625,-0.14787298,-0.0345532,-0.6841849,-0.3424702,0.70789504,-0.09531121,0.013338914,0.0077466965,-1.3479768,N
6330,-0.35817465,0.48546648,0.7210125,-2.2190306,-0.83055204,-0.0584116,-0.27515185,1.6427747,0.26380977,-1.0259025,1.1367226,1.3551931,0.24328503,-1.2404943,1.1832819,-0.43913233,-0.7264316,-0.9347301,2.0514903,0.23245782,1.2546319,1.5880969,-0.317169,-0.03849119,0.126163,0.5592487,N
6331,-1.4689143,0.08605063,-2.02991,-1.1823438,1.805706,-0.47925273,2.2228765,0.30577645,-1.7756841,-0.034894228,-0.16346806,1.3363373,-2.0330648,0.6818999,0.39294097,-0.20421779,0.3705299,-0.28488374,-1.2723632,-0.37392825,-0.5469525,2.5106313,-0.30672085,0.031963248,-0.5968939,-0.12184428,N
6332,-0.35641152,-0.018430084,0.4218861,-0.5753832,0.25415224,0.6437444,-1.3386792,1.2562296,0.17320532,-2.119614,-0.982435,0.6570687,0.06921472,0.8720616,1.2733966,-0.079712786,-0.34589672,0.6110788,-2.9112654,-0.17310113,0.24762511,2.686844,-0.83887625,0.22819114,-1.1906171,-1.4670358,P
6333,-0.2777353,-0.2617815,-0.81804234,-0.77068436,0.6057204,-0.16823035,-2.0336914,1.0421094,0.67654943,0.42319557,0.12650448,-0.3937522,-1.9699639,0.45259133,-0.68143857,-0.12187064,0.5609002,-0.7280614,0.72713035,0.74646145,0.21831568,1.2589723,1.9040742,-0.3955172,-0.3805471,-0.80603117,N
6334,-1.6345975,-0.6017456,-1.096751,-2.2170792,-0.38002867,0.6249712,-1.0598865,1.1661384,1.5540648,-0.3827711,-0.18538827,-0.8396399,0.52326906,1.1169624,0.7364223,0.2404444,-1.1081281,-0.6235447,0.17813972,0.34395576,-0.37977836,-1.5778464,0.7137452,-0.44823876,1.5938141,0.24023269,N
6335,-2.4673986,0.09978616,1.2159567,1.862967,0.6230485,1.0931227,-0.615955,1.2921832,-2.128015,0.33195183,0.24528027,0.53538334,-0.51528674,-1.238639,0.10608718,-0.26744065,-0.39619595,-0.8791303,-2.798161,-2.7673445,-0.2436904,-0.18049137,0.4514082,-0.10670902,-0.85980046,1.1773716,N
6336,-1.2291678,0.52557397,2.9976206,2.5647383,-0.51541907,-0.4561817,-0.8749806,0.82448566,0.8526126,2.4429972,0.1171996,1.0901952,-0.82542264,-0.017903112,1.190454,-0.2086132,-0.5440491,-0.47209305,-0.5441768,0.60630876,-1.4572605,0.038117558,-0.026916742,0.14780931,0.10467565,0.48534578,N
6337,1.06137,-0.6511357,-0.58581173,-2.7171173,0.059338212,1.5840952,0.4568661,0.33125854,0.80107343,-1.5680187,-0.7897234,1.8905295,0.64042264,0.21136905,1.6666062,0.40330863,0.85234547,-0.259895,1.7457234,-0.1358515,-0.24893525,-1.4163505,-0.5463856,-0.18885073,0.48100233,2.0361564,N
6338,0.7870518,0.39614707,2.1821735,-1.9842503,0.5828394,2.448962,0.07095605,-0.7682185,1.0052893,-0.23246074,2.1499343,0.0035558045,-0.91818607,-0.3132126,1.1118239,-1.13764,-0.23380908,-0.07479769,0.44387352,0.41666263,1.1567291,-0.008520916,0.9349706,-0.13242413,1.3680556,-0.027861267,P
6339,-0.92943454,-0.3630422,-2.318152,-2.4488235,-0.3273868,1.5822344,-1.9577506,0.83359504,-0.38738528,0.6731004,0.71554446,1.2904165,1.3776616,-0.56004405,-1.6640332,0.33312622,-0.755631,-0.54767025,1.0884254,-1.8248649,-1.2876315,0.108536035,-0.17073189,-0.46113265,2.0267875,-0.12451388,P
6340,-0.7952614,-0.13964504,2.38174,0.9498751,-1.1908932,-2.563608,0.0030877888,0.57790744,0.26447618,0.86044437,-0.04572481,-0.014665812,-2.0153272,-0.16319764,-0.2796576,-0.26011765,0.1848523,-0.85958976,1.6581258,0.4526809,-0.18740675,2.9681764,-1.1595718,0.75556266,1.6389638,0.24700582,N
6341,-0.6397126,-1.6484439,-2.8590982,-1.1734502,2.2569664,0.7754207,-1.8589,2.3312914,0.45483366,-1.911844,0.40238097,1.2833525,-0.16563661,-1.4937797,0.56802714,0.23006988,0.17021483,-0.2572903,1.9454687,-0.36682937,-0.7546114,1.4615916,-0.27536666,0.27166894,0.026831657,0.12424788,N
6342,0.49576116,0.20284516,0.9626183,1.7047712,0.34773964,-3.2231607,-0.6368646,-0.38827267,0.30177224,-0.6018332,0.8757112,1.0857258,-0.11272241,-0.2087979,-0.5639211,-0.43948707,-0.9206455,-0.09639543,1.5592802,-1.699636,0.90658784,-0.02524805,0.7610782,0.11721606,-1.1877424,1.4441166,P
6343,-1.1004539,-0.6841152,-1.4532983,3.0103743,0.67791635,-1.6110692,-1.2030772,-0.52449906,-0.07322865,1.1256111,-1.8526489,0.531067,0.8522104,-1.7442362,0.83509946,-0.23872194,-1.2289867,-0.22717315,3.5538447,1.0463352,-0.48214248,-0.14822039,0.8498868,-1.2684389,0.6589572,-0.40691286,N
6344,-0.3374528,0.17926484,1.3041236,0.8675164,0.14011848,-0.3799706,-0.9337449,0.30174756,-0.15232062,-0.33248672,0.2395339,0.24543256,0.121978745,-0.2683596,-1.8885121,-0.40588036,-0.19476229,-0.622099,-2.5074022,0.7140116,-0.5212573,-1.2890601,-0.549782,0.40242577,-1.3169979,0.042203844,N
6345,2.6278865,-0.81680334,-2.2281725,-0.88084877,-0.63621444,0.012374878,-0.90037435,-1.678287,0.3661999,-1.5279629,1.83469,0.55832976,0.8428465,-0.9557625,-0.07153572,0.58305347,-1.3332188,-0.7868941,0.97770286,-0.3588606,0.038101554,1.250301,-0.6153968,0.45004466,-0.12674022,0.5543776,P
6346,-0.53685784,-1.370724,-0.49146032,1.5427313,-0.7070634,0.41394454,-0.19886002,2.4018774,-0.51403713,0.6784996,0.9619523,1.1963059,-0.5089043,-2.252115,0.6962334,0.541656,2.2988825,-0.56129175,-1.1178027,0.72520036,0.018428862,1.3442343,-0.3811404,0.21662998,-1.0264448,-0.24161868,P
6347,0.10018137,0.6296006,-2.5570755,-0.12254661,2.5908024,-1.5470593,1.734523,0.45047337,-0.5797106,1.0944326,-0.27007604,0.99170685,-1.8275384,-0.5887909,1.7671642,0.14277188,1.3949438,-0.49678457,0.4193668,-1.1876651,-0.5152687,-0.6160701,0.112168394,-0.48152184,0.08118862,2.1108658,P
6348,0.9433248,0.6913244,-0.9079974,1.838759,-0.5670007,1.337266,-1.1104739,-0.5977235,-1.284764,0.6642087,0.2751444,0.6273769,0.65826434,-0.5033834,-1.3078794,-0.12403084,0.47404712,-0.14668894,-4.524169,0.52597123,-1.0887885,0.13254249,0.62600064,0.9157355,0.08010626,0.64330274,N
6349,-0.45004317,1.1064751,-0.10633218,2.0120642,-0.7650271,0.13354486,0.42099273,0.10150996,1.3586308,-0.14534107,0.7285179,0.3530426,-2.1075163,-0.4121463,0.82144356,0.44340992,0.5349387,0.12236649,-0.523073,-1.7042465,1.2608624,0.66085815,0.1896907,0.5468025,0.20209615,-0.46622705,P
6350,-1.4574274,-1.5008314,-0.35729152,0.45071983,0.45624015,0.06768954,0.4236769,0.5324856,-1.5860112,0.090827376,0.79689735,0.88784003,1.7514861,1.688805,-1.4339017,-0.07408595,-0.89219105,-0.57533634,1.5644947,-0.50477874,-0.19530216,-1.7533969,-1.0901831,-0.7081877,1.4113721,1.3983108,N
6351,0.236619,-0.67841995,-0.18758404,-2.2798698,0.8209655,-1.3813747,0.3978328,-0.63331854,-0.80630594,0.020161012,-1.0100502,2.0731287,0.9612014,0.9551562,0.12861666,-0.13315478,0.15499246,-0.46102262,2.0598693,-1.016213,-0.12910178,0.55575347,-0.88383234,0.053543456,0.22078215,-1.116972,N
6352,0.6887686,-0.29082617,1.3680379,-2.5645356,0.27029726,-1.4503655,0.795964,-0.67735827,-0.5838848,0.3830028,2.444274,1.206561,-0.598869,-1.2759184,1.499382,-0.45032114,-1.0862944,0.019172728,3.4359393,-0.17213517,0.167939,-0.46064696,-0.67962235,0.055332422,0.010803878,0.32529765,N
6353,0.25469166,-0.41727296,1.6781468,-1.7726169,0.23551825,-0.92265606,0.39131212,0.37393257,0.48276022,0.079310566,-0.5878773,-0.87621355,0.4392172,-0.206292,1.6836452,-0.3988602,-0.06193751,-0.93839586,0.8750804,1.7491934,0.5824481,0.46524933,1.2023677,-0.07781159,0.8340658,-0.906578,P
6354,-1.8443798,-0.096924275,0.07060596,0.03674075,0.0401825,3.0776858,-0.31809467,0.99675775,-0.6107989,-1.7505229,-0.44426024,-1.7577404,-1.5155292,1.0301542,0.10740012,0.42458767,-1.0520167,-0.8229427,1.2098851,-0.7337727,-0.557567,-1.672337,1.842676,0.2060433,-0.24697703,1.4627943,N
6355,-0.047176957,-1.092365,1.3074806,-0.87317526,-0.3370906,1.2717223,-2.7564163,0.57930064,2.5308685,-0.95747095,1.1265045,0.17064476,0.447219,0.13168357,-2.0365727,0.12240913,1.1389265,-0.51156294,0.53841513,-1.1978533,1.2921141,3.12549,0.30576783,-0.11673822,0.11580232,0.31946734,P
6356,-0.90821064,-1.1551709,2.3100102,2.3530045,0.02875632,0.053687036,-1.451664,0.5335037,-1.0777557,0.41601145,2.2540715,-0.19234632,-0.72920924,0.6929021,-0.9336444,0.12743446,-1.0062468,-1.069287,-0.6191222,0.4170484,-0.4618589,1.7554199,-0.3193308,0.55060744,-0.34233087,0.348857,P
6357,-2.3535957,0.071831346,0.17690518,-0.6574216,0.015212476,-0.5351902,0.7394016,1.1235857,-1.5678507,-0.31876236,-1.1314958,-0.6550749,0.21986693,-0.24466488,2.5532036,-0.601835,2.0923932,-0.55821013,-0.9116758,-0.5472443,0.93179,-0.86467826,-0.62783843,-1.889101,0.7242514,1.2664266,N
6358,-2.3408885,0.011970699,0.9978553,0.9720198,0.2947234,1.1751361,-0.911598,-0.41333577,-0.0601605,-1.7829673,1.4558551,-1.477481,-0.44488102,0.8667191,-1.8943932,-0.5709735,0.32993704,0.32370824,4.4239,-1.2749779,2.6585777,0.29540548,-0.7532383,-1.1025997,-0.5939617,1.302269,P
6359,-1.1195743,0.98762184,1.0326099,0.47227442,-0.45366013,-1.7350099,-1.3224534,0.5115136,1.2463665,-0.6855661,0.5120044,1.6123627,-0.5246749,1.2185498,1.4353795,0.5006446,-0.33023995,-0.21539277,1.8770874,-0.5882527,1.8178775,1.3687655,0.5969869,-0.24076857,1.2934146,0.8869661,N
6360,1.528389,0.21862388,-0.993931,0.6416236,0.15536305,0.78881985,-0.16657484,-1.1621704,1.3672612,0.49084845,-0.480394,0.10351932,0.21595618,0.96494234,2.6938694,-0.16777994,-0.9239744,-0.2084704,-2.9379256,0.04306835,-0.616256,1.08096,0.48211426,1.0268438,1.6752656,-0.13882579,P
6361,0.7331544,-1.0413697,-1.5869582,0.59210324,-0.5855321,0.35519034,-1.3703233,-0.25740898,-0.12594159,0.08728148,1.0123137,2.3510785,-0.5122117,0.69514203,1.0782071,0.98923707,0.20576775,-0.99403846,-1.5033247,-0.7837666,0.28193396,-0.07995427,0.1497808,-0.16511132,1.0478696,1.1240159,N
6362,-0.9243235,-0.2195062,-3.0756829,0.49909958,1.0105007,-1.692956,0.16449247,0.2509318,0.8112251,-0.8713259,-1.3960968,1.7492236,1.5391406,-1.0332085,1.0259868,-0.3395641,-1.6241963,-0.5430372,-0.14312106,-0.17548063,-1.6366264,0.18222693,-0.023583934,0.10848323,0.15796995,-0.6293834,P
6363,0.87342894,-0.18269417,0.9169529,3.6915338,1.17409,-1.900723,-0.01600425,-0.63407874,0.19471595,-1.2395701,-0.7196139,2.1838346,0.56098205,-0.013353273,2.0456183,0.88674164,0.15524274,0.21802706,0.3133511,0.17267287,-0.58841777,0.7248335,-1.3525916,0.05763431,0.23955639,-0.43984777,N
6364,-0.19455184,-1.778832,-0.37863487,-2.012927,0.26019266,0.50473195,0.25935823,0.07981679,0.53000396,1.6897218,0.72259957,0.5509705,-0.088953935,-0.60064745,0.079001844,-0.008808572,0.21746767,-0.606439,-1.0527424,0.117911756,-1.1252218,0.85626173,0.72135067,-0.83419317,0.13975152,2.450962,P
6365,-0.018055052,-0.2731123,1.9205754,0.07877591,0.15120074,-0.71816826,-0.7699,-0.9476867,1.3941288,-1.4530752,-0.62087595,-0.19839637,-1.8407912,-0.822981,0.6825472,0.19083147,-2.1694727,-0.046038628,0.6725941,-1.213666,1.3171474,2.4940293,1.8125896,-0.98365754,-0.06744766,0.4634993,P
6366,-1.2858303,0.91133255,1.8025396,-1.9576993,0.57998455,-0.20798355,-0.37515974,-0.2589714,-1.6808501,-0.16273478,-0.6421131,0.20552844,-0.7518911,-0.78412604,-3.7265396,1.1195576,0.7437786,0.2590394,-3.4337785,1.1172252,0.7440912,1.6175171,-0.85607433,-0.35271484,1.3885288,0.39378023,P
6367,0.53525823,-0.6305687,-0.6758998,-0.5161412,0.44463068,-0.30443114,-1.2455697,-0.38677,1.8012819,0.5983981,0.282983,-0.2707816,-0.3854576,-0.18003544,3.0047839,-0.61905634,-0.11235681,-0.25556156,0.43135345,0.061699927,-1.0095971,-0.2760806,-0.3573839,0.08851923,0.00021210313,-0.2538839,N
6368,-0.3776434,-1.6719518,-1.4225173,-3.878994,0.20361349,-0.9754337,-1.547821,0.071611315,-0.85446084,1.1207557,-0.52242076,1.9075288,-0.036058635,0.7658136,-0.3526536,-0.121631324,-0.545111,0.09268564,1.4835805,-0.41264692,-0.11012629,0.5366385,0.01724492,0.47187158,-0.1634559,-2.5208142,N
6369,-0.8130878,-0.8688615,1.7516971,-2.338779,0.079069436,0.25870246,-2.438355,0.68962026,0.24841574,-0.17523131,0.66425115,2.7488909,0.22724935,0.19687063,0.16530374,0.5739286,0.21889806,-0.017841518,0.45921785,0.51761097,-0.47057393,1.0080836,2.0163975,1.2019403,1.102991,-1.4831613,P
6370,0.3165382,0.745133,-0.51019955,-1.0498778,0.66580117,1.4235053,0.4600315,0.52845097,-0.34987476,-0.9027023,0.96358263,0.6320245,-0.58238596,-0.6088526,-0.053111166,-0.6393802,0.16412294,-0.75416356,1.274859,-0.51524895,0.17880979,0.35148284,-0.9266201,-0.45886213,1.5036819,-0.32205278,P
6371,-2.44783,-0.4854343,-1.5852873,-0.654168,-0.32516366,1.4058528,-1.5816742,0.23811275,-0.8816218,-0.8678952,1.0950453,0.88543856,-1.7200345,-1.2368479,1.4268609,0.75333047,-0.74809676,-0.18804973,-0.6184529,2.3913968,0.24174199,1.326935,0.49076307,-0.592199,-0.79927945,0.2316006,P
6372,-2.48743,0.3968414,0.47771853,-4.914262,1.5458298,1.4020271,0.85042185,0.8433703,-1.425057,-0.6279206,0.37477103,-1.8387938,1.8032328,0.9040514,-1.1655649,-1.0449154,1.4618069,-0.45787624,1.5487678,0.113263786,-1.0625913,-1.4722053,0.72541034,-0.40806833,0.8153392,-0.88775617,N
6373,-1.0543995,0.1177187,-0.45477152,0.8204999,0.08488098,-1.284546,-0.67246866,-0.4488136,-0.5966364,-0.3874126,-0.011596799,-1.0954067,-1.4834808,0.9301528,-0.13871258,0.4490252,-0.6196577,-0.69435984,0.31089383,-2.277045,1.0631924,0.11856112,-0.1930917,-0.40809017,0.4643011,2.2927568,P
6374,0.08582339,0.7966731,-0.8115465,-1.60859,0.32351238,0.33951706,-0.25838166,-0.07095978,0.15203708,0.74753165,1.3389952,0.32051855,-1.1814548,-1.305362,0.3464916,-0.24164325,-0.22531828,-0.08290422,-0.927984,0.9499337,-1.4177837,0.29394042,1.8852118,0.55592245,0.5137205,0.875087,P
6375,-0.017179817,-0.7647486,0.075297266,-1.945054,0.66876304,0.87912005,1.3234962,1.7878795,0.9842381,-1.6302025,0.2289995,0.45302027,-0.4787608,-0.6160222,2.039094,0.52686274,0.4492852,-0.3209065,-0.48459232,1.4632168,-0.5720012,-1.9864302,-0.7052369,0.13213594,-0.3089962,-1.1664615,N
6376,-2.2225652,0.15680069,-0.42322242,-1.4247509,0.09287569,1.3334339,-0.8979609,-1.0000889,1.1461843,-0.7743793,-0.22026789,-0.4806509,1.5935438,1.8105447,-1.4932977,0.4902657,-0.8358005,-0.7369077,-2.9614353,-0.99661636,-0.99633455,-1.4580884,0.46484786,0.07761874,-1.0478492,0.59804505,N
6377,0.73704803,-0.33451864,0.37562844,-1.3724531,-0.07211429,0.53140706,-0.47257805,0.6365278,-1.8696762,0.044423997,0.93401426,1.0966971,0.44986057,-1.2752118,-0.93709695,0.7674316,-0.23175171,-0.34392598,2.8099084,-0.3791567,-1.9589571,-2.0674164,0.8663861,0.2673909,-0.06393883,0.17998925,N
6378,-2.0703402,0.5333664,0.3096485,-0.07637915,0.39766914,-1.2215564,1.4717752,-2.0522137,0.22143319,-0.24300289,0.9384767,-0.42411256,0.83997875,0.6779859,0.2674795,0.030591087,0.9889022,-0.41465023,0.35804832,-0.39478338,1.3496876,4.192641,-0.079970315,0.7739933,0.8705245,0.43011892,N
6379,0.5287683,-0.6716871,0.77323675,4.379981,0.722178,-0.1579234,-0.33569396,-1.9030119,2.3983274,-0.87133837,-0.24569654,0.96905947,1.3616422,-0.826234,-0.28824392,-0.2586738,-0.08849859,-0.2890199,-0.43668413,0.22915703,1.3373903,2.7130334,-2.0530999,0.67661124,1.3713516,0.2589453,P
6380,1.5189077,0.56865436,-0.810978,-0.2844706,1.0701474,-1.1684692,0.7141725,0.30849046,-1.511729,-0.16001405,0.08864641,3.8033695,-1.1541891,0.9498453,1.4161819,0.122232154,0.31024456,-1.3677886,0.87262136,0.84414667,0.8106741,0.35083047,0.43751788,-1.4347353,-0.18072778,0.54397166,P
6381,-0.51196826,-1.0112741,1.7284238,-0.026567489,1.1080277,0.3965475,0.19852947,0.2668125,-0.8243549,1.3486512,-0.46590006,-0.040651858,0.15054773,-0.5930921,-1.60533,-0.018453468,-1.1873953,-0.53760445,-1.144797,-0.31879807,0.3361773,-0.7604859,0.15587586,0.90624374,-0.47156936,1.4059088,P
6382,-1.048939,0.5814038,0.8771329,3.585176,-0.1341672,1.0764084,-0.24956182,-1.1875728,1.2137219,0.5514737,0.5413873,-0.50781363,0.5424806,0.19655004,0.6717411,0.355919,0.48316568,-1.1066458,-2.551664,0.8617607,-0.49515757,-2.053915,0.3459509,-0.24122669,0.35164118,0.05988604,N
6383,-1.0198903,0.17875046,1.8457277,1.412365,0.21957329,-3.053203,2.7209115,1.6861821,0.5941324,0.58737665,0.7211664,-0.37557185,0.2975855,0.2267589,0.99462533,0.22452705,-0.7643088,-0.49664554,0.35843575,0.2987306,-3.046317,-0.15846603,-1.0904802,0.5857356,0.2801549,0.051490396,P
6384,-2.0653377,-0.89501,1.6878314,-1.6423731,0.7604485,1.8200018,-0.46650302,0.34259856,-0.19689238,-1.5348489,-0.08839649,1.9775716,-0.6285707,0.16887105,2.15706,0.6993866,-0.89664435,-1.1576169,-1.4070503,0.45086163,0.52435464,0.656826,-1.0611485,-0.031752862,-0.00803715,0.19773604,P
6385,0.26095897,-1.4983628,-0.30927783,-1.6022109,-0.06848174,-0.28872353,-1.9205664,-0.556175,1.9746741,-0.037061617,1.136755,-1.9740671,0.58824766,0.2658287,-1.9465051,-0.35110396,-0.50860685,-0.13923931,2.8384278,-2.094281,-1.5432876,-0.06928557,-0.08554362,-1.3129858,-0.9532672,2.3480406,N
6386,0.015192002,-0.05763927,2.6280236,0.7090068,0.76803875,-0.88934946,-1.7946817,1.24106,0.1275109,0.04688914,-0.31939054,-0.566664,-0.19078937,0.41075352,0.75026834,-0.99329066,-0.6351768,-0.63495684,-2.5406651,0.3191991,-0.3946273,-0.68176484,1.171508,0.31116492,0.6872539,-1.465344,N
6387,0.054814994,-0.23489662,-0.5750875,0.78834283,0.42325857,1.8781414,-0.3689809,0.14820348,-0.9261657,-1.2838888,0.891575,1.0166233,-0.16958073,0.33528206,0.8193532,-0.49094686,1.7002983,-0.2926903,0.71379584,1.0255985,0.15433802,-0.28886634,1.8121475,-0.23199974,-1.0012292,2.0487382,P
6388,0.09691918,-2.1845887,-0.6150168,-0.9313524,-1.2330935,1.4257886,0.91873103,1.427603,0.7384083,1.4163797,-2.270361,0.5757472,-0.12392861,-0.07726428,0.99834836,0.4851082,-0.005791843,-0.7057797,0.2578691,-1.1281688,1.5530854,1.4442894,-0.3224914,1.4218427,-1.3622886,0.08398019,P
6389,2.3864753,1.3938131,0.3354247,2.9083247,0.9922262,-1.1065049,2.1352384,0.4505247,-0.022132115,-0.9356682,0.9167608,0.7746974,1.4055878,0.869977,2.116103,-1.0971181,-0.5888353,0.46639258,1.5243515,-2.076325,1.4358802,-0.4263068,-1.1914003,0.24858677,0.17705405,0.99637926,N
6390,-1.8700591,0.29955924,0.48861772,-2.615124,1.3728557,0.74577564,1.8118229,0.6916894,1.242248,1.3520317,1.4709074,1.5757096,0.62248003,-0.7398133,-0.6290526,-0.27152166,0.24532324,0.4785319,3.125729,-2.0232406,-0.54592025,-0.6552324,0.31436542,0.51742846,-0.5935631,-0.47533476,P
6391,-0.7734921,-0.36054018,-0.7767871,-2.3797376,-0.23304617,2.176694,-3.064397,0.4633435,0.15927562,0.9528153,-0.52288294,0.8521092,-0.24740425,-0.3331214,1.7755923,0.32307243,1.1691405,-0.6359785,-1.3248706,-0.2770315,0.69639754,1.6042817,0.56252563,0.54977274,1.2493052,0.18667926,P
6392,-2.0884986,1.0684094,-0.5713105,-3.135466,0.8553672,0.43845755,-0.021383874,-0.34584767,-0.49084222,0.15935168,1.6043153,0.24821812,0.97351635,-0.091319695,0.9168029,0.5824528,0.11022782,-1.7164228,4.7991467,0.3811403,-1.6440834,1.3724967,-0.115969226,0.21083194,0.333647,0.59799176,N
6393,-0.3030511,1.1612344,1.7749214,0.46809757,0.45782062,-1.4759636,-0.60022867,0.61553216,1.2881135,0.10323088,1.642148,3.2972856,-0.98742646,1.0583692,1.2680682,0.19550559,1.5206974,-0.15229273,-4.096172,-1.6282306,-1.2398328,-0.49646115,-0.11099325,-0.0379984,-0.9840901,-0.8734496,N
6394,2.3937879,0.06740302,0.008718848,2.3612034,0.70009804,-1.7879628,-1.1946224,0.55619514,1.3808547,-0.8587299,-1.1494286,2.8104057,1.6112252,0.3305358,-0.06700382,-0.94294214,0.80595815,-1.0464056,-5.1446548,-0.07437348,-1.835142,-0.1552947,-0.18211834,-0.3215722,-0.80139554,1.2931775,P
6395,-0.5579022,-0.92673784,0.6369376,-4.8990097,0.19574326,-0.87691784,2.1357188,-0.38985917,-2.4663098,1.0436711,-0.18807656,3.6403966,-0.71793103,-0.8468989,0.7627574,-0.144755,-0.10025051,0.005832076,2.0766292,0.20062494,-0.35844657,1.2868359,1.0524529,0.35974213,1.2609539,1.794724,P
6396,1.0024298,-1.0387981,1.6762044,1.3563831,-0.06298798,1.3735971,0.41860664,1.1791798,-2.438632,0.18841723,0.4030513,3.3693557,-0.47507054,0.47472253,-0.72980636,-0.003983546,-0.29232138,-0.636558,-0.918067,-1.1734595,0.1821236,-0.030936345,-0.42314035,-0.1420768,0.83625,1.1467996,N
6397,-2.097504,0.78297776,1.3306787,-0.44570854,-1.1805079,-2.2463396,0.542267,-0.20000124,1.5091594,0.053864352,2.7512264,1.9674352,-1.6468155,-0.6893567,-2.1913989,1.3245935,1.551439,0.55351,2.4556284,0.41377693,0.3424966,-0.9517776,0.44948596,0.7007522,0.26194322,-0.50087714,P
6398,-0.016405493,0.51620495,-1.1288705,2.7015803,0.52895606,1.4389243,-1.6920741,-0.9921578,0.53031987,0.46433988,0.1379146,0.77608097,1.1668643,-1.4504737,2.7399216,-0.19047973,0.64724004,0.45237643,-3.4396367,-1.3857278,-0.41879055,1.3713297,1.4361861,0.024672408,0.4483075,0.54672116,N
6399,-0.1083523,0.01660356,-1.4142973,1.9538345,1.2613542,0.40915507,-0.27655476,1.9767632,-0.39261535,0.37012374,-0.33959424,2.004745,-0.037334356,-1.642762,-0.6003836,-0.85208094,-0.16406482,-0.44160408,3.4402165,-1.4501266,-2.124222,1.5038182,1.032696,-1.2850671,0.09499696,0.76343316,N
6400,-0.06481174,-1.1205118,1.7930908,-2.3804548,0.96516484,1.4014733,0.05800453,0.21859597,-0.39435557,0.02413626,-0.6417409,0.54704076,1.1606236,0.8905629,0.7635498,0.28302848,2.4717746,-1.4217614,0.79303086,-0.10008836,1.7354388,0.3453385,-0.12927301,-1.0984778,-0.2066223,-0.52307934,P
