date,period,nswprice,nswdemand,vicdemand,transfer,class
1.062729,1.4998878,-0.17385636,-0.044557456,-0.27011955,1.5320002,UP
0.9516413,-1.497992,-0.2677496,-0.14428647,-0.32786176,0.30805016,UP
-0.17457351,-1.0283132,-0.61195135,-1.4358025,-1.4629219,0.7489408,DOWN
-0.1925668,0.25127554,-0.081530675,0.45008302,0.17564863,-0.65505016,DOWN
-1.1231698,0.46320945,0.1666569,-0.19011705,-0.05612639,-0.68680596,UP
-0.1453732,-0.8064362,-1.5221612,-1.6717094,-2.0996866,0.682509,DOWN
1.2796084,-0.14489925,1.3849192,0.52665794,2.0734274,-0.68876845,DOWN
-1.2885245,0.7223008,0.21979406,-0.9599602,0.02289604,-0.54078996,UP
0.062841006,0.7992896,-0.15717092,2.0129516,2.177612,-0.06448345,UP
1.104016,-1.9639254,-0.88395876,-0.56394815,-0.71876115,0.5656587,DOWN
-1.4912703,-1.7128276,-0.12557581,-0.3207175,0.16314547,-0.3397963,DOWN
1.0438645,1.1045934,-0.88109887,-0.49550685,-0.39778906,1.7115399,DOWN
-0.24229676,-0.9440795,-0.83917046,-0.10510646,-0.8570269,1.6262666,DOWN
-0.34995762,1.0747713,0.8922453,0.3804563,0.7141585,-0.10205622,UP
1.2941186,1.1103443,-0.39753103,0.16215108,0.060158104,-0.77903104,DOWN
-0.16847432,-1.4229968,-1.0846726,-0.80099684,-0.4744833,1.5410327,DOWN
1.1696006,-0.6921451,-0.8553937,-1.1898104,-2.2320294,2.779374,DOWN
-1.4066771,1.1644936,-0.6252883,2.102498,-0.20664006,-0.40648836,DOWN
-0.16530167,1.0910732,-0.82023436,0.20161738,-0.6496824,2.058794,DOWN
-1.3216565,1.2746075,2.290991,0.46489647,0.101342365,-0.4862191,UP
1.2905354,0.21149188,-0.5556706,0.17076439,1.6978163,-2.5523138,DOWN
-1.4338175,-1.0835419,0.36134002,-1.181402,0.22368439,-0.5641552,DOWN
-0.018377736,-1.2128166,-0.4592288,-0.95820254,-1.5128628,0.5758302,DOWN
-1.4184763,0.462684,0.63908637,-0.9519547,0.10219085,-0.65593904,UP
-1.4029254,1.8070279,0.45209008,0.79846704,0.01546241,-0.62798786,UP
1.4447806,-0.9613918,0.06517028,-0.68565273,-0.9176967,-0.21264377,DOWN
-0.06361909,0.6642118,-0.033893935,0.85248005,0.45034355,0.3058863,UP
-1.5245366,0.5668549,1.5206652,1.6244214,-0.20987329,-0.47842544,UP
1.1983058,0.5958434,-0.88493437,0.87871456,1.5779653,-0.34364092,DOWN
0.114674546,0.39035147,-0.19666365,-0.07754079,-0.4812006,-0.15593846,UP
-0.30068132,-0.32900977,-0.40878728,0.16439138,-0.50478375,0.15165637,UP
-1.2579819,1.0632392,0.8236171,0.8106009,-0.04427632,-0.6934563,UP
1.1532395,1.3243694,0.6014953,1.2534742,0.50604326,1.5973744,UP
-1.4135529,0.17245054,0.17896639,0.45689648,-0.17102878,-0.27930254,UP
-1.3845555,1.470084,0.30810845,-0.1757154,0.041662205,-0.5283477,DOWN
1.4097596,-0.8099297,-0.7188626,-1.2245674,-2.1741922,1.9299055,DOWN
-0.20573984,-0.96930873,-0.77625835,-1.4803338,-1.6349128,-0.74682766,DOWN
-0.1910004,1.6596903,-0.48479533,1.0144618,0.72846335,0.27657652,UP
1.1681617,-0.7224539,-0.18201916,0.16510941,0.8625027,-0.55501485,DOWN
1.1727839,1.3948612,-0.6745914,0.375647,-0.88922316,1.8106635,DOWN
1.1261147,-0.0060209483,0.70125467,0.77908206,0.8862982,0.43891275,UP
-0.13190186,-0.8330635,-0.50323784,-1.544419,-2.1592026,1.9981415,DOWN
1.1537986,1.3229173,-0.51669496,-0.12834749,0.3636384,-1.195406,DOWN
1.116854,-1.1304113,-0.10199714,-0.85967135,-0.114550434,1.5325001,DOWN
-1.1038284,-1.393198,-0.4085314,-1.5473145,0.17083679,-0.49312147,DOWN
-1.4621439,0.11384524,1.3232039,0.3345883,0.07241748,-0.34573054,UP
0.9512097,-1.2191888,-0.6678544,-1.8917931,-1.9103513,2.334396,DOWN
-0.23424964,-1.0028104,-0.16714811,-0.7456576,-1.1479894,-0.10484541,DOWN
1.3224312,1.638623,-0.7869985,-0.14625362,-0.4459883,2.5218768,DOWN
0.91567147,0.0583824,-0.0056106746,1.3331895,1.4912678,-0.28459835,DOWN
-1.4945467,1.7239006,2.8451715,0.69165254,-0.06684509,-0.60704905,UP
1.1340126,-1.3981769,-0.97463024,-0.74527097,-0.3404025,1.6897641,DOWN
1.2324194,0.53473,-0.29433414,0.29149243,-0.2887894,0.4047269,DOWN
-1.5139669,0.37527153,0.3383234,0.3009678,-0.21212474,-0.57501054,UP
-1.3145846,-1.7320862,-0.22927308,-1.7591295,-0.2812575,-0.7087956,DOWN
0.08230494,-1.8139467,-0.45161942,0.46300218,0.113618985,1.5034287,DOWN
0.040452138,1.1401963,-0.06162598,0.8631935,-0.19529216,-0.7654623,UP
-1.4285867,-0.77728426,0.76357174,0.46091262,-0.15172058,-0.61836207,UP
-0.062754475,-0.11337413,-0.6991187,-0.48497918,-1.4274459,1.2630352,DOWN
-0.20113125,0.72124743,0.7000359,1.5368707,1.6071236,-0.3221692,UP
-1.5745889,-0.5673282,0.7717079,1.1071233,-0.22487956,-0.49224588,UP
1.2719575,-0.8615191,0.98500776,0.19826972,0.50402194,1.3516928,UP
1.227487,0.47869313,-0.024427503,0.04420738,1.0607015,-0.80056167,DOWN
1.0002313,0.37031087,-0.87811327,1.9029638,0.8912387,0.9186926,UP
-1.3323675,-1.3263915,0.4722526,-0.7428445,0.11469376,-0.5199356,UP
0.09078878,0.6738223,-0.40186736,0.013662696,0.19057581,-0.7608816,DOWN
1.4376788,-0.66506803,-0.8138429,-1.2769578,-2.3367867,1.7123715,DOWN
1.0882185,-1.5805888,2.6506197,1.0880181,0.8728856,0.79125226,UP
-1.2721916,1.3264875,0.26995957,-0.84340453,-0.16917501,-0.4703254,UP
1.2902396,0.90613085,-0.41133878,1.6676223,0.26824585,-0.09829222,DOWN
1.0829684,1.4365563,1.0126119,0.07329583,-0.38669303,0.81908596,UP
-0.1437054,-0.006734971,0.46447214,0.8303517,0.12974232,-0.68690836,UP
-0.031668007,-0.7376563,0.351882,0.35450345,0.044898737,-0.614997,UP
-0.19542897,1.1804342,-0.64374495,-0.8046392,-2.739439,2.356588,UP
1.195412,1.4612955,-0.718695,0.4026167,-1.0181929,2.0389838,DOWN
0.907202,-0.89408624,-0.6100637,-1.4171715,-1.1218846,1.8253528,DOWN
-0.021367565,0.59642893,-0.26667613,0.09312705,-0.2830488,-0.53054214,DOWN
1.2811385,1.69146,-0.118728094,0.2763126,0.68167365,-0.5020942,UP
-0.14212763,1.0132855,0.14192873,0.76075673,-0.011111436,-0.6748874,UP
-0.031745285,-0.5891437,-0.38661194,-0.46920723,-1.647375,1.0383868,UP
0.93890005,-0.6556428,-0.6466531,-0.4041036,-1.1456072,2.08777,UP
1.2423383,0.21565397,0.013813663,0.78940487,0.4757918,-1.9733711,UP
-0.39412776,-1.5238434,-0.40207618,-1.9301672,-0.100762114,-0.6083589,DOWN
-1.2920847,-0.30712786,0.9429494,0.68718857,-0.17937966,-0.4514688,UP
-0.0026111007,1.5003468,-0.5692901,1.0767316,-0.31227818,1.6389456,DOWN
-0.20627244,1.6820004,-0.050261572,0.3098238,-0.00053123385,-0.5351179,DOWN
-1.5477774,-0.83962154,-0.5328529,-1.7197018,0.16233186,-0.4522615,DOWN
1.0008941,0.9250188,-0.79888093,0.50881267,0.4229815,1.3769157,UP
1.0012555,0.1131127,0.86596227,0.65501004,-0.4607535,2.0471375,UP
-0.21391666,-1.365907,-0.41770777,-2.2070682,0.32429022,-0.5373898,DOWN
1.0753155,-0.55488044,-0.17348002,0.680215,-1.3584052,1.4428717,DOWN
-0.27390635,-0.4747256,0.2982456,0.7503516,-0.065569386,-0.54874325,UP
0.8663994,-1.3178896,-0.6995795,-1.4874126,-0.7733008,0.52495396,DOWN
-1.5795187,0.26203236,0.2571357,-1.0866779,-0.21412441,-0.4418575,UP
1.1535077,0.9339225,-0.91080374,-0.73002404,-1.4342396,1.8878307,UP
-1.6313314,1.5753659,0.537351,0.6539126,-0.10210498,-0.57759,UP
-1.3120916,-0.5511716,0.3455359,-1.0570433,-0.10980855,-0.68615496,UP
-0.4043188,0.2190224,-0.38258818,-0.6013746,-0.10144752,-0.5159691,DOWN
1.117201,0.9175056,-0.022665076,1.2305195,1.3223807,-1.6759489,UP
-1.3342507,-0.64855886,0.7032943,0.443563,-0.014999745,-0.4469371,UP
-1.2392439,0.49870116,0.5052792,-0.59588444,-0.0726857,-0.5897524,DOWN
-0.22018105,1.3769399,0.9943415,-0.2026665,-0.14305975,-0.5983504,UP
-0.4763353,1.0776751,-0.02647888,0.9366378,0.8182233,-0.7457082,UP
0.94477606,1.0493469,-0.16360828,1.3067546,1.285463,0.44504836,DOWN
0.9527273,0.69217277,-0.6074935,0.37394857,-0.03838609,0.7438353,DOWN
-0.4087159,-1.2441704,0.12362319,-1.6511519,0.037761454,-0.5594397,DOWN
-0.41222125,-1.4600143,-0.19048053,0.2103968,-0.21781999,0.13016303,UP
1.3703291,0.14359231,0.10093341,0.34696603,1.1896898,-1.4377671,DOWN
1.0229691,-0.93515885,-0.77543944,-1.5672415,-1.9167495,1.7366481,DOWN
-1.3875455,-1.1464043,0.35234243,-0.567397,0.025951218,-0.7861113,DOWN
-0.30044094,1.0692067,0.27093184,-0.79977274,-0.11319283,-0.43517134,DOWN
-1.3853925,0.20170572,1.4750943,0.6664592,0.15210798,-0.60983866,UP
-0.10381606,0.79619074,1.2404201,0.9559896,0.15107352,-0.6141527,UP
-0.004872218,0.12304661,-0.88186026,0.02011861,-0.39314038,0.6935087,DOWN
1.4386959,-1.3002433,-0.72352135,-2.2033722,-2.0068884,1.3967493,DOWN
-1.4018164,-1.1727031,0.13461061,-1.4717234,0.14567393,-0.6382144,DOWN
0.87467504,-0.098777056,1.1020298,0.31856003,1.5229058,-0.05619156,UP
-0.40265727,-0.55032176,0.55960613,-0.7680714,-0.1936702,-0.5756293,UP
-0.09189717,-0.73127645,-0.2209144,0.5035467,0.498427,-1.0439317,UP
-0.13838938,-0.5390794,-0.13408928,0.19263282,-0.65832824,0.59361184,UP
-0.3046965,-0.29292956,1.2484252,1.265314,-0.16671003,-0.6956427,UP
-0.3915441,1.6051567,0.010611281,0.2691816,0.3351992,-0.11912395,DOWN
0.12657309,0.60962206,0.2502067,1.01421,0.9867186,-1.1820569,UP
1.4007194,-0.8876101,0.82597816,1.1151392,1.6279987,-0.74305147,UP
0.9702385,-0.7810716,-0.55757177,-0.882111,-1.8693994,1.1273651,DOWN
-0.094490826,-1.2456784,-0.78950626,-1.490987,-1.1968924,0.21611592,DOWN
1.2436526,1.5498906,-0.26267603,0.40075573,0.09454097,1.3544143,DOWN
1.3077397,0.57309484,0.6096719,-0.32683933,-0.0069188476,1.3138081,UP
-0.20132187,0.3817628,0.37470236,-0.11641983,0.73931277,-1.8734962,UP
0.77783036,-0.49074048,-0.673465,0.79158187,0.63648117,1.7430997,DOWN
-1.5835917,-1.2456629,-0.094580516,-1.4684148,-0.1256699,-0.5230073,DOWN
0.096854635,-0.6207702,0.3039241,1.6656832,1.8215817,-1.0834807,UP
-1.614956,1.58929,-0.29164988,-1.1149728,-0.2595148,-0.54739064,DOWN
1.3400123,-0.73816466,-0.8462929,0.5056176,1.0867106,-0.68066216,DOWN
1.0571325,0.58531374,-0.78831923,-0.29403383,-0.14955369,0.9076848,DOWN
0.9565498,1.2671535,0.32464945,-0.37279248,-0.58838683,-0.30169886,UP
1.221649,-1.313753,-0.11793782,-0.4023131,0.04217495,1.5228012,DOWN
0.9903639,-1.1440703,-0.8491527,-1.8917377,-1.2301118,2.339128,DOWN
-0.13522434,-1.6514199,-0.51860267,-1.3424846,-1.205944,-1.1470666,DOWN
-1.4652153,-1.6363686,-0.26301962,0.41251367,-0.14450236,-0.43967372,UP
-1.3555514,0.8244994,1.3277316,2.2833507,-0.14946236,-0.48648217,UP
-0.17945984,1.4269109,0.2059515,-0.051574368,-0.058868073,-0.6179929,DOWN
-0.1694986,1.4338871,-0.09244916,-0.8659095,-0.12566055,-0.67702115,DOWN
-1.4396402,-0.9955289,-0.15286882,-1.7313609,-0.105210274,-0.5414804,DOWN
-0.0037463084,-0.68991464,-0.62518436,-0.15790585,-0.28516474,-1.7746878,UP
-0.42675626,1.4698023,-0.84434915,-0.38066003,-1.4387796,0.8356187,DOWN
-1.55007,0.86446923,0.28550225,1.9311721,0.06306575,-0.77880335,UP
1.2896771,0.8255758,0.5127938,0.60159534,1.8076057,-0.23050433,UP
1.3078194,1.9110869,0.46628618,0.07547041,-0.29428336,0.84601325,UP
1.1696256,0.6777486,0.45922753,1.0971844,0.38455835,-0.9110588,UP
1.4774258,-1.5772041,0.6288871,-0.05916896,1.1487849,0.33555517,UP
1.0979851,-1.2358644,0.332507,-0.62855154,0.1439433,1.4519117,DOWN
-1.5855047,-0.4121394,0.16497599,0.45649457,0.021088302,-0.5044871,UP
-0.3265792,0.13997391,0.7690328,0.070483714,0.0030311048,-0.25881028,UP
-0.00021976978,-0.089582756,0.63867366,0.34115237,0.5470134,-0.9614072,UP
0.97727466,0.17357449,-0.8362965,0.29032987,0.9915982,-1.04187,DOWN
-1.5440233,0.7853788,1.3368676,0.6949495,0.1408589,-0.44812003,UP
0.94872534,-0.49807385,-0.42386708,1.6705214,1.3233426,0.5732738,UP
-0.18137616,0.3660352,-0.42583346,0.15303782,-0.022575377,-0.76887196,DOWN
-1.3735309,-0.5056124,0.58387315,0.070517644,0.024231572,-0.5127184,UP
-0.27010682,-1.6409011,-0.6867394,0.3315776,0.28299537,1.261972,DOWN
-1.4852171,0.58094263,0.75609624,-0.849815,-0.042769983,-0.6858789,DOWN
-0.0061140805,1.412003,-0.19724223,-0.030579617,0.096565366,-0.6939542,DOWN
-0.13468958,0.37003604,-0.61332977,-1.0001733,-1.9207422,1.5757393,UP
-1.6869161,0.36645707,1.5356501,0.8673024,0.08125906,-0.67680806,UP
-0.17634863,0.6823597,-0.50791067,0.31045505,0.04489398,-1.9579971,DOWN
1.148385,-1.1178191,-1.1557904,-1.9992666,-2.567795,1.6575675,DOWN
-1.3687541,-0.004960224,0.92726254,0.24032158,-0.2683518,-0.5369492,DOWN
1.346766,-1.0946109,-0.47497964,-1.2408767,-0.38524407,1.8829322,DOWN
1.2062582,1.088335,-0.6823268,-0.036676854,1.0266255,0.8128804,DOWN
-0.40068686,-0.40556428,-0.11216245,-0.00030444562,-0.06022572,-0.5303953,UP
-1.3567436,1.618869,0.69010127,0.3794646,-0.1653487,-0.67912805,UP
0.029122792,-0.16675308,-0.7176827,-0.6445648,-2.2260041,1.352445,UP
-0.038690813,0.5944457,-0.54587406,0.44474423,0.5459977,0.29598445,UP
1.0784897,1.4947855,-0.5274034,-0.6352922,-1.7582078,2.1244204,UP
1.0364907,1.4438412,-0.20618826,0.6941672,-0.80405736,1.6465781,UP
-1.4402512,0.9945093,0.34337306,1.0801954,-0.21780117,-0.49821293,UP
0.21884179,1.3235003,-0.29419246,-0.15914063,-0.14153326,-1.9486613,UP
-0.27463195,0.20462295,-0.1284234,0.6360965,1.4922773,-0.8887111,UP
0.016576596,-1.0923431,-0.8798206,-1.8084935,-1.853525,1.1936015,DOWN
-0.24099801,1.5301527,0.33080965,-0.10811954,-0.13614684,-0.55224574,UP
-1.5120254,0.9668567,-0.66716576,0.8075553,-0.075268954,-0.63643676,DOWN
1.2155448,0.43781072,-0.8846266,0.40672058,0.92284167,0.37008372,DOWN
1.2931443,0.26477844,-0.32653615,-1.1340616,-1.140216,1.8264621,UP
-1.4984003,0.6686089,0.48833117,0.21093072,-0.23065923,-0.544532,UP
-0.19681086,-1.410217,-0.8565583,-2.111024,-1.9013205,0.3456533,DOWN
-0.10458791,1.1720728,-0.80813974,0.70342624,0.37265986,0.8183889,UP
-1.3822564,0.042066343,-0.22451903,0.27721497,0.10011418,-0.54074144,DOWN
-0.17027637,0.8771205,0.07286687,1.5755925,1.2143154,0.5804056,UP
-1.1356528,0.32191125,1.0013167,0.70057124,-0.24902736,-0.72113293,UP
0.1278125,1.765265,-0.17355281,0.8402853,0.609819,-0.10631489,DOWN
-0.0715592,0.3355282,0.28010687,0.54338515,1.043073,-1.5165961,UP
-1.2747145,-1.386635,0.13958453,-2.0360336,0.04580715,-0.59723574,DOWN
1.1906527,-1.2090348,0.8851459,-0.60248137,0.31269896,1.4087985,DOWN
1.0430309,-0.8165252,-0.7589553,-1.9046646,-2.509239,2.1289937,DOWN
-1.6146814,-1.7798145,0.25258097,0.20508376,-0.12419121,-0.6637321,UP
-1.3343946,-0.45373818,0.80682105,1.3608241,0.060400408,-0.49822614,UP
-0.036178835,0.43297943,0.18842506,0.35487282,0.21167615,-1.5806776,UP
1.2046406,1.9011387,-0.09201433,0.70479316,0.23680612,0.7348747,DOWN
-0.22381666,0.5622735,-0.3355166,-0.25291076,-1.1385375,1.4466106,UP
-0.3374897,0.49047065,0.6009639,1.0408238,0.7298807,0.36806893,UP
0.986253,-0.97841555,-0.3888941,-1.5684779,-1.1638668,1.8388591,DOWN
-0.13290505,-1.4873016,-0.46846458,-0.39002782,-0.085786104,0.83136773,DOWN
1.3249168,-0.24304542,0.70662326,0.6242944,1.7081028,-1.1415757,DOWN
-0.20855737,1.6318432,-0.38408917,-0.9535362,-0.20055072,-0.3834765,DOWN
1.1846516,-0.68893397,-0.8139614,0.6868576,0.7824738,1.6612388,DOWN
-1.4833819,-0.8426523,-0.4404448,0.61116123,-0.01478906,-0.44078493,DOWN
1.0300602,-0.07732422,-0.5450925,0.9101704,2.5012538,-0.5568979,DOWN
-0.232075,-0.54871655,0.029105201,0.3064999,0.90698355,-1.0248241,UP
-1.5786117,-1.3266431,0.47906265,-0.84213245,-0.0024651438,-0.58140326,UP
-1.2925612,1.2551062,0.37711787,-0.40433666,0.10770814,-0.46248102,UP
-1.2309998,1.4971541,1.3222626,-0.16280545,-0.020109946,-0.43928984,UP
-0.30508086,-1.2322323,-0.96762365,-1.0747012,-1.1543597,1.2207816,DOWN
0.8893603,-0.19898629,-0.53765804,-0.6707539,-1.578033,2.3016312,UP
1.16387,-1.6741769,-0.9597363,-1.2380545,-1.3330996,1.5809207,DOWN
1.1365079,-0.5367333,-0.648867,-0.01877354,-0.50058746,1.1982645,UP
1.2533092,1.1146835,-0.0009106491,1.0589719,0.4840687,0.66350394,UP
-0.18683793,-0.3797534,-0.86212295,0.33576757,1.3852016,-0.17313577,UP
1.0310035,0.7174109,-0.7603241,0.18671736,0.507926,1.3293821,UP
-1.4438972,1.3630012,1.5019231,1.333466,-0.17905077,-0.5273164,UP
-1.2311476,0.5936006,0.22873539,-0.06272209,-0.06691981,-0.39978158,DOWN
-1.3959298,0.91008115,-0.18709998,1.5182605,-0.14437619,-0.70060307,DOWN
1.0655397,0.0034282375,-0.5913314,0.15320191,-0.32604447,2.2797563,UP
1.3259137,0.76979864,-0.5070797,-0.058715597,-0.849434,0.16554964,DOWN
-0.015224144,-1.4770877,-1.1231766,-1.9883027,-1.5458338,0.97315127,DOWN
-1.4424646,-1.4107738,-0.47501993,-1.1146518,-0.21608463,-0.32504612,DOWN
-0.096152715,1.0699668,1.1843508,1.9162538,1.363246,0.37354338,UP
1.0233934,0.6000934,0.9225709,0.08220909,1.1017144,-0.9325966,UP
1.1139039,-0.30920425,-0.93584895,0.097085044,-0.4546401,2.5650895,UP
-1.3471693,-0.09584923,0.4501448,0.53501683,-0.08297107,-0.6273945,UP
-0.18697633,0.7467512,0.09344685,-0.8385834,-0.08755163,-0.3990832,DOWN
-1.5547484,1.1742251,-0.52830106,0.44837025,0.117779315,-0.6168276,DOWN
1.1912733,1.715476,-0.50315547,-0.13316017,-0.35383728,1.1578332,DOWN
-1.3557532,1.4580098,0.7351066,0.39503026,-0.04348065,-0.59127647,UP
1.2886677,0.36593503,1.4839948,0.30777273,1.0352788,0.06683151,UP
-0.18704,0.27188036,-0.58485746,0.76899916,1.1687527,-0.54244566,DOWN
1.2522389,1.2471393,-0.87439513,-0.68097275,-1.370098,0.42600647,DOWN
1.3452455,-1.0135832,-0.28962445,-1.1397561,-1.8449557,1.4464375,UP
1.05818,1.3626133,-0.7400913,0.1431853,-0.90154386,1.9017656,DOWN
-0.3169753,1.4340847,-0.08411382,-0.70914495,-0.0655652,-0.53554463,UP
1.1461899,-1.2463111,-1.1052684,-2.0169804,-2.1406674,1.6791673,DOWN
-0.09849451,0.931691,1.5934199,0.6185189,0.031482633,-0.71801496,UP
-0.060492516,0.32709783,-0.09603815,1.0939397,1.9812884,-1.6868268,UP
-1.5484593,0.23390462,-0.38518038,-0.05777426,-0.10047981,-0.5318467,DOWN
-1.5475856,1.2091907,1.5806928,-0.06317395,0.07542348,-0.6728012,UP
-1.5622417,1.4641423,1.9581057,0.4164517,0.081952095,-0.7792116,UP
1.196481,-0.04867415,0.5283193,0.5377188,1.1867305,-1.0173384,UP
1.1350776,-1.2013546,-1.130657,-1.8950087,-1.8161902,2.0219188,DOWN
-0.13579336,-1.579473,0.22597045,-1.8220083,-0.3360326,-0.45251846,UP
-1.554104,-1.3122265,-0.53865534,-1.8437623,-0.00014105439,-0.33946878,DOWN
-0.28522992,-1.3142965,-0.23563582,-1.641568,-0.016812123,-0.66412807,DOWN
-0.057360947,-1.3698323,-0.6121217,-1.0947928,-0.9469619,-0.09951972,DOWN
1.0659657,0.42220554,0.27375314,0.19619957,2.25197,-1.4751718,UP
-0.13813147,-1.3243076,-0.76178074,-1.7133064,-1.7886,-0.10140924,DOWN
-1.375488,-1.3701649,-0.107770994,-1.559922,-0.321012,-0.66485053,DOWN
-1.3754506,0.5781843,0.26360163,-0.807366,-0.2616284,-0.39022076,UP
1.1183034,0.10766861,-0.008098036,-0.1470377,-0.19298795,1.543538,UP
1.2422634,-0.10007772,-1.0314566,-0.60348797,-2.2202415,1.0011679,UP
-0.1798358,0.08372179,-0.021696925,-0.77457976,-0.14378485,-0.39461547,UP
-0.05291472,0.57454807,-0.60755664,-0.1888493,0.15969704,-1.7706072,DOWN
-0.09785019,1.2190487,-0.0050215274,1.5394611,0.98509634,-0.1617511,UP
1.0499489,0.07482264,0.020437505,2.0365174,1.6066092,1.2517061,UP
1.2308158,-0.66678977,-0.75305665,0.50634503,0.7052609,0.63945156,DOWN
1.1550543,-1.6739724,-0.5097233,-1.2469386,-0.5974048,1.1043392,DOWN
-1.4164867,1.5481215,0.9094006,-0.23503667,-0.10638718,-0.633419,UP
-1.6040714,1.679328,-0.50904286,0.44757915,0.13653488,-0.5856977,DOWN
-0.024560288,0.7853373,0.15131415,1.3304759,0.9295657,0.6758432,UP
1.0138905,0.1790291,-0.21533644,1.8538234,1.7828147,0.71077096,UP
1.0254586,1.3556665,-0.5708778,-0.3742178,-0.100283295,-0.7263973,DOWN
-1.325187,-0.40867555,0.36594522,-0.7368476,-0.16476306,-0.40545338,UP
1.0896721,1.3807693,0.21176703,0.6649215,0.14258087,1.6699227,UP
-1.5859623,-0.56577915,0.71972007,0.80665654,0.24459247,-0.63246596,UP
-1.3623093,1.3826599,0.7537949,0.6275836,0.21763737,-0.2733409,UP
-0.015693188,0.0006183833,0.7527408,0.6060891,-1.6694427,1.5048292,UP
0.17430258,-0.22098088,0.19590016,0.32606143,0.60897064,-1.7208774,UP
-1.3432252,-0.43399286,2.0207398,0.05695367,0.1227189,-0.6240447,UP
-0.117506206,1.5254914,-0.31471473,-0.03506022,-0.7014446,-0.56665635,DOWN
-0.13669541,1.0940725,0.67623436,-0.25525746,-0.13201246,-0.35336173,UP
1.220397,0.51414996,-0.036084685,0.4295895,1.397123,-0.5757973,UP
1.1292928,-0.4570284,-0.62834805,-0.028586358,0.28636724,0.81117463,UP
-1.5376801,-0.29199082,2.2691298,0.79894036,-0.14077464,-0.4071319,UP
0.9993372,-0.6580043,-0.98845685,-0.8322085,-1.6512122,1.5679327,DOWN
-0.19957304,-1.1922704,-0.30664027,-1.9105588,-0.09597644,-0.6676084,DOWN
-1.7053704,-1.0123817,0.27095157,-0.9356071,0.023420956,-0.776308,DOWN
-1.3046509,-0.7846318,1.2529653,0.13528082,0.025315855,-0.52809095,UP
1.0719576,1.6622521,-0.5785873,0.024139538,-0.29472893,-0.67428404,DOWN
1.2204988,1.8549335,0.11332449,0.022041962,-0.04428577,-0.170855,DOWN
-1.1688086,0.08005304,0.91606396,0.21465555,0.023731198,-0.5041505,UP
1.2624418,0.5168847,2.3768895,1.09618,0.60783327,-0.6521209,UP
-0.026020937,-1.2465596,-0.90277195,-1.697583,-1.6999024,0.22809657,DOWN
-1.4481279,0.5046737,0.15042713,-0.6095358,-0.08730869,-0.56019396,UP
1.1385581,-1.2923857,-0.7330586,-2.121971,-1.7562612,0.331268,DOWN
-1.4999763,1.4813668,-0.35514173,0.95096827,-0.25434846,-0.44219428,DOWN
0.032600977,1.0064535,-0.72912186,0.19659875,-0.6961283,-1.2064357,UP
1.0594298,0.074931726,-0.82865375,0.11296123,0.9479979,0.5523985,DOWN
-1.5618976,-1.165637,-0.24321328,-1.4818105,-0.025026102,-0.55238545,DOWN
-0.28612843,0.8515226,0.22363892,0.11851467,0.05411042,-0.55032873,UP
1.2180825,0.34885034,0.76184547,0.2896975,1.3796015,-0.42676485,UP
1.2580951,-0.39185795,-0.4662904,1.0773538,1.0897323,-2.8069415,UP
1.1084721,1.7250041,-0.79617035,0.25201866,-1.0281327,2.1567695,DOWN
-0.28080815,0.55010736,0.11439041,0.33186945,0.038625468,-0.46771538,DOWN
-0.07109275,-0.99036163,-0.7145468,-0.058056816,0.34296224,-0.32909456,UP
1.3097943,1.5307895,-0.41369486,-0.2672705,0.30462563,-0.2232981,DOWN
-0.095230326,-0.81584877,-0.25542915,-0.6172361,-0.8955345,1.1514057,DOWN
-0.030061573,-0.5815836,-0.37861288,1.8100153,2.4672837,-0.43085083,DOWN
0.99867654,-0.4690213,-0.69638574,-0.24388672,-1.1674546,1.8350904,UP
-1.4155393,-0.6351191,1.0581567,0.12786204,-0.12651597,-0.52817494,UP
-1.2867564,1.263776,-0.14751317,-0.43897888,0.1370741,-0.64873725,DOWN
-0.19541767,-0.9309595,-0.5097788,0.010184301,1.2620649,-1.9754868,UP
1.2570393,0.72968394,0.5176962,0.7957402,1.1504701,-0.9990681,UP
0.04778102,1.5754051,-0.16234627,1.1044738,0.9377327,0.4838674,UP
-0.12619518,1.1206166,-0.54179883,1.8330317,1.2917393,0.6135,DOWN
-0.13600571,-0.6295341,-0.25453627,1.8592424,2.1985104,-0.11530157,DOWN
-1.2434285,-1.0745302,-0.2883467,-1.7722094,-0.22118114,-0.36733967,UP
1.2930156,-0.8892021,-0.6248624,-1.0609765,-1.110179,1.8240978,UP
1.0495539,0.07241599,-0.7586192,0.40763462,0.9901824,-0.96506226,DOWN
1.0567137,1.3523514,-0.5774964,-0.15596297,0.0904423,1.0426506,UP
-0.19970652,0.8669223,-0.17272234,0.5675721,-0.32087368,-0.7162416,UP
-0.1916151,0.48297447,0.19199218,0.77510595,1.5019184,-1.1056997,UP
1.0910131,-0.5352746,-0.89251506,0.76910484,1.7107167,0.48592415,DOWN
-0.2071043,-1.6291468,-0.7209806,-1.8400314,-1.5968885,0.6760967,DOWN
-1.1214005,0.93443036,0.6439434,0.0759776,-0.12685126,-0.48231012,UP
1.0806153,-0.49696457,0.5439561,0.9029088,1.0288996,0.06593543,UP
1.1370552,-0.88484246,-0.8247111,-1.2537781,-1.5717506,2.431002,DOWN
-0.4453912,-0.34224045,1.0648876,0.3684286,-0.14167847,-0.5839641,UP
