fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1.0277159,-0.664369,1.4319922,-0.55865216,0.054412603,0.44896784,-0.05510938,0.8707588,0.4984936,2.0899801,0.9213653,True
-0.6049968,-0.6000662,-0.56474465,2.1250737,0.3707558,1.2761414,1.5531305,1.512507,0.40463543,2.1863317,-1.2488335,True
-0.05430311,0.06599653,-0.30029234,-0.58252466,-0.43888074,0.5061961,0.32913378,-0.62750846,-0.3863589,0.9578285,0.54356086,True
2.428765,0.74122924,3.2467628,0.52924484,0.4472123,0.97796893,-0.8924428,1.4315017,-0.17157389,2.0010717,0.4474755,True
0.027500458,0.08822411,0.19877763,2.302337,-0.7590636,0.78659457,0.7074848,0.82071567,1.3274001,-0.22540012,1.2720702,True
0.3297938,-0.3745522,-0.92779523,2.5785613,-1.209851,-0.918979,0.047756318,1.8760395,-0.47975224,-0.40398034,-0.6687419,False
0.36983898,0.5520607,0.9367109,-0.6231113,0.853756,-1.0166123,-1.3374827,0.36767644,1.3125837,2.4431653,-0.41055802,True
-0.4879416,-1.6835134,0.36637673,-0.19996992,-0.55005175,-0.47807038,-0.2737888,-0.21774688,1.38004,1.6146042,0.34070757,True
-0.71883196,0.48537755,-1.6858451,0.039992377,-0.2282384,-0.24214113,-0.5062775,0.15454371,-1.4760479,-1.0326923,-1.3431852,False
0.8072542,-1.1376673,0.6370759,1.3804635,0.085445866,0.7728797,1.3883954,1.8051863,-0.98910934,0.2641775,-1.1883929,True
-0.27222055,-0.6115662,0.9583034,1.1302084,-0.32386202,1.2454388,1.6642293,0.47477016,0.23919867,-0.25473437,-0.6264595,False
-0.22596158,-0.099476695,-0.043456674,2.225096,-0.1279658,1.0583423,0.5482769,0.9055508,-2.5761242,-0.46419117,-1.3552457,True
-0.042413726,1.210707,-1.0052488,-1.0562365,1.1133192,-1.543123,-1.7541863,1.8611717,1.7433796,-0.3719955,-0.113302425,False
-0.013053447,-0.56846523,0.7392685,-0.40814912,-0.42354748,1.264431,1.546076,-0.63311267,0.4361027,-0.76453036,0.53994167,True
-1.0540832,-0.44637448,-0.34226143,0.10659838,-1.3629899,0.21601799,0.32804137,-0.38824254,0.0243859,-1.2621493,0.08563712,False
0.064493336,-0.18382451,0.8117331,-1.528357,-0.6463382,-0.46484798,0.09953393,-1.147391,0.949979,-0.35054588,1.3387055,True
-0.7760043,-1.5089482,0.20842424,-0.35454613,-0.9721744,-0.62941337,-0.37775072,-0.60134745,-0.37397113,-0.66755205,-0.98911655,True
-0.4631663,-0.09748718,0.24718116,-0.03249979,-0.3918033,0.47193304,-0.049496897,-1.2418971,0.26576412,-0.8704195,0.4202464,True
0.5968023,0.62542224,-1.1866504,-0.6371917,0.95821494,-1.1297385,-1.1247056,0.16533768,1.247303,0.44619358,-1.1365008,False
0.32948607,-0.5011769,1.102067,-1.6037354,-0.109889686,-0.19120368,-0.31123132,-0.18101288,-0.95213777,-0.20077556,-1.3275219,False
0.35781518,2.1272902,-2.1675587,-0.8308662,1.0460801,-0.4160335,-0.031060189,0.7871136,1.9106199,0.45173076,-1.1023184,False
-0.093927264,-0.004582405,-0.27163863,0.1453335,-0.97373223,0.35112834,-0.019259065,-0.29518443,-1.2478216,-0.8636286,1.8334799,True
-1.1706605,-0.45191061,-0.6355548,-0.04917508,0.13452032,0.1704535,1.0698493,1.1029868,2.3340116,1.377465,-0.75151104,False
0.41137522,0.36903298,-0.33704188,-0.42081726,1.1795914,0.8622132,-0.61416405,0.8925136,0.6769896,-0.6778428,-0.72812986,False
-0.33802527,-0.16109878,-0.03437546,-0.4313408,-0.3403358,-0.11994529,0.45935562,-1.1284034,-0.9749713,0.43172127,1.4056169,True
0.9554285,0.9956889,-0.55325747,-0.70540154,0.032401413,-1.4323825,-1.1800783,0.995867,0.9612192,0.49590266,0.2215291,True
0.50564206,-0.67809296,1.2789654,0.35739976,0.58908904,1.501284,1.6684936,-0.09056157,-0.48219773,-0.09368565,-0.28042567,False
-0.7064427,-0.18401855,-0.44819283,0.22013798,-0.88889956,-0.2703272,0.7136754,-0.08045125,-0.9412186,-1.1841997,0.74240315,True
0.102405965,-0.5724992,1.2689829,0.29113352,-0.0412993,0.97299224,1.8741086,0.366744,-1.3131567,-0.39741695,-1.0901788,False
0.17227459,-0.10953291,-0.4320497,0.40810168,-0.6746309,1.1566521,1.5639886,0.7755415,0.47242242,-1.1472981,-1.5008677,False
-0.2306869,-1.5906625,-0.22475715,-0.7616471,-0.15938845,-0.50887656,-0.45391482,-0.8743233,-0.56500006,0.37190846,0.23329034,True
-1.1137693,-0.5424504,-1.0439531,1.5823748,-0.06769673,1.457204,1.1725674,1.5294348,1.1978061,-1.5992489,-1.6470149,False
0.61064035,-0.9410194,0.25205556,0.64681333,-0.5040176,0.28900817,0.39319086,0.2953675,0.2408255,-0.9774053,-1.1589077,False
0.15710416,-0.3456813,1.1676145,1.9054886,0.68337166,1.1904037,1.2149191,1.2215497,0.8700408,1.6959032,-1.4252213,False
-0.8034862,-0.6457991,-0.6674072,1.0562336,-0.028532878,2.3458474,0.0461438,0.89517856,0.18711151,-1.7273617,0.15479036,False
1.1102192,-1.1493545,1.8038259,-0.026691794,-0.5656226,0.93615144,0.14431171,0.34432164,-0.898418,-1.3864083,0.79956776,True
0.7458471,-0.47255316,-0.2391834,-0.67261434,-0.5240886,0.5651877,-0.24440485,-0.6605216,0.07810505,0.78343797,-0.5419637,False
0.09634514,-0.9266092,0.71522593,0.47121423,-0.09480945,0.38279366,0.1988561,0.47826838,-0.085111514,0.51007986,-0.4292847,False
-0.48811,1.1760887,-0.3753506,-0.08491027,0.6752434,-0.13232437,-0.46184334,0.5826598,0.55661523,0.13073054,-1.4669127,False
-1.2417035,-0.18710738,0.06843458,-0.75741637,-0.10273942,-0.19839545,1.2335988,-0.45207444,1.7107953,0.54969597,-0.62418896,False
-0.33687317,-0.55141497,-0.011398047,-0.62534803,0.28223947,2.5781982,-0.12863794,-0.35792807,0.90706253,0.9891026,0.9340285,True
-0.0609358,-0.9471248,0.7387989,-0.46609578,0.214571,1.4788868,0.32252833,-0.34716058,0.34948164,2.1528225,-0.7426102,True
-0.21606395,-1.0784793,0.098719284,1.806541,-0.44774207,1.3827128,1.792815,1.2584788,-0.7486961,-0.34399208,-0.41811198,True
-0.059059367,-0.7391066,0.017991215,1.3018658,0.13675532,0.88145816,0.34385437,1.4727833,-1.6699098,-0.7167236,-1.216847,True
-0.5511279,-0.31606644,-0.8405194,-0.20401351,-0.572583,0.09537414,-0.04244952,-0.98476297,-0.44403112,-0.47744116,1.0691466,True
3.7072616,-0.2718459,0.9719532,-0.570145,-0.10486767,-0.8458357,-1.0307674,0.39798194,-0.7317844,1.0236447,-0.16649403,True
0.3290121,1.0090288,0.077277586,-0.17201656,1.237644,-0.70221996,-1.2638649,1.0198632,1.4781628,-0.061425447,-0.5678494,False
-0.51012063,0.18360974,-0.3971766,0.9760849,-0.28269404,0.8871885,0.5980432,-0.49864987,-1.0763977,-1.2872628,1.2137697,True
-1.3218848,0.7942916,-1.3746932,-0.673956,-0.58394635,-0.4736158,0.22145027,-1.7408534,0.31307036,1.3915861,2.2748353,True
0.47257665,0.7853546,-0.05045524,-0.8974304,0.54879665,-0.9615861,-0.036539078,0.38423067,1.403327,0.34646964,-1.3024844,False
-1.6311498,1.0950265,-0.42291355,-0.6225766,-0.41990367,-0.7702613,-0.94936115,-0.43590206,1.7095494,0.72785616,1.2918264,True
-1.0864971,-0.41448754,-2.0026371,-0.6815027,-0.07859269,1.6178296,0.5387738,-0.3286092,0.78103197,-0.52711433,-0.73739314,False
-0.49751094,1.8917494,-0.8435916,-0.20681044,-1.162335,-0.9792361,-1.1275402,-1.1861038,-1.035811,0.96782255,2.2877629,False
-0.09785174,-0.17719792,0.20235904,-0.46045724,-0.26824087,0.10211323,-0.3440057,-0.81491095,1.0579166,-0.25405404,0.23643827,True
0.7661968,0.23044454,0.3873838,-0.48170996,0.76236826,-1.3632019,-2.2828007,0.50025415,-0.5307634,0.98814005,0.77937925,True
-1.7650577,-0.32798108,-0.40067455,0.15378018,-0.6796358,1.656109,1.2556036,-1.5553858,1.0975759,-1.7807573,1.4294833,True
-0.5988438,-0.3375828,0.028126996,0.08980024,-0.115694195,0.098660365,0.64721024,0.17095035,1.3970517,-0.21604475,-1.3340557,False
0.005259156,-0.91054213,0.32657808,1.7810242,-0.24228467,1.4126829,0.033610106,0.75283533,-1.115846,0.7637879,-0.069883496,False
0.22693509,-0.9534967,-0.9799204,-0.8003222,-0.83279765,-0.48624116,0.43803293,-0.8142065,-0.5152385,-0.34767327,-0.2427594,True
-0.53780776,-0.2637164,0.8729206,2.3225918,-0.28580338,1.5158736,1.2126614,0.9563794,0.99697477,0.17775777,-0.6099625,False
1.8040389,-0.4112835,1.595012,-1.4323429,1.1189563,-1.2646624,-1.7836388,0.10750955,-0.29562342,3.958098,1.7478912,True
-0.13441777,-1.2899537,-1.1308749,-0.69871175,-0.42057702,0.66267556,-0.40232915,-0.11914322,1.9769502,0.62299246,-0.817752,True
0.10974932,1.1375929,0.2758834,-0.29004744,10.387306,-1.2599957,-0.972268,1.0246534,-0.7413258,4.855134,-1.335824,False
1.6122613,1.0004575,0.60566735,-0.44016898,1.1867232,-1.4632559,-1.2373836,1.8057605,0.5053783,0.32058075,-2.004025,False
-0.20811936,-1.0447772,-0.3147632,-0.36729193,-0.7479639,0.6158686,0.5848719,-1.0667884,0.042930692,-0.74349904,0.068875104,False
-0.2870171,-0.7304544,0.55849516,0.69151366,0.57649624,-0.035644054,1.0926197,0.6497078,-1.1569897,0.03940296,-0.9999749,False
0.3679795,2.2030838,0.5259458,-1.0982349,1.561605,-1.2678802,-0.9580513,0.32596788,0.16996688,0.5841076,-0.52810836,False
0.7623727,-0.19413546,0.18593132,-0.07158071,0.06307292,-0.77557874,-1.0878927,0.7863933,0.3091069,1.8218296,1.4417834,True
0.23764369,-0.5262044,3.3100765,1.4741212,-0.12142111,1.2532934,0.073482394,1.7241788,-1.5321028,-0.74659395,-1.1345576,False
-0.25221214,0.24079418,0.39763138,1.925159,0.04927504,0.95741045,0.8138041,1.2860748,-0.5217481,-0.40739542,-1.265198,False
0.47270274,-0.22059502,0.06132652,1.2383195,-0.9720777,-0.39695102,1.623503,1.3629298,-0.9311436,-0.8913187,-0.29597017,False
0.74511594,0.7298581,1.9411414,-1.1556187,-0.36657307,-1.4066894,-0.20441365,0.698671,-0.27421308,-1.1041867,-0.121110424,False
0.8546263,0.37666577,-0.29602587,-0.8721689,-0.27605823,-0.49116442,-0.58483905,0.28955156,-1.5938861,-0.4715229,-0.21859828,False
1.0060799,-0.5414665,-0.27474603,-0.9486538,0.7650906,-0.6157906,-1.7563753,0.79426247,0.81255317,3.2313132,-0.34191722,True
1.1753025,-0.7374128,1.0944355,-0.30091253,0.18589127,-0.12990302,-0.19150592,0.20460743,0.588992,-0.06983955,-0.1250543,True
-0.58982706,-1.0470468,0.624455,-0.29676023,-0.6338962,-0.3930742,-0.0010267645,-1.0096372,-0.023534682,0.4903927,-0.12630872,True
-1.6013105,-0.52227825,-2.6165876,-0.94246256,-0.81551147,-1.0464947,-1.4127474,0.03237039,1.4152532,-1.1612854,-1.310078,False
0.8439605,-0.40498525,0.46238837,-0.70992076,0.8040698,0.5841885,-1.0258187,-0.6071363,-0.44967586,1.300047,1.0819249,False
3.4666753,-0.006464973,1.820463,-0.744843,0.95613647,-1.4898083,-1.0117927,1.7935928,-1.106486,2.9193707,-1.422817,False
0.24996993,-0.18811306,-0.3382423,1.0706843,-0.2793931,-0.35906723,0.048592757,1.7179303,0.49450016,-1.506137,-0.8903355,False
-0.007804185,1.9745892,-2.565693,-0.69855446,0.92524165,-1.0552783,-1.8363714,0.6250018,0.4942256,0.72253346,-0.2504814,False
-1.2616541,-0.35461068,0.72663546,0.0083191395,-0.37740865,-0.4670952,-0.40738827,-1.2255696,0.487567,0.6480295,0.8420706,True
0.24245588,-0.38224298,-0.03964284,-0.67923164,0.072583675,-1.3274357,-0.6020979,-1.2950706,-1.0900613,-0.732738,0.55778897,False
-0.8965192,-0.71461403,0.05962678,0.28305113,-0.14291358,0.01807271,-0.14153889,-1.0112174,0.4697932,0.48233128,-0.17055511,True
-0.26590905,-0.42548516,-1.2568513,0.03017211,-0.15798691,-0.5813484,-0.31428993,0.3196277,-1.7182211,-0.7509227,-2.307487,False
-0.71049154,0.4825919,-0.55346817,-0.52108705,-0.8146979,0.01800698,0.021933608,-1.7258842,0.3613002,-0.311544,0.9847559,True
-0.6419886,-0.15357642,3.3354821,-0.6524864,-0.6692742,-0.24952307,0.097311705,-0.13215593,0.5163399,-0.054694384,0.15634015,False
0.08205244,-0.17881855,0.7659104,0.2100471,-0.9026063,1.3316991,1.3699058,-0.37898254,-1.7474766,-1.1749159,0.33067983,False
-0.47747672,-1.186246,0.68889123,-1.3198022,-0.5467645,0.97274214,-0.43146962,-0.44131523,1.1211433,-0.16879389,1.0271069,True
1.0353835,-0.41509378,0.6279002,2.023096,-0.47139105,-0.65998256,-0.17181376,0.8779081,-1.7169759,-0.9090901,0.81210905,False
0.044553705,0.35453808,-1.3986421,-0.7152333,-0.6552719,-0.15562987,-0.3828758,-0.7270356,0.5599278,-0.06213507,1.588245,True
0.7123197,-0.07814936,1.1141562,-0.07023007,1.1595212,-1.6770996,-2.0806575,0.419426,0.13692415,0.6999951,0.9511173,True
0.19383694,0.22794642,3.7378101,0.7596709,0.046333283,-0.28887632,2.321235,-0.19511983,-0.96902287,0.34672368,0.06716594,False
-0.78760874,-1.1765537,0.3029142,-0.88253295,-0.053450927,-0.35490537,-0.09767935,-0.55972695,-0.33987775,-0.3862005,-0.45325756,False
-0.5741442,1.7180709,-0.74896395,-0.6788029,0.25340453,-1.3931975,0.84472036,-1.3971143,0.26696768,0.65062344,1.4870992,False
0.41530442,-0.38641602,1.0161891,1.2400098,-0.1332845,1.3025074,1.0247316,1.1871535,-0.18758315,0.95232785,-1.7509141,False
0.01741989,0.15887904,0.14030075,-1.1413114,-0.7204696,-1.1882172,-1.2695773,-1.4759271,-1.0842042,-0.8771432,0.6833638,False
-0.7475759,0.85249263,-0.051365104,-0.38583258,0.1076919,-0.7196353,0.67353153,-1.4923706,-0.20807876,-1.2704977,1.6545482,True
0.67602074,-0.57154757,0.22100952,-0.95804095,0.7533996,0.33486366,0.14588481,0.24456275,-1.2519994,-1.2845939,-1.3602378,False
4.468105,-0.4395311,3.2209077,-0.66291183,0.9144441,-1.626648,-1.609823,1.7370632,-2.1527185,1.5363946,-0.90038085,True
0.07585001,-0.012307569,1.0675282,2.2117782,0.23676708,-0.24908356,1.0268669,1.9253731,-0.43015543,0.029148921,-1.878612,False
0.17094651,0.32762414,-0.7749938,1.0286543,-0.08985305,-0.30159348,0.7191679,0.66358876,-0.3673344,-0.032002732,-1.7279892,False
0.9414415,0.06291756,0.24264356,-0.29579145,1.9521965,-0.988763,-1.2606235,0.6438817,0.45406902,1.2472563,0.40737143,True
0.9157685,2.0682561,-1.7408162,-0.50620973,0.91687644,-0.35046738,0.38099548,0.510352,-0.7528596,1.2364674,-1.263064,False
-0.42313346,-0.5931528,-0.39606085,-0.4261114,-0.7035578,0.20897043,-0.19081938,-0.72035927,0.36777112,-0.30838394,0.21334957,True
-1.8174148,-1.1786863,-0.820175,-0.5887593,-0.088617295,-0.92243147,-1.2569132,-0.90441376,0.4717746,-0.16135985,-1.664475,False
0.24105291,1.8979821,-2.0130565,0.13840067,1.1773586,-0.6940617,-1.9621866,1.4126408,1.1962947,1.5428022,-0.86438966,False
0.25940624,-0.21229088,-0.23650315,0.6996823,-0.98035175,-0.723664,0.26695067,-0.4865464,-1.4085429,-0.32546607,0.5417364,False
-0.21854392,-1.1503356,0.5688849,-1.3145853,-0.5915758,-0.048010316,0.11065674,-0.8284135,0.7570404,0.5460862,0.59259367,True
0.24375623,0.02416882,0.6969631,0.57262343,-0.9435787,0.59106827,0.65443027,-0.8063808,-0.3399863,-0.38461342,0.9717068,True
-0.03455384,2.7881858,-2.7583725,-0.5811044,-0.047650605,-1.4329242,-1.8440676,-0.110308826,1.0552691,-1.1413182,1.1769979,False
-1.4491713,2.6042972,-2.4103627,-0.9220768,0.9599318,-1.4680179,-1.4143219,0.45002654,3.1467638,-0.0032098293,-0.5150962,False
0.23434906,-2.1268456,-0.30622146,-1.0124583,-0.8016649,1.3571621,-0.2167424,-0.5406047,-1.3735368,1.2928221,-0.46902314,False
-0.2092093,-0.38496515,1.0693235,0.011246502,-0.39745584,0.9753618,1.6974218,0.46229714,-0.22876823,-0.19584243,-1.5016968,False
-0.37455416,0.35241935,0.6732923,0.56848323,-0.31413174,0.36026424,-0.541969,-0.49601835,-1.5245652,-1.4979372,0.17518437,False
-0.56289333,1.5976325,-2.1238253,-0.40746105,1.0446035,-0.9136186,-2.0872653,0.8785271,1.7382972,0.23202372,0.4171825,False
2.21402,-0.5688047,-0.7218363,2.3868062,-0.42225406,1.2221684,1.3314961,2.094634,-2.949858,-0.8215457,-0.61970377,False
-0.58023083,0.5818358,-2.8202627,-0.80299264,0.90545726,0.073518,-1.3844908,-0.034750782,0.91229475,0.14815931,0.69604087,False
1.1559457,0.91852725,1.6949733,2.7541666,0.597185,0.49517572,2.1697352,2.4628048,-1.1564193,1.376224,-1.6861959,False
-0.17341435,-0.6033301,1.1346035,-0.66536754,-1.0825355,0.33214504,-0.71463,-1.0720416,-0.5191845,-0.6851327,1.1538354,True
-0.9880403,1.7305005,-1.5539954,-0.8095061,-0.20969501,-0.6174629,-1.462156,0.36119395,1.9568383,0.6019957,0.5404489,False
-0.7022729,-0.854865,0.30535072,0.37018043,-0.12983133,-0.24702178,0.4164176,-0.5480471,0.80163217,0.5338849,0.012027353,True
1.5826226,1.6462609,-2.8240542,-0.32235384,0.7554259,-1.0837381,-1.4645705,1.1578597,0.8951578,1.3921646,-0.42542434,True
1.3732085,0.98923945,1.3620749,-1.3118176,0.35172346,-1.5220433,-1.3851765,-0.31057602,-0.047438383,1.0555266,1.3611244,True
-0.497146,-0.84002256,-0.92473876,1.0886391,0.49591666,0.8257355,1.1761391,0.22429311,-0.77190477,0.3365577,-1.968869,False
0.54043156,0.774331,-1.1608131,-0.8691868,1.6286582,-0.004857987,-0.9019334,1.4477304,-0.8279963,-0.9710988,-0.6657384,False
0.6374661,1.3945556,2.159777,2.1317565,0.29156935,0.08107859,2.612103,2.4835405,-1.1787269,2.068811,-1.3024668,False
-1.2536464,-0.18948482,-0.3046753,-1.1055384,-0.7285651,0.016077727,0.6265614,-0.40552023,1.7035303,0.526698,-0.11544123,False
0.060215797,-0.71750194,-0.39928043,1.4755069,0.25673383,0.9836942,0.82206434,1.6621792,-1.7980895,-1.3104006,-2.1085885,True
-0.051700056,-0.31811863,-0.09734383,-1.096351,-0.35556653,-0.18185632,1.3784654,-0.31147078,0.78948295,-0.04579085,-0.12511326,False
-0.90390897,-0.47013843,0.09382924,1.0774142,-0.68704605,-0.21939538,-0.12414992,0.29503956,-0.7967781,-0.84837145,-0.89929575,False
-1.6167145,-0.27728054,-1.5787425,-1.3275205,-0.16574897,-1.323797,-0.23941988,-0.5745292,1.876617,-0.9068594,0.011059493,False
-0.92875814,0.108107,-0.6280648,-0.7425479,-0.6098348,0.9674053,0.22841538,-0.68091875,0.16661412,-0.3542497,0.27723885,True
-0.32732403,-0.049749553,0.14732954,-0.91801393,-0.51225376,-0.057697956,0.81540847,-0.45090306,0.75814915,0.032739233,-0.55899197,True
-0.108061105,0.03551832,-0.74362695,0.82896113,-0.3108529,0.34185463,0.5031118,0.109565794,-1.0755831,-0.9310216,0.31518388,False
-0.43136185,-0.7732196,1.0975268,1.1646584,0.16266146,1.3731058,1.7957395,0.4990012,0.43160942,-0.74231887,-0.9823698,False
-0.5499841,-0.8344773,0.015126884,-0.85428745,-0.31006187,1.7100703,1.0896145,0.12167631,1.8819163,0.80927956,-0.4000768,False
0.25827187,-0.34055713,-0.1332307,-0.46322548,-1.7414975,0.8257938,-0.43661773,-1.0867841,0.675356,-1.0356249,0.78976864,True
-0.40476707,-0.57780826,1.5475893,-0.30862066,-0.30355886,2.0127697,1.5027316,0.73593116,0.01396868,-1.0818363,-0.95319164,False
0.3973707,-0.58090353,-0.66579366,1.0078106,-0.13285282,0.8917447,1.7893051,0.6050422,0.9827925,-0.49614462,-1.1118454,False
1.9232371,1.2290533,1.0960898,-0.62803,1.0250889,-1.4999425,-1.1807657,1.0108874,0.40068644,0.4916485,1.174432,True
0.44859427,0.89785355,-0.2022407,-0.0672338,-0.60168546,0.22896639,-0.49620745,-1.209445,-1.8991339,-1.2447947,1.6972328,True
-0.12077361,-0.30128998,0.6028465,1.6318617,-0.5263403,1.33303,1.1760364,1.2293385,-0.8616049,0.0479426,-1.4696268,False
-0.6525813,1.7013553,-2.564202,-0.13657302,-0.12179661,0.23577252,-1.0045667,0.10502172,0.30668283,1.1752572,0.759403,True
0.31221747,-0.95894724,1.0261394,0.18071917,-1.4307623,-0.7017174,-0.4816911,-0.2893659,-0.5873595,-0.7980976,0.9420428,True
-1.341979,-0.9671316,-0.2833374,-1.0550319,-0.806397,-0.10696773,-0.18798462,-1.2307487,2.0814757,-1.2791587,0.24859525,True
0.29404253,1.7125258,-2.2372687,-0.98901176,1.1965356,-1.116697,-1.7402225,1.1000057,0.8666666,0.2724086,-0.946367,False
0.7400212,0.791885,-0.29773092,-0.52598727,0.77126193,-0.06844716,-0.3278172,0.7606205,1.1366062,0.0075281262,-1.2258407,False
0.27373588,-0.41393465,-0.40235454,1.8156539,0.5454513,0.84084207,0.21340412,1.4688877,-1.9954532,-0.31116045,-1.7359015,True
-0.20512258,1.0371025,-0.72277975,-1.2494504,-0.86268884,0.08324802,-0.85588133,-1.4074588,-1.9928265,-1.4032253,1.4080513,True
-0.51796407,-0.99139184,-0.35911438,-0.5485279,-0.8660816,-0.07312608,-0.17075926,-0.59943354,-0.50312316,1.4109049,0.8448009,False
-0.3713675,1.7594249,-2.4787407,-0.5934697,1.2801458,-0.46906167,-0.21138237,1.578794,2.0805125,-0.17147703,-0.7865979,False
1.7405263,-1.3326671,0.0182406,-0.5106799,0.22082013,-1.8546032,-1.9687732,0.16872713,0.46621016,-0.10244602,0.3137961,True
-1.0244126,-0.24980251,0.11004519,-0.6844783,-0.08525038,0.29932117,0.6077002,-2.1277215,0.74778235,-0.9469604,1.559547,True
-0.22277251,-1.5303978,0.05067309,-0.47778225,-1.2461293,1.01014,0.30470708,-1.0854001,-1.9658563,0.46750507,0.6489476,False
-1.2398672,-0.5622124,0.10481602,-0.8254225,0.3681682,0.282826,-0.046665996,-1.3186529,0.7893933,3.0455496,0.8616938,True
1.0208609,-1.0370514,-0.11530535,0.35991246,-0.43368557,-0.1662785,0.0596821,0.06059827,-1.0839427,-1.1691728,-0.68816996,True
-1.1492331,-0.47397566,0.6571163,-0.12962207,-0.6291816,2.7059112,0.83345973,-0.70242894,1.4220002,-0.7938488,0.88789725,True
-0.25819612,0.34117615,0.41195858,-1.0284777,0.8872597,-1.2453368,-1.4595319,0.8103183,0.67386585,0.1205381,-1.4251132,False
-0.18010476,3.1900764,-3.1570873,-1.6267128,0.34717163,-1.4418285,-1.2384067,-0.55732226,1.0904038,-0.86113787,1.9629266,False
-0.16840354,-1.6227934,0.20782125,1.3405359,-0.60812026,0.47142017,-0.59648144,0.6817853,-0.37938142,-1.2564375,-0.61867285,True
0.5324629,0.09973578,-0.93297875,1.3529887,-0.16073895,0.8447995,0.7070159,0.43983912,-1.131043,-0.55248237,-0.5460837,False
-0.30144718,0.5322487,-0.8829999,0.486333,0.05351907,0.33673415,0.3074183,-0.93660265,0.8312417,-0.28591603,1.4711417,True
-0.79483604,-1.4316833,0.5479336,-1.3752869,-1.025128,-0.034378745,0.1392366,-0.56512165,0.4203256,0.30901396,0.980736,True
1.0827665,-0.74176645,-0.5012428,2.188874,-0.6685412,0.53811526,0.70095575,1.6154156,-1.1997951,-0.45912817,-2.4332523,True
-0.29418674,2.3765771,-2.43697,-0.3011289,1.1794066,-1.4212661,-1.6913027,1.3918171,1.2757338,-0.12717481,-1.0717306,False
-0.5187763,0.72550154,0.9358872,-0.2554837,-0.27179688,0.7214733,1.8218662,0.3944737,-1.4863894,-0.37384337,-0.67548037,False
0.271972,2.003222,-0.38825348,0.005398929,1.4736701,-0.9799762,-0.7847692,1.7885652,1.7350278,1.6052336,-1.06688,False
0.089533515,1.7718897,-1.4923549,-0.13598365,0.24990284,-0.678809,-2.006566,-0.09547824,0.90377116,0.1485543,-1.6107433,False
-0.75069606,2.3600123,-2.5406425,-0.8373667,1.1104823,-0.94410294,-1.7750927,0.7979047,1.2783304,1.7254735,-1.1504763,False
-1.1563396,0.06504116,-0.40466255,-0.33268827,-0.4717315,-0.36538324,-1.3586142,-0.7000669,0.39455295,0.41236746,1.6185199,True
-2.0152965,0.13573393,0.31340086,-0.54544383,-1.0656886,1.2072363,0.5028807,-1.5606259,2.0146976,-1.6412945,1.3704132,True
-0.9026809,-0.94828045,-0.31333134,0.122110546,-0.29959685,0.45914635,-0.8423554,-1.3989621,-0.12954581,-0.7185364,-0.9083372,True
0.08086103,-0.06933896,-0.9680894,-0.8270415,-0.90433186,1.3858163,1.2167134,-0.36578274,0.42051172,-0.8327228,-1.1032717,False
-0.16563255,-0.023595124,0.2087161,-0.58466816,1.7208753,-1.8338901,-1.9052514,0.41404885,1.5461601,0.17235231,0.6461793,False
-0.27768692,-0.0682504,1.4163065,0.23319253,-0.35747334,0.32031983,0.041165616,-0.4802324,0.64537454,-0.07197952,1.6163641,True
2.8452652,0.6023291,1.1010405,-0.63140494,1.3821218,-1.7563932,-2.147733,2.034524,-0.66585183,1.5724807,-1.143378,False
-0.89143986,1.4559071,-0.53769314,-0.94010293,-0.10525958,0.29843783,-0.24966076,-0.8480311,0.59573734,-0.47617224,0.46052614,True
0.25405777,-0.73561734,-0.45977145,1.8054367,-0.07452114,0.95530516,0.75463384,1.4830433,-1.6651042,-0.8113135,-1.4965731,True
0.11271474,1.4475191,-1.3813537,-0.48647487,0.27141833,-1.132512,-1.317431,0.84621924,0.8283803,0.060224503,0.24269351,False
-0.9252478,-0.2599477,-0.63467574,0.04747828,0.34677172,-0.20278914,-0.036628753,0.34661227,-0.4025563,0.4220308,-1.4552627,False
0.92636913,-1.4440455,0.21430397,-0.50592005,0.14978865,0.28532332,0.5189731,-0.025137171,-0.109425426,0.15043598,-0.8391297,False
0.29289818,0.9241265,0.36719748,-1.3696144,-0.38162515,-0.2025318,-0.96120864,0.94946146,0.4310122,0.8992062,-0.242232,True
-0.58082473,0.6896163,-1.1162902,2.4587622,-0.46104836,0.89581186,1.4132674,1.5208564,-1.4040029,0.5162058,-1.0100985,False
0.902978,-1.2825563,0.2758319,0.61961424,-0.37308925,-1.0576975,-0.52049565,0.099188775,-1.4943589,-0.6208581,-0.77780116,True
-0.50711775,0.34519732,0.077045575,-0.47164494,-0.46533456,-0.034080483,-0.9026419,-1.1388388,-0.21777952,-0.49922675,1.6053869,True
2.2365985,1.0051904,3.1465144,0.16867214,0.78481704,0.7935271,-0.67485714,1.7796593,-0.033679575,1.6787491,0.7481504,True
-0.8290783,0.16703126,-0.09700614,-0.4421016,-0.88596964,1.0699123,-0.14104733,-0.7201706,0.43736452,-0.7759973,1.4109983,True
1.0578578,-0.37884858,1.6231632,1.5211127,-0.32143393,0.15510607,-0.13143696,0.1796714,-1.5130175,-0.73680973,0.9613003,True
-1.294596,0.5133367,0.050454088,-0.39561257,-0.3301564,0.59829885,0.44575676,-1.3549792,1.471386,-0.66254675,1.2189322,True
