V1,V2,V3,V4,V5,Class
-0.5918955,-0.20585462,2.007333,1.1404808,1.4487201,2
-0.748436,-0.32120875,0.59502876,0.06130755,1.2294638,2
-0.536904,-0.50730926,1.8799022,0.900975,1.7063857,2
-0.61913526,1.7116328,-0.1765958,-0.05837924,1.4860543,1
0.4115044,1.3617611,0.8850801,-1.005182,-0.4078873,1
-0.67451775,0.66025066,-0.43181905,-0.47797793,-0.60050094,1
0.081910424,-0.3953005,0.62947685,-0.9436907,0.34100676,2
-0.9415596,-0.69734377,0.4529605,1.1587696,-1.3390464,2
3.1402247,-0.6139353,-0.83812463,-0.65922683,-0.43007207,1
0.29355475,1.129364,-1.4419429,-0.33143988,1.3210055,1
-0.6512623,-0.7288553,-0.88731784,-0.22460517,1.0368656,2
0.8294153,1.069387,-1.7648431,-0.35725215,0.3926605,1
-0.9833854,-1.0578299,-0.80597323,-0.19881855,0.843596,2
-0.4382993,-1.1205008,-0.73663175,0.25603676,1.4834379,1
-0.07856409,-0.54262817,0.7214458,0.10630012,0.7090865,2
-0.5731458,-0.5930914,0.81827366,0.8543836,-1.5075014,2
3.5761714,-0.733225,-1.2168654,-0.69873357,-0.19502574,1
1.6497971,0.8847077,-0.9505241,-0.85320383,0.35598767,1
-0.008000463,0.7739139,0.7366772,1.2929108,-0.51973826,2
0.46381047,-0.6284068,1.1792362,1.2176409,-0.96136475,2
0.048667878,1.1105739,-1.7291077,-1.0833148,-0.52548385,1
0.3687122,0.7394281,1.2087324,0.26169005,-0.22458854,2
0.12412011,2.1147914,0.31429398,0.42545828,0.41529256,2
-0.12408438,-0.5613628,0.37818325,-1.3648933,-0.23053434,2
0.1403753,1.5456679,0.08924541,0.18957031,1.186109,2
2.7249582,-0.7728588,-0.823869,-0.22889517,-0.41190344,1
1.3884265,0.60748076,-0.91177094,-0.2071309,-0.17010075,1
-0.30441642,-0.8239434,1.351281,1.2885826,0.9413433,2
-0.43641686,-1.1607612,-0.5332271,-0.020035973,-0.51248455,2
-0.7410005,0.5708382,0.45960516,-1.0508415,-0.5790036,1
-0.8721017,-0.8256561,-0.5633786,-1.1168932,2.2503626,1
-0.019417807,1.2179554,-1.2388102,-0.37490737,-0.21023405,1
-0.5932374,0.2465617,-0.030179389,0.122217536,-0.5279551,1
-1.355535,-1.9081106,-1.2445366,0.7095531,1.6542568,1
-0.75240505,-1.0365655,0.26665938,1.7354951,-1.4363942,2
-0.1885313,-0.5656379,0.049772486,1.8992743,-0.9805106,2
0.9727649,0.3389079,-0.6277559,-0.87889564,0.1684451,1
-0.47374418,-0.9739337,1.1042671,0.56461895,0.995045,2
-0.8500754,-0.52183205,0.22278707,2.3511186,-1.6282738,1
-0.31541637,2.283533,-1.7567617,-0.033283018,-0.2990812,1
-0.4889652,-0.43652582,-0.15142773,1.0555267,1.5015701,2
-0.43099594,-0.23520525,0.51187474,0.33209532,-0.7951578,2
-0.2719551,-0.047636084,1.2769433,0.6204064,0.19846754,2
-0.070005454,-0.010502577,1.3168346,0.9210922,-0.86679864,2
-0.4669831,-0.09213251,0.48679447,0.23314777,-0.80961126,2
-0.38439232,-0.48050827,1.1990428,0.84643376,1.8655072,2
1.1473342,0.47307602,-0.71051323,-0.09891112,0.0069850013,1
-0.6246667,-0.35120142,-0.0044751465,0.56431115,1.0986012,2
-0.32709855,-0.34498322,0.49646088,0.23099837,2.7440405,2
-0.525176,0.26339358,0.13195688,-0.16461317,-0.48691368,1
-0.46645457,1.7508469,-0.23853356,0.08366315,1.8353257,1
-0.36457467,1.0764732,-1.3922445,-0.71245486,0.024321467,1
-0.14126852,0.34018454,0.1892642,1.5995117,-1.068973,2
-0.63527644,-0.49499542,0.89554715,0.9070739,2.7208354,2
-0.5857248,-0.10347597,1.1843066,-0.99308026,-0.84647,1
-0.5560166,-0.7741621,-0.08468594,1.5624588,2.6258323,2
-0.6020746,-0.78250134,0.56600666,0.22098088,0.7217201,2
-0.6960323,0.70676345,-0.100512624,-0.21655571,-0.079282835,1
-0.06627768,1.3456674,0.08884308,-1.0464834,-0.24126792,1
-0.6685978,-1.3073493,-0.26881814,-0.07514599,-1.7968535,1
1.2300979,0.4123181,-0.49887976,-0.27051777,0.4277884,1
-1.1239415,-0.5697266,-0.6357891,0.8048414,0.84635246,1
-0.63875866,-0.95083,0.05101593,1.9322709,-1.2333685,2
-0.33200532,1.1891818,-0.13190827,-1.0854053,-0.54845583,1
-0.015824348,1.4186496,-1.3679172,-0.08598295,0.52683175,1
-0.44519842,1.9861186,-1.2613273,-0.8235536,-0.6518041,1
0.6063759,1.0628339,-1.2992519,1.3425761,-0.90182686,1
-0.09791463,2.533185,-1.4297237,-0.11462118,0.648438,1
-0.6136899,-0.6228785,1.3583345,0.3214294,1.6895804,2
-0.66641986,-0.7219248,-0.51988935,-1.589232,2.481153,1
0.63313484,0.5220902,-1.2928045,-0.5500556,-0.543653,2
-0.71344304,0.44434536,0.5391284,0.063587576,-0.43092465,1
-0.46985036,-0.5255745,0.32227135,1.3935845,-1.052516,2
-0.4613065,-0.6784549,1.2444156,-1.7250557,-1.3452388,1
1.2240441,1.2481508,-1.6153896,-0.90104467,-0.43810678,1
-0.12549567,-0.73936665,1.4866693,-1.478282,0.42617846,2
0.4937988,-0.53275824,1.1560286,1.3395964,-0.8513665,2
-0.06807749,-0.63025254,0.9364321,1.050951,1.9766276,2
-0.332172,-0.71259445,1.3473063,0.10326293,1.009742,1
-0.5312124,-0.53697056,-0.27419776,0.8680258,2.0733109,2
-0.7441999,-0.66578704,0.73615104,-2.0361946,-0.84382844,2
-0.559975,0.20389909,0.81549,0.56096673,-0.7986373,2
-0.6556021,-0.7016331,-0.49610683,0.47838646,0.9490008,1
-0.6982008,-0.42021808,0.1513429,0.46429935,1.506446,2
-0.6184955,-0.9575079,-0.012651235,1.4538746,-0.22899625,2
-0.9140726,-0.7424631,-0.8026103,-1.0754193,1.3924485,2
-0.984444,-0.7014983,0.12860043,0.029209018,0.38701186,2
-0.55528885,-0.5743907,-0.29339594,1.1925803,1.1390063,2
-0.63631254,-0.6299278,-1.6387658,2.245525,-1.7089951,2
-0.4293458,-0.9365238,0.4520095,0.37572974,-0.08773317,2
1.3313184,1.695738,-1.0167168,-0.6787547,-0.21007062,1
1.8635614,-0.15058616,-1.0038843,-0.47124347,0.06643489,1
0.06346013,0.7938186,-0.18459992,-0.113851935,0.3227994,1
0.60578704,0.05337161,-1.3350426,-0.8561432,-0.37258017,1
-0.84903693,-0.40341288,1.201763,0.06246081,-0.145052,1
-0.57538754,-0.8866562,-0.11488173,-1.3434361,2.9693952,1
3.579296,-0.2571782,-0.74820477,-0.00021749735,-0.22426015,1
-0.25593936,0.77112347,0.53697896,1.207162,-0.65566444,2
-0.7801314,-0.48419163,-0.66064507,0.9486149,-1.0653214,2
-0.5151163,1.0465045,-1.2953842,-1.023767,-0.5367605,1
2.2185776,-0.060324684,-0.22133557,-0.7245623,0.08309309,1
-0.33364004,-0.31180468,1.640943,0.43728518,-1.3964293,2
2.5022278,-1.3063903,-1.1229483,-0.22549021,-0.1538807,1
0.4217587,-0.83415437,1.2346985,-1.286077,0.5909612,2
-0.010723617,0.43284678,-1.3881935,-0.16284773,-0.5721337,1
3.2660086,-0.91670823,-0.39981562,-0.22275525,-0.30170974,1
-0.0910185,-0.67975056,1.6175189,0.6578183,0.9666296,2
-1.3481452,-2.5131555,-1.1767783,-0.78641665,-0.53910303,1
0.5071041,0.29106575,0.17526494,-0.19518745,0.20794591,2
-0.8637057,-0.09441574,0.9250979,-1.3990594,-0.35906184,1
-0.5783159,0.16941375,0.6279114,1.3394907,-0.12348072,2
0.16233003,0.76404196,-1.4634866,-0.991622,-0.19782107,2
-0.38103506,-0.86577874,1.2305126,0.56139225,-0.9132776,2
-0.6026684,-0.8069106,-0.30664048,0.9657058,1.5014571,1
-0.6124123,0.53849924,1.4616846,-1.2210011,0.53951925,1
-0.1909665,-0.7239102,0.7854816,1.910952,-1.152031,2
-0.15510675,0.017786853,0.8740962,1.0039622,-0.34466445,2
0.58805305,1.8132102,0.49980673,0.11646043,-0.035167813,2
-0.2314723,0.6401532,0.15869376,0.09184484,-0.15819445,1
-0.68371636,-0.18341157,-0.3184086,0.6321768,1.3221691,2
-0.3421771,-0.12470004,0.086656965,0.46814513,1.130912,2
-0.73007846,-0.95202315,0.0113028735,1.0203023,-0.14115447,1
-0.6637249,-0.5755147,1.5521568,0.32910225,-1.5650879,2
-0.6050185,-0.24335192,0.9315748,-1.2503692,-0.25668716,1
-0.24761732,-0.9435763,1.4131285,0.31791055,0.8408574,2
-0.36040252,-0.22520962,1.40985,0.38324317,-0.76523906,1
1.1520538,0.21922708,0.8651966,-0.94945914,-0.3940832,2
1.7737736,-0.88537717,-1.1735198,-0.564404,-0.042726133,1
-0.61346036,0.62028897,-0.018626481,-0.04587826,-0.022270724,1
0.17943138,-1.0401732,0.8809843,1.1360463,2.1115553,2
0.47167158,0.46141753,0.5054478,-0.85398865,1.2427809,2
-0.8363293,0.64836055,1.0635452,0.2749455,0.109008834,1
1.3152518,0.40299743,-0.6614865,-0.25445282,0.29300767,1
-0.9929123,-0.95598924,0.5045144,0.098076455,1.580621,2
-0.40983158,0.019287031,1.6435932,-1.368358,0.026099786,1
-0.5411247,-0.6779475,1.184782,0.81612813,-1.0263321,2
-0.2780177,-0.3397047,-0.03992459,0.37686074,-1.3840263,2
-0.11618084,-0.4647367,1.7804621,0.79503936,-1.0071515,1
-0.26775515,1.4298515,-1.8853087,-1.0075392,-0.38326702,2
-0.28707224,1.2667899,-1.401909,-0.91270244,-0.49563122,1
-0.6723367,0.225562,1.8169628,-1.6707687,-0.49333167,1
0.8575767,1.1549188,-0.5287928,-0.22821482,-0.4470429,1
0.9019823,-0.031600438,-0.5183966,-0.24226302,-0.50573003,1
-0.7589659,-0.5466223,0.7801655,0.42285955,0.7113557,2
-0.7569497,2.5746684,-1.5710646,-0.73606473,-0.37131873,1
-0.43709832,-0.17857939,0.47809774,0.59497476,3.0160882,2
-0.6785016,-0.4869187,0.06262845,0.643886,1.5935862,2
-0.7535782,-0.4196956,1.4630184,-1.3872262,-0.25400662,1
-0.33096558,0.102905914,0.75050026,0.49631062,-1.1083962,2
0.58681005,0.74580157,-1.6353486,-0.36434928,0.18605831,1
-0.053076725,0.3391132,-1.3042359,-0.59643745,-0.5105863,1
3.2775924,-1.2202072,-0.8600074,-0.40998936,-0.22859192,1
-0.06265122,0.41142038,1.077386,0.5830425,-0.9233521,2
-0.61734605,0.18598676,0.09816994,1.1913285,-0.2016701,2
-0.20849758,-1.0367785,1.1569781,0.23161532,0.802919,2
0.5631277,-0.3638335,-0.797774,-0.4422161,-0.47490805,1
0.7762058,-0.38909578,-1.2413747,-0.3548353,-0.07738893,1
-0.45501825,-0.6405408,1.41635,0.84405863,-0.7383733,2
0.18740165,0.6086596,0.35274443,0.10173939,0.9238044,2
1.8243337,0.5238462,-0.2846061,-0.64724064,0.12988807,1
0.7286786,0.717363,-1.6545933,-0.2171034,-0.120115444,1
-0.6496124,-0.72241324,0.37364745,0.84777015,-0.88998795,2
-0.23696494,0.7163143,0.47547555,-0.21951127,-0.19642003,1
-0.81948894,-0.84648854,0.33779526,0.13180819,-0.9139943,2
-0.07695532,0.68987113,-1.2193826,-0.71987844,-0.36522013,1
-1.123224,-1.0548617,-0.23052135,0.38326263,-0.43720198,2
2.0890746,-0.4896347,-1.0810575,-0.6259587,-0.067962825,1
-0.46546137,-0.13538095,1.1528955,0.59278125,2.0718358,2
-0.4591533,-0.05575142,-0.048792586,0.92470634,1.0537193,2
-0.2273674,1.2015522,-1.6737365,-0.78620857,0.2029141,1
-0.69167143,-0.24112701,1.4626346,-1.6706686,-0.80178773,1
-1.4394895,-0.40795413,0.0020709261,1.3538842,-0.14534573,2
-0.95176876,0.3120072,0.036364898,-0.7812063,0.10810332,1
1.7356839,-0.82806164,1.3987529,-1.1290423,-0.7516432,1
0.75113463,0.7074032,-0.4378916,-0.0076471674,1.5263727,1
-0.75996846,-0.37446228,1.6404089,-1.3939245,0.4935812,2
-0.71763635,1.4497163,0.4606477,0.04475083,0.49082342,1
-0.78982896,-0.019439325,2.2786367,-1.664413,-0.8215681,1
-0.826045,0.41493136,1.4781278,-1.287239,0.85818905,1
-0.19643512,0.7040686,-0.18036677,-1.1925575,2.482719,1
0.036016054,0.7244221,-1.3840487,-0.5870244,0.27791083,1
1.8434687,-0.6648682,-1.3902875,-0.6546613,0.07820494,1
-0.32244375,1.6345918,-1.872414,-0.13110307,0.31036168,1
1.0703367,0.15119839,-1.5393378,-0.7021916,0.24880396,1
0.5743662,0.41876245,1.0302854,0.83251923,-0.75628555,2
-0.13690831,1.8383068,-1.5348022,-0.723002,-0.4937505,1
-0.53968126,-1.2438436,-0.55445683,0.93952966,2.8845956,2
0.12511289,-0.19692087,-1.2959868,-0.63140833,-0.32718232,1
1.5129496,-0.6230502,-0.301217,-0.6299195,0.15615088,1
0.9560709,0.46727276,0.7486278,-1.0089962,-0.045084655,2
-0.345818,-0.48025984,0.87585294,0.5017929,0.6183138,2
-0.6798041,-0.94128263,-0.031261683,1.384317,-0.3374457,2
0.39890456,1.3306603,0.20479967,-0.7814721,-0.4084467,2
0.4552356,1.5775161,0.56926686,-0.84818757,-0.5289722,2
-0.27988183,-0.9884917,0.81594205,0.68305904,2.3979592,2
0.7334963,0.09956887,1.4930993,-1.294841,-0.46636534,2
-0.50342536,0.5962995,0.6933647,0.021820158,-0.54266024,1
-0.6013443,0.06905554,0.69419485,0.6631733,0.8189804,2
0.085670106,-0.6421349,0.71594626,0.91935676,1.9364959,2
-0.5579254,-0.88835514,1.0101107,2.1736455,-1.3196431,2
0.28359511,1.0035049,-0.19250676,1.2315786,-0.6895927,1
3.1105537,-0.9721849,-1.261897,-0.26895443,0.0542337,1
-0.2770912,0.64526594,0.618255,0.01136563,-0.881777,2
0.73965836,1.934764,-1.3916137,-0.64243567,0.054391652,1
-1.1026198,-0.9366598,0.07801056,1.1774012,-0.9817777,2
-0.16978942,-0.6934608,0.34662813,0.5961842,3.4153519,2
-1.0376903,-1.0013933,-0.31065154,-1.4376087,3.0929313,2
-0.39712095,-0.94858927,1.2701871,0.24093363,0.64619565,2
-0.5313411,-0.06392599,-0.11412394,2.5971866,-1.2882172,2
-0.576623,1.4072566,0.21345346,0.3475116,-0.72763324,1
0.37242615,-2.547409,-1.6097806,1.4312656,-1.2658337,1
-0.37442672,-0.76377505,-0.32502812,-0.06978416,2.1168952,2
-0.49413633,-0.36371425,0.9760699,0.38158622,0.8007264,1
-0.09314123,0.5918006,-1.5847986,-0.4409368,-0.4372376,1
-1.1063547,-0.4259439,0.54927874,0.6407146,-0.038843453,2
0.28184813,1.855896,0.11095662,0.18533374,-0.35596445,2
-0.57258713,-0.124801844,-0.051163845,2.0598812,-0.24132901,2
0.9869094,0.34784555,-0.7095866,-0.058374807,0.002484344,1
0.11036116,0.026663445,-0.22053802,0.13201557,-1.1791106,2
-0.07523821,-0.64615065,0.7818082,0.37173903,0.7773462,2
0.105087675,1.741981,-1.9172893,-0.31148213,-0.66365564,1
-0.5932901,-0.8331539,0.06746112,-0.1209922,1.0814408,2
0.7404995,-0.25875893,0.7037905,0.18441951,-0.732195,2
-0.21507949,0.4137993,-1.6059813,-0.67578185,-0.5215219,1
0.5003917,-2.57459,-1.4444699,1.5068005,-1.1570226,1
-0.46515432,0.25793093,1.2962632,0.6732292,1.9573274,1
-0.43948632,-0.93290615,1.0813333,-1.4399384,3.242249,2
-0.5864686,-0.51648515,0.19063199,2.4181545,-1.4687982,2
-0.69710094,-0.5643801,0.027258016,0.30036175,1.9690627,2
-0.5400226,-0.5893973,0.2743464,1.6783627,-1.2564876,2
-0.81084627,-0.6309584,-0.77433217,0.25717714,2.410049,2
3.2788746,-0.37893704,-1.0408236,-0.63172305,-0.5302338,1
-0.4734817,-1.0355401,-0.57515764,0.77978295,-0.027574927,1
1.4680173,-0.5076839,-0.39931908,1.6081382,-0.847883,1
-0.89918023,-1.0593619,-0.40036088,1.6972042,-1.556378,1
-0.2617151,-0.59463483,0.6520585,0.117809586,-0.9514404,2
-0.03160143,-0.8623435,1.5174677,0.5055456,-0.8674037,2
-0.3904734,2.2976115,-1.7556431,0.7875185,-0.694667,1
-0.3298451,-0.8472525,1.2416604,0.5035846,0.7565418,2
-0.72216207,-0.9056658,0.21812099,1.7290661,-1.2643324,1
-0.82848054,-0.57531285,0.16969416,1.9301329,-1.156909,1
-0.73378325,-0.36675122,0.51492506,1.270618,-1.3405063,1
0.15320536,0.09627357,1.7819515,1.0880799,-0.3716858,2
2.3110619,-1.0960374,-0.13873552,0.86981094,-0.57341576,1
-0.8192946,-0.5506706,0.71364737,0.3280641,0.54793596,2
1.494824,-1.1419194,-0.8806879,-0.39944637,-0.22271991,1
-0.5138978,-0.121763244,1.7571698,-1.4211229,-1.0688132,1
-0.2860282,-0.018079072,-0.17896219,0.42508203,-0.07665946,2
-0.47565275,-0.5844242,1.5128666,0.36161023,0.7522618,2
-0.38976443,-0.10171983,0.75136006,0.3944365,-0.7295936,1
-0.4684148,0.5872866,1.5244362,-1.1163223,0.94128346,1
0.5603863,1.3788689,-1.6542044,-0.48814788,-0.2196473,1
-0.353594,1.9814199,-1.3747203,-0.8707781,-0.6835742,1
-0.87054133,-0.8688047,-0.084004015,0.3881063,-0.18798736,1
-0.59356356,-0.4129541,-0.14219797,1.0956632,-0.2757398,1
-1.0376217,-0.5856336,-0.024117952,1.0366262,1.223269,2
2.4359062,0.54974085,-1.2230669,0.10821846,-0.7856335,1
-0.44375595,1.0254298,1.8525012,-1.5549438,-0.5900101,1
-0.103645906,-0.60591596,0.66014755,0.30479878,0.5072826,2
-0.53744197,-0.91964984,-0.55096924,-1.7685897,3.4092562,2
0.06626332,-0.41627362,0.79112697,-1.289039,2.048644,2
2.3994472,0.14661054,-1.3615649,-0.5628699,0.15737057,1
-0.5992058,-0.40836993,0.24086991,1.4474977,-1.2180924,2
0.85066915,-0.028641388,0.0416667,-0.32481197,2.239862,2
-0.34372085,0.2327599,0.58446205,0.13166742,-0.7310665,2
0.14078006,-0.5204761,0.93512017,0.2635802,2.3211555,2
-0.32896158,-0.9988009,0.026169538,-1.3292025,2.972453,1
1.1643054,1.9133786,-1.3538288,-1.189766,-0.4258106,1
1.3499217,0.43467796,0.40005141,-0.84770507,0.9103894,2
-0.42269146,1.400409,0.40032107,0.063158184,-0.82178986,1
-0.24594742,-0.49753353,0.10560733,1.521882,-1.8252976,2
-0.40928292,-0.07922067,1.4384639,-1.485073,-1.1257992,2
-0.38172758,1.7602205,-0.05100742,-1.2140431,1.7651353,1
0.45910287,-1.1795868,1.1160023,0.3143713,-0.6097352,2
-1.0455523,0.35049585,0.42464536,0.12909661,-0.42852026,1
0.9413714,0.9630732,0.69721043,0.3232205,-0.5207272,2
-0.46268833,-0.029139265,1.2880108,-1.1612549,-0.33325973,1
-0.30406526,-0.17592047,0.08486455,1.0986347,-1.3137575,2
-0.4397594,-0.5039628,0.051455624,1.3794061,-0.8603635,2
-0.41905168,-0.07925856,1.2974956,-1.3934342,1.6778059,2
0.15514433,-0.5355493,0.48993465,0.9596217,2.1497095,2
-0.410796,-1.1485637,-0.67884934,0.20751032,2.6276822,2
0.018551342,0.2127541,1.3769393,-1.3336382,-0.70522934,1
-0.21545602,0.97040004,0.24052048,-1.0335292,-0.60267806,2
-0.79040134,-0.8017669,-0.35344175,0.5894629,0.06932102,2
-0.32820776,1.0809135,0.46190113,-0.7619042,-0.29622102,1
-0.17807795,-0.93367505,0.7955127,0.9924809,2.4764972,2
-0.36582705,-1.0084752,-0.70540243,1.1857008,1.3170493,1
-0.5683161,-0.8151523,0.0013884008,1.7214187,-1.8125786,2
-0.30155802,1.2503719,0.14524518,-0.98594886,-0.38769072,1
-0.0130061135,1.5032957,0.70215786,-0.89187384,-0.1446043,1
-0.24422875,-0.78228945,1.1663617,-1.2466438,0.47296053,2
-0.8316815,-0.21928242,1.2960342,-1.6169851,-1.1071973,1
0.51706105,0.3999864,-0.7601548,-0.4887884,0.02223527,1
-0.057238135,-0.41284007,1.14906,0.9891275,-1.040918,2
-0.63538736,0.77325475,0.14625435,1.7893472,-0.97282124,1
0.975195,0.58693105,-1.4266968,-0.10041849,-1.1089525,2
0.087899454,1.3539082,-1.4780761,-1.182326,-0.25797513,1
-0.04562165,-0.49489433,0.6815426,1.9696476,-0.019181922,2
0.4391964,0.314848,1.0124446,0.6350059,1.2885219,2
-0.57638353,-0.7031073,1.2455263,0.42802492,2.1057143,2
-0.8667779,-0.1453313,-0.6322533,0.70674765,-0.079043284,2
1.3552778,1.3488653,-1.307692,-0.72999376,-0.34593377,1
0.82294136,0.6559288,-0.18638274,0.005535215,-0.3626664,1
-0.397629,-0.54802376,0.99623984,0.5665178,1.4988623,2
-1.0882834,-0.7189142,-0.3811863,1.4695182,2.4725895,2
-0.21827,-0.72747165,0.18904655,2.1343977,-2.0376372,2
0.3879757,0.7018242,1.0483724,0.4197741,-0.42438257,2
-0.34735513,-0.38677794,0.51633763,0.30622053,-0.6281874,2
-0.5662133,0.59130436,0.3829529,0.37719658,-0.024091288,1
-0.74783504,-0.48218766,1.386689,-1.7377169,2.2809865,2
-0.077999875,1.1394403,-0.24401,-0.4559132,0.19491246,1
-0.60097784,-0.94487715,-0.6689768,0.22239682,-0.06618681,2
3.0116274,-0.24590752,0.40399998,-0.896164,-0.4215613,1
-0.10352395,-0.49011546,1.0283407,0.89356065,0.57568353,2
-0.9609854,-0.47412804,-0.23833245,1.6126163,-1.5467545,2
0.6944448,2.2243645,-1.585871,-0.8215002,0.9116026,1
0.28520107,1.6841254,0.56175196,-0.094642736,-0.6687364,2
-0.17622285,-0.69378734,-0.2986039,1.6899571,-0.6443033,2
3.8660064,-0.907894,-1.3023546,-0.44890875,-0.34728512,1
0.8851471,1.1861695,-1.3901184,-0.46716478,0.016053386,1
-0.7945336,-0.8060962,0.18524025,-0.6956105,-0.15942433,2
-0.33513898,0.16110733,0.9190018,0.75836784,-0.2495221,2
-0.9685146,-2.3313506,-2.1419103,-1.6449109,-0.27889067,2
-0.25888824,0.24883793,0.81154096,0.19751683,1.7901771,2
-0.4545497,-0.5572633,-0.051196113,1.2670311,1.8090959,2
-0.6309792,-0.80821294,0.414374,-1.6569213,3.1823823,2
-0.44009843,0.93242955,0.42050466,-0.060801968,-0.52013373,1
-0.8219188,1.4635731,0.16189358,0.2826345,0.13639832,1
-0.31918097,-0.120895475,1.7169695,-1.4137717,-0.49951982,1
0.4424979,0.7697573,-0.031860374,1.5317824,-0.78623164,2
-0.509819,-0.52164674,0.8749289,0.32870764,-1.0341256,1
0.10788754,0.06915555,0.5369232,0.59723717,2.0749836,2
-0.14495102,1.5922371,-0.10488857,-0.35901934,-0.5371559,1
-0.20792578,-0.4338289,1.0970683,0.92455184,1.9543927,2
1.2379498,0.7951521,-0.32299563,0.50106865,1.0535586,1
-0.44112355,-0.5880883,-0.1281124,1.1035231,-1.6553243,2
-0.42896682,-0.85001296,0.63756114,1.1408393,2.8559759,2
-0.7125552,-0.7361148,-0.4084782,0.17022689,-0.04549797,2
-0.19211838,1.0108972,0.29226735,0.1708768,-0.7495042,1
-0.49297255,-2.7420478,-2.6070557,-1.0375314,-0.8710172,1
0.82712066,0.107188985,0.10512822,0.19857089,2.0413332,2
-1.3906549,-1.9712607,-1.6685188,0.717033,1.6526345,1
-0.2984257,0.7827952,1.2366456,0.90355265,-0.78662217,2
-0.92708063,-0.44692653,0.45146435,1.5126821,-0.035963103,1
-0.8715099,-0.5724496,-0.28890902,0.57117873,-0.84822124,2
-1.8781371,-2.753834,-0.0009046495,-1.2149022,-0.57256836,2
-0.8202877,-0.14068368,1.2716576,-1.9104097,-0.1902707,1
-0.6567883,0.13810939,1.8821864,-1.2817357,-0.37757874,1
-0.10374996,1.5045863,-1.7467867,-0.8630641,0.13674797,1
-0.7125127,-0.7243491,-0.59993273,1.7978622,-0.5551846,2
0.25590572,0.8803627,0.90044373,-1.2577355,-0.28076,2
-0.68020976,-0.48071063,2.0591369,0.411389,1.5542954,2
-0.0030926764,-0.41382843,1.5702976,-1.0919851,-0.26816657,2
-0.40864232,0.17496169,-0.53594506,0.5498761,1.0894978,2
0.0345881,-0.058537364,1.4149643,0.95863914,-1.3409784,2
3.0792904,-1.7117409,-0.7734431,-0.33311614,-0.1698695,1
-0.44983584,-1.0698246,0.7425434,0.44024533,1.867619,1
-0.90682393,-0.5688385,0.1680794,0.55997986,0.8951326,2
0.08996544,1.2247341,-1.4339923,-0.8254051,-0.25658512,1
-0.78896916,-0.42073062,1.4280492,-1.3162485,-0.7555542,1
-1.319015,-0.9105101,0.9690983,0.7799198,-0.006515771,1
0.19941084,0.056239426,0.99499047,0.642524,2.035202,2
-0.63688856,-0.7536172,-0.3420225,-1.8109392,2.2327251,1
-0.45707613,-0.96031874,-0.3156795,1.2729784,1.3288733,2
2.7685385,-0.40231115,-0.7948158,-0.46849954,0.31669727,1
0.0036658868,0.9739487,-1.5559849,-0.40617722,-0.8264488,1
0.24555515,-0.63665634,1.1713994,0.24952619,-0.5147628,2
-0.7427157,1.5016768,-1.4354483,-0.40308774,-0.33231524,1
0.11874692,1.870876,0.26898846,0.049974203,-0.2302238,1
0.8820629,0.9499455,1.3015304,-0.96536523,-0.7068071,2
-0.37016168,-0.5083601,-0.43596295,0.52091086,-0.14042394,2
-0.22412533,-0.81312287,1.2780718,0.5697878,-0.73559725,2
0.16461454,2.2091742,-0.48005277,-1.234142,-0.5341575,1
1.294349,1.0206509,-1.2833996,-0.58529836,0.39129218,1
-0.6902188,0.20302421,0.1507969,-0.72265923,-0.117694914,1
-0.3536528,-0.186066,0.6444086,-1.1710083,-0.61331815,2
-0.61287236,-1.0669383,0.09691861,1.5966513,2.5574627,2
-0.7240497,-0.8774562,-0.72185296,1.1781889,-1.3802286,2
1.3643454,1.6102576,-1.6239201,-0.23916167,0.020206805,1
-0.94768757,-0.5698983,0.38387817,-1.0174142,-0.07340525,2
0.04906653,1.9143126,-1.3899795,-1.1100179,1.6556149,1
0.6586337,0.08119451,-0.5621276,-0.8888659,0.13264126,1
-0.43131918,-0.49529004,-0.2724566,0.60586375,-0.73739797,2
-0.8658645,-1.0065749,-0.62019813,-1.3512366,1.9311745,2
-0.93772566,0.34691355,0.072159246,-0.13258238,-0.16242291,1
-0.4254726,-0.8388621,0.9105991,0.712253,2.7234898,2
-0.8524492,-0.40738827,0.9388722,1.1983426,-0.8418342,1
1.4997666,0.42059302,-0.45842877,-0.117371574,-0.49658775,1
-0.44037312,-0.68903315,-0.935039,1.3188989,-1.3855808,2
-0.80681837,-0.7790349,1.2142469,0.22359142,0.7290895,1
-0.07495612,-0.84525037,0.65112436,0.7445247,2.6379888,2
-0.40994412,2.0079827,-0.13417926,-0.029756725,-0.5302584,2
-0.14595959,1.8412151,0.22962205,-0.00322075,-0.38901818,1
-1.2318032,0.16507745,1.9202981,-1.35283,-0.32030416,1
-0.7254633,-0.6935003,-0.19836247,0.7585583,-0.21017829,2
0.040124312,0.87661487,0.56438214,1.7248399,-1.2070136,2
-0.43181187,-0.59204966,-0.56037414,0.9392714,-1.340355,2
0.36801827,0.4877702,1.0393376,-1.4772311,0.747781,2
0.72576815,-0.12868166,-0.5692125,-0.63365406,-0.0030847872,1
-0.27055877,0.91176754,-0.20590276,-0.33831954,-0.38983995,1
3.1646922,-1.6748229,-1.1223369,-0.7797897,-0.37543947,1
-0.6636724,-0.834608,-0.26874754,0.94528264,2.5657856,2
-0.3637618,2.5777216,-1.5472405,-0.9955159,0.97833633,1
3.0287802,-0.9296891,-1.3645052,-0.67001814,-0.14025664,1
