,P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,binaryClass
8546,-0.18602158197067734,-0.07138201955955396,-0.35204636507131704,-0.8251739761722376,1.1131321813074995,-0.06715831630071106,0.39223593585187144,-0.29695512719863437,-0.26887845965313484,-1.1298801906495246,-0.8973533010310868,0.13785045083460168,-0.6800192916999765,-0.8850164285384925,-1.1973223915586728,P
5255,0.3727824570433147,-0.980558928952292,0.008084471987097424,-0.5001349674060958,0.22869208999076251,-0.268125909262917,0.05962187245629301,1.322693065861489,-0.5154724767358515,0.11685799346021686,-0.4887277398545994,0.2403880515934287,0.2801530049913229,0.2764226255410713,2.032547346094354,N
5692,-0.22422823727345512,-0.1052392710071785,0.9108413385272016,-0.05532698336961228,0.4872308106357376,-0.3571407155755515,-0.021418407141361714,1.633774379220109,-0.27187424960128936,0.901108800599509,0.10026813621634256,0.5649966535232183,-1.5234484281749767,0.8528714167140423,0.05401719579098384,N
5744,-0.20063871931362587,0.6027681838218151,-0.017239892549588687,0.5788860087921416,0.23445568043821285,-0.233715043900245,0.26630559212873955,-0.13569301243116705,-0.8741891601377427,-0.40766510847607806,1.5174457218212096,-0.15596562591014718,0.7646035186193735,0.2594405206134716,0.19074445267021078,N
11324,-0.2538536180323454,-0.15413882111621083,0.46532022432408277,0.28183059115217207,0.43689014551866495,0.34735432541352285,-0.8927818940057859,-0.4261970008509514,0.1898807692849589,0.29146243465139277,-0.5992490424479175,0.3668911527663597,-0.2392536130731095,-1.1742029070479716,0.9627538374107196,P
933,-0.35882603950374115,-0.8658957861998795,0.4309376051999517,1.1160470402156664,-0.10172451240520375,-0.4309395030388519,-0.7869332630617969,0.45231834446694286,0.35113461142584523,-0.3331095648632835,-0.18742852257873566,-0.3593079555673663,0.500689738598006,-1.0793016520765883,-0.089982092838339,N
13138,-0.004745429388440137,-0.20072479107692515,-0.6529468532535543,-0.6964324497251088,0.3803126785976239,-0.6040471802871397,-0.29734263724691057,1.747729218786608,0.3319897618752243,-0.10725923776505894,0.13932459438900752,-0.5879570230875119,0.788463003765811,-0.046167621528043434,0.3397850022768079,P
13384,-0.1038684218433347,-0.7581543506008078,1.6655134770624622,-0.4889250483076335,0.8475404807462531,-0.2562528400911285,0.5434619370755431,-1.2481190477378203,-0.47142484903583437,4.808252866715509,-0.25293681467137963,0.39942830048658606,1.0626480012642923,-0.735434560749663,0.31732510910310485,P
14937,1.2068972188623375,-0.1881922086420656,0.3872314186479914,-0.6245947185317942,0.297154023111602,-0.0798552342589735,0.24305085012766212,0.38917012080055097,-0.16655209480986163,0.21191516960224321,-0.3627659566397046,0.5189935413324831,0.5549082842589461,-0.49369354337750804,-0.2573240416826042,P
2738,1.0941848709611892,-0.8461258646929181,0.16125855462745084,-0.8607321316947516,0.48313764152204874,-0.19898428572856217,-0.6623519970491599,-1.0172652657626489,-0.018257222883996727,-0.12762965132178433,-0.13637252407701378,-0.07758515970291255,-1.3132785499116801,0.6688064176446659,1.4215623729098483,N
2703,1.3174458106055522,-0.7390025279269217,0.724992926988371,0.6914269401296912,0.900996899083015,-0.7276602113241227,0.3978858935720482,-0.7151742483358097,-0.3856669673034506,0.24198489476390406,-0.2618282827652265,0.40764968488121106,-1.0822550086532368,3.144624808273565,1.6712981015511146,N
8243,0.36866904563738634,-0.8144201903050856,-0.7865582044544385,-0.9389783898460977,1.24415020587837,0.014752159467548348,0.8890589964330203,-0.1560386866094901,0.4110936098254496,-0.6889509178700975,-0.2271267261895651,0.7650321427874226,-1.101556886524282,1.1270146815834177,-0.4768029712105824,P
13290,0.461430602984296,0.3701149108561621,-0.9258673748856941,-0.8197754420682888,-0.1796713727879243,-0.09649407866003296,-0.6531941293282206,0.13471714580305466,1.3293911152784073,-0.4435150548171145,0.13877978513098538,0.5059252137267832,-0.29799022715319895,-1.744889642341386,-0.16555655440875938,P
12367,0.4396092431960128,-0.7360309418701213,-0.16602070943887173,-0.759385885303595,1.7565691662914154,0.03880650178834372,1.1054613791995256,-1.4197878439426757,-0.7039439295632633,-0.8952470804484892,0.08354771790371918,0.3063825570354205,-1.191992343887174,2.1255135676735715,-1.5348365926959209,P
11147,-0.013820591407886135,0.649122801057841,0.44210312856698314,0.20181609383960486,-0.7145962492387788,-0.26946843562665407,-0.6959901644635516,0.075994720796079,0.626756392525012,-0.3918252031593181,1.2262698814050874,-1.1453097525202904,1.1065642785050491,0.056300392320829756,-0.6923707985922176,P
4034,-0.5487415710059679,-0.18010516901859613,-0.5478487943960746,-0.4206091154981301,1.3457997798371593,-0.7021034557129694,0.5986765762738627,-0.4107527936708099,-1.0246899610300915,-1.140679512865482,-0.09954353876091314,0.7593444428535892,-0.5342155199253964,-0.054837215247090676,0.2512894674080714,N
2708,2.0187105041530504,-0.14288775757485478,-0.11823035234779747,0.016504928849990108,0.09199413562212677,-0.829597734798287,-0.5691001742828752,-1.076936430272657,0.7149482710337882,-0.07518227077803495,0.48006700950073355,-0.8449779074325096,-0.1570250384735979,1.1767611627758652,1.877608616805297,N
8602,-0.08571187565451169,-0.2714536103111699,-0.4797930616221824,-0.3393139599654909,0.47143309158112334,-0.6152609475158735,0.8711244882898515,0.024039222317105147,-0.18324648179741876,-1.0715622587583444,-0.6776038604033601,0.42199111562160735,-0.8973885441882418,-0.9053805072692918,0.25329204657392285,P
2761,-0.4815645374084223,-0.48154474953020426,-0.1881542585576771,0.8963868933510568,-0.34088454392966117,0.40421507160253733,-0.03426972125099839,0.09815465876781548,-0.5956022353198825,-0.38204446772208495,-0.25999785146890575,-0.05187673146590199,-1.126484028611581,-0.22915716166974032,1.9956381642060785,N
14630,0.34707210193289484,-0.5037756926338262,-1.1489477293351134,-1.6011284884886376,1.294597155005007,-0.7876261523483039,1.6582778147129973,-0.5214587471903973,-1.1618158553936115,-0.5809633737610754,-0.0737555043271268,-0.4675412346269725,-1.9376171200548309,0.9582178516447314,-0.30447482325573827,P
6108,0.49937657233609545,-0.5384420844700545,-1.0148737901590192,-0.30006228986055644,0.28900381133049236,0.10882275113981349,0.7521921328671775,-0.7025199332701396,-0.9825280730096038,0.11985040402561223,-0.360435203673809,-0.07524836050373537,0.07169391372567173,0.6307992837722987,0.5849791166022422,N
5233,0.6201179880177408,-0.32370247376129546,-1.0777735917956761,-0.2407755894373528,1.2405540462902889,-0.04121156975540913,0.2224064414557329,-1.245176950322942,-2.0599302232157313,-0.8164841389953532,-0.5106682811604697,0.2639458927764902,-0.8037610111480267,1.7956238396056268,0.3209760496991463,N
12890,-0.574925718923945,-0.29567491267932056,-0.1886240271072636,-0.2735602897149776,1.605432357834381,-0.47679308209665927,1.0712884796125541,-0.9876182662855645,-1.0938602411928817,-0.06196028255976227,-0.7588757687556282,0.013624987225369117,-1.8738550653796386,0.15183818256126302,1.2915289129122594,P
9888,-0.16945726741385397,1.5530566103318773,-0.8342379564437478,-0.3967363123007199,-1.3093456028525527,1.5610273717707277,0.29645222953519135,-0.40980700160081995,0.6995394548245926,0.24153969420577087,1.5001368680447444,0.34866248352719087,0.112013648078141,-0.24904116750675903,-0.32712373598592326,P
11641,0.9347659998598985,-0.6762489527799264,-1.4914454865206273,-1.516782805008081,0.874079655960552,-0.22873035134971811,1.151804743859218,2.0549906074161957,-0.04535938480823193,-0.4053794288003131,-0.30937114963077494,0.7254267518021498,-0.6954294747519011,1.7781502052191007,0.3856990191845741,P
4540,0.6266709678586434,-0.3898718431133325,-0.49557329401558814,-0.836572510135214,-0.46498740763520546,0.17362245458813458,0.0685220462757285,1.0150699358226334,0.3147932380085184,-0.38629783012707253,-0.15575605115600732,-2.6269851958647314,0.9329097542843872,1.2420860006748842,0.40858400571683096,N
7819,-0.1080435160413027,-1.183694714249624,-0.8484772413776328,-0.5448860104178428,-0.01923624762926704,0.07548861587611241,-0.41562408256761285,-0.48433322531725154,0.679252710402914,-0.20373240508950424,-0.07120180431554463,0.42252183357226136,0.666685454149405,-0.2132463870569884,-0.4398114022843448,P
13661,0.5169492663091146,-0.9463112750729437,-0.2809981499241873,-1.4203753232930978,1.1566615942570402,-0.9226844421768349,1.1082193621821228,-0.9310667667237322,0.18151159170785588,-0.6579600318668412,-1.2761465865372357,0.22025534754997292,-1.2949420988325038,0.18509908921257828,-0.33133653715208383,P
6873,-2.026740765472191,-0.04143009157048133,1.1757797898106344,1.5444016756865278,-0.8901959656703299,0.20221859031210873,-1.8922127029834825,-0.13413437180714027,-0.5690930943643291,-0.1520265158926951,-0.736055834722172,-0.1924103143078606,0.7319380103860328,-0.497992289497591,0.7386954497249798,N
2159,0.09113715155085725,5.422781495534424,-0.23280340702775143,0.5948211518639269,1.0672965004156205,0.5522509262375275,0.1196770448783443,-1.446481496519879,-0.6830174290468791,0.15092255774475677,5.821923493265303,0.011905724968573284,-0.685026257489388,3.2952159493659425,1.8611558928797858,N
4681,-1.8811168040613637,-0.6740784202837768,0.4860260796947087,0.46181548695241686,-0.35455116347495313,-0.3035393043869353,-0.7926731701511174,-0.8079991810732594,-0.6628190132990404,-1.0648066026417076,-0.09337727534843099,1.220356238445688,-0.7437344010368876,-0.22302955893169796,-1.8438101245665006,N
10886,0.4318563067523359,-0.09540160490630917,-0.4133079924896933,-1.010105815117303,0.6456996666053744,-0.7105071614599372,0.8096541851853201,0.24849358014680573,0.6924190546556768,-0.7275447213588873,-0.1257846272439685,0.27064866734553145,-0.9145471814649374,0.961206634813862,-1.597866825203471,P
3335,-1.3154699612681497,-0.9897782543654978,1.7281476577229575,2.2993426835649804,-0.604450490698636,0.47312314340194583,-0.993025068935455,0.04076185498894,-0.9762168002118986,-0.39810684469091434,-0.3199484913618902,0.5728212056994529,-0.09461351982578192,-0.10652870699872713,0.9883504114109103,N
10822,0.05302482194054914,-0.740186773368172,-0.8320356574612133,-1.983699002559936,0.9613250782748354,-0.7372997835908199,0.9272494690023062,-0.7478306106939931,-0.2878598358010508,-0.6911082393257862,-0.210129998295266,0.23691144895377686,-1.0008953527873083,-0.24585660325621525,0.11003513031600148,P
2481,0.4423125917963755,-0.12150517972449593,0.931991961234606,1.3632527074371419,-0.04994236926512094,-0.046358563772235795,-1.4441197240738564,-1.110743519628032,0.1632459709030668,0.18700104720844163,-0.446271919537618,0.20690169015963533,-0.09725374073151694,-1.1132305227719488,2.1164771955192285,N
1045,-1.014437040770428,0.17928716979731707,1.280169206215378,1.0204673385255145,-0.1672395003588253,0.3229058333865513,-0.897969987449146,-0.6100237158345616,-1.202082746593795,-1.0507921238959468,-0.8207491840541619,0.4183975650716703,0.3067372430146077,-0.19354928643753572,0.41416087051954864,N
6470,-0.8378836104133949,-0.7645390384628103,0.5607813795714967,1.2207374723565505,-0.6959942543083957,-0.29597642139038505,-0.7633635728633157,-0.5530401515286005,0.19986352655694273,-0.5706925692704753,-0.8313548658510648,-0.239092447639011,0.8575188241286209,-0.021728161560965464,0.004824651564357518,N
7701,0.431156238056248,-0.4681354585497649,-0.46971041816600284,-1.1567427036020232,1.352539548746397,-0.3243714067861845,1.091696347565697,0.04724115276554741,0.45794271606213927,0.3329591165773088,0.3241565765439002,0.1694469466039908,-0.3107651058559069,0.26935574222332553,-0.38078680885536753,P
4873,0.02643039457628532,5.358791912720555,0.06808311836590869,-0.18924150239893556,0.774838504060646,-0.49695937736853424,0.38716417002541004,-0.7909156230444176,-0.3855614682949806,-0.396110275708272,4.267115528241059,0.28305410091077865,0.039681612782007096,-0.46093562197885807,-0.04267966758087792,N
694,-1.0363739238733793,-0.5900491584354317,1.9344565975577979,2.7919573305887857,-0.7882365092104708,0.6134179169100643,-0.779053688255156,-1.31356438938479,-0.75336200649578,0.6686903696476934,-0.35795331671021774,-0.6891779907391601,-0.10560144555732554,-0.3188957417299392,1.3430183844176486,N
9665,0.3126917808338444,-0.3830326775523307,0.743797391221852,-0.8491874987382076,0.5652074812169274,-0.6802183226035612,-0.16711459137438878,-0.3176627053937714,0.7587639157331327,2.105695391461711,-0.64266131385239,-0.29428129340647263,0.3638577377482072,0.17537545467506682,-0.10145807835235515,P
6033,-1.1598449241118076,2.7912916891725414,0.6178618609943471,0.9460046263048713,-0.7651862477678752,0.2844583462611974,0.4561979711634225,-1.18439517117746,-0.9576474913612569,-0.8232608123607414,3.0298078514950557,-0.3639219413163864,-0.3598613505433834,-0.01476581942658297,0.28599347924841856,N
8968,0.532278476670581,-0.9128931462271409,-1.1266934071190793,-1.1322441367006508,0.1015871580037592,-0.731247006469675,0.37593933084729114,0.24292842282656768,0.9495468576476611,0.0852950784487711,-0.20075268999083282,-0.6436558864734556,0.6947052105726081,-1.3506214905085676,0.5530699334127052,P
14782,1.8691309521451254,-0.8293938787444617,-0.6364548830880752,-1.6436347008105485,0.7563461288197169,-0.30187471673938243,0.7531204685029682,1.4687230206509692,-0.7196093654083681,2.4863190047571533,-0.32523345924214614,0.21127681589427233,1.3038535600289891,0.6532019008768059,0.6869833082645983,P
51,0.9183551675180791,0.33660325928813445,-0.35206049867531103,-0.8478773303785232,0.508255901010272,-0.6123064566978456,-0.6192509481980366,-1.1836935106411404,-0.41194946171088564,-0.9352526716492737,-0.16225650472013478,0.5117140316389,0.4812734684092512,-0.3497900674521027,-0.21845542359006048,N
13182,1.1604277403011338,-0.5353612750719383,-1.30017609062467,-1.3692798004757893,1.1708000874667046,0.35713391054665766,0.5283809663084639,0.5069568487584554,-0.3893610931402122,-0.5107521038234456,0.12082185250607136,-5.382910631602791,0.8420239744132335,-0.21233145277263282,-0.8453377925057154,P
1696,0.5619090124996057,-0.7202026251019673,-1.1316193024556174,0.4140822860569269,-0.07647446347366511,-0.35366970125933006,0.26213241837486917,0.5767843094404415,0.8375364894826732,0.08255853148365633,-0.8130985593775804,0.6114663801732194,-0.05397406374332178,-0.2627926482290651,0.5704744701400156,N
4412,-0.8696859279478584,-0.7492664482997615,0.3983601359656483,-0.9036665279257438,0.5001323354947027,-0.3825346438846524,0.3537554856871825,-0.943222029523282,-1.162346956287813,0.9130423620949608,-0.8303838716340501,0.4894847794074343,0.4077303370044347,-0.29850319403645253,0.04374868346366512,N
13474,-0.6884817192302549,-0.49111039244151017,-0.2605077374052782,0.8960122510826671,-0.08075958113576814,0.15700249723704307,0.045719226487874715,1.2195489696662416,0.4781950213080644,-0.8554538717287883,-0.5618662779444494,0.12106223619934195,-0.8522885267143562,-1.0844204629800935,0.33476340557189804,P
10436,-0.03215245710129805,-0.6291470142113949,1.9346903784484943,1.0343894041370119,0.15296468126782942,-0.8863594573914747,-0.6016459991052686,-0.5313374360245745,-0.03156435730834073,1.4008213090814845,0.11550259969902477,0.4556526955495209,-1.1266663044764123,-0.9631559377272239,-0.60150113129872,P
980,1.0806349901501158,-0.43776713483301133,-0.5694717380647947,-0.4160835574557658,0.32047546121402165,-0.3248709246243347,0.4811030111390972,2.923184731569151,0.613359471431947,-0.09991786176600242,0.16054088730201788,0.8166628746423508,-0.26752524409496115,-0.02527162779855996,-1.4573563297221195,N
3847,-0.4491360018113698,-0.09216979522144286,0.19004371954365584,0.5948675547948248,-0.16007431021352225,-0.6340328352485239,0.34183675607740477,-0.36640336010963664,-0.44853936509725534,-0.39109555039624666,-0.6557787999954465,0.9387180341266725,-0.24532656176690962,-1.2604406854607826,2.1943473491094276,N
1790,-0.5493957686953264,-0.8761091689403407,1.000124787491608,1.3517975024614837,-0.14227110649918498,-0.15053905284274177,-1.0226565918200639,-0.6106598712596731,0.36952084246548866,-0.30780551533087525,-0.8004655859180544,0.7424879803148685,0.2333924111145606,-0.9488862588279727,1.7805478110363275,N
7312,-1.1909396812682997,-0.7761197728078039,0.9044080135508379,0.4821693564970074,-0.1965112986136442,0.07339968680186565,-0.5270835381525466,0.8711662685036647,-0.03191198690470756,-0.46278963108670224,-0.028599618081478984,0.6859218881917275,0.04359404108924514,-0.6862270712770259,-1.2351889011015023,N
1265,-0.8038710571461322,-0.4884873443151189,0.6941449409840753,0.829590760838194,-0.5409253141810563,1.1670238770532833,-0.5390005997003926,1.707744514728477,-0.6465456693544764,-0.44528616142497496,-0.6365156420418961,0.2792827106330257,-0.20242738202571417,-0.10627753769475368,-1.2765221346914104,N
9474,1.3418521360135562,1.5113412962176946,-1.5212856421849548,-1.6332505827353436,0.8172266605322691,-0.6904601480746972,1.502169384142843,0.17444799364613134,-1.3085167355124083,-0.47024356289617547,1.3892521034902807,0.6327180909661778,-1.7646054728850225,2.9880923407661015,0.48452842932716694,P
9524,-0.5293882150778684,-0.6333013123108204,-0.9242982638287096,-0.5299740565714117,1.3368945679103201,-0.07851157518113178,0.1161491045041389,0.8106912091657981,0.7913777346551858,-0.617872274983474,-0.2554211107791843,0.037166592272260685,-0.4194659226902854,-0.37180318590707995,-0.55021579052542,P
1956,-2.0542794604388765,-0.35834552778400885,2.183960994029202,1.9810925214124153,-1.2598518854432041,0.1866780362927093,-0.8961565673434306,0.9960768848047163,-1.105379826257122,-0.20895222690642504,1.0473300468191247,0.31054210385054287,0.4935240776407456,-0.7222864733306325,0.015956139835385914,N
917,-1.3792788401988543,0.2502591339567828,1.5603599597813953,2.1146057554537387,-0.01908098574664796,-0.3897357227576419,-1.3370037953810305,-0.4241208136979593,-0.9538617254888145,0.28132738373602867,0.48136976295915673,-0.32212300381357883,0.7277317610543262,0.36032671215510487,1.1730495027743264,N
4337,-0.9038114132749736,-0.09296356415659185,0.7716738917477054,0.5939739661017523,0.09289732134515405,0.5221280564428431,-0.25034870215120686,-0.3655917855639893,-0.8880107268065314,-0.07179043735028645,0.6543434002635089,0.7542537832198206,-0.12507493132840133,-0.11716450501749148,0.7370283202709109,N
7814,0.727623874545085,-0.33669928972665103,-0.2822654034682006,-0.2997344683645328,-0.9339398217555118,-0.07957635903051775,-0.4746144898988278,-1.0386915223474595,-0.25331681470758916,-0.6329528609740805,-0.6047496083710702,0.7113813899800595,0.15092845707880112,-1.1309853344471716,2.1882070536016864,P
1742,-0.06330262906287235,-0.2827330400582972,-0.18641010423741408,0.8837948616452617,1.0131502577795797,-0.1909824140390805,0.2613120822221403,-0.04540886075309024,-0.33648083508353543,-0.33801126541354437,-0.4681806149450139,0.6941922418790842,1.2201738548436802,0.5959195743093555,1.0898914798562314,N
6083,-1.1035084288032817,0.17434315065280476,0.55375785800761,2.0452166734335764,-0.5884526061329126,-0.37192100443894677,-0.9439854928725868,0.38080385775914627,-1.282777363322744,-0.6371841389547437,-0.8634960490750829,-0.7409731030518333,0.391800224570244,-0.504624117145847,0.7354613495207354,N
1182,-0.03895891036879462,-0.14667094213897677,-0.43378908780872677,-0.24034572138745625,-2.784105494474027,0.053261319721683076,-3.145327353018333,1.5095810004793613,1.8513832481698231,-0.5414665385905584,-0.4949082532027421,0.5936467090831741,3.8939042805660793,-1.2617131668749855,-0.18727743175989775,N
8325,0.31232082504600456,-0.21835619121162755,-0.09378794175735636,-0.13854168245392726,0.5401427690422651,-0.42434775093885707,0.36549204312447786,0.47070881912837526,-0.1316769823637139,-0.256243504029725,0.03967164791887329,0.36433984192508484,-0.35781464457759543,0.1964662905619901,0.05597423264074278,P
4086,0.262942439064723,1.0050275998347669,-0.060750606029032345,0.9130187211842343,-0.17003235721119112,0.22080793305639534,-0.07491345316959036,-0.2841463319741354,-1.0065235440205953,-0.5193211761206541,1.5367809044332883,-0.2897791747974948,0.09951343542088407,0.3411129388006464,1.6897889441874823,N
1333,-0.5646179768890184,-0.504332831799364,0.14172969947769548,0.5085428426305659,0.4053062756010759,-0.11176998436398994,-0.2533612063246715,0.25982657055400493,-0.0168503878240141,0.4951553603968641,-0.023478048787962225,-0.7384556585901908,1.3302201584395017,0.4355206531761449,1.2326446564360527,N
880,-0.22938010803827114,0.8918683758872196,1.2963471006927414,0.5718629615693693,-0.3295335446025694,0.6069168703497545,-1.544987237352351,-0.1215616103249897,-0.13821661394762164,0.28687825660325167,0.9964184162429063,1.277975509658211,0.7835344499827092,0.075487238967827,0.26952790209086436,N
12220,-1.339409701068617,-0.30643148188199404,-0.3747424855286876,0.5791781705485393,-1.0543398264951784,-0.0402645014128028,-0.6513691883029643,-0.5714535550827555,1.046317155034529,-0.9501493825921504,-0.4198944335409145,0.41994769544480787,-0.554256321984224,-1.0938224242472419,0.15977277184272418,P
7761,0.200333328021507,0.04397369311100224,-0.24201252424919786,-0.3658298378474774,-0.8293297808451393,-0.4607437870566148,0.25683710282221567,-0.3246136078355941,0.10140335407225524,-0.572103132149913,0.770025098126634,-0.3696747572818061,0.018478555104753325,-0.9886258004293529,0.04864038590275284,P
10674,0.014469054013263039,-0.319965214635398,-0.8693979784303522,-0.7207716889404869,0.6155448543132069,-0.3767237184563422,1.0153355050159711,-0.9534220753655775,0.5621727389670621,-0.7762123967001481,-1.0962811668558252,0.22092456442685077,-1.771852141439447,0.3764688006940381,1.475222692584035,P
12835,-0.37377008302951464,-0.3756134285857703,0.641732750541229,0.11614102968839768,-0.9403922949575638,0.9329567280803741,-0.678986745961435,1.750008654928079,0.44941713681305007,-0.3341327377120952,-1.3673175647752993,0.40027850084110694,0.4818918734305894,-0.5487805227071512,0.9019762403791461,P
2931,-0.4037639064131813,-0.2778731268649276,0.22772691995591623,0.43970465631820393,0.04216172885374743,0.4029680026947981,-0.015773455310572643,0.5730230065704628,0.07271863883880929,-0.7850842588826518,-0.02890773906708745,0.3089292599650336,-0.5262086148444705,-0.14746752313139055,-0.1055089662603308,N
4849,-1.3450400682514356,-0.3705255938776288,-0.34393831721827905,-2.7939301147762654,-0.2548486289769472,-0.1769944335106843,-0.42912336884042934,-0.37456865312141463,-1.274010188757524,-0.17157796187228824,-0.7448558606975947,-0.4259270610238906,-0.32488365958858867,-1.573685196504714,-1.079861735861327,N
8887,-0.5988984148401952,-0.2823178631692109,0.591417189238257,0.245806119024778,-0.7488245550946274,0.8986592368298809,-1.148390382824165,0.7310297202689258,0.6458526077785599,-0.8995963513868199,-0.07808187273196615,-0.03467243102437728,1.125649762689019,-0.38360235375670476,-0.7367049994595443,P
13470,0.6303208971778884,-0.5102328954492179,-1.3263719303405905,-1.1608247674744434,0.9484789076361986,-0.24085577414336778,2.8818708093099494,-0.4089101930743684,-0.8895673719571935,-0.9685437804490369,-0.2909859044971036,-0.3465602591285674,-2.263077248873534,0.3085830521641846,0.030871400063345267,P
6892,-1.0884593956057194,-0.3081297877365441,0.32246464191095403,0.6303989983307248,-0.07474238037077688,0.6288698267321574,-0.35231847495858715,0.22060446092265895,-0.4345145389919157,-0.38989199607523783,-0.4892348253133282,0.5405610223436221,-0.4583708776596799,-0.854497195195338,0.46589921328034944,N
4381,-0.16941448314467508,-0.19096464022566773,-0.08273661894461606,0.7890977014424726,0.0990037751836366,-0.6733626495836471,-0.24464294482624804,-0.749936815398414,-0.1427979165522447,-0.8648336142532416,-0.1626377049243226,0.08087504122495306,0.8236770266015258,-1.1889584663922208,-0.16854162675137968,N
6612,-1.7156627821614108,1.6549162665219903,1.0438720241959025,1.0628345670464414,-0.14416146496696278,0.016255612203047227,-0.4890610912542168,0.2124282377985771,-0.05675033427997722,-0.4968497267973516,1.196112008589216,0.15941478275817983,0.2081154745248045,-0.14276753254783586,0.9493537935168267,N
9788,-0.15094970992879062,0.30612845997133215,-0.9463496017655726,-0.09894466451648476,-0.13719294072494734,0.011247364217524064,-0.4944468064773776,0.9635774491576183,1.9575654357196774,0.42467364273950964,0.023368234854101166,-0.8240593778523939,2.2838071684363386,-0.43153304081618343,-0.21578570787169515,P
3169,0.6458964816426027,-0.8031252594014937,0.10673372276626797,0.7554203518137876,-0.35985467828896844,-0.2784281222814061,0.1630433653730592,2.0214633472260757,0.5590606340735721,-0.6265631252846195,0.011995225534641385,0.07466446387514913,-0.7460664245232045,0.30150290233559596,0.9452018942620786,N
1122,-1.4562714437533013,0.04077299177842039,1.5329255892203104,1.6292412718628304,-1.1516764249907072,-0.14605420276603734,-1.0436041146660662,-0.9433498731105628,0.062403024593967155,0.5654699082994546,-0.0452226732364593,0.5331549822601266,1.005842369134056,-0.10306122063838363,1.1729982343317034,N
2037,-0.7411919187566152,4.167867259835123,0.01893893935140467,1.3831982276167514,0.20145300047866144,0.043738212526390485,0.39631670247622763,-0.16227903394540702,-0.818545797541091,0.29221750396578516,4.108073387777924,-0.09468637906473798,-0.030202806528934978,0.37191622306667427,0.07788050098179587,N
3202,1.0766663505798872,0.8466645316808424,0.477200418491561,0.30701459082641835,-0.4807640192881198,1.1728696397420089,-0.4847978143050378,-1.0343128236226473,0.3745313662786902,-0.7975200656194497,0.22145499650556544,-0.32975504837292813,1.229990339041012,-0.20763499433979046,1.0009996779307373,N
4871,0.8766484259354098,-0.2348197988154445,-0.7279919798007701,-0.1293555374726088,0.0322038336608414,0.3443749413394205,0.4910137264090436,0.08971636223891308,-0.0868011272264293,-0.31545147668729934,-0.252552170378776,0.8951109837874904,0.8599546561892626,0.34331389812888274,1.7585699004800825,N
9033,0.41951693175372035,-0.5314741238933249,-0.747757874787577,-0.48308598883494175,0.004051114150656926,-0.2843164172034123,-0.35447750636919917,0.9017651913115521,-0.08785259093483211,0.26648246621315674,-0.31586944519964827,0.1785010476206956,0.06093593409029077,-0.021464811284197638,-0.2214040286679882,P
14947,0.3121290230562289,-0.698082140939168,-0.3511668845390842,-0.27632083122642026,1.4583622716356257,-0.29525484862893303,1.6411628866514079,-0.7701204787724474,-0.695018861904366,-1.1567939483380059,-0.31648010920720976,-0.021548512760833166,-1.7897825698597805,-0.23973460185674444,-0.3435015881450934,P
5700,0.5647934839671529,-0.6460997180372352,-1.4720657703626876,-0.9613366129598534,0.17703261804423984,-0.21159046759722422,0.3733268592423664,0.8183916466679035,-0.3396600955767636,1.0325963226957928,-0.2608002977361524,-0.011098857239353076,0.33681887145073497,0.5209697527384132,1.1601935102394565,N
12888,0.16896342978403867,-0.18864773456913023,-1.1034713882047873,-0.3277337986291914,1.4807090988576355,-0.0015906142895888847,0.3409486296510233,-0.783099274837561,-0.614987670599403,0.09581492928207253,0.07351051329128677,0.19536212855738327,-0.5032483343042691,-0.5703915320033593,0.19157296631780962,P
13580,1.1684735821683025,-0.2222692545607793,-1.8028899541357881,-1.5960524264267293,0.9513391769750053,0.6096833772749195,2.017625014363102,0.39378520123271454,-0.6425934526410144,-0.2977538563831893,-0.7983031041328621,-0.04017211161756748,-0.5217630678558777,1.0784316227700566,-0.20095563709909625,P
12412,0.6572663227302985,-0.779404622397876,-0.618661085178022,-0.7773890102406654,-1.1021009981233774,0.1918007322427779,-0.8632589245805322,1.183837845314112,2.0843478984665746,-0.4990013572846778,0.2585404360379532,0.2938829746077688,0.9429173926133642,-0.21319562265696307,-1.4969615117436557,P
3509,-0.5876838671402866,0.4899134956057659,0.7550931660794769,1.5764427134853263,-0.07047693262174182,0.4363513530586593,-0.38527245830965373,-0.5954516519792326,-0.943872263114419,0.44625052135453536,1.0629403858697442,0.09764620125474505,-0.005088189119170694,-0.4576891246616114,0.781389009747262,N
7272,-0.7820743156299301,-0.5980766269636228,0.6266368530568776,-0.18083570683420433,0.20497379399439924,-0.38952819385828186,0.4764343794793717,-0.3446457006419225,-0.01694611463862264,-0.4072380120036497,-0.9577416258162152,0.9691255532678424,-0.6883990193358495,-0.916856585597636,-1.6935388099133253,N
54,0.11127068912980267,-0.32844864173456534,-0.6121648274324687,0.2228091965782793,0.8941021996662887,1.4101887592972684,0.8106850529845561,0.6777030455962867,0.34257682213608803,-1.0250207572596315,-0.16330656123249238,0.18698824822703408,0.18525175971874322,0.2587379995934127,1.2131890069908053,N
