rent,ftotinc,eldch,yngch,age,occscore,sei,poverty,binaryClass
-0.6752412,7.363982,0.74848247,0.9406452,2.271019,0.48687384,0.33435956,-2.0722866,P
1.7736106,-0.4320268,0.3480435,0.6179908,-0.7841872,-0.90539134,-0.86464435,-1.7368389,N
-0.7659595,-0.03357418,0.6448875,0.64283615,-1.358372,-0.94323325,-1.0134029,-1.0937148,N
-0.714389,-0.14959791,0.9465184,0.4719516,1.7810786,0.9868323,0.2804276,0.34495068,N
-0.9103586,0.17806132,0.62108403,0.91514635,1.1370761,1.0863178,0.55021906,0.9038969,P
1.2658857,-0.35038725,0.8537274,0.65426236,0.8172132,1.0620781,0.8441961,0.4556122,P
0.5371781,-0.47244203,0.95411193,0.8394884,-1.1374187,-0.9639681,-0.81604695,-0.6989247,N
0.45438483,-0.28150398,0.6441065,0.986711,0.74774843,0.7247595,0.1641249,-1.7157086,P
-0.4622809,0.094579436,-0.9603367,-1.0304686,0.73232746,0.36290562,1.3753529,1.0892212,P
-0.62054634,-0.2161791,0.7512948,0.81681484,0.0392056,0.40647882,0.9033516,1.448849,P
-0.77885205,-0.123835586,0.49095583,0.63857055,-1.1915283,-1.1614817,-1.1553323,-0.7857425,N
-0.55143684,-0.010654867,-1.0683684,-0.9820908,1.2777823,-1.4301679,-0.7957702,1.3120799,N
0.15384814,-0.14206049,0.64360875,0.64109004,-1.5777943,-1.2505474,-1.1055247,-2.0512342,N
-0.6904547,-0.1058217,0.7454666,0.63532025,-0.9061435,-1.1089225,-1.1645277,0.81283325,N
0.31195602,-0.23032962,-1.5309715,-1.7334151,-0.5070921,0.78693056,-0.2190432,-0.95443755,P
-0.31311145,-0.047085494,0.6118373,0.7710809,-0.44272432,0.47755027,-0.28161407,-0.15131241,P
0.5837252,-0.08182429,-1.5097996,-1.7197723,-0.31920454,0.5358442,-0.6398475,-0.32314378,P
0.6306557,-0.28583157,0.8065882,0.6137839,-0.28222477,0.14050153,-0.21428832,-1.5184845,P
-0.6214582,0.1788057,-1.2854143,-1.2940958,0.6038143,0.7920395,-0.024639405,-0.30129692,P
-0.4425404,-0.026748225,0.56061584,0.9163772,0.9193634,0.4575082,0.57538587,1.2806985,P
0.5375393,-0.35264522,-1.5501356,-1.686158,-0.23058084,0.42423472,0.7646094,-2.068244,P
-0.77482253,-0.279141,-1.3389359,-1.2476978,-0.35267305,1.936394,2.3817837,-0.17564026,P
-0.7043507,-0.15369488,-1.597708,-1.6035979,-0.6037143,-0.4259454,0.12669669,-0.08694996,N
-0.7810913,-0.23203711,0.6250826,0.62927794,1.189636,0.6813193,0.60502803,0.312258,N
-0.802564,7.212492,0.6136765,0.8873309,-0.567473,0.4279859,-0.311594,-1.7974731,P
1.217455,0.00984934,-0.672336,-0.5661839,1.3790587,0.35556215,0.98030156,1.1167772,P
1.5480418,-0.13753127,-1.5515362,-1.4239138,0.67391026,1.2044001,0.7277479,-0.11718649,P
0.8959601,0.055211693,0.888898,0.8052907,-0.20398358,-0.39686295,-0.2604276,-0.43923295,P
-0.6390057,-0.2756591,0.5466186,0.80235267,1.8698595,-1.3767986,-0.9331882,-1.110812,N
1.73437,-0.04367508,0.936545,0.90119624,1.0739506,1.6620908,1.540976,1.428178,P
0.07112515,-0.08332771,-1.7307006,-1.4260786,-0.625113,0.282413,-0.37230265,-1.3546203,N
-0.6626496,-0.043477606,0.71248037,0.7535537,-0.7485177,0.12895556,-0.61890084,0.40271914,P
-0.6396429,-0.15766308,-1.3638157,-1.2821602,0.8776763,-1.1979014,-0.92715424,1.1893507,N
1.3261775,0.14606355,0.6396665,0.7875937,1.2578998,0.46973312,1.4416769,1.2532669,N
0.5647684,-0.4202687,-1.6405286,-1.7424343,-0.28619233,0.37388662,0.7211164,-1.6367648,P
-0.42507994,-0.18696824,0.44447017,0.60838926,-1.329827,-1.1646059,-0.9893981,-1.1038585,N
-0.9401686,-0.2913608,-1.5707608,-1.4097488,-0.0092071,0.924436,0.026107013,-0.8357689,P
-0.65810555,-0.17256738,-1.5245367,-1.4110447,0.754099,0.33015984,1.3373035,1.0172552,P
-0.5391962,-0.13673861,0.79097027,0.6462617,-1.5040365,-0.928696,-1.0504717,-0.47070885,N
-0.449792,-0.16423976,-1.623557,-1.0919735,0.204879,0.23509595,0.5874827,0.6423982,P
-0.79178053,-0.19239032,-1.8393779,-1.671091,-0.286543,0.8905686,1.7334548,-1.1053263,N
-0.9598336,-0.30087483,0.57023734,0.6897319,-1.1125541,-1.1970682,-0.8400056,-0.34985274,N
-0.5731312,0.08298269,0.6513416,0.66785,-0.9361335,-1.1195456,-1.0452701,0.22495462,N
-0.7905862,0.18091056,0.7784643,0.8361511,-0.7947982,-0.96062374,-0.9047271,0.8032327,N
-0.70477676,-0.045146886,0.8313129,0.74581456,-0.6697518,-0.32736027,-0.8259746,1.3592685,N
1.521983,-0.15261303,-1.8381882,-1.6856785,-0.18182635,0.09261373,-0.2911778,-1.150998,P
0.49361268,-0.24038276,0.64721364,0.64714456,-1.7482035,-0.9978049,-0.8504497,-1.0658239,N
2.012951,-0.03397248,0.8137863,0.90475655,-0.7387331,-0.66795576,-0.2771032,0.00786484,N
-0.7390258,-0.065101564,0.66919136,0.5006161,0.71169466,0.5270147,0.38824856,1.4893243,P
-0.6655738,-0.30933928,0.68553287,0.7564684,-1.5767882,-1.0876826,-0.97391045,-0.06370519,N
-0.69550884,-0.30157384,-0.84139544,-0.7903705,1.1471399,0.22274028,-0.2110326,-0.7042029,N
-0.67917603,-0.02598732,0.86818117,0.5650271,1.1408887,0.49429852,-0.3157976,0.9759016,P
2.6030767,-0.05819653,0.82661706,0.6632494,-0.8835196,-0.85533774,-0.7031086,-0.8531061,P
-0.66686445,-0.018410265,-1.4878262,-1.4028167,0.3313074,0.43910167,-0.2898234,-0.16185969,P
1.2416308,-0.11042216,-1.0769509,-0.8727292,1.775159,-1.4573797,-0.92209023,-0.4108521,N
-0.78691787,0.080788136,-0.33802864,-0.33376947,2.3824046,0.41132417,0.6354634,1.1633518,N
-0.6466258,-0.17246783,-1.4917588,-1.2480131,0.44212595,1.5756339,1.4648619,0.123442814,P
1.4822679,-0.11929052,0.9119073,0.6262919,-1.1287258,-1.3150637,-0.90532994,-1.2337084,N
-0.8200788,-0.03378293,-1.4830294,-1.5541608,-0.40108502,0.93726337,0.72035486,1.1442997,P
-0.09587757,-0.19687147,0.8099982,0.9256967,-0.83860105,-1.2188158,-0.8831608,-0.84615815,N
0.9759338,0.14754796,-1.6439444,-1.6338365,-0.38217044,0.73309886,0.51577544,0.48947042,N
-0.56067795,-0.31856573,-0.5205381,-0.43915522,1.9217646,-1.1785687,-0.9562031,-0.15912497,N
0.77539474,-0.45986965,0.540276,0.8770645,-1.1983223,-1.25754,-1.1069735,-1.3058586,N
-0.6991279,0.019987404,0.6519162,0.7146158,-1.1357225,-1.2649654,-0.951372,-1.0402386,N
-0.6651138,-0.19930592,0.6819981,0.83716387,-0.87294686,-1.3988628,-0.9503891,-0.48027775,N
-0.6107185,-0.19412337,-1.2194984,-1.3680305,0.56663007,0.6388543,0.5511354,-0.17448877,N
0.45886812,-0.36595586,0.70150775,0.80618244,1.3358188,0.0014531314,1.1070199,-0.91703916,N
1.8810855,-0.028827526,-1.1037871,-1.1638879,0.21940075,0.6800989,1.5994961,0.42166203,P
-0.37041122,-0.1060781,-1.6317191,-1.7056082,-0.58578503,0.6885381,1.3143339,0.7452152,P
-0.77164674,-0.13089494,0.6176198,0.6522894,-1.1027486,-1.0945522,-1.0719095,0.24531008,N
-0.7133077,-0.086440764,0.78095466,0.564657,-0.027818576,0.49691013,0.6854977,1.2234287,P
-0.81593287,-0.06982206,0.9439987,0.7817012,0.82218224,2.0818539,2.028644,1.2432961,P
0.51826435,-0.16393115,-1.0044281,-0.8080662,1.3022039,-0.81945467,-0.4914378,0.61418927,N
-0.6937628,0.18677904,0.7169277,0.6905198,-0.546201,0.25902387,0.7536677,1.3038673,N
-0.74667746,0.2527843,0.47642797,0.4856794,-0.9955338,-1.1884304,-0.86462307,0.027250126,N
-0.65770984,0.03517054,0.8879821,0.57911754,0.4245781,0.19165987,1.1568575,1.3761332,P
-0.6026456,-0.30747885,0.55065936,0.9466069,0.5845955,-1.2239716,-1.1026602,-1.5189033,N
1.9836147,-0.013141744,0.81478524,0.86441964,-0.31318402,0.35224497,0.5634786,1.2543656,P
-0.70266724,-0.18595335,0.5831338,0.7457363,2.276427,0.13698547,-0.24306929,-1.3321885,N
1.0582438,0.10039061,-1.6426293,-1.6502547,-0.651119,0.6166737,0.56850886,-0.42162836,P
2.1651852,-0.092678666,0.543323,1.0079404,-1.0812069,-1.0106643,-1.2726523,-0.5583446,N
1.8335134,-0.19297162,0.7528234,0.47030985,-0.36487395,0.41344637,1.2183847,1.1701263,P
0.7914091,-0.2011731,-0.99926823,-0.98763126,1.1584232,-1.2915138,-1.0183125,0.09831467,N
1.2074094,0.0032130778,-1.4858751,-1.5532115,0.08539958,-1.3398641,-0.94721526,-0.48377252,N
1.1652663,-0.10529502,-1.1625344,-1.1907141,1.0096346,0.42705828,-0.24698095,-0.26900482,N
-0.73736805,-0.060285337,0.8061728,0.92569,-1.3744801,-0.8942176,-0.92807126,-0.38727465,N
1.9204489,-0.25347152,0.67109305,0.58849806,-0.55057174,0.9833504,0.62294465,1.2192137,P
2.8659773,-0.31658527,0.6012554,0.6532729,-1.0460858,-0.89677614,-1.0468558,-0.32238552,N
0.34195805,0.07099085,-1.1302018,-0.95697826,0.7351687,-0.7325112,-0.525486,-0.27397782,N
-0.53424877,-0.15226737,-1.481416,-1.3222437,0.10258536,-0.16014034,-0.65133953,0.740541,P
0.96931696,-0.45702556,-0.84913564,-0.5196891,2.0596304,0.1397174,-0.15541129,0.0833815,N
1.1244287,0.025195658,0.5147729,0.8107373,1.6940054,0.40418598,0.77999747,1.2030591,P
1.22469,-0.3714913,0.6907121,0.7346678,0.852089,-0.014477253,-0.45875862,-0.5434573,P
-0.41907635,-0.23824494,0.6673755,0.62628853,-0.75960004,-0.91907465,-1.0416052,-0.60576504,N
-0.5268284,-0.19848555,0.7483647,0.7843662,-1.1064944,-1.1096524,-1.2077498,-1.3488088,N
-0.6489554,-0.13738579,0.7254187,0.40294355,1.3274019,1.5945324,2.004641,1.2821829,N
-0.6948363,-0.21862428,0.7512856,0.7645387,-1.0623571,-1.1718427,-1.0496413,1.2292954,N
1.2047298,-0.071682006,-1.0180556,-1.1409948,0.69024235,0.2857085,0.3965356,0.6759926,N
1.015602,-0.19288647,0.5445935,0.8492298,-1.5241796,-1.2010355,-0.97420394,-1.6027012,N
0.23701423,-0.22444896,0.7422236,0.65423125,1.6715155,-1.2557092,-1.1884658,-1.15461,N
0.8089762,-0.17780992,0.5847645,0.72554207,-1.3700972,-1.1823092,-0.77265847,-0.37826252,N
-0.7384292,-0.04451596,-1.3055139,-1.2545027,0.5040272,0.7866829,-0.37609273,-0.7397776,P
-0.8025172,-0.12845337,0.53803134,0.717615,-0.8930478,-1.310289,-1.1210849,-1.440429,N
-0.729612,0.2285756,-1.3197231,-1.4926273,0.7752929,1.3022919,2.0445516,1.135245,P
-0.8403354,-0.028786846,-1.3211336,-1.3511999,0.131989,-1.0217469,-1.0170636,0.007464394,N
-0.89202154,-0.17775595,-1.2844045,-1.3682393,-0.20371592,0.8907677,1.0531484,-0.19689065,P
-0.93752146,-0.3171029,-1.4524293,-1.2010062,0.26811153,1.278943,1.6617587,0.3144303,N
1.9635923,-0.25996682,0.62138885,0.55314213,-0.30265164,0.5001076,0.76519495,0.20236936,P
-0.9144612,0.05488012,-1.4919536,-1.6290448,0.58134896,1.6053342,1.4797689,1.3099322,N
1.4714626,0.008804522,-1.5091842,-1.254765,0.11938751,0.41150194,1.3427068,0.5123726,N
0.49920762,-0.039987564,0.5455953,0.7372896,-0.0834005,0.34648314,-0.14320102,0.4177469,P
-0.64814854,-0.11065102,-1.3108988,-1.2000359,0.5652958,1.748905,2.2166831,-0.63585556,P
-0.6821384,-0.020627715,-1.1444157,-0.95401096,1.2591943,-0.0128207505,-0.22755499,1.1738123,P
0.83424634,-0.27407202,-1.6481444,-1.5726618,-0.60289127,0.20819585,1.5260322,-0.032258216,P
-0.7347328,-0.0284037,-1.7143312,-1.4508328,-0.838077,-1.2677562,-1.0005591,-0.05830477,N
-0.7224712,-0.29658806,0.68591285,0.63340884,0.8322078,1.6062902,1.5161272,1.319249,P
-0.7596654,0.015700385,0.8918159,0.7200225,1.4333423,1.5841115,1.4842088,1.4110894,P
1.0008005,-0.12854922,-1.4790492,-1.4646134,-0.56386036,0.2522779,-0.60999733,-0.117903985,N
0.42676222,-0.15700711,-1.1820478,-1.5842978,0.37173086,-0.432238,-0.6463297,-0.8906331,P
-0.75659823,-0.10904785,-1.5944632,-1.8008776,-0.064096786,1.0933903,1.4893216,0.9969946,P
-0.8379905,-0.22895555,0.65179527,0.6131257,0.28906608,0.11870618,0.9847765,-1.8026712,N
-0.6363739,-0.1560686,-1.5522317,-1.5531577,-0.22393057,0.44621402,-0.35798314,-0.19290875,P
0.45805323,-0.10064591,0.7256739,0.8568686,-1.1368654,-1.2069788,-0.8817046,-1.2759907,N
0.89170414,-0.1661753,-1.813047,-1.6831397,-0.56401074,0.5103687,0.54394835,0.27430525,N
-0.70437086,0.17314975,0.87625545,0.88816154,-0.7715973,-1.1696354,-1.0793906,0.5388898,N
0.4581002,-0.0012986809,0.69085073,0.7167883,1.6444376,-0.38282222,-0.69491506,-0.581606,P
0.29303554,-0.16474642,0.69104797,0.88409746,-1.1573222,-1.0343021,-1.15095,-0.5726555,N
-0.4659743,-0.29005697,0.8137567,0.5592412,1.4014074,0.53835076,-0.120219536,1.3096267,P
0.329285,0.050765797,0.9953679,0.6129242,0.03992939,-0.022266686,-0.58098185,0.55531037,P
-0.7388498,-0.24568537,0.5333292,0.6496094,-0.625775,-1.3353765,-0.85433656,-0.81123793,N
-0.709313,0.32839364,0.9302106,0.46989992,-1.2399559,-1.2183945,-1.1230925,1.5682037,N
0.757096,-0.029299319,0.9062574,0.86708045,-1.5080502,-1.3324767,-0.9452418,-0.64835143,N
-0.58755624,7.369655,0.75155574,0.80629754,1.169386,-1.3874786,-1.0860431,-2.207085,N
-0.43695605,-0.17086938,0.648858,0.6050201,1.0180515,1.6180989,1.4356887,1.2395868,P
-0.85019064,-0.053449854,0.7145537,0.5850271,2.0124483,0.40604016,0.5945345,0.3244935,N
-0.9157293,-0.13698208,0.61734945,0.51357806,-1.4679838,-1.2590183,-0.7868825,1.3064034,N
1.0389165,-0.18642491,0.85322297,0.74299234,-1.4804549,-1.2030836,-0.96822464,-0.8037024,N
0.97772306,0.058512747,-1.6525022,-1.372202,-0.20750928,0.11560227,-0.70466703,-0.6565891,P
-0.71713626,-0.38701504,0.39175856,0.7576203,-0.24608782,1.451647,1.397243,-0.59376025,P
-0.8339603,-0.15331006,0.7626122,0.5599084,-0.5981931,0.77195024,0.6193539,-0.88834083,N
0.09456147,-0.028295845,-1.8125821,-1.999443,-0.4148479,0.7169104,-0.21527801,-1.7476754,N
-0.66548526,-0.11797499,0.68448514,0.6337937,-1.1733102,-1.1455656,-1.4171985,0.5483302,N
-0.809788,0.059356842,0.7877649,0.67635626,-0.4129162,0.3795314,1.2241776,1.2341961,P
-0.7074625,7.5520635,0.7848904,0.6561222,0.6724915,-0.2587568,0.38035703,-2.2069767,P
-1.0791274,-0.17743509,0.9296334,0.4778226,1.1800625,1.6832607,1.4444728,-1.6123301,P
-0.81694263,-0.23033407,-1.2158902,-1.6586448,0.4727603,0.3083447,-0.44046912,-0.8015117,P
-0.7151018,-0.1699649,0.61358315,0.67124903,-1.2906414,-1.1720436,-0.9593984,-0.33505666,N
0.5523274,-0.13192454,0.80029285,0.6001585,-1.4191208,-1.1089729,-0.97411954,-0.23167947,N
3.046103,-0.033196986,-1.3410089,-1.2835077,0.2783397,1.6038216,2.137506,0.6482272,P
-0.70291495,-0.27081877,-1.1804305,-1.6605314,-0.24903056,-0.35892388,-0.28114724,-0.3612228,N
1.0435603,-0.20282015,-1.74681,-1.4387264,-0.22805703,0.23249665,-0.31714457,1.3536487,P
1.7190708,-0.092660576,0.50013196,0.7082209,1.4970161,0.5378299,0.611762,1.3857782,N
-0.8586166,-0.024392165,-1.5194088,-1.4969796,-0.12510851,1.3651026,1.6165209,0.4688173,N
-0.5951583,-0.26623058,0.8130398,0.9213369,1.0424259,0.75441307,-0.0071293414,1.2305442,P
-0.7815816,-0.18976341,0.88600016,0.8602695,-1.0930425,-1.2853212,-1.1830217,-0.4675964,N
1.4261303,-0.18646766,0.87474525,0.4881564,-1.4737692,-1.0531832,-0.98336697,-1.0151596,N
-0.8437518,0.05787477,0.9266566,0.87926304,-0.9549737,-0.71863484,-0.7999419,1.2250595,P
-0.70699227,0.07725114,-0.6123486,-0.8427846,1.782598,-0.62614536,-1.0552835,1.2202073,N
2.5802147,0.047349006,-1.4816854,-1.1807057,0.40106708,0.36707082,1.2429543,0.02984032,N
3.2052062,-0.22168782,-1.4926391,-1.6293414,0.79355526,1.4068842,1.9993784,1.1703684,P
-0.4054012,-0.34561676,0.74531513,0.94566846,-0.64893633,-0.32866043,-0.8536751,-0.9355249,P
-1.0532565,-0.027101427,0.7417475,1.0070362,-0.93603814,-0.90164566,-0.9152475,-0.620056,N
-0.898918,-0.08149711,0.65803194,0.727254,-0.9603437,-1.0158031,-1.0307026,0.5102983,N
-0.7226262,0.032081336,-1.4228095,-1.5066524,-0.27153647,0.4870153,-0.48775434,0.33624762,P
1.0177386,-0.06475199,-1.7254921,-1.5462698,-0.28708413,0.5607356,-0.20906293,-0.06390596,P
0.40624255,-0.18980107,-1.732988,-1.4770802,-0.35073543,-0.38305384,-0.5579172,-1.1597197,N
-0.54625213,-0.1531111,0.71969116,0.7122875,0.2809199,-0.36393976,-0.5538904,1.4988356,P
0.19859755,-0.38593256,0.5218829,0.69296014,2.0535305,-1.2071481,-1.1040202,-1.1082095,N
-0.89338076,-0.15968397,0.65591574,0.8110539,-1.4885979,-1.0278814,-0.9338646,0.15152667,N
1.088591,-0.069325775,0.7785708,0.7613675,-0.23487753,0.30542654,0.6811323,0.4112878,P
1.8284369,0.0026467517,0.67617506,0.67169154,0.95167536,1.2307007,1.4853728,1.4045331,P
0.72560966,-0.018038698,-0.5973765,-0.8020836,2.1278057,-1.1735004,-1.054254,0.6203993,N
-0.62994504,0.01294966,0.61014426,0.64216566,0.99353206,-1.1708997,-0.9524155,1.1736227,N
-0.5938959,-0.24582563,0.7694586,0.5479083,-0.3995481,0.3653713,1.6390817,1.282618,P
1.0187252,-0.027537808,0.72520536,0.7577406,0.13361251,1.4246122,1.4108156,1.2108167,P
2.0628796,-0.08428504,0.70680785,0.6026138,-0.42997718,0.79413724,1.5995971,0.77854675,P
-0.85309005,0.048516028,0.5644653,0.70509446,-0.37690276,0.59008586,0.78836757,1.4433045,N
1.4774466,-0.115886316,0.56393784,0.63742656,-1.148151,-1.0924938,-1.0572869,-1.2395694,N
-0.75732946,-0.3829399,0.42462513,0.8112277,-1.1702609,-1.2103846,-1.1438886,-0.6867188,N
-0.5042534,-0.098098375,0.7241056,0.52468073,-0.96313924,-1.0552068,-1.035575,1.3242124,N
-0.5750891,-0.18828863,0.6681596,0.643241,-0.7209823,0.17620717,-0.8600252,1.2356417,P
5.425835,-0.017801832,0.9405091,0.6871405,0.85363424,1.7563049,1.5569315,1.3631594,P
0.30377585,-0.17251067,0.6286617,0.6866471,-0.45556533,0.39685264,0.7028666,-0.034922086,P
-0.7361485,-0.30990303,0.81529367,0.45825166,1.1561358,0.11807321,-0.660688,1.2065258,P
0.6119016,-0.36071235,1.0142345,0.71745664,-0.577329,0.6351392,0.714647,0.6122636,P
0.826212,-0.25924546,0.6820951,0.69497913,-0.859638,-1.0817806,-1.0044975,-1.0356123,N
1.4970027,-0.2919982,0.9546649,0.66702235,1.1845659,0.11762777,1.0899473,0.15385057,P
-0.6175717,-0.09143537,0.5848597,0.7521761,-0.11476259,0.11305443,-0.38772032,1.3707006,P
0.39319125,-0.35439652,0.81585544,0.61650586,-1.4432285,-1.4364281,-0.91214025,-1.5230113,N
-0.6938383,-0.061504062,-1.8541064,-1.5290272,-0.24868563,2.9813309,2.4122815,1.3209424,P
-0.70968264,0.08841017,-1.7256685,-1.7791135,-0.004804164,2.931117,2.4533818,1.2524364,P
-0.5381415,0.0902887,0.77437943,0.61607295,1.5119481,-1.2142377,-1.2012571,0.7484804,N
-0.5805533,0.13635024,0.7320051,0.52031475,-0.97467756,-1.014246,-1.2826669,0.9828402,N
2.1556048,0.06250353,0.63308495,0.5888024,2.0091481,1.1073232,1.4644442,1.2862759,P
-1.0515563,-0.06413711,-1.4968188,-1.5059386,0.9239419,0.24760526,0.85745704,-0.09092524,P
-1.0149385,0.12435239,0.9069968,0.3027763,1.4177336,1.6170065,1.7479123,1.1330624,P
-0.6862391,-0.09605232,0.8250617,0.6065415,-1.2277744,-1.1102186,-1.0464602,0.6204173,N
-0.7401849,0.04487703,0.6335983,0.91138524,1.4368831,1.7220699,1.4287533,1.4502198,P
1.0153964,-0.24859488,0.6814993,0.7077377,-1.4570452,-1.0848144,-0.788799,-1.1049867,N
-0.5875333,-0.49326688,0.73351216,0.7534941,1.9540939,-1.1049734,-0.9689707,-1.4372236,N
0.45251647,-0.0074056983,-1.5064838,-1.3366956,-0.27392262,0.26463953,-0.4236164,-0.34119752,P
0.7042044,-0.26454976,0.37018698,0.41441754,-1.1692426,-1.2475331,-0.8564446,-1.8443573,N
1.699389,-0.25636265,0.6354193,0.5736487,-0.8822175,-1.09795,-1.0574205,-1.0933734,N
0.4070739,-0.50539935,0.47549456,0.66846657,-1.0154644,-1.4049039,-0.96079844,-1.8483975,N
-0.36129856,-0.062442027,-1.3304561,-1.113334,0.99692136,1.3279829,0.9030802,0.68248755,P
-0.51301104,-0.24662162,0.69430196,0.49377298,-1.1958157,-1.0460653,-0.8222058,0.07459892,N
0.6666766,-0.23926017,0.95894444,0.78544366,1.5287762,0.3915568,1.4799386,-0.3764556,N
1.1963718,-0.19925956,0.8150864,0.78462607,0.5756776,0.8977964,1.1228554,0.050574765,P
-0.7475114,-0.09205458,0.7991903,0.68086183,-0.5795124,0.34037453,0.71843004,-0.5704961,N
0.032192647,-0.2881977,0.6412881,0.67451364,0.9802862,-1.0837636,-1.0553379,1.4829999,N
0.87032235,-0.29819536,0.63473785,0.8353706,-1.1094201,-1.1198938,-1.2136971,-0.36765027,N
-0.5524061,-0.16565982,-1.2892293,-1.1943216,-0.54547364,0.0635715,-0.20436601,0.35976815,P
-0.57901967,-0.39914358,-1.3474894,-1.3833746,0.70067275,-0.53674793,-0.66862,-0.4618768,P
-0.79482555,-0.06583812,0.58416665,0.725461,0.8431373,0.41278014,-0.4286905,1.1306843,N
0.6996717,-0.103901066,-1.2217765,-1.1197296,0.31972328,-1.0395929,-1.0091208,-1.0018759,N
-0.03612601,-0.43855414,0.6832828,0.5845147,1.2708628,-1.0850531,-0.86788285,-1.3852143,N
0.58609647,-0.14933231,0.63671625,0.62683797,-1.5262765,-1.0780618,-0.9288345,-1.5063434,N
1.9172037,-0.013922341,0.7798667,0.7530936,1.4927552,0.27371988,1.2085116,0.8048605,P
-0.083116174,-0.18767977,-1.7926135,-1.7803426,-0.49844125,-1.1631811,-1.097822,-0.93921447,N
-0.6225206,0.14716385,0.6588336,0.70818377,-1.2969329,-0.9611633,-0.9909161,0.1644048,N
-0.63037723,0.06593215,-1.3773662,-1.1826674,0.8788438,0.11375575,0.6898657,1.3029578,P
0.2827067,-0.05597073,-1.8227247,-1.6019915,-0.25086433,0.6351009,-0.30546722,-0.50882304,P
0.08036402,-0.39708048,0.9074265,0.86165136,1.3358796,1.0299265,0.23315687,-1.5465908,P
1.3682724,-0.066115186,0.69956106,0.50955546,1.4357404,-0.5285008,-0.38487595,-0.6197242,P
-0.8221389,-0.23068339,-1.3568333,-1.289468,0.43203637,0.4718299,0.30731037,-0.56522644,P
-0.53154486,-0.1482786,0.59608203,0.82841384,0.46710405,0.20597023,1.1336691,1.1391113,P
3.0911906,-0.21692923,0.5347178,0.5434124,-0.046770323,0.41135627,0.7978149,0.98196656,P
-0.80419195,-0.17422533,-0.80537444,-0.9301835,0.9527918,0.47775048,0.6621738,1.449554,P
1.7923609,-0.06783901,-1.6374676,-1.2457366,0.27595633,3.1919887,2.5328908,1.268454,P
0.22766651,-0.19543444,0.8061637,0.6053363,-0.5872537,0.54253083,0.62687945,1.090312,P
-0.70734525,-0.017295882,0.9067126,0.80881166,-0.32217413,0.10847005,-0.3468577,0.6299064,N
-0.5526769,-0.058246873,-1.4768395,-1.5029424,0.38191816,1.3621134,1.3498793,1.0225374,P
-0.84658235,-0.259474,0.73383546,0.7356858,-1.0141811,-1.3671259,-1.0524378,1.3387578,N
-0.8859575,0.2314929,0.73357064,0.83638334,1.0630765,1.6964225,2.1572287,1.4119928,P
-0.6975968,-0.27567297,0.85443807,0.7849749,1.6098,0.14956975,-0.4357878,-0.7855332,P
-0.48727462,0.13197665,0.92461145,0.8732664,-1.333344,-1.193426,-0.9525642,1.0172294,N
3.3696387,-0.111843586,0.7288943,0.6729316,0.26309726,0.5571866,-0.14295323,1.378625,P
1.0074776,-0.098107375,-1.6034224,-1.1744406,-0.102007136,-1.2360897,-0.8391615,-0.7798132,N
-0.93602276,-0.17438594,0.57065153,0.69972587,-1.1165895,-1.0723231,-0.76289505,-0.18509257,N
2.1256583,-0.14007495,0.6134568,0.6149245,1.5655935,0.25940233,1.2466421,-0.49353272,N
-0.5637121,-0.06506122,0.86831343,0.710418,-1.0728055,-0.5848948,-0.6462586,-1.2420427,P
0.90513057,-0.3450532,0.904271,0.83800304,1.3404325,0.6636729,0.78867555,0.9996927,P
-0.82982904,-0.18061374,0.6255937,0.81625605,1.9586682,-0.99217784,-1.1273074,-1.9629796,N
1.1982083,-0.053871207,0.96032226,0.6451476,0.51187557,1.9136271,2.289818,1.2785546,P
-0.6543903,-0.2834024,0.7860799,0.7435658,0.93018615,1.3410779,1.4037194,-0.08003394,N
-0.72593325,-0.19630748,0.56299317,0.90781844,-0.23653546,0.2638446,-0.58533466,-0.85030854,N
0.83980286,-0.050813816,0.7427296,0.80002034,-1.2070982,-1.2159086,-0.8067624,-0.5237527,N
0.5250361,-0.22747532,0.58325106,0.53339124,-1.0001347,-1.2034681,-0.9509495,-1.3181702,N
-0.7647677,-0.17694882,0.6465091,0.74547404,-0.23575369,0.42561468,-0.19981202,1.1957976,P
-0.7027532,0.124231644,-1.238541,-1.5031899,0.94327116,1.2342561,1.2444552,1.2682387,P
-0.7624309,-0.04610707,0.68556535,0.8347269,-1.5362322,-1.0900546,-0.97132814,-0.74506366,N
0.32633585,-0.08271234,-0.7141629,-0.79808944,2.0799346,-1.2864624,-0.9196728,-0.53955966,N
0.15046144,-0.21355388,-1.5091403,-1.3946905,-0.41054443,0.3095129,-0.41109774,1.2221236,P
-0.69488984,-0.29514733,0.731947,0.79346293,-1.6026415,-0.9427859,-1.0773093,-1.1283484,N
-0.91457707,-0.10549788,-1.7922387,-1.7746689,-0.29320404,0.5721389,-0.58226687,-0.5068474,P
-0.67188096,-0.3397166,0.6411151,0.5720908,-1.5595186,-1.0912112,-0.95114934,-2.0292337,N
-0.74622065,-0.037871987,0.6377509,0.7100599,0.14733252,0.9152015,1.5995363,1.3311892,P
-0.6420441,-0.12118661,0.6563344,0.89559036,-0.4115671,0.97011334,0.008567616,1.1712892,P
-0.75039345,-0.0055380985,-1.4096874,-1.3268291,0.23548102,0.5149538,1.6823227,-0.13467084,P
-0.6343936,-0.16716413,0.75811464,0.7173542,0.3175392,0.65536517,1.6335244,0.12103599,P
