lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,label
-0.704873,-0.91707855,-0.39489722,0.68719786,0.88002694,-0.25809044,-1.2066656,0.29591924,-0.66275394,-0.63878095,-0.33026218,0.42081708,1.1233822,-0.39271307,0.9083122,-0.042732984,0.04462111,-0.0067287832,1
-0.76157194,-0.31095955,1.3639371,-0.0637244,-0.22197092,-0.88889503,-0.8824415,-0.60529745,0.47178775,-0.093112275,0.8246943,-0.4957408,-0.85380304,-0.625913,-0.28624624,-0.23614672,-0.2345068,-0.3223613,1
0.30528885,-0.5841561,0.40314955,0.05816398,-0.0060173348,-0.9709068,0.16994499,-1.1090297,-0.31537876,-0.041199625,0.5397885,-0.18922289,-0.025071189,0.2398533,-0.9306586,-0.09981589,-0.1603348,-0.06733036,1
0.7242948,0.30571124,0.08152637,-0.62539697,-0.8356481,-0.47597405,0.82607025,-1.0190516,0.013278186,0.23288122,0.34041303,-0.24528867,-1.63486,-0.8178994,0.20878217,-0.69127715,-0.65664387,-0.7616844,1
-0.22235544,-0.5058137,-0.55083853,0.01001665,4.0655,4.436424,2.4302366,-0.055440664,3.6449757,0.93447584,-0.10542488,3.6185932,0.8985975,4.7803993,1.8471262,-0.11370242,0.077466786,0.5529136,1
1.4885896,2.0269423,0.63061285,-0.15455855,0.69502413,-1.2802421,-1.1431477,-0.28162265,-0.6960771,-0.16634537,-0.5186659,-0.22171801,-0.055324852,0.4606778,-0.17929481,-0.015436098,-0.00094398484,0.71022856,0
-1.2655836,-0.98703897,0.2694438,0.05408141,0.45876414,-1.1672397,-0.8309626,-0.9543842,-0.30627185,-0.1502513,-0.46159166,1.2307333,0.066080615,-0.44773364,0.8457198,0.74307156,-0.048437834,0.49528432,1
0.8970711,1.1836829,0.16054255,-1.0034957,-1.6851695,0.10310836,-0.9896741,-0.0031175576,-0.6579746,-0.389076,-0.6419225,-1.6834617,-0.67239606,-1.2590932,-0.2704964,-0.70697665,-1.0827137,-0.93605554,0
0.6245451,0.69224125,-0.52409315,0.41244432,0.4543492,-0.17551929,-0.2870536,-1.0304784,1.504667,-0.18156719,-0.21082532,-0.016965035,0.42977196,0.40473962,-0.81667125,0.11838444,0.6151048,0.34919512,0
-1.4006916,-1.8145187,-0.14656901,0.804051,-0.06942204,0.8269974,-0.37586328,-1.0018603,0.8140426,-0.38186756,0.87368846,0.1325891,0.660758,-0.499314,-1.2366929,-0.121718384,0.1859752,0.24417451,1
0.13630211,-0.6266668,0.94011116,0.5825346,0.024982154,-0.748714,-0.97780246,-0.14953406,0.16568859,-1.2518919,-0.3922405,0.4146163,0.90227795,0.7118064,-0.00440529,-0.8410496,1.3911529,2.3256326,0
-0.37077343,-0.7173662,0.005999863,0.76739806,0.69425607,-1.6820631,-0.7542601,-0.6966704,-0.208912,-0.18715993,0.00042009354,0.3807556,2.630114,-0.35121158,-0.35658357,0.29389396,0.6535219,-0.06389114,1
-0.7335587,0.4155431,-0.9862424,-0.12544362,-0.6394809,0.84720653,0.5190017,-0.46656665,0.849612,-0.5941168,-0.70439184,0.9424748,-0.46160927,-0.1693415,0.26473185,-0.8919641,-0.5294848,-0.013678402,0
-0.31109172,0.6181802,-0.51188445,0.6931055,-0.01821208,0.18706852,-0.121641405,-0.10113141,0.75589603,0.31001908,0.605921,3.8272028,0.87251824,-0.003641069,2.943978,-0.19999939,-0.6121705,1.5815606,0
1.9688818,1.1219457,-0.100008905,-0.58016384,-0.84585035,-0.838591,-0.70887053,-0.3535602,-0.5610119,-0.4301929,-0.8137469,-0.8250694,0.14954484,0.18727413,-0.8417686,0.36357057,-0.57506686,-0.27739185,0
2.0141158,0.55562663,0.45708162,1.4813188,0.41206008,1.9419848,0.5997814,0.9735985,-0.8255395,1.5663195,1.719882,0.8223852,1.0636204,-0.82919747,-0.50142676,0.2060536,0.6141367,-0.6418435,1
-1.810429,-0.91544354,-0.42744648,-0.77535534,-0.21502805,1.0487869,-0.70415014,2.5648875,-0.7580465,0.65079206,0.882534,-0.83013606,-0.1816597,0.018708855,-0.25926885,-0.85801786,-0.21726976,-0.065525025,0
1.7560259,0.28648984,0.95981634,1.2144907,0.31993228,0.0800471,-0.7807877,-0.50172055,-0.8944943,-0.03941758,0.17737038,0.17994466,0.938331,-0.58081585,-0.5095756,-0.1743563,0.24208546,2.184173,1
2.3163226,1.4416848,-0.022413164,0.14838749,0.5525706,0.48763025,-0.75296235,-0.24767795,-0.112665534,-0.92965066,0.13258505,0.38980496,0.7540321,0.51056594,0.509402,-0.39121765,-0.63426256,0.30573454,0
0.26649848,-0.9401721,-0.3182913,0.26322606,0.058810607,-0.48548552,-0.0022878945,0.33717766,-0.53560907,-0.13882336,0.40251523,0.3350256,0.27696675,-0.38487774,0.5057434,0.7900447,0.28754184,0.5078884,0
-0.29608953,-0.95360494,1.2380292,1.5254514,0.45884258,-0.09519026,2.7239828,-0.9803902,2.554294,0.17955816,-0.9730668,-0.5358674,0.68978095,0.45700365,0.80126315,-0.17491132,-0.26266626,-1.1507876,1
1.1049123,0.1582914,0.4662854,-0.39098406,0.6816541,-0.79279673,-0.93546474,0.1963723,-1.1385882,-1.2355843,0.27023673,0.23798513,-1.4141997,-0.020694718,-0.34246925,0.09476739,0.43946373,0.4986685,1
0.92109233,1.3374562,-0.38027027,-0.13359065,3.0257857,-1.0175585,1.0081732,-1.1567867,1.2029078,0.56600094,-0.4817141,1.8680251,-0.6541482,0.025052994,-0.1341581,-0.6383151,0.3176166,1.6197174,1
-0.51561385,-0.8946658,-0.41141182,-0.36236864,-0.40814617,-0.4650697,-0.2788465,3.076553,-0.89890957,-0.028717443,0.52416325,-0.33688593,-0.47791946,2.4837215,-0.0032147765,0.24840221,-0.39522648,-0.8944105,0
2.0313227,1.8898573,1.6374905,0.17254534,-0.4814828,-0.43379602,-0.38983464,-0.5067363,-0.56392884,0.30661988,0.01566272,-1.0749235,0.25806406,-0.8578674,-0.24010792,-0.86319435,-0.359506,1.3242451,0
0.13775036,-0.7933482,0.103716165,-0.5331993,-1.7372549,-1.5554576,0.6077528,-1.1761347,1.8690072,0.46769518,-0.2574385,-1.66934,-1.1307564,-0.105460495,0.2949337,0.24999282,-0.11126737,-1.5232632,0
1.2626016,-0.34206945,2.6898785,-0.6476847,-0.39932096,0.74942815,-0.61435705,0.4010691,-0.065793365,0.46282429,-1.1255127,-1.048555,-0.71657145,-0.7325051,0.23331061,-0.2298553,-0.36815754,-0.46575886,1
1.4312464,0.9370526,-0.7241192,-0.9206007,-0.33339548,-0.71542007,-1.1415871,-0.08131836,-0.88781667,-0.34645712,-0.5208053,-0.41407543,-0.73801476,0.33669662,-0.12707618,0.18310301,0.4294849,-0.47808316,0
-1.4849956,-0.90004086,-1.2132344,-1.4014862,-0.73148525,1.3088584,0.6004597,1.045162,0.8769793,0.2756171,0.097705215,-0.60381585,-0.89000833,-0.11440599,-0.7239288,-0.34197396,-0.92593324,0.9750725,0
-0.4495854,-1.2125391,-0.1154567,2.2698672,1.4110744,-0.29192635,-0.9665753,-0.15372804,-0.9030949,0.28799143,0.25263944,1.0703428,1.5754595,-0.030773446,-0.90940726,-0.74052364,-0.87083864,2.1926515,1
-0.93054676,-1.4790146,0.15240231,-0.78707296,1.2106053,0.79397017,0.9023612,-0.109998375,0.88591564,-0.52317935,-0.7120429,0.9341444,-0.53508085,-0.3007057,-0.6222193,-0.4269626,-1.0458937,-0.26373756,1
1.4022264,1.0239828,-1.8427911,-0.8524858,-0.71765286,0.6965763,1.438776,-1.1462514,1.0247028,-0.79441893,0.6752161,-0.60395944,-1.7215382,-0.18347976,-0.06785759,0.7140704,-0.3257015,1.6120951,0
0.17945835,-0.36399695,0.1609622,2.6620421,1.9350934,-0.17329457,-0.4040748,0.61786014,-0.12319669,-0.015231192,-0.09163995,-1.2736009,-0.8465431,-0.09572804,-0.513217,-0.19463602,0.0951041,-0.8097479,1
2.4806514,2.0193768,0.42371702,0.29582453,0.2278253,0.593228,-0.42685696,-1.0749109,-0.7234671,-0.22304872,-0.5318259,0.15241003,0.5546247,-0.32393575,0.24888489,-0.114367045,-0.14659059,0.061635822,1
1.1293459,0.99605536,0.31474814,-1.132205,-0.46260038,-1.0917119,-0.5150928,-0.28829584,-0.33415374,-0.19157442,0.33395803,-1.5297301,-0.810555,0.18735334,-0.24340326,0.5763873,-0.25209022,-1.1572922,0
1.0883579,1.2484475,-1.2711599,-1.1229752,-0.36603248,-1.1817623,0.9174053,0.51174223,1.2663889,-0.34438628,-0.34957117,-0.22410041,0.7433761,0.16838987,3.1625352,-0.6755047,-0.13477337,-0.758011,1
1.4730535,0.72788036,0.6934116,0.08619118,-0.51884246,1.3518701,-0.9183236,-0.45926362,0.46451032,-0.57433295,0.34851655,-0.19432828,0.4837414,0.040783525,-0.066277474,-0.60760885,-0.7168021,0.46937588,0
0.5897358,0.9728063,-1.3490949,-0.7356756,-0.7181738,1.2511387,1.0369803,2.251943,-0.27448407,0.24349442,-0.7935584,0.04074788,-0.7031898,-0.46938366,0.02463451,-0.23145887,-0.52475387,0.15279007,1
-0.651777,-1.1595981,1.949575,0.6291058,0.41889107,0.49826863,-0.0043925643,-0.40654686,-1.0787479,-0.3483097,-0.31147695,0.11337906,1.6921619,-0.2826237,-1.1029581,-2.1773162,0.75232124,0.013965279,0
0.54729205,0.30143178,0.71796596,-0.7419407,0.2692091,-0.9132942,-0.30415353,-0.13865578,-0.3023166,-0.6450486,-0.3103338,1.2658569,1.7461951,-0.13069437,-0.12299481,0.82715595,-0.9176343,0.33711308,0
-1.1782546,-0.9920769,-1.6377555,0.74972576,-0.44537714,0.54526275,0.48707223,-0.88325894,-0.37251252,0.49744037,0.49106535,1.2019962,2.7215471,-0.14826229,0.22200039,5.1571336,3.0288534,1.168511,0
-0.090236075,0.28200522,0.5281442,-0.32368088,-1.2085332,0.6539688,0.13348919,-0.78937066,0.75278467,-0.4435548,-0.36408556,0.23746926,0.38616198,-0.26662123,-1.5444951,0.032210395,-0.80333054,0.23447327,1
0.8359676,1.2764463,0.5176588,1.4341292,1.5810015,-0.65008414,-0.022193134,-0.3047348,1.342839,-0.29668456,0.59078026,1.1070218,2.0256295,-0.18574691,0.84086335,-0.4378878,-0.37606022,0.7877391,0
-1.5083438,-1.4705465,0.93573713,-1.5611815,-0.49761575,-0.2997049,-1.4174666,-0.37407213,-0.75602514,0.56639445,0.062610775,-0.20531732,-0.44352922,-1.2509297,-0.67816913,-0.20123567,0.57138336,-0.5913984,1
-0.14804302,-0.5314314,-0.00021857023,-0.84936905,-0.35904816,-0.33765948,-0.24536118,-0.58005595,0.3396551,-0.46234104,0.46574983,-0.41767603,-0.14058122,-1.0601925,-0.45642897,-0.4788053,-0.16736463,-1.0284137,0
0.7203219,0.01751852,-1.6975808,-0.54374,-1.3135829,-0.027306587,-1.0684842,-0.40361005,-1.2731283,0.07114673,-0.30710846,-1.1116219,-1.3614244,-0.93061566,0.7167152,-0.5140634,-0.035993624,0.4759252,1
-0.9292246,-0.71347266,2.4798095,2.201093,1.0332936,13.314772,-0.9860448,-1.1505462,-0.58406657,0.71638256,-0.42631245,0.87938386,1.5724365,-0.09854402,-0.88650215,0.11657661,0.09732175,0.46930483,1
-2.113123,-0.9419354,1.0055346,0.9928913,0.27802593,0.95080376,-0.7050905,-0.79393303,-1.1033568,0.15214828,0.17940767,0.76842606,0.98985875,-0.12831432,-0.10385612,0.49188185,0.9984002,-0.2928049,1
-0.09820768,0.51262724,2.3976872,0.24627605,0.2604844,1.0966492,-0.41749543,0.40237758,-0.47613782,0.03896302,-0.56580025,0.015495107,-0.18347776,0.6655824,0.8337965,-1.3810942,-1.1527238,-0.47143337,0
1.1290438,1.3712857,-0.40783906,-0.62986684,-1.1710762,-0.428894,1.5803457,0.35521153,1.8096902,-0.021134347,-0.21344826,-0.6771962,-0.08195323,0.30731493,0.41266727,-0.7572019,0.06380099,-0.32181484,0
1.8499393,1.5444095,-0.6056607,1.3854133,0.31516954,-0.857545,-0.7436615,0.0023305714,0.4264637,-0.02956888,-0.32687825,-0.3778302,-0.21777833,-0.54582965,-0.64268017,-0.3816666,-0.08219093,0.21443889,0
0.2615405,0.21876992,-0.8716703,-0.52616644,0.015864015,0.71708316,-0.77971095,-0.67399275,-0.9779359,-0.7104736,-0.49850982,-0.6645381,0.5304659,0.837879,0.6403094,-1.0916197,-0.28331336,-0.4903096,0
-0.1696437,-1.2703844,-0.072533906,0.71896875,0.18201374,2.641139,-1.5522913,1.6173875,-0.2187227,-0.05942306,-0.9823755,-1.1744528,0.6245712,-0.49746966,-0.61494315,0.033240438,-0.49796343,-0.44451252,1
-0.8982713,0.5236908,1.0287569,-0.6935865,-0.9945633,1.647706,-0.7896563,-0.6224906,-1.0849537,-0.79783857,-0.08342858,-0.95978045,-1.2179112,-0.42250013,-1.2018677,0.36180425,-0.4068164,-0.69572985,0
0.6579278,1.0903199,1.6732705,0.9113751,0.62020135,-0.46277833,1.4479513,-0.19211219,-0.46189797,1.1787056,-0.123203516,-0.2004124,0.3061531,0.15925488,2.5908594,-0.2281009,0.012981713,-0.6769067,1
-0.50660956,-0.24220629,-0.18654642,-0.1258011,-0.4928887,-0.24900839,0.064008296,-1.1322472,0.3879447,1.0574095,0.23353061,-0.5513781,-0.5353537,-0.68950623,-0.1807687,0.40057483,-0.3708798,-0.8827195,0
0.5908001,0.48416525,-0.25664234,-0.69204706,-1.2022533,-1.6354144,-1.1595984,1.1304133,-0.6333828,-0.20497173,0.039118066,-0.45427793,-0.9889002,0.22681403,-0.9631586,-0.27079877,-0.2736786,0.38982534,0
0.6876337,0.43196517,-2.351798,0.4735635,-0.43445253,-0.15006547,-1.3760732,-0.05584914,-0.9453858,-1.156309,0.03801699,-0.36274004,0.41689926,-0.2813836,-0.4225885,-1.0989008,-0.15473163,-1.0101308,1
1.3448334,1.0541248,0.38969845,0.08383056,0.07060452,0.017348178,0.72411036,-0.87850356,0.89982307,-0.094209716,-0.015579529,-0.06323591,-0.92638814,-0.99463713,0.09216534,0.5606949,-0.051293522,-0.6742034,1
-1.2109704,-0.23072189,0.76651335,0.19479656,2.5263972,0.9013901,3.236708,-0.5708457,3.7975419,0.042196147,1.2809582,2.0684721,1.2903814,-0.40325177,0.721719,-0.27080905,-0.9314865,-0.39662912,1
-1.517329,-1.0095636,-2.760244,-0.12205128,0.92835927,0.6892201,-0.7852699,-0.9258002,-0.30097455,1.9240394,-0.13049859,0.6590147,-0.06882739,-0.7988683,0.29384068,-1.7630757,-1.3722056,-0.35217002,0
0.62929785,0.12637056,-0.7727032,1.716539,1.4625802,-1.2473633,-1.6690763,1.235328,-1.1676266,-0.14678217,-0.16558771,-0.4338202,-0.5486049,0.32120657,1.2596745,0.29179937,-0.7019621,-0.2773403,0
-1.0265819,-0.6459004,-0.05896479,-1.2256658,-0.35729378,-0.7700758,-0.3820557,-0.18838078,0.19727112,0.38715553,0.5924532,-0.5071613,-0.70833725,0.05930221,-0.20089541,-0.16905773,0.59277284,-0.36418936,1
0.6502514,0.3619085,-0.6183169,0.27082574,-1.9417553,-0.5311875,0.3187037,-0.043215036,-0.91902196,0.14977784,0.5716794,-0.872318,-0.7442172,-0.6942786,-0.5569984,-1.3444934,-0.13769054,-0.96536195,0
1.0961856,1.3250988,0.865592,1.3115518,0.18314356,0.1344459,-1.1468037,1.1929942,-0.6992205,-0.9339329,0.74458224,0.9466841,1.0865123,0.054117262,-0.5135796,-0.21876703,-0.36483446,0.87924385,0
-1.127977,-1.0455642,-0.2896133,-1.1363437,0.08115888,1.3446696,1.4568037,-0.07436177,1.5457749,0.74753004,-1.0999286,-1.1771206,-1.4103384,0.49907935,-0.22053844,-0.02734574,-0.81272364,-0.72698003,0
0.04147941,1.083359,0.79158276,-1.0188409,0.855581,-0.8522793,0.17343043,-0.43892005,0.1612176,-0.1236583,0.78570795,0.9954294,-0.053550497,-0.72677165,-0.7565068,-0.7839771,-0.85366344,0.24515522,1
1.6987951,1.3247983,0.5014124,-0.9914577,-0.27234858,-0.7555462,0.55081385,0.78507304,-0.3861363,-0.2517718,-0.26243693,-0.7823472,-0.483662,-1.0157828,0.021508068,-0.11102033,-0.3481538,-0.5490861,1
-1.2417028,-2.0103447,1.2877079,-0.53671896,-0.042017788,-1.0455978,1.1608258,2.6753435,1.5620613,-0.4920633,-0.049615428,-0.4302305,0.17483622,-0.66870594,0.5187774,-0.7400201,-0.33620277,0.5432951,1
0.86974263,1.1123761,0.016836911,-1.242125,-1.1086726,-0.2974281,-0.28020436,1.3209536,-0.8200762,-0.29712453,0.18983781,-0.8289904,-0.8905187,1.0268778,-0.10249768,0.15490457,-0.31378993,-0.7675376,1
1.4165251,1.2405454,-0.65045834,-0.938897,-0.25069934,-1.6596758,-0.8141315,0.4515383,-0.037578344,-0.50667155,-0.3853472,-1.4136174,-1.0685014,-0.85197306,0.43293554,-2.29804,0.59514606,-0.6938344,1
-1.2250624,-1.1001997,4.8213053,0.8559301,1.7764221,0.76996917,0.33847284,-0.9257368,0.70680207,0.016059611,-0.0005314201,0.42189732,0.21030091,0.9543282,0.77905756,0.62688273,-0.40734535,0.28068197,0
-0.69012904,-0.8703668,-0.3040012,-0.0029386133,-0.08665536,-0.7400838,-0.7065994,-0.1653917,-0.7336125,-0.25385532,-0.7181913,0.11216679,-0.026140854,0.13925387,-0.2734921,-1.2722285,-0.98056126,-0.7017552,1
1.7409451,1.5034757,-1.9870424,1.4414496,0.6517614,0.27798608,-0.4647323,-1.2024672,-0.9670433,-1.1470487,-1.3841133,0.90156895,1.6379036,-0.42529294,-0.3342593,0.023613662,0.1567075,3.0602124,1
1.4705273,0.69082546,0.37387788,-0.6778828,-1.2849905,-1.1778445,0.71420854,-0.41331202,0.6919921,-0.43142617,-0.78765416,-0.76080674,0.32014143,0.053058386,-0.83897996,0.08425155,-0.5557106,-0.110121846,1
1.8427228,0.9698153,-0.6435898,0.21339804,0.42435282,-0.7089671,-0.08090761,-0.18329835,-1.1857477,0.11563218,-1.147068,0.025589988,0.9947189,0.17417854,-0.48982185,-0.7952016,-1.3506844,0.17805932,1
-0.09603153,-0.30734417,2.1770332,1.1039994,0.5909462,-1.2638515,0.8067243,0.70049405,0.43280178,-0.3841926,0.2089951,0.5634657,1.0123599,-0.0054195225,0.32148972,0.029262206,-0.7500788,1.1492765,1
1.2103441,1.6513207,-2.2333186,-0.7395394,-1.0768014,-0.97827667,-1.3909537,-0.6245241,-1.5696129,1.9551858,2.3251636,-0.5617746,-0.53070074,-0.5054161,-0.1664971,-1.0172585,0.28232235,-0.854578,1
0.6186924,0.033761702,-0.46825942,0.105198935,-0.34870845,0.4216086,-0.9958183,-0.1279558,0.09684616,0.50365365,0.38948655,-0.83236563,-0.08704575,-0.11148019,0.033361435,-0.60956216,-0.590687,-0.26429904,0
-1.7524718,-1.6817594,-0.73184955,-0.023975074,0.75207555,1.1241561,-0.95718074,-0.7288621,0.6838605,0.86218125,0.6133767,0.35477093,-0.6492291,1.4820535,-0.1660077,-0.1331557,-0.47862464,-1.3084266,1
-1.1417212,-1.9138039,-0.05203423,-0.61404,0.103039086,-0.9877567,-0.377805,-1.3009056,-0.10811591,-0.83380485,0.091610074,0.28989494,-0.20564434,-0.84114957,-0.45389953,-0.34446332,-0.31664586,-1.8579016,1
-0.8431098,-0.9637236,0.8343366,-0.51311636,-1.1506957,0.14321902,0.67682064,-1.8379908,0.9360462,0.25143883,-0.703591,-0.6639524,-0.20476663,-0.34098828,-0.8140837,-0.09863413,0.3664106,0.58893335,0
-0.912346,-0.5798493,2.1583087,-0.12875664,-0.72744864,-0.36303508,-0.3076661,-0.12984288,-0.4387818,-0.5713799,-0.28153086,-2.0274744,-1.7304394,-0.41333485,-1.0273701,0.16909069,1.1038376,-0.6761439,0
-1.2838593,-0.8683153,0.67207146,1.311001,-0.19198817,-0.80440456,0.14298755,-0.39936638,0.6617166,0.43386552,0.19558224,0.8028993,1.914835,0.40082854,-0.11167997,-0.57651937,-1.1480302,1.0211642,0
0.2929692,-0.14119312,0.1111581,-1.8059586,-1.053209,-1.3978727,0.40400484,0.9374155,0.52826804,-0.22659776,-0.9821213,-0.15889889,-0.7371109,1.0427291,0.7647242,-0.18322212,-0.54766756,-1.1136868,0
2.2696395,1.4272075,-0.9369773,-1.7353165,-0.6111096,-0.35657257,1.3366069,0.43630144,2.0400069,-0.049224317,0.26307625,-0.65268034,-0.022254467,1.869912,1.0015616,0.11440523,0.26303554,-1.0437341,0
-2.0801542,-0.7221722,-2.2237825,0.6540259,0.118238695,0.5013709,-0.87204355,-0.4433997,0.38984,0.6460326,0.49437732,2.5026746,2.8426604,0.5167124,0.37827438,4.008759,3.9129846,1.058702,0
0.7286954,1.2404063,0.009641543,0.36377499,-0.08578554,-1.6697776,0.61497784,2.1420894,1.1365299,-0.35784438,0.70084506,0.8186644,1.005212,-0.32999718,-0.3419506,0.099655926,-1.1051643,-0.4453798,1
-0.38550162,-0.8364637,2.099525,0.15883082,-0.40682018,3.6862812,-0.39014742,1.0621015,-0.6346679,-0.86929846,-1.2453989,-0.34791598,-0.5441818,13.729067,1.4307779,1.7808988,4.326692,-0.8484547,0
-1.4421127,-0.643437,-0.46505174,-0.59051675,-1.0435393,-0.22108802,-0.17317292,-0.2062001,-0.74117815,-0.39131582,-0.38629258,-0.42503524,-1.3287201,0.24341452,-0.06305883,-0.38371342,-0.2180228,-1.4141966,0
0.19313663,1.43681,1.2475314,-0.537159,-0.9735643,-1.0830991,0.4132007,0.113964535,0.8670926,0.30452067,0.09968312,-0.5749093,-0.91364247,-0.6623974,-1.3205918,0.41232365,-0.43027657,-0.086384594,1
-0.32858747,-0.6125996,0.22256243,1.6598713,0.9201066,1.0616883,-0.8872103,-0.52920496,-1.6626346,-0.30958274,-0.78264916,0.5144652,1.4619048,0.034600526,0.7951504,0.2559648,-0.07482126,0.53187156,0
0.16084288,0.024581451,-0.10684348,0.38210645,-0.39979246,-0.57701325,-0.14126995,-0.45032185,0.016738296,0.47216654,1.3504381,0.062274605,-0.73022294,0.08933678,-0.032972008,0.048124194,0.06864378,0.16463381,1
0.92651016,1.442453,-0.75401074,0.20547926,1.2941319,-0.5171004,-0.52315897,0.75265515,0.26783463,1.5898192,1.0361267,-0.18974888,0.2592228,-1.1412064,-0.38856912,0.19303787,-0.44904563,-0.82520485,1
-0.9216696,-1.4019854,0.30018163,-0.23188105,-1.396733,1.1261073,-0.8357323,0.22838551,-1.4906495,0.2833388,-0.4057022,-0.26036572,-1.4271722,0.7597873,0.07725045,-0.8531313,-1.222542,0.04021883,1
1.6869496,1.410753,0.04386294,0.0347369,-0.2343286,-0.29467934,2.6659908,-0.9119545,2.1511204,-0.019179672,-1.5084033,-0.47249177,0.16018277,0.17434268,0.13576248,-0.92081,-1.4747114,-0.75055563,1
0.21489444,0.8337675,-1.7175245,0.23999614,0.18836765,-0.53145,0.7973231,-0.06654376,-0.5994679,0.06895779,0.71641266,0.118854195,1.0451977,-0.48381865,-0.19378524,-0.8792045,-0.750659,-0.72483706,0
-0.5129084,-0.83723783,0.024552584,-0.8244384,-0.9710684,0.3556076,-0.48734322,-1.9254835,0.06702864,0.10154246,0.32242307,-1.6930683,-0.2961832,0.4674875,0.7083269,0.98083293,0.55751413,-0.6314668,0
-1.3576826,-1.5969286,-1.1837447,-0.98330414,-0.15413016,-0.9201696,-0.42758143,-0.95987403,-0.2871905,-0.77857965,-0.5779966,0.14125007,-0.050877165,0.21109504,-0.51108843,-0.07920931,0.16620386,-0.5085714,0
1.762387,1.9185544,-1.0536556,-0.26445436,0.88214755,-1.0946102,0.30693042,0.264279,1.221495,0.36212143,-0.48179936,0.33956057,0.5389947,-1.3256553,-0.7561866,-1.0551115,0.06503394,1.3406726,1
0.3516282,0.10072583,-0.14616928,1.9030367,1.6987522,-0.9490205,0.33462238,0.14643672,-0.01338166,1.3029644,0.678795,1.507226,1.7356648,0.032211483,0.50715435,0.7816529,-0.517733,1.5614698,0
-0.25356916,0.43207517,2.3984356,0.69922924,1.9184215,0.49259153,-1.4402087,-1.3913795,0.33127096,0.0019533448,0.35654247,1.7921404,-0.3262022,-0.07073366,2.4200225,0.66854817,0.24866226,0.14203909,1
2.0765007,1.0587603,0.77705544,0.19854164,0.1771045,-0.21096583,-0.33125645,2.0071733,-0.30485296,-0.22485143,0.09819131,0.98948956,0.98082185,-0.4577796,0.14121498,-0.028385758,0.36438453,0.002430886,1
0.064335465,1.7943101,-0.5527668,-0.06729014,-0.29728097,-0.4162465,0.86207616,-0.3343531,-0.5119085,0.35464543,1.2820895,0.30417097,0.33208412,-0.20133024,0.3776701,0.124919415,-0.7564225,0.3668967,1
1.4584787,1.8742279,-0.25976732,-0.5352531,-0.7396089,-0.8542376,0.28292942,1.2709287,-0.99034774,-0.72851425,-0.4017349,-1.3911638,-0.8302908,-0.07605928,-0.6715771,0.43811658,-0.3663487,-0.62872565,1
0.4643622,-0.33369857,-0.9259663,-2.0420458,-0.59271526,0.9546402,-0.102454245,-0.8529347,0.013621032,-0.4504104,0.69652534,0.20724735,-1.1366053,0.5629282,-0.14426427,-0.12685546,-0.5769993,-0.05164349,1
2.1854057,1.3055898,0.10080701,-0.03364283,-0.22310036,-0.6388799,0.8762641,1.3276247,0.73659855,-0.9887533,-0.19595715,-0.882314,-1.1878232,1.4903501,-0.03589177,0.95961463,-0.26774853,-0.24384704,1
0.31746042,0.86504036,0.7382431,1.162123,-0.43375087,-0.86637014,-0.49787727,-1.039903,0.81664443,-0.29578328,-1.1560194,0.12655792,0.18514511,-0.6449566,-0.17749424,-0.175452,-1.0921279,0.18334389,1
-0.18088713,0.54181534,1.5643845,-0.25349396,0.85123134,1.4800783,-0.71212435,-1.6297071,-0.6087331,-0.4661308,-0.48872155,0.8620949,0.8204674,-0.040509224,-1.0481217,-0.6504171,-0.3983587,0.6840952,1
-2.0504346,-1.2748533,-0.02749306,0.3470667,-0.012517422,0.6395495,-1.0311865,0.41609415,-0.2885669,-0.81789714,0.30846608,-0.117984414,-0.30302086,0.012246132,-1.4702096,0.39977962,0.24137937,-0.25933206,0
-1.812566,-1.3285396,1.0468922,1.0546443,0.42217728,-0.33932754,0.03848636,0.1987924,0.5006851,-0.9894509,0.72027576,0.14948124,-0.31748188,-1.0188594,-0.2215741,-0.7750665,-0.18084538,2.6162694,0
1.2422869,0.9197489,-0.20720762,1.5078776,-0.104201734,0.53054976,-0.08660443,-1.1415019,0.27897483,-1.5001519,-0.4568582,-0.4431223,1.5421773,-0.29014546,0.7160479,-0.65994614,-1.1466421,0.80841386,1
-0.4351138,0.26520756,0.020628506,3.4347503,1.7017583,0.27620494,-1.251707,-0.58961934,0.24181116,0.039494142,-0.016608894,1.474302,3.1725283,0.10117826,0.8363975,-0.86440206,-0.061430424,1.2907543,0
-1.1979318,-1.5012064,-1.5571802,0.49868754,1.0263743,1.2934523,1.3127782,-1.0668223,2.1402895,-1.0722961,-1.060703,-0.017305404,-0.131513,1.054372,-0.3934362,2.7928107,3.8880346,0.08712143,1
-1.9582623,-1.1415765,-0.52463096,1.6468142,3.8794966,3.048572,0.81878215,0.8797449,1.366724,-0.6020399,1.4959917,2.9971893,1.1964908,0.6502819,2.020191,2.9834838,5.8532434,6.091258,0
-0.98162186,-0.9747801,-2.2988687,-1.6632879,0.8850883,0.7568245,-0.66260934,-1.0245415,-1.3057544,0.30269432,0.98367727,1.4908271,0.062034473,-0.7961739,0.27522776,1.9728756,3.585556,1.153071,0
